int_goalkeeping_id,int_player_id,int_diving,int_handling,int_kicking,int_positioning,int_reflexes
3859,3859,8,16,13,16,8
3860,3860,6,11,7,6,11
3861,3861,10,15,6,12,6
3862,3862,8,14,12,7,8
3863,3863,10,7,14,7,15
3864,3864,14,10,15,11,15
3865,3865,12,10,10,9,13
3866,3866,8,6,7,12,8
3867,3867,9,11,7,14,10
3868,3868,11,15,14,11,7
3869,3869,6,9,16,6,15
3870,3870,12,9,5,8,13
3871,3871,9,6,7,12,13
3872,3872,8,7,13,7,6
3873,3873,8,14,9,15,12
3874,3874,7,13,6,13,13
3875,3875,9,7,13,10,8
3876,3876,7,8,13,10,14
3877,3877,14,9,15,10,9
3878,3878,6,6,7,15,13
3879,3879,11,6,12,8,9
3880,3880,11,12,13,16,15
3881,3881,15,11,12,12,12
3882,3882,7,14,10,11,13
3883,3883,69,70,66,72,73
3884,3884,11,14,12,5,8
3885,3885,15,7,9,14,14
3886,3886,9,8,11,13,9
3887,3887,9,11,14,10,11
3888,3888,10,8,14,8,6
3889,3889,14,8,12,12,7
3890,3890,14,12,8,8,12
3891,3891,10,10,15,8,15
3892,3892,14,13,8,14,8
3893,3893,11,15,10,9,11
3894,3894,14,12,6,7,11
3895,3895,13,9,7,8,12
3896,3896,6,13,15,11,11
3897,3897,8,7,15,13,14
3898,3898,70,66,69,71,74
3899,3899,12,14,7,11,14
3900,3900,9,5,10,9,5
3901,3901,11,7,8,7,9
3902,3902,8,9,15,8,9
3903,3903,14,7,9,10,7
3904,3904,10,7,8,10,14
3905,3905,13,7,11,7,11
3906,3906,13,9,10,12,11
3907,3907,15,8,15,6,10
3908,3908,7,10,9,9,8
3909,3909,6,10,7,10,7
3910,3910,13,14,12,12,8
3911,3911,8,11,11,11,10
3912,3912,70,69,65,71,74
3913,3913,15,10,9,14,8
3914,3914,70,65,59,72,77
3915,3915,8,11,15,16,9
3916,3916,6,14,9,8,7
3917,3917,9,8,13,10,15
3918,3918,13,13,8,10,8
3919,3919,8,7,8,13,14
3920,3920,15,13,9,14,6
3921,3921,9,15,6,15,8
3922,3922,10,13,10,14,7
3923,3923,7,10,8,15,10
3924,3924,12,8,12,16,11
3925,3925,10,9,11,8,6
3926,3926,7,10,10,10,9
3927,3927,9,13,12,9,7
3928,3928,10,7,12,15,9
3929,3929,15,7,8,8,6
3930,3930,9,10,6,6,7
3931,3931,12,15,12,11,10
3932,3932,13,13,14,10,8
3933,3933,9,10,12,11,13
3934,3934,9,11,10,8,10
3935,3935,10,14,9,7,14
3936,3936,9,15,11,6,15
3937,3937,9,10,15,10,6
3938,3938,12,12,12,14,12
3939,3939,15,7,9,8,10
3940,3940,11,7,12,13,13
3941,3941,12,12,12,14,12
3942,3942,10,11,16,10,12
3943,3943,14,12,11,12,7
3944,3944,6,9,9,9,10
3945,3945,6,7,6,5,14
3946,3946,16,16,9,11,7
3947,3947,6,14,15,12,11
3948,3948,70,71,67,70,72
3949,3949,71,70,75,69,72
3950,3950,14,5,12,8,5
3951,3951,7,10,15,12,12
3952,3952,13,8,13,10,9
3953,3953,15,14,11,11,15
3954,3954,68,70,66,70,73
3955,3955,7,14,9,14,10
3956,3956,6,13,16,15,11
3957,3957,7,5,8,9,5
3958,3958,11,7,14,11,8
3959,3959,7,10,15,11,12
3960,3960,6,16,16,15,15
3961,3961,11,9,9,12,8
3962,3962,14,11,6,8,11
3963,3963,8,12,10,15,14
3964,3964,13,10,12,6,10
3965,3965,10,7,11,10,11
3966,3966,12,9,9,8,8
3967,3967,73,67,65,69,74
3968,3968,15,12,11,9,14
3969,3969,9,7,9,10,12
3970,3970,13,16,6,16,16
3971,3971,7,7,8,11,11
3972,3972,10,15,15,13,11
3973,3973,9,12,15,11,9
3974,3974,13,9,7,11,10
3975,3975,6,8,7,7,7
3976,3976,16,13,7,11,13
3977,3977,11,9,12,7,14
3978,3978,11,7,13,14,8
3979,3979,11,8,15,13,9
3980,3980,11,7,13,15,11
3981,3981,8,6,13,8,14
3982,3982,11,13,13,7,14
3983,3983,13,9,12,15,13
3984,3984,6,13,12,9,8
3985,3985,10,8,10,9,9
3986,3986,8,10,5,6,13
3987,3987,6,14,15,9,11
3988,3988,12,8,13,10,11
3989,3989,7,10,6,7,14
3990,3990,13,13,14,12,6
3991,3991,15,9,9,8,6
3992,3992,7,14,15,15,9
3993,3993,14,13,12,6,10
3994,3994,14,12,13,13,10
3995,3995,15,11,10,10,6
3996,3996,74,64,64,71,76
3997,3997,9,11,12,6,15
3998,3998,73,64,68,67,73
3999,3999,12,10,16,9,11
4000,4000,10,9,10,16,10
4001,4001,15,10,11,12,13
4002,4002,15,10,16,14,14
4003,4003,8,10,10,10,8
4004,4004,9,14,10,8,14
4005,4005,7,9,5,6,13
4006,4006,72,69,62,73,72
4007,4007,11,12,14,11,14
4008,4008,14,11,6,8,14
4009,4009,9,8,10,16,15
4010,4010,15,14,10,10,10
4011,4011,11,13,9,6,13
4012,4012,73,68,68,67,75
4013,4013,14,11,7,8,12
4014,4014,72,69,76,69,70
4015,4015,11,6,13,12,6
4016,4016,11,9,14,11,6
4017,4017,8,16,10,16,6
4018,4018,15,12,14,7,16
4019,4019,6,14,11,9,13
4020,4020,14,6,12,9,7
4021,4021,6,13,8,10,14
4022,4022,11,9,7,9,8
4023,4023,11,14,9,8,6
4024,4024,16,10,8,16,9
4025,4025,69,69,65,71,72
4026,4026,6,6,12,6,7
4027,4027,9,6,7,13,14
4028,4028,16,13,9,15,7
4029,4029,8,7,14,8,12
4030,4030,6,9,9,5,12
4031,4031,9,13,10,12,9
4032,4032,14,7,6,8,15
4033,4033,9,11,11,11,10
4034,4034,12,15,6,8,10
4035,4035,14,7,8,11,7
4036,4036,13,6,8,12,9
4037,4037,12,13,10,14,16
4038,4038,13,7,10,12,14
4039,4039,13,7,11,12,15
4040,4040,11,15,7,12,10
4041,4041,8,12,11,9,10
4042,4042,9,9,11,12,11
4043,4043,11,13,12,8,9
4044,4044,14,10,9,6,6
4045,4045,9,10,7,10,7
4046,4046,15,13,13,7,9
4047,4047,16,6,12,15,6
4048,4048,7,5,10,6,10
4049,4049,5,5,5,5,5
4050,4050,11,13,13,15,9
4051,4051,8,9,12,12,12
4052,4052,5,13,6,12,15
4053,4053,13,6,13,11,10
4054,4054,6,7,11,8,7
4055,4055,10,15,15,9,14
4056,4056,6,15,15,10,6
4057,4057,5,6,14,7,13
4058,4058,11,14,13,13,13
4059,4059,11,15,14,14,9
4060,4060,14,8,8,9,13
4061,4061,8,7,13,12,11
4062,4062,12,15,7,13,11
4063,4063,10,13,8,10,9
4064,4064,10,12,7,7,7
4065,4065,72,64,69,75,78
4066,4066,7,5,10,8,10
4067,4067,15,14,12,8,9
4068,4068,11,8,7,9,15
4069,4069,9,13,13,5,8
4070,4070,13,8,13,5,11
4071,4071,6,7,13,13,6
4072,4072,10,9,14,9,11
4073,4073,8,5,12,8,6
4074,4074,7,8,9,6,8
4075,4075,7,8,9,9,8
4076,4076,15,14,8,14,11
4077,4077,12,9,15,13,8
4078,4078,9,8,7,7,8
4079,4079,11,13,7,7,15
4080,4080,6,14,12,15,6
4081,4081,8,14,8,11,7
4082,4082,15,7,15,9,15
4083,4083,76,66,60,66,75
4084,4084,6,6,12,9,8
4085,4085,10,15,12,16,7
4086,4086,11,13,13,8,13
4087,4087,16,15,8,12,8
4088,4088,12,14,6,10,7
4089,4089,9,10,9,15,15
4090,4090,65,70,68,73,72
4091,4091,13,13,12,12,12
4092,4092,8,12,12,10,13
4093,4093,78,66,57,62,76
4094,4094,7,8,14,12,10
4095,4095,6,15,10,7,6
4096,4096,6,16,16,15,15
4097,4097,8,14,6,14,10
4098,4098,7,13,9,14,10
4099,4099,9,11,14,9,12
4100,4100,14,16,9,8,7
4101,4101,14,9,13,13,9
4102,4102,14,10,12,8,11
4103,4103,10,14,14,10,9
4104,4104,7,9,16,15,7
4105,4105,13,12,14,12,13
4106,4106,14,13,6,13,9
4107,4107,16,12,18,13,12
4108,4108,9,8,10,10,10
4109,4109,10,7,10,14,6
4110,4110,10,14,14,7,8
4111,4111,9,10,10,6,12
4112,4112,13,12,15,12,11
4113,4113,5,10,13,6,8
4114,4114,14,13,10,16,14
4115,4115,13,8,13,9,13
4116,4116,15,16,14,13,15
4117,4117,16,14,13,9,15
4118,4118,12,14,14,6,7
4119,4119,6,12,9,10,6
4120,4120,10,11,14,13,16
4121,4121,7,7,9,14,13
4122,4122,14,14,11,6,5
4123,4123,8,14,7,8,7
4124,4124,11,11,14,11,14
4125,4125,12,12,5,9,13
4126,4126,13,12,10,7,8
4127,4127,9,12,7,8,7
4128,4128,6,9,14,13,9
4129,4129,15,10,10,7,9
4130,4130,15,10,9,9,12
4131,4131,11,11,6,15,10
4132,4132,70,67,64,70,71
4133,4133,11,7,7,7,7
4134,4134,67,71,72,70,72
4135,4135,9,15,15,11,12
4136,4136,8,11,9,7,16
4137,4137,13,12,10,8,14
4138,4138,8,11,10,6,15
4139,4139,7,12,10,7,5
4140,4140,6,9,12,7,9
4141,4141,9,11,15,8,15
4142,4142,14,13,10,7,9
4143,4143,16,10,11,10,15
4144,4144,6,12,8,12,13
4145,4145,14,6,9,11,11
4146,4146,10,6,10,9,8
4147,4147,14,14,7,14,11
4148,4148,10,12,10,10,8
4149,4149,11,16,14,16,6
4150,4150,13,8,13,9,9
4151,4151,15,11,11,12,11
4152,4152,5,6,14,11,15
4153,4153,11,12,6,11,8
4154,4154,15,15,6,14,8
4155,4155,7,14,9,9,14
4156,4156,9,10,7,7,4
4157,4157,10,11,10,14,6
4158,4158,11,15,10,12,11
4159,4159,71,72,71,71,67
4160,4160,16,6,12,14,9
4161,4161,7,15,7,8,13
4162,4162,9,11,6,13,13
4163,4163,11,14,13,15,6
4164,4164,11,13,9,15,7
4165,4165,10,10,6,9,16
4166,4166,10,9,8,8,12
4167,4167,8,9,16,11,7
4168,4168,16,16,13,13,12
4169,4169,16,15,14,11,15
4170,4170,9,14,15,12,10
4171,4171,15,8,11,8,13
4172,4172,13,13,13,7,11
4173,4173,11,7,5,6,13
4174,4174,12,7,9,11,15
4175,4175,8,7,10,7,11
4176,4176,10,7,16,9,15
4177,4177,14,13,12,12,16
4178,4178,13,13,6,13,9
4179,4179,75,65,60,68,74
4180,4180,11,7,13,11,8
4181,4181,12,6,12,11,6
4182,4182,10,9,14,6,15
4183,4183,12,8,10,16,13
4184,4184,10,7,13,10,12
4185,4185,16,12,6,10,14
4186,4186,8,6,15,16,7
4187,4187,13,10,14,14,14
4188,4188,14,12,9,14,6
4189,4189,16,8,10,10,7
4190,4190,7,8,12,8,6
4191,4191,6,9,9,10,10
4192,4192,7,7,9,12,14
4193,4193,6,10,6,7,10
4194,4194,7,8,12,7,9
4195,4195,15,13,13,7,10
4196,4196,8,7,8,8,7
4197,4197,68,68,67,74,72
4198,4198,11,11,12,7,8
4199,4199,8,7,12,10,10
4200,4200,13,13,7,12,15
4201,4201,11,10,13,13,10
4202,4202,9,15,14,8,8
4203,4203,73,67,73,68,72
4204,4204,12,12,11,12,12
4205,4205,11,12,5,14,15
4206,4206,11,10,14,10,11
4207,4207,8,13,15,9,11
4208,4208,14,6,7,11,15
4209,4209,71,73,67,71,69
4210,4210,16,9,12,11,12
4211,4211,9,11,8,12,10
4212,4212,13,12,6,7,13
4213,4213,14,15,14,14,14
4214,4214,8,11,9,9,13
4215,4215,10,13,8,11,14
4216,4216,8,8,9,12,15
4217,4217,6,5,8,9,5
4218,4218,9,14,11,8,15
4219,4219,7,11,16,15,6
4220,4220,15,15,16,9,13
4221,4221,12,14,8,13,11
4222,4222,9,8,5,11,8
4223,4223,10,8,7,13,6
4224,4224,8,7,7,9,14
4225,4225,15,13,7,14,12
4226,4226,14,13,11,9,8
4227,4227,8,14,11,14,9
4228,4228,5,13,13,8,14
4229,4229,72,68,74,70,74
4230,4230,72,66,60,70,74
4231,4231,12,15,15,11,12
4232,4232,16,11,7,10,13
4233,4233,10,10,16,7,12
4234,4234,14,14,8,7,11
4235,4235,5,11,6,6,7
4236,4236,7,9,7,13,14
4237,4237,9,9,11,14,6
4238,4238,71,67,65,67,77
4239,4239,7,10,11,15,8
4240,4240,14,11,7,11,14
4241,4241,71,70,70,72,72
4242,4242,16,10,15,8,16
4243,4243,7,7,9,5,10
4244,4244,8,10,14,9,16
4245,4245,12,9,6,15,13
4246,4246,8,7,16,14,16
4247,4247,68,70,69,73,71
4248,4248,15,10,16,13,6
4249,4249,10,16,14,7,12
4250,4250,73,66,60,65,77
4251,4251,6,11,8,9,9
4252,4252,9,12,7,12,7
4253,4253,10,9,11,11,15
4254,4254,9,7,8,14,13
4255,4255,14,11,11,9,11
4256,4256,10,9,11,7,15
4257,4257,5,14,7,10,15
4258,4258,12,13,5,14,9
4259,4259,6,9,16,6,10
4260,4260,11,10,8,8,12
4261,4261,16,15,14,10,16
4262,4262,16,14,12,7,7
4263,4263,8,10,14,12,11
4264,4264,13,14,14,11,5
4265,4265,68,70,64,70,70
4266,4266,72,70,68,74,70
4267,4267,8,6,12,14,6
4268,4268,8,14,12,15,11
4269,4269,11,10,8,9,12
4270,4270,7,11,7,12,13
4271,4271,4,4,4,4,4
4272,4272,7,7,11,10,8
4273,4273,9,12,16,15,13
4274,4274,10,6,15,10,14
4275,4275,15,9,6,6,6
4276,4276,74,68,66,72,73
4277,4277,7,14,9,16,7
4278,4278,7,8,15,7,13
4279,4279,11,9,7,9,12
4280,4280,8,11,11,11,6
4281,4281,71,68,71,71,72
4282,4282,10,11,15,15,7
4283,4283,9,11,14,11,12
4284,4284,72,67,62,70,72
4285,4285,9,13,7,9,8
4286,4286,73,69,68,71,72
4287,4287,10,14,12,10,12
4288,4288,11,12,15,9,8
4289,4289,10,9,5,13,8
4290,4290,7,12,8,14,11
4291,4291,13,13,14,13,18
4292,4292,71,69,68,70,72
4293,4293,14,10,8,10,6
4294,4294,15,13,10,9,15
4295,4295,12,8,11,7,14
4296,4296,72,68,77,74,69
4297,4297,8,10,13,7,7
4298,4298,11,6,14,12,11
4299,4299,11,12,13,9,9
4300,4300,9,5,6,14,6
4301,4301,11,16,11,12,8
4302,4302,8,10,13,12,10
4303,4303,71,70,62,73,72
4304,4304,10,9,6,10,12
4305,4305,8,8,9,7,7
4306,4306,15,12,16,12,14
4307,4307,11,6,10,16,14
4308,4308,14,11,12,9,16
4309,4309,15,13,11,8,9
4310,4310,13,11,14,10,8
4311,4311,13,8,12,13,9
4312,4312,5,9,8,8,7
4313,4313,70,68,74,70,73
4314,4314,11,9,8,14,8
4315,4315,72,70,65,72,73
4316,4316,9,7,13,8,7
4317,4317,15,12,12,13,7
4318,4318,13,8,10,12,11
4319,4319,15,13,15,13,8
4320,4320,13,10,8,10,11
4321,4321,10,6,9,11,12
4322,4322,13,8,6,9,14
4323,4323,73,68,64,69,73
4324,4324,7,11,6,6,14
4325,4325,7,14,13,8,11
4326,4326,7,10,8,7,11
4327,4327,8,11,15,10,6
4328,4328,10,15,9,13,11
4329,4329,71,72,72,76,72
4330,4330,7,10,14,6,7
4331,4331,5,7,10,5,14
4332,4332,14,12,9,10,14
4333,4333,11,7,16,16,9
4334,4334,11,15,16,9,16
4335,4335,14,10,11,8,15
4336,4336,69,69,70,70,72
4337,4337,7,9,8,14,13
4338,4338,7,6,12,12,7
4339,4339,11,9,7,15,14
4340,4340,14,9,14,12,8
4341,4341,6,10,8,15,6
4342,4342,8,6,8,14,10
4343,4343,10,14,9,15,9
4344,4344,15,14,12,15,8
4345,4345,70,68,72,69,71
4346,4346,14,8,15,14,6
4347,4347,14,13,12,15,13
4348,4348,8,13,7,9,7
4349,4349,14,6,13,10,11
4350,4350,15,13,6,16,12
4351,4351,8,13,9,11,6
4352,4352,7,15,8,11,12
4353,4353,16,15,12,8,14
4354,4354,8,13,13,9,11
4355,4355,14,9,12,12,5
4356,4356,6,13,14,14,5
4357,4357,8,12,10,8,6
4358,4358,8,11,8,16,6
4359,4359,10,14,10,12,10
4360,4360,73,66,72,70,73
4361,4361,6,15,12,6,7
4362,4362,6,13,15,13,14
4363,4363,13,16,8,8,13
4364,4364,11,9,15,13,7
4365,4365,13,9,11,12,7
4366,4366,15,7,8,7,11
4367,4367,13,9,5,6,6
4368,4368,10,14,14,14,9
4369,4369,15,12,15,15,15
4370,4370,15,6,9,7,15
4371,4371,8,10,12,10,9
4372,4372,9,11,11,10,7
4373,4373,61,77,76,70,73
4374,4374,11,15,16,11,9
4375,4375,14,11,6,15,8
4376,4376,14,12,8,11,6
4377,4377,10,13,8,7,8
4378,4378,10,7,8,7,12
4379,4379,9,6,13,9,13
4380,4380,14,8,11,8,14
4381,4381,8,12,9,7,8
4382,4382,11,11,8,11,7
4383,4383,7,14,11,9,14
4384,4384,13,15,6,15,6
4385,4385,10,15,10,9,11
4386,4386,11,10,14,9,7
4387,4387,8,15,9,13,11
4388,4388,11,13,9,14,14
4389,4389,14,8,15,8,12
4390,4390,13,15,14,10,11
4391,4391,74,67,66,68,72
4392,4392,6,8,12,12,13
4393,4393,10,10,12,11,11
4394,4394,10,13,9,8,13
4395,4395,15,6,8,6,11
4396,4396,6,12,9,5,12
4397,4397,11,10,12,8,9
4398,4398,11,15,9,13,13
4399,4399,8,11,9,6,10
4400,4400,10,10,7,13,10
4401,4401,10,15,10,14,6
4402,4402,7,7,12,6,14
4403,4403,8,12,16,12,7
4404,4404,12,13,16,8,8
4405,4405,13,8,6,13,15
4406,4406,16,12,13,13,15
4407,4407,8,13,15,7,11
4408,4408,14,12,9,5,11
4409,4409,8,16,9,12,12
4410,4410,11,7,9,11,12
4411,4411,8,7,16,9,14
4412,4412,13,12,10,13,14
4413,4413,15,6,12,8,11
4414,4414,9,14,13,12,9
4415,4415,12,11,15,10,6
4416,4416,7,9,10,7,11
4417,4417,15,10,12,7,10
4418,4418,9,10,11,13,10
4419,4419,7,9,14,11,9
4420,4420,6,9,13,5,11
4421,4421,70,69,70,68,72
4422,4422,15,11,8,14,12
4423,4423,8,16,8,14,10
4424,4424,10,14,10,8,13
4425,4425,5,15,12,14,11
4426,4426,15,12,8,12,11
4427,4427,9,7,13,9,11
4428,4428,9,6,14,16,7
4429,4429,12,11,10,10,13
4430,4430,68,68,71,72,73
4431,4431,14,12,6,16,9
4432,4432,10,6,11,7,13
4433,4433,71,69,73,73,73
4434,4434,8,15,14,9,6
4435,4435,12,10,7,6,8
4436,4436,12,8,16,16,11
4437,4437,14,13,12,12,12
4438,4438,11,8,5,15,9
4439,4439,12,7,12,8,7
4440,4440,10,12,13,12,15
4441,4441,71,69,83,66,71
4442,4442,10,13,7,14,7
4443,4443,13,15,11,8,9
4444,4444,15,10,14,14,7
4445,4445,12,8,16,9,16
4446,4446,13,9,13,14,12
4447,4447,11,9,9,12,14
4448,4448,6,12,8,12,13
4449,4449,72,65,63,71,74
4450,4450,9,15,11,13,7
4451,4451,16,11,8,12,9
4452,4452,12,10,14,8,5
4453,4453,11,6,14,9,11
4454,4454,71,70,67,73,73
4455,4455,10,14,12,12,6
4456,4456,13,15,13,5,6
4457,4457,8,14,12,11,12
4458,4458,12,7,8,13,14
4459,4459,11,14,6,13,11
4460,4460,10,16,7,11,10
4461,4461,15,9,8,10,7
4462,4462,16,8,16,7,13
4463,4463,9,7,8,10,12
4464,4464,7,13,12,15,16
4465,4465,8,8,9,14,10
4466,4466,13,13,16,12,9
4467,4467,14,6,7,8,7
4468,4468,10,7,9,14,15
4469,4469,73,70,62,67,75
4470,4470,10,6,7,12,7
4471,4471,11,9,16,12,6
4472,4472,8,11,14,10,9
4473,4473,10,8,12,9,11
4474,4474,6,11,11,13,9
4475,4475,10,7,6,6,12
4476,4476,11,9,12,13,7
4477,4477,8,16,11,13,6
4478,4478,10,14,12,13,13
4479,4479,7,12,9,14,7
4480,4480,10,15,10,5,11
4481,4481,72,69,70,69,74
4482,4482,15,14,6,7,11
4483,4483,6,7,9,7,8
4484,4484,11,13,8,9,13
4485,4485,14,14,7,16,11
4486,4486,73,70,70,63,75
4487,4487,12,10,9,9,11
4488,4488,8,10,8,4,8
4489,4489,13,12,13,10,8
4490,4490,13,13,9,13,16
4491,4491,9,7,9,13,12
4492,4492,12,14,14,8,13
4493,4493,10,6,14,7,14
4494,4494,15,10,12,15,11
4495,4495,13,12,13,10,15
4496,4496,15,8,9,11,7
4497,4497,71,72,67,71,70
4498,4498,10,16,8,8,15
4499,4499,8,11,14,13,10
4500,4500,11,16,8,9,10
4501,4501,71,68,64,72,70
4502,4502,15,11,9,10,9
4503,4503,12,13,9,13,16
4504,4504,12,8,7,8,8
4505,4505,7,7,14,15,11
4506,4506,15,13,9,9,11
4507,4507,7,6,13,13,11
4508,4508,11,10,9,8,16
4509,4509,11,11,8,15,15
4510,4510,16,15,16,7,10
4511,4511,9,7,14,7,14
4512,4512,9,10,9,7,6
4513,4513,11,13,7,14,12
4514,4514,9,5,4,6,4
4515,4515,8,8,10,14,10
4516,4516,8,7,11,8,14
4517,4517,6,13,14,9,9
4518,4518,8,11,10,12,7
4519,4519,72,67,64,69,75
4520,4520,11,6,16,6,16
4521,4521,13,6,7,10,12
4522,4522,8,7,9,10,10
4523,4523,12,10,13,9,10
4524,4524,9,7,7,6,7
4525,4525,22,22,28,24,23
4526,4526,8,10,14,14,8
4527,4527,14,12,8,10,7
4528,4528,13,16,11,16,9
4529,4529,73,71,60,69,74
4530,4530,15,14,9,15,11
4531,4531,13,8,12,10,10
4532,4532,68,70,75,73,69
4533,4533,71,70,74,72,69
4534,4534,14,10,12,16,10
4535,4535,15,12,11,7,15
4536,4536,12,9,10,10,12
4537,4537,9,6,8,9,14
4538,4538,12,11,9,12,10
4539,4539,11,13,9,12,12
4540,4540,10,11,14,9,14
4541,4541,7,9,12,8,7
4542,4542,8,6,6,15,6
4543,4543,6,15,14,8,13
4544,4544,10,16,15,15,12
4545,4545,10,15,13,12,7
4546,4546,69,68,75,69,74
4547,4547,8,13,12,15,7
4548,4548,5,12,9,7,9
4549,4549,9,15,7,12,14
4550,4550,8,16,12,10,7
4551,4551,11,8,13,14,11
4552,4552,8,14,14,13,13
4553,4553,9,14,7,7,15
4554,4554,14,16,9,7,10
4555,4555,7,6,6,13,13
4556,4556,10,6,13,9,10
4557,4557,13,12,13,7,15
4558,4558,7,14,15,12,6
4559,4559,14,8,7,14,11
4560,4560,15,12,16,6,11
4561,4561,6,7,13,11,10
4562,4562,12,11,12,7,11
4563,4563,72,66,65,72,74
4564,4564,13,13,10,16,6
4565,4565,10,12,10,15,15
4566,4566,14,15,8,14,14
4567,4567,9,7,9,15,9
4568,4568,7,7,13,13,13
4569,4569,12,7,12,7,10
4570,4570,16,8,8,7,8
4571,4571,12,7,13,15,13
4572,4572,15,14,10,15,9
4573,4573,12,7,8,15,9
4574,4574,7,6,11,8,6
4575,4575,6,14,12,7,11
4576,4576,70,68,66,71,68
4577,4577,11,13,8,8,10
4578,4578,12,9,12,7,11
4579,4579,69,70,70,70,72
4580,4580,8,15,13,9,15
4581,4581,9,9,14,8,11
4582,4582,11,13,15,6,12
4583,4583,16,14,11,12,11
4584,4584,12,7,7,7,6
4585,4585,7,12,12,15,7
4586,4586,15,6,11,14,14
4587,4587,7,10,8,13,15
4588,4588,11,12,14,14,6
4589,4589,15,10,8,6,14
4590,4590,8,8,14,8,15
4591,4591,11,15,8,7,9
4592,4592,15,11,6,14,8
4593,4593,66,70,69,70,72
4594,4594,9,11,9,10,12
4595,4595,11,14,6,8,13
4596,4596,8,15,11,14,12
4597,4597,12,12,7,15,13
4598,4598,15,9,13,7,12
4599,4599,13,14,8,15,7
4600,4600,71,68,71,68,73
4601,4601,9,10,16,7,13
4602,4602,7,11,12,9,9
4603,4603,7,8,15,15,15
4604,4604,72,70,60,67,68
4605,4605,8,7,6,6,9
4606,4606,15,10,8,8,11
4607,4607,68,66,61,72,71
4608,4608,7,14,6,7,11
4609,4609,13,7,12,10,13
4610,4610,12,11,9,8,15
4611,4611,70,68,66,69,72
4612,4612,13,13,13,15,8
4613,4613,9,14,14,9,11
4614,4614,11,11,11,14,14
4615,4615,7,9,5,6,6
4616,4616,8,15,8,11,12
4617,4617,13,10,7,8,10
4618,4618,9,11,9,11,13
4619,4619,64,68,69,68,75
4620,4620,71,70,73,66,71
4621,4621,14,10,14,9,9
4622,4622,8,14,9,11,8
4623,4623,70,66,72,70,71
4624,4624,12,10,11,9,6
4625,4625,14,14,11,9,15
4626,4626,13,16,11,14,12
4627,4627,15,8,13,11,14
4628,4628,9,5,7,12,7
4629,4629,14,9,10,12,10
4630,4630,13,15,12,6,11
4631,4631,8,10,13,6,9
4632,4632,8,6,14,7,11
4633,4633,11,9,13,10,11
4634,4634,13,15,15,16,13
4635,4635,14,6,12,12,10
4636,4636,11,8,12,9,6
4637,4637,11,9,9,12,8
4638,4638,8,13,11,10,9
4639,4639,13,11,11,10,9
4640,4640,7,9,9,13,8
4641,4641,7,8,9,12,11
4642,4642,11,9,10,10,14
4643,4643,9,12,15,14,6
4644,4644,15,5,14,14,8
4645,4645,10,10,13,15,10
4646,4646,16,12,14,16,9
4647,4647,71,65,61,67,73
4648,4648,6,14,13,13,15
4649,4649,15,12,16,9,10
4650,4650,13,15,9,16,11
4651,4651,7,11,6,13,12
4652,4652,69,73,58,63,74
4653,4653,9,15,10,7,9
4654,4654,6,12,11,9,8
4655,4655,69,68,68,69,74
4656,4656,9,8,8,9,12
4657,4657,12,13,7,14,11
4658,4658,8,8,7,14,6
4659,4659,68,68,68,71,70
4660,4660,69,66,65,69,71
4661,4661,11,15,6,6,7
4662,4662,70,66,64,70,74
4663,4663,8,9,16,6,13
4664,4664,11,8,16,9,8
4665,4665,7,12,15,15,6
4666,4666,12,10,8,7,7
4667,4667,7,6,8,14,11
4668,4668,11,12,13,12,7
4669,4669,7,8,13,13,10
4670,4670,9,15,10,8,12
4671,4671,13,7,9,13,7
4672,4672,70,69,65,72,69
4673,4673,16,14,14,10,10
4674,4674,15,12,7,11,12
4675,4675,8,9,9,8,9
4676,4676,10,14,7,16,14
4677,4677,5,10,12,12,10
4678,4678,6,5,11,6,6
4679,4679,9,6,13,7,11
4680,4680,10,9,7,9,5
4681,4681,8,7,9,12,12
4682,4682,13,10,11,11,13
4683,4683,6,9,14,9,13
4684,4684,13,14,14,9,15
4685,4685,7,16,12,15,9
4686,4686,12,11,15,15,9
4687,4687,12,11,9,6,9
4688,4688,14,5,8,8,8
4689,4689,6,10,10,6,8
4690,4690,15,8,12,6,7
4691,4691,13,7,11,14,9
4692,4692,7,11,6,12,12
4693,4693,7,10,12,16,11
4694,4694,10,10,13,11,9
4695,4695,9,12,7,15,15
4696,4696,13,8,14,6,6
4697,4697,7,14,10,12,12
4698,4698,72,64,72,70,68
4699,4699,13,12,8,10,7
4700,4700,11,15,14,13,14
4701,4701,10,13,14,12,7
4702,4702,8,10,9,8,13
4703,4703,10,14,8,16,15
4704,4704,72,67,66,67,73
4705,4705,71,65,62,67,75
4706,4706,12,7,14,10,15
4707,4707,14,11,6,15,7
4708,4708,8,10,6,11,7
4709,4709,14,8,14,11,7
4710,4710,14,13,12,14,12
4711,4711,73,64,70,67,71
4712,4712,13,11,13,11,15
4713,4713,14,11,6,11,13
4714,4714,14,12,6,12,16
4715,4715,12,12,7,8,8
4716,4716,11,9,7,7,12
4717,4717,70,68,60,70,70
4718,4718,10,15,14,11,7
4719,4719,15,7,15,7,16
4720,4720,9,8,9,11,14
4721,4721,5,11,12,8,7
4722,4722,11,9,7,12,5
4723,4723,13,10,11,14,9
4724,4724,6,11,10,10,7
4725,4725,10,12,11,5,15
4726,4726,10,9,8,14,9
4727,4727,12,7,8,13,10
4728,4728,14,15,13,13,6
4729,4729,16,14,15,12,14
4730,4730,14,7,15,9,14
