int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
3563,3563,77,41,73,68,60,69
3564,3564,72,68,65,60,49,62
3565,3565,32,18,11,35,22,64
3566,3566,70,69,67,64,55,66
3567,3567,73,67,34,51,46,63
3568,3568,72,32,72,66,68,60
3569,3569,73,77,70,75,61,71
3570,3570,77,75,52,60,55,73
3571,3571,87,71,52,50,58,71
3572,3572,80,71,48,56,45,68
3573,3573,31,36,68,72,69,59
3574,3574,79,69,32,48,28,68
3575,3575,60,37,73,63,72,70
3576,3576,82,65,68,74,51,76
3577,3577,85,69,55,58,49,65
3578,3578,58,67,49,44,61,62
3579,3579,60,53,69,71,52,69
3580,3580,52,35,67,73,48,62
3581,3581,55,29,75,53,62,65
3582,3582,64,65,57,45,34,52
3583,3583,54,67,58,56,48,67
3584,3584,36,45,68,71,68,71
3585,3585,58,59,68,70,58,79
3586,3586,84,73,37,46,35,68
3587,3587,13,20,11,33,30,51
3588,3588,38,30,13,66,34,63
3589,3589,77,73,32,58,42,69
3590,3590,59,29,69,65,66,74
3591,3591,36,35,73,69,61,73
3592,3592,78,67,63,50,47,65
3593,3593,79,68,49,55,58,66
3594,3594,36,26,20,61,13,62
3595,3595,77,70,66,72,74,70
3596,3596,59,72,63,60,35,60
3597,3597,84,70,51,62,57,68
3598,3598,88,73,72,71,50,72
3599,3599,62,69,70,68,70,64
3600,3600,27,17,16,49,17,47
3601,3601,67,74,47,49,32,64
3602,3602,79,74,74,67,53,76
3603,3603,75,70,63,57,59,69
3604,3604,76,73,47,57,49,69
3605,3605,68,67,65,60,48,63
3606,3606,59,29,75,57,66,65
3607,3607,35,16,10,56,23,61
3608,3608,43,49,77,72,77,76
3609,3609,80,75,64,73,59,71
3610,3610,67,68,67,66,40,60
3611,3611,73,68,53,61,52,68
3612,3612,59,57,71,65,59,67
3613,3613,71,72,54,57,43,60
3614,3614,46,25,74,73,61,68
3615,3615,61,29,70,70,49,67
3616,3616,73,67,73,75,63,74
3617,3617,81,69,62,66,46,68
3618,3618,65,70,69,70,49,61
3619,3619,64,76,38,56,37,61
3620,3620,53,32,70,70,51,65
3621,3621,60,71,67,71,64,73
3622,3622,59,39,71,69,56,63
3623,3623,76,72,41,66,60,77
3624,3624,56,38,60,71,65,72
3625,3625,52,19,76,58,57,68
3626,3626,75,71,66,68,74,72
3627,3627,44,38,67,69,65,66
3628,3628,78,25,74,43,76,77
3629,3629,68,49,77,69,70,69
3630,3630,26,19,15,59,17,66
3631,3631,51,46,71,66,67,69
3632,3632,81,67,69,68,73,75
3633,3633,69,68,65,69,64,73
3634,3634,32,18,19,67,17,48
3635,3635,58,67,65,74,68,67
3636,3636,45,24,73,68,78,69
3637,3637,62,73,71,74,58,68
3638,3638,63,35,62,71,56,68
3639,3639,38,64,66,73,66,67
3640,3640,63,72,69,73,58,69
3641,3641,72,70,58,44,48,83
3642,3642,80,73,51,46,43,66
3643,3643,43,24,67,68,68,63
3644,3644,48,23,72,71,60,64
3645,3645,60,46,78,64,71,70
3646,3646,72,68,61,63,40,65
3647,3647,68,70,28,46,41,57
3648,3648,27,21,13,34,24,43
3649,3649,73,70,62,72,55,73
3650,3650,72,24,76,55,70,74
3651,3651,67,71,32,53,45,69
3652,3652,52,40,75,73,82,77
3653,3653,64,63,60,56,33,59
3654,3654,86,73,69,70,69,75
3655,3655,74,33,74,71,73,67
3656,3656,77,67,49,52,54,62
3657,3657,34,32,74,74,60,68
3658,3658,73,69,32,56,40,56
3659,3659,40,25,15,48,14,59
3660,3660,84,65,65,60,54,54
3661,3661,79,72,34,53,67,67
3662,3662,49,53,72,73,62,64
3663,3663,67,72,60,72,64,75
3664,3664,55,32,69,64,54,66
3665,3665,45,26,16,59,11,60
3666,3666,28,27,19,28,23,35
3667,3667,70,62,68,76,56,60
3668,3668,74,70,42,52,58,61
3669,3669,80,65,57,67,37,61
3670,3670,59,66,56,50,55,67
3671,3671,59,28,68,78,53,80
3672,3672,74,73,46,45,60,61
3673,3673,80,72,62,73,74,70
3674,3674,56,32,60,69,70,70
3675,3675,51,28,63,71,60,62
3676,3676,58,45,71,78,68,76
3677,3677,70,70,58,68,49,63
3678,3678,69,71,72,77,68,83
3679,3679,69,29,73,44,62,69
3680,3680,29,21,14,34,14,33
3681,3681,41,24,13,42,11,67
3682,3682,77,70,51,68,67,64
3683,3683,81,71,59,67,37,65
3684,3684,31,37,68,52,53,63
3685,3685,59,67,57,48,42,64
3686,3686,73,67,47,50,47,67
3687,3687,71,70,56,42,39,70
3688,3688,74,72,44,50,40,60
3689,3689,89,77,38,40,43,62
3690,3690,76,49,70,74,70,63
3691,3691,15,15,6,42,10,66
3692,3692,73,67,64,66,59,73
3693,3693,80,69,50,59,59,68
3694,3694,49,37,64,72,77,77
3695,3695,72,73,40,54,30,79
3696,3696,59,46,65,62,67,70
3697,3697,79,68,20,41,30,60
3698,3698,66,75,49,63,50,76
3699,3699,61,34,74,58,65,65
3700,3700,61,22,72,67,63,67
3701,3701,67,54,71,65,69,67
3702,3702,50,50,66,64,62,68
3703,3703,53,28,64,74,64,62
3704,3704,73,73,35,47,49,59
3705,3705,67,72,64,69,66,61
3706,3706,67,75,68,74,58,77
3707,3707,81,71,22,31,28,54
3708,3708,42,35,66,76,71,72
3709,3709,27,19,10,47,17,61
3710,3710,65,66,59,51,61,63
3711,3711,79,67,72,66,58,67
3712,3712,66,59,69,68,61,63
3713,3713,73,70,68,70,70,73
3714,3714,35,23,17,68,19,69
3715,3715,20,11,7,42,23,42
3716,3716,60,55,69,76,78,73
3717,3717,82,68,65,44,45,71
3718,3718,71,68,67,71,62,66
3719,3719,38,23,67,62,49,54
3720,3720,60,32,72,77,69,74
3721,3721,53,23,72,62,66,71
3722,3722,41,23,70,59,59,68
3723,3723,77,63,63,59,30,71
3724,3724,64,69,56,58,34,67
3725,3725,25,23,8,40,23,52
3726,3726,69,65,62,59,44,64
3727,3727,55,48,69,67,63,66
3728,3728,77,67,60,62,74,74
3729,3729,80,72,48,59,59,66
3730,3730,75,72,59,64,48,63
3731,3731,73,73,68,73,47,72
3732,3732,71,73,54,61,76,62
3733,3733,69,69,66,71,51,72
3734,3734,39,25,64,65,65,66
3735,3735,42,45,68,71,69,70
3736,3736,31,33,70,68,55,58
3737,3737,72,66,71,71,55,68
3738,3738,58,40,73,68,67,64
3739,3739,47,48,73,73,59,74
3740,3740,66,59,67,75,55,73
3741,3741,41,40,73,69,65,58
3742,3742,73,69,70,75,69,69
3743,3743,45,38,62,75,55,75
3744,3744,73,70,38,59,37,59
3745,3745,48,45,72,48,66,70
3746,3746,63,23,69,58,71,69
3747,3747,58,66,69,78,69,69
3748,3748,71,65,36,33,34,64
3749,3749,62,43,73,67,73,78
3750,3750,53,23,63,64,62,55
3751,3751,71,70,54,54,41,68
3752,3752,33,25,68,67,67,74
3753,3753,34,21,14,51,11,47
3754,3754,62,66,64,70,42,68
3755,3755,70,74,58,59,49,66
3756,3756,58,59,70,73,55,68
3757,3757,46,56,76,72,70,66
3758,3758,56,82,53,48,58,66
3759,3759,64,70,69,73,67,66
3760,3760,67,72,57,59,55,62
3761,3761,56,16,70,67,59,59
3762,3762,77,48,66,73,58,70
3763,3763,63,46,78,69,87,78
3764,3764,71,66,61,49,34,62
3765,3765,62,56,68,73,66,78
3766,3766,75,71,28,35,43,76
3767,3767,29,17,18,51,24,47
3768,3768,79,63,58,60,35,63
3769,3769,60,33,72,66,70,70
3770,3770,80,77,42,49,71,62
3771,3771,67,68,69,59,45,71
3772,3772,51,38,70,69,60,68
3773,3773,82,70,59,54,46,66
3774,3774,64,42,73,73,68,66
3775,3775,72,74,56,48,37,71
3776,3776,72,71,64,73,59,69
3777,3777,68,66,62,68,69,73
3778,3778,76,70,68,69,67,66
3779,3779,78,57,70,65,66,70
3780,3780,59,66,57,72,57,52
3781,3781,70,62,71,70,66,66
3782,3782,65,35,74,72,72,65
3783,3783,81,72,63,69,43,66
3784,3784,22,23,13,47,21,46
3785,3785,37,12,9,49,49,61
3786,3786,80,68,58,59,34,70
3787,3787,63,23,75,62,69,65
3788,3788,55,16,74,59,76,76
3789,3789,78,70,59,68,57,70
3790,3790,82,65,62,53,51,59
3791,3791,57,36,68,64,58,71
3792,3792,75,71,33,57,74,72
3793,3793,57,37,71,64,50,66
3794,3794,83,77,48,53,55,66
3795,3795,67,74,32,24,48,82
3796,3796,80,74,65,58,43,64
3797,3797,68,75,58,71,49,75
3798,3798,66,60,65,74,70,68
3799,3799,52,18,77,60,75,70
3800,3800,84,68,54,58,41,70
3801,3801,69,58,68,73,66,74
3802,3802,59,59,68,67,60,65
3803,3803,58,27,76,71,62,74
3804,3804,73,67,55,47,55,70
3805,3805,63,35,70,73,60,67
3806,3806,67,61,55,69,53,73
3807,3807,64,65,71,68,64,71
3808,3808,44,30,67,66,57,64
3809,3809,59,38,75,50,60,67
3810,3810,70,70,64,63,41,62
3811,3811,81,66,69,77,51,74
3812,3812,65,37,76,59,68,64
3813,3813,75,47,77,67,72,76
3814,3814,68,68,72,72,67,76
3815,3815,34,23,61,56,45,62
3816,3816,56,58,70,61,64,72
3817,3817,68,69,50,74,56,62
3818,3818,47,31,64,60,52,58
3819,3819,43,33,72,70,71,67
3820,3820,66,70,42,49,34,64
3821,3821,84,72,63,74,55,73
3822,3822,70,73,26,40,37,65
3823,3823,85,62,49,47,36,64
3824,3824,70,71,44,56,48,62
3825,3825,67,31,71,52,73,74
3826,3826,74,34,73,58,69,66
3827,3827,82,54,65,68,65,66
3828,3828,83,63,59,71,61,81
3829,3829,68,59,63,70,72,75
3830,3830,68,68,67,58,62,63
3831,3831,41,39,64,70,57,69
3832,3832,73,71,63,57,44,69
3833,3833,49,43,78,45,74,79
3834,3834,31,18,68,67,68,65
3835,3835,57,67,30,33,37,66
3836,3836,62,22,69,62,57,60
3837,3837,65,65,48,54,56,64
3838,3838,59,71,63,70,39,73
3839,3839,71,71,62,59,49,77
3840,3840,71,68,47,42,73,69
3841,3841,51,56,72,73,69,71
3842,3842,47,31,67,67,52,61
3843,3843,70,72,29,57,54,63
3844,3844,74,27,73,58,70,67
3845,3845,66,69,18,43,54,65
3846,3846,25,11,9,40,22,56
3847,3847,54,70,68,70,70,65
3848,3848,84,66,47,65,59,63
3849,3849,55,29,75,69,67,71
3850,3850,51,28,64,72,67,63
3851,3851,63,46,81,73,78,76
3852,3852,31,15,10,44,21,50
3853,3853,71,70,58,55,68,65
3854,3854,82,68,67,67,43,64
3855,3855,69,38,74,71,74,75
3856,3856,31,15,8,40,23,47
3857,3857,55,55,65,71,59,81
3858,3858,79,72,72,66,49,70
3859,3859,69,73,55,47,77,58
3860,3860,57,33,77,54,70,74
3861,3861,78,71,28,31,35,71
3862,3862,67,73,44,52,50,66
3863,3863,80,69,27,32,31,69
3864,3864,78,23,69,58,65,73
3865,3865,58,67,77,73,58,71
3866,3866,68,70,55,51,45,68
3867,3867,68,74,65,77,63,62
3868,3868,58,42,72,77,55,66
3869,3869,83,65,59,75,49,81
3870,3870,68,65,79,72,63,73
3871,3871,76,73,40,54,56,54
3872,3872,74,68,68,71,64,67
3873,3873,66,54,75,52,61,75
3874,3874,72,66,67,64,45,67
3875,3875,78,71,31,46,47,62
3876,3876,81,66,56,65,73,64
3877,3877,82,68,49,70,50,74
3878,3878,63,67,68,70,42,67
3879,3879,66,62,71,69,57,62
3880,3880,63,69,68,68,52,65
3881,3881,80,72,50,49,46,66
3882,3882,70,71,29,35,37,65
3883,3883,44,24,15,50,15,45
3884,3884,71,69,54,61,52,58
3885,3885,80,69,39,64,54,65
3886,3886,73,69,55,58,47,64
3887,3887,74,68,58,42,44,54
3888,3888,83,65,36,53,32,64
3889,3889,27,34,67,73,64,68
3890,3890,67,70,62,65,74,70
3891,3891,50,27,70,64,58,59
3892,3892,82,76,36,54,66,64
3893,3893,58,35,74,64,68,63
3894,3894,76,68,38,36,45,57
3895,3895,70,63,68,65,43,68
3896,3896,85,71,57,66,41,70
3897,3897,75,66,65,69,71,65
3898,3898,40,27,13,68,18,62
3899,3899,75,72,59,57,41,64
3900,3900,80,78,66,62,52,67
3901,3901,76,33,70,61,68,68
3902,3902,39,25,67,59,49,71
3903,3903,59,69,66,67,59,68
3904,3904,44,31,70,71,73,79
3905,3905,85,72,32,35,48,57
3906,3906,72,68,68,71,55,67
3907,3907,82,71,49,59,37,64
3908,3908,80,70,69,67,56,70
3909,3909,50,58,68,72,72,69
3910,3910,73,71,66,70,70,70
3911,3911,66,39,76,67,76,71
3912,3912,34,20,7,52,23,51
3913,3913,73,71,57,49,63,57
3914,3914,18,13,8,50,19,49
3915,3915,75,69,63,56,56,66
3916,3916,70,69,36,50,42,65
3917,3917,47,18,78,69,51,69
3918,3918,79,69,54,56,31,55
3919,3919,72,36,71,64,68,66
3920,3920,78,68,65,64,52,63
3921,3921,72,74,40,56,55,70
3922,3922,72,67,58,57,55,69
3923,3923,39,40,71,65,80,70
3924,3924,68,76,30,46,36,63
3925,3925,76,69,64,55,55,74
3926,3926,76,43,74,73,74,73
3927,3927,33,17,71,65,70,64
3928,3928,76,71,33,44,41,55
3929,3929,71,66,64,67,59,59
3930,3930,62,67,61,66,65,68
3931,3931,71,74,74,67,53,68
3932,3932,67,44,67,73,66,69
3933,3933,42,65,72,69,58,66
3934,3934,67,67,50,54,36,61
3935,3935,57,29,67,73,60,71
3936,3936,72,66,66,71,59,67
3937,3937,48,23,68,81,50,68
3938,3938,75,68,49,63,42,61
3939,3939,87,75,56,60,69,62
3940,3940,73,69,41,48,55,59
3941,3941,47,30,73,61,75,70
3942,3942,52,29,70,67,72,67
3943,3943,44,33,76,57,69,75
3944,3944,78,69,52,56,45,66
3945,3945,40,25,72,72,69,72
3946,3946,82,68,60,55,44,72
3947,3947,81,68,58,67,55,71
3948,3948,41,30,18,48,21,60
3949,3949,43,22,9,64,31,30
3950,3950,60,29,74,68,71,69
3951,3951,67,48,70,67,58,70
3952,3952,76,70,57,54,46,59
3953,3953,56,54,65,71,67,80
3954,3954,30,14,11,31,24,65
3955,3955,33,29,64,63,40,53
3956,3956,59,40,71,71,61,72
3957,3957,67,65,65,66,58,66
3958,3958,60,70,69,71,72,68
3959,3959,63,22,75,50,75,63
3960,3960,88,51,70,69,65,65
3961,3961,70,58,72,70,66,69
3962,3962,57,46,62,78,76,75
3963,3963,68,66,65,63,64,65
3964,3964,81,37,73,59,70,67
3965,3965,73,70,67,67,47,73
3966,3966,38,41,68,75,69,67
3967,3967,18,22,15,54,23,57
3968,3968,32,26,66,63,57,64
3969,3969,80,65,32,44,52,66
3970,3970,70,69,66,69,58,68
3971,3971,59,58,78,71,49,73
3972,3972,36,21,69,68,71,71
3973,3973,76,71,59,73,58,68
3974,3974,63,45,63,64,59,65
3975,3975,75,76,41,58,65,72
3976,3976,74,71,57,64,60,72
3977,3977,73,73,31,41,33,62
3978,3978,65,19,73,53,64,59
3979,3979,64,59,69,63,61,76
3980,3980,79,23,69,69,42,51
3981,3981,67,66,71,71,53,74
3982,3982,72,71,54,58,45,71
3983,3983,76,74,72,72,59,73
3984,3984,75,72,25,44,44,69
3985,3985,62,63,67,63,52,60
3986,3986,62,65,64,64,65,63
3987,3987,60,20,74,58,69,67
3988,3988,73,68,38,41,49,63
3989,3989,50,50,70,73,74,68
3990,3990,63,65,59,51,44,64
3991,3991,66,28,68,67,68,66
3992,3992,59,68,49,53,43,55
3993,3993,73,37,73,71,63,77
3994,3994,64,65,67,60,40,60
3995,3995,67,31,69,62,64,69
3996,3996,34,17,13,44,13,59
3997,3997,81,65,57,61,49,63
3998,3998,35,15,10,51,22,63
3999,3999,80,67,56,50,56,61
4000,4000,64,68,47,34,50,68
4001,4001,62,58,73,76,67,69
4002,4002,63,29,71,53,59,59
4003,4003,67,74,42,49,38,60
4004,4004,63,68,68,67,41,66
4005,4005,62,64,67,74,65,71
4006,4006,35,18,15,39,22,59
4007,4007,71,71,65,70,62,71
4008,4008,74,60,70,70,54,62
4009,4009,70,72,37,50,42,66
4010,4010,60,44,70,66,65,73
4011,4011,76,71,68,70,54,72
4012,4012,26,18,17,55,26,63
4013,4013,40,26,69,76,71,61
4014,4014,45,17,16,51,54,41
4015,4015,43,68,53,57,38,66
4016,4016,63,35,71,47,65,59
4017,4017,55,63,62,66,58,72
4018,4018,63,14,71,63,70,64
4019,4019,52,64,53,55,44,55
4020,4020,64,68,68,57,55,63
4021,4021,42,13,70,57,64,68
4022,4022,68,70,64,65,63,67
4023,4023,75,67,35,49,61,65
4024,4024,74,67,66,75,70,74
4025,4025,29,6,5,25,18,49
4026,4026,64,64,38,52,35,65
4027,4027,69,72,41,52,32,55
4028,4028,42,27,67,66,74,64
4029,4029,71,71,59,63,36,68
4030,4030,62,57,70,72,55,67
4031,4031,63,68,61,57,42,67
4032,4032,61,13,71,65,70,67
4033,4033,52,17,73,52,76,68
4034,4034,75,75,57,72,66,74
4035,4035,77,60,72,75,75,72
4036,4036,55,58,67,65,58,59
4037,4037,73,72,45,59,63,70
4038,4038,71,26,74,63,52,57
4039,4039,69,72,52,58,30,70
4040,4040,69,64,68,62,49,60
4041,4041,56,28,73,71,60,70
4042,4042,37,26,59,53,71,72
4043,4043,76,65,71,35,45,64
4044,4044,69,69,68,71,46,69
4045,4045,76,66,69,73,70,72
4046,4046,48,49,73,61,69,65
4047,4047,59,40,70,71,55,70
4048,4048,59,71,28,62,30,60
4049,4049,76,72,32,28,45,70
4050,4050,73,72,65,59,51,67
4051,4051,72,69,39,34,42,66
4052,4052,48,31,58,67,61,69
4053,4053,57,29,73,63,74,71
4054,4054,73,72,59,66,34,63
4055,4055,66,26,77,50,62,68
4056,4056,63,33,72,67,68,75
4057,4057,63,56,66,70,53,72
4058,4058,35,24,78,57,68,64
4059,4059,68,75,36,39,40,68
4060,4060,74,64,75,69,64,72
4061,4061,74,17,74,53,68,61
4062,4062,45,24,69,69,63,72
4063,4063,46,42,62,75,72,71
4064,4064,75,67,64,59,42,68
4065,4065,28,11,11,33,21,50
4066,4066,72,75,30,34,38,65
4067,4067,73,73,67,64,63,64
4068,4068,44,31,74,70,59,72
4069,4069,61,64,66,46,40,64
4070,4070,60,31,68,70,67,74
4071,4071,54,26,73,68,70,70
4072,4072,40,67,61,70,48,64
4073,4073,70,72,43,39,41,73
4074,4074,52,31,68,67,58,69
4075,4075,77,72,70,70,60,74
4076,4076,77,31,74,59,79,76
4077,4077,60,21,64,65,61,64
4078,4078,72,46,73,71,62,72
4079,4079,48,30,60,76,75,73
4080,4080,75,68,60,60,36,60
4081,4081,64,64,66,54,46,63
4082,4082,69,73,53,64,42,62
4083,4083,23,22,19,13,29,37
4084,4084,88,67,42,60,66,82
4085,4085,80,71,13,42,33,65
4086,4086,72,63,47,47,49,67
4087,4087,75,72,58,65,39,73
4088,4088,74,75,39,50,49,52
4089,4089,73,69,44,48,61,72
4090,4090,30,18,16,21,13,39
4091,4091,78,67,61,61,27,66
4092,4092,77,51,72,70,62,69
4093,4093,27,10,11,50,11,31
4094,4094,56,60,57,57,48,59
4095,4095,64,72,65,70,66,76
4096,4096,88,51,70,69,65,65
4097,4097,63,40,69,71,71,73
4098,4098,32,16,67,64,69,53
4099,4099,78,70,60,66,48,72
4100,4100,69,76,40,43,60,70
4101,4101,75,75,71,68,63,74
4102,4102,66,70,58,45,39,51
4103,4103,70,67,55,61,38,68
4104,4104,66,28,71,67,67,60
4105,4105,75,68,48,48,52,67
4106,4106,55,40,66,77,40,54
4107,4107,47,35,70,67,53,67
4108,4108,68,72,58,72,57,66
4109,4109,64,64,56,44,52,66
4110,4110,78,34,69,69,72,67
4111,4111,66,73,40,57,42,70
4112,4112,55,67,57,51,42,75
4113,4113,41,30,72,60,73,65
4114,4114,70,70,35,49,30,63
4115,4115,35,37,67,70,76,65
4116,4116,42,25,70,61,61,66
4117,4117,63,75,67,71,49,69
4118,4118,66,42,73,69,75,72
4119,4119,52,67,48,53,30,52
4120,4120,69,49,73,72,66,72
4121,4121,77,72,35,30,33,64
4122,4122,53,20,63,58,61,57
4123,4123,75,70,48,50,32,66
4124,4124,78,73,30,47,44,65
4125,4125,70,70,66,62,30,70
4126,4126,73,64,68,65,55,71
4127,4127,42,31,65,63,66,61
4128,4128,61,55,68,75,76,74
4129,4129,82,71,36,58,49,63
4130,4130,38,45,66,71,60,66
4131,4131,70,65,68,67,72,67
4132,4132,24,17,14,54,25,37
4133,4133,57,64,66,62,49,62
4134,4134,40,27,12,38,21,65
4135,4135,78,19,75,61,71,70
4136,4136,73,68,56,63,42,66
4137,4137,67,74,63,65,40,68
4138,4138,67,67,60,68,55,64
4139,4139,57,48,71,69,49,67
4140,4140,45,70,68,74,65,63
4141,4141,89,70,58,48,58,66
4142,4142,72,65,58,65,52,73
4143,4143,79,21,78,45,64,70
4144,4144,58,69,61,58,41,50
4145,4145,68,63,49,77,75,66
4146,4146,72,28,72,56,71,66
4147,4147,74,68,53,55,52,62
4148,4148,41,46,78,75,70,81
4149,4149,78,70,40,48,58,72
4150,4150,76,48,60,68,56,61
4151,4151,64,16,76,57,66,56
4152,4152,78,63,71,69,50,68
4153,4153,74,73,42,63,62,72
4154,4154,66,65,59,58,48,67
4155,4155,65,52,69,61,61,58
4156,4156,75,70,34,42,30,58
4157,4157,78,62,22,35,40,62
4158,4158,79,70,48,59,50,69
4159,4159,28,7,8,51,19,29
4160,4160,48,22,63,65,60,55
4161,4161,71,68,67,63,49,67
4162,4162,31,24,76,70,70,64
4163,4163,59,26,74,68,83,68
4164,4164,58,72,33,29,37,64
4165,4165,54,25,78,54,72,71
4166,4166,80,63,62,72,77,71
4167,4167,50,23,68,73,56,71
4168,4168,89,73,53,57,54,58
4169,4169,70,74,39,52,43,61
4170,4170,75,72,74,70,69,77
4171,4171,87,75,50,60,38,65
4172,4172,81,70,56,44,54,61
4173,4173,61,34,62,58,52,63
4174,4174,58,22,76,57,71,70
4175,4175,57,42,70,68,40,64
4176,4176,75,71,54,51,59,68
4177,4177,37,31,66,70,62,70
4178,4178,74,78,52,53,40,65
4179,4179,22,20,16,30,26,33
4180,4180,78,62,64,72,50,72
4181,4181,69,72,52,51,44,62
4182,4182,75,74,23,44,43,63
4183,4183,77,68,67,74,57,72
4184,4184,76,33,74,68,69,72
4185,4185,47,38,79,59,78,77
4186,4186,72,27,80,53,76,60
4187,4187,48,60,65,69,41,66
4188,4188,67,68,38,45,48,60
4189,4189,69,70,41,66,49,72
4190,4190,63,50,65,73,65,72
4191,4191,37,24,71,56,78,68
4192,4192,65,65,55,47,46,59
4193,4193,68,62,65,62,53,65
4194,4194,28,27,71,57,61,57
4195,4195,70,70,41,35,38,59
4196,4196,39,56,69,68,66,72
4197,4197,35,23,9,31,24,50
4198,4198,76,74,22,32,41,60
4199,4199,70,33,76,54,57,59
4200,4200,63,26,68,71,65,67
4201,4201,54,22,66,66,55,61
4202,4202,75,68,29,29,45,64
4203,4203,21,17,20,38,21,27
4204,4204,61,63,67,72,54,68
4205,4205,75,58,68,73,57,69
4206,4206,74,72,30,65,40,70
4207,4207,73,27,75,60,69,66
4208,4208,36,27,68,72,66,70
4209,4209,34,22,12,43,13,53
4210,4210,75,72,66,71,63,74
4211,4211,71,23,78,69,69,81
4212,4212,73,70,64,73,59,67
4213,4213,63,70,47,66,48,66
4214,4214,68,64,71,73,53,70
4215,4215,41,31,64,74,62,65
4216,4216,71,24,69,65,76,65
4217,4217,72,71,60,48,36,64
4218,4218,57,48,61,76,61,62
4219,4219,75,70,68,68,54,66
4220,4220,79,71,56,67,55,65
4221,4221,58,64,54,48,54,66
4222,4222,74,65,66,64,50,57
4223,4223,46,33,63,74,59,64
4224,4224,62,65,63,75,65,78
4225,4225,61,36,72,73,68,74
4226,4226,64,68,63,60,49,63
4227,4227,42,43,71,70,77,73
4228,4228,69,73,28,47,38,61
4229,4229,17,24,10,53,19,32
4230,4230,25,20,10,48,18,37
4231,4231,66,66,64,62,49,62
4232,4232,68,68,24,41,35,62
4233,4233,77,66,32,46,49,70
4234,4234,77,68,22,55,48,56
4235,4235,64,41,69,70,48,72
4236,4236,66,76,30,59,47,71
4237,4237,75,70,64,71,67,74
4238,4238,45,17,12,42,22,68
4239,4239,49,41,75,59,72,71
4240,4240,65,67,35,45,48,51
4241,4241,38,22,15,41,31,66
4242,4242,56,38,68,74,64,71
4243,4243,44,34,63,66,59,69
4244,4244,63,45,69,68,73,67
4245,4245,49,25,65,65,58,63
4246,4246,37,22,74,61,65,66
4247,4247,26,25,18,58,14,51
4248,4248,73,66,69,73,65,68
4249,4249,67,72,38,44,45,55
4250,4250,16,25,16,26,22,45
4251,4251,63,25,74,67,61,64
4252,4252,33,20,71,68,59,57
4253,4253,83,40,77,64,74,65
4254,4254,78,31,72,65,63,70
4255,4255,50,59,68,76,64,70
4256,4256,64,65,56,58,44,65
4257,4257,32,12,76,64,57,57
4258,4258,72,70,68,70,58,75
4259,4259,73,72,71,69,57,67
4260,4260,76,70,50,59,44,74
4261,4261,46,21,70,52,65,71
4262,4262,53,34,76,53,55,64
4263,4263,55,46,64,68,61,66
4264,4264,68,81,28,32,44,55
4265,4265,36,22,12,45,22,64
4266,4266,17,21,15,51,21,53
4267,4267,42,38,73,72,66,68
4268,4268,61,20,69,56,69,61
4269,4269,58,18,58,53,48,60
4270,4270,67,68,69,69,64,70
4271,4271,78,28,77,57,69,72
4272,4272,84,66,65,66,68,73
4273,4273,69,64,66,60,59,65
4274,4274,79,73,28,18,35,74
4275,4275,83,71,38,37,28,55
4276,4276,23,25,15,42,19,56
4277,4277,63,58,68,72,60,67
4278,4278,75,74,31,55,37,73
4279,4279,74,63,66,66,49,72
4280,4280,70,62,69,76,63,68
4281,4281,35,19,12,51,35,53
4282,4282,62,38,70,52,68,72
4283,4283,41,37,70,67,65,66
4284,4284,19,14,6,20,27,46
4285,4285,59,51,75,61,76,66
4286,4286,13,22,14,32,22,52
4287,4287,69,62,60,66,48,67
4288,4288,71,51,69,64,57,66
4289,4289,40,25,74,58,72,68
4290,4290,73,68,66,67,52,68
4291,4291,49,22,69,50,67,71
4292,4292,30,19,12,67,14,53
4293,4293,74,69,68,65,64,74
4294,4294,81,60,35,40,47,52
4295,4295,61,66,50,59,42,62
4296,4296,45,19,11,40,34,56
4297,4297,52,56,60,75,68,65
4298,4298,78,68,49,56,34,74
4299,4299,66,58,62,62,50,62
4300,4300,84,71,51,56,50,67
4301,4301,78,32,73,72,72,71
4302,4302,67,69,33,50,41,51
4303,4303,22,11,12,37,21,43
4304,4304,68,19,75,58,63,62
4305,4305,68,72,46,48,53,73
4306,4306,33,19,60,59,54,58
4307,4307,75,70,40,46,50,68
4308,4308,70,70,62,73,64,77
4309,4309,68,70,44,44,49,67
4310,4310,80,25,72,69,47,69
4311,4311,77,69,55,58,45,66
4312,4312,34,18,65,66,48,63
4313,4313,20,19,12,62,29,60
4314,4314,89,67,44,55,46,68
4315,4315,20,16,11,29,23,59
4316,4316,86,68,67,72,62,68
4317,4317,75,64,59,49,39,66
4318,4318,79,73,58,38,39,67
4319,4319,77,70,35,48,45,71
4320,4320,79,68,54,42,36,58
4321,4321,60,66,68,63,48,71
4322,4322,69,65,61,65,50,66
4323,4323,24,26,17,23,23,24
4324,4324,90,76,50,52,41,72
4325,4325,53,48,64,66,52,61
4326,4326,63,70,64,59,50,66
4327,4327,48,20,77,60,72,76
4328,4328,68,66,68,69,59,67
4329,4329,25,12,3,66,25,52
4330,4330,76,72,65,69,55,74
4331,4331,73,70,62,56,48,60
4332,4332,57,55,68,75,60,72
4333,4333,76,44,79,64,71,74
4334,4334,66,69,67,61,45,65
4335,4335,45,26,64,73,73,70
4336,4336,45,30,20,55,20,58
4337,4337,78,73,29,34,42,65
