int_defending_id,int_player_id,int_defensive_awareness,int_standing_tackle,int_sliding_tackle
3769,3769,52,33,33
3770,3770,74,76,70
3771,3771,69,68,67
3772,3772,36,46,36
3773,3773,65,68,67
3774,3774,31,46,42
3775,3775,72,74,72
3776,3776,70,74,73
3777,3777,66,67,68
3778,3778,70,68,67
3779,3779,35,55,51
3780,3780,67,69,68
3781,3781,59,57,54
3782,3782,43,21,35
3783,3783,70,70,71
3784,3784,20,10,9
3785,3785,18,21,24
3786,3786,70,71,72
3787,3787,55,17,23
3788,3788,26,15,14
3789,3789,72,72,68
3790,3790,59,70,66
3791,3791,55,40,26
3792,3792,70,72,70
3793,3793,50,55,47
3794,3794,73,76,71
3795,3795,75,77,65
3796,3796,68,73,74
3797,3797,66,69,54
3798,3798,44,58,53
3799,3799,16,22,19
3800,3800,71,74,72
3801,3801,51,54,59
3802,3802,45,47,47
3803,3803,34,47,29
3804,3804,65,69,66
3805,3805,31,28,32
3806,3806,69,71,67
3807,3807,68,64,56
3808,3808,59,34,30
3809,3809,21,44,22
3810,3810,70,70,72
3811,3811,69,63,66
3812,3812,49,50,30
3813,3813,23,34,33
3814,3814,69,68,65
3815,3815,45,33,31
3816,3816,59,65,56
3817,3817,62,70,68
3818,3818,22,26,29
3819,3819,20,18,23
3820,3820,73,71,68
3821,3821,68,67,65
3822,3822,68,71,72
3823,3823,67,72,75
3824,3824,61,68,69
3825,3825,41,32,30
3826,3826,31,32,30
3827,3827,55,59,58
3828,3828,59,69,59
3829,3829,54,60,49
3830,3830,69,64,62
3831,3831,29,34,35
3832,3832,71,72,69
3833,3833,33,30,27
3834,3834,34,38,39
3835,3835,71,74,69
3836,3836,22,22,30
3837,3837,68,71,69
3838,3838,77,74,62
3839,3839,65,69,66
3840,3840,72,74,70
3841,3841,31,48,56
3842,3842,47,44,35
3843,3843,71,74,70
3844,3844,25,21,21
3845,3845,74,74,72
3846,3846,13,12,17
3847,3847,70,68,59
3848,3848,68,72,71
3849,3849,25,27,25
3850,3850,30,24,22
3851,3851,46,38,39
3852,3852,16,11,12
3853,3853,73,72,70
3854,3854,72,74,68
3855,3855,37,39,30
3856,3856,18,16,13
3857,3857,41,57,55
3858,3858,71,71,62
3859,3859,75,75,72
3860,3860,31,23,20
3861,3861,75,73,69
3862,3862,74,73,71
3863,3863,65,72,73
3864,3864,26,38,21
3865,3865,58,60,54
3866,3866,72,73,70
3867,3867,71,68,67
3868,3868,57,34,33
3869,3869,65,73,71
3870,3870,64,63,58
3871,3871,71,75,74
3872,3872,65,67,65
3873,3873,30,38,35
3874,3874,64,67,65
3875,3875,70,76,72
3876,3876,69,71,67
3877,3877,66,64,61
3878,3878,59,65,62
3879,3879,56,62,53
3880,3880,60,65,61
3881,3881,68,72,67
3882,3882,73,74,71
3883,3883,22,11,12
3884,3884,67,71,69
3885,3885,65,70,69
3886,3886,73,68,69
3887,3887,68,73,70
3888,3888,70,69,68
3889,3889,37,21,27
3890,3890,70,66,68
3891,3891,45,27,20
3892,3892,69,65,61
3893,3893,32,28,21
3894,3894,71,75,73
3895,3895,64,70,67
3896,3896,71,67,63
3897,3897,65,69,65
3898,3898,30,11,11
3899,3899,68,74,69
3900,3900,72,72,68
3901,3901,32,23,17
3902,3902,29,33,35
3903,3903,64,67,62
3904,3904,27,32,43
3905,3905,71,69,71
3906,3906,64,67,61
3907,3907,72,72,67
3908,3908,66,70,69
3909,3909,56,59,48
3910,3910,67,68,63
3911,3911,42,26,21
3912,3912,10,17,17
3913,3913,59,69,63
3914,3914,12,11,11
3915,3915,69,75,71
3916,3916,70,73,68
3917,3917,39,25,27
3918,3918,69,72,71
3919,3919,31,47,41
3920,3920,64,74,71
3921,3921,65,75,74
3922,3922,66,70,71
3923,3923,25,27,24
3924,3924,69,73,72
3925,3925,67,63,65
3926,3926,48,38,32
3927,3927,43,15,21
3928,3928,72,73,67
3929,3929,66,72,68
3930,3930,67,71,68
3931,3931,73,75,74
3932,3932,44,48,50
3933,3933,38,34,39
3934,3934,69,68,67
3935,3935,52,43,42
3936,3936,68,71,64
3937,3937,42,35,35
3938,3938,64,70,65
3939,3939,66,71,73
3940,3940,69,72,66
3941,3941,28,26,24
3942,3942,25,29,28
3943,3943,31,21,19
3944,3944,69,70,70
3945,3945,55,27,20
3946,3946,70,72,72
3947,3947,68,65,60
3948,3948,18,14,15
3949,3949,21,13,22
3950,3950,28,25,18
3951,3951,57,52,45
3952,3952,65,70,71
3953,3953,35,44,53
3954,3954,8,14,13
3955,3955,25,26,28
3956,3956,41,33,28
3957,3957,65,74,73
3958,3958,63,69,66
3959,3959,37,22,16
3960,3960,62,56,59
3961,3961,67,58,46
3962,3962,38,39,21
3963,3963,65,67,68
3964,3964,43,34,26
3965,3965,68,68,65
3966,3966,36,46,35
3967,3967,18,14,11
3968,3968,29,32,32
3969,3969,72,68,69
3970,3970,59,67,65
3971,3971,60,47,33
3972,3972,59,20,21
3973,3973,61,71,65
3974,3974,49,35,28
3975,3975,78,73,69
3976,3976,74,70,68
3977,3977,71,72,70
3978,3978,44,23,21
3979,3979,69,70,65
3980,3980,22,22,25
3981,3981,62,59,60
3982,3982,72,71,70
3983,3983,68,74,75
3984,3984,74,67,60
3985,3985,60,63,66
3986,3986,66,70,71
3987,3987,28,22,20
3988,3988,67,67,66
3989,3989,39,49,54
3990,3990,66,70,70
3991,3991,32,25,15
3992,3992,67,69,70
3993,3993,33,46,52
3994,3994,66,62,63
3995,3995,29,32,31
3996,3996,15,11,11
3997,3997,65,67,64
3998,3998,13,12,14
3999,3999,60,65,66
4000,4000,72,72,69
4001,4001,55,58,49
4002,4002,25,27,25
4003,4003,72,72,70
4004,4004,64,65,66
4005,4005,58,65,59
4006,4006,11,11,11
4007,4007,65,69,70
4008,4008,65,67,64
4009,4009,74,72,63
4010,4010,30,32,35
4011,4011,66,67,62
4012,4012,19,16,18
4013,4013,62,29,30
4014,4014,21,22,13
4015,4015,62,69,65
4016,4016,31,29,25
4017,4017,63,67,66
4018,4018,11,21,22
4019,4019,67,74,71
4020,4020,66,69,68
4021,4021,51,34,30
4022,4022,71,68,67
4023,4023,70,71,68
4024,4024,65,69,70
4025,4025,17,12,11
4026,4026,67,68,66
4027,4027,71,74,73
4028,4028,58,36,25
4029,4029,72,71,70
4030,4030,45,55,49
4031,4031,68,68,66
4032,4032,25,23,18
4033,4033,18,21,17
4034,4034,68,66,59
4035,4035,57,62,55
4036,4036,50,56,46
4037,4037,68,73,72
4038,4038,22,25,38
4039,4039,70,70,68
4040,4040,64,71,66
4041,4041,47,29,35
4042,4042,38,25,26
4043,4043,65,69,66
4044,4044,66,70,63
4045,4045,67,65,60
4046,4046,30,37,27
4047,4047,58,49,39
4048,4048,73,73,68
4049,4049,73,72,71
4050,4050,72,71,73
4051,4051,69,71,68
4052,4052,42,32,37
4053,4053,39,15,19
4054,4054,68,69,67
4055,4055,20,22,18
4056,4056,45,32,25
4057,4057,52,57,55
4058,4058,22,20,24
4059,4059,72,74,74
4060,4060,67,62,55
4061,4061,36,19,21
4062,4062,29,21,22
4063,4063,31,51,32
4064,4064,65,73,71
4065,4065,8,17,16
4066,4066,70,74,70
4067,4067,71,70,65
4068,4068,17,44,48
4069,4069,66,70,76
4070,4070,42,47,40
4071,4071,32,33,30
4072,4072,67,67,66
4073,4073,74,73,75
4074,4074,35,42,31
4075,4075,64,68,68
4076,4076,20,23,25
4077,4077,20,14,23
4078,4078,40,38,33
4079,4079,15,23,21
4080,4080,61,68,68
4081,4081,60,70,71
4082,4082,72,72,71
4083,4083,15,20,20
4084,4084,71,74,67
4085,4085,71,70,71
4086,4086,67,74,72
4087,4087,69,70,67
4088,4088,68,71,70
4089,4089,73,73,68
4090,4090,15,16,14
4091,4091,70,70,65
4092,4092,48,56,51
4093,4093,14,9,8
4094,4094,68,65,63
4095,4095,72,73,70
4096,4096,62,56,59
4097,4097,29,30,34
4098,4098,19,23,22
4099,4099,68,74,72
4100,4100,74,72,75
4101,4101,69,74,73
4102,4102,75,64,62
4103,4103,72,71,70
4104,4104,44,29,18
4105,4105,70,70,69
4106,4106,22,39,35
4107,4107,34,33,20
4108,4108,59,70,67
4109,4109,72,72,72
4110,4110,36,22,20
4111,4111,67,74,70
4112,4112,67,72,66
4113,4113,19,27,25
4114,4114,69,71,69
4115,4115,64,35,29
4116,4116,41,23,22
4117,4117,67,71,69
4118,4118,41,40,38
4119,4119,69,70,64
4120,4120,39,40,20
4121,4121,72,72,69
4122,4122,40,25,20
4123,4123,71,72,71
4124,4124,72,76,74
4125,4125,70,74,73
4126,4126,65,74,72
4127,4127,35,11,18
4128,4128,33,46,38
4129,4129,71,71,59
4130,4130,47,42,44
4131,4131,69,68,70
4132,4132,15,14,15
4133,4133,62,65,66
4134,4134,16,19,17
4135,4135,21,15,18
4136,4136,66,70,65
4137,4137,73,72,69
4138,4138,64,67,60
4139,4139,57,39,32
4140,4140,60,65,63
4141,4141,68,72,73
4142,4142,65,72,71
4143,4143,20,28,22
4144,4144,68,72,67
4145,4145,56,57,56
4146,4146,26,38,26
4147,4147,66,70,69
4148,4148,22,46,23
4149,4149,72,72,65
4150,4150,52,38,32
4151,4151,25,16,12
4152,4152,59,65,63
4153,4153,72,74,70
4154,4154,66,69,65
4155,4155,46,52,59
4156,4156,70,72,71
4157,4157,69,74,68
4158,4158,70,71,70
4159,4159,8,14,11
4160,4160,45,31,22
4161,4161,66,70,71
4162,4162,27,17,20
4163,4163,23,26,16
4164,4164,70,77,75
4165,4165,23,29,16
4166,4166,20,53,48
4167,4167,24,25,20
4168,4168,72,75,76
4169,4169,66,72,68
4170,4170,69,68,68
4171,4171,65,75,63
4172,4172,69,59,74
4173,4173,33,26,29
4174,4174,25,19,21
4175,4175,45,39,32
4176,4176,78,74,65
4177,4177,18,23,19
4178,4178,64,73,65
4179,4179,13,15,14
4180,4180,65,69,69
4181,4181,73,76,74
4182,4182,66,70,68
4183,4183,66,66,63
4184,4184,32,19,23
4185,4185,14,18,21
4186,4186,40,20,19
4187,4187,55,57,62
4188,4188,71,75,73
4189,4189,69,69,63
4190,4190,52,53,51
4191,4191,12,17,15
4192,4192,65,70,73
4193,4193,58,62,62
4194,4194,12,15,19
4195,4195,69,71,67
4196,4196,61,68,55
4197,4197,17,11,12
4198,4198,68,72,66
4199,4199,40,38,29
4200,4200,29,39,31
4201,4201,20,23,20
4202,4202,71,76,72
4203,4203,13,12,13
4204,4204,59,63,58
4205,4205,65,61,60
4206,4206,69,71,69
4207,4207,29,31,27
4208,4208,24,29,27
4209,4209,18,12,12
4210,4210,71,71,68
4211,4211,42,50,31
4212,4212,67,70,68
4213,4213,69,69,69
4214,4214,55,62,59
4215,4215,41,43,47
4216,4216,48,24,23
4217,4217,72,71,70
4218,4218,49,61,55
4219,4219,69,68,64
4220,4220,68,72,67
4221,4221,63,70,72
4222,4222,67,70,64
4223,4223,48,35,31
4224,4224,55,56,56
4225,4225,47,54,45
4226,4226,69,69,69
4227,4227,19,52,38
4228,4228,78,75,74
4229,4229,20,14,11
4230,4230,14,18,13
4231,4231,69,73,72
4232,4232,74,78,76
4233,4233,64,75,69
4234,4234,71,74,71
4235,4235,49,57,56
4236,4236,71,71,71
4237,4237,61,64,63
4238,4238,11,13,10
4239,4239,40,22,17
4240,4240,69,67,68
4241,4241,20,20,19
4242,4242,31,34,38
4243,4243,55,28,24
4244,4244,42,36,24
4245,4245,28,30,22
4246,4246,34,29,24
4247,4247,11,18,14
4248,4248,68,65,64
4249,4249,70,68,68
4250,4250,29,18,18
4251,4251,33,37,32
4252,4252,20,17,14
4253,4253,37,35,25
4254,4254,21,17,12
4255,4255,53,59,58
4256,4256,65,70,67
4257,4257,17,11,11
4258,4258,74,67,72
4259,4259,71,72,70
4260,4260,73,70,70
4261,4261,24,26,32
4262,4262,19,17,13
4263,4263,59,57,60
4264,4264,76,74,67
4265,4265,9,12,14
4266,4266,19,19,17
4267,4267,44,45,39
4268,4268,22,18,24
4269,4269,27,28,25
4270,4270,63,69,63
4271,4271,29,26,18
4272,4272,64,73,68
4273,4273,68,72,70
4274,4274,74,71,69
4275,4275,71,71,66
4276,4276,12,11,19
4277,4277,52,64,57
4278,4278,75,75,69
4279,4279,71,72,69
4280,4280,58,58,49
4281,4281,12,15,14
4282,4282,20,29,23
4283,4283,37,48,50
4284,4284,24,20,16
4285,4285,15,38,28
4286,4286,15,15,17
4287,4287,59,64,59
4288,4288,56,49,42
4289,4289,23,23,21
4290,4290,68,69,68
4291,4291,28,23,20
4292,4292,12,20,11
4293,4293,63,72,67
4294,4294,71,72,66
4295,4295,68,69,68
4296,4296,28,31,32
4297,4297,54,51,48
4298,4298,72,70,69
4299,4299,59,62,59
4300,4300,67,72,70
4301,4301,45,25,20
4302,4302,73,68,70
4303,4303,20,12,19
4304,4304,25,12,17
4305,4305,68,72,73
4306,4306,30,25,24
4307,4307,74,72,69
4308,4308,72,68,62
4309,4309,73,77,74
4310,4310,29,21,24
4311,4311,70,73,71
4312,4312,38,27,29
4313,4313,20,13,16
4314,4314,72,73,65
4315,4315,14,13,14
4316,4316,66,65,62
4317,4317,65,65,69
4318,4318,67,69,65
4319,4319,71,70,69
4320,4320,72,68,69
4321,4321,69,73,67
4322,4322,63,64,63
4323,4323,27,21,12
4324,4324,69,66,66
4325,4325,40,52,49
4326,4326,65,71,68
4327,4327,25,20,16
4328,4328,68,68,67
4329,4329,8,16,14
4330,4330,61,72,71
4331,4331,65,71,70
4332,4332,59,57,55
4333,4333,45,46,39
4334,4334,70,71,69
4335,4335,39,42,51
4336,4336,20,19,14
4337,4337,71,73,66
4338,4338,40,31,31
4339,4339,26,20,22
4340,4340,54,70,69
4341,4341,56,37,33
4342,4342,69,62,66
4343,4343,70,71,70
4344,4344,40,50,48
4345,4345,29,14,24
4346,4346,74,75,74
4347,4347,68,62,61
4348,4348,53,18,17
4349,4349,69,71,69
4350,4350,71,69,72
4351,4351,22,17,17
4352,4352,70,73,72
4353,4353,30,34,32
4354,4354,46,41,32
4355,4355,73,72,70
4356,4356,71,72,71
4357,4357,68,67,68
4358,4358,67,64,60
4359,4359,68,75,69
4360,4360,13,14,15
4361,4361,72,66,65
4362,4362,66,79,73
4363,4363,41,40,39
4364,4364,72,71,67
4365,4365,72,71,71
4366,4366,62,28,20
4367,4367,72,72,71
4368,4368,77,73,65
4369,4369,75,72,63
4370,4370,39,29,19
4371,4371,49,52,53
4372,4372,60,65,66
4373,4373,18,13,12
4374,4374,49,46,42
4375,4375,68,68,67
4376,4376,37,51,46
4377,4377,41,61,47
4378,4378,70,72,67
4379,4379,67,74,72
4380,4380,72,71,71
4381,4381,61,65,59
4382,4382,66,73,73
4383,4383,70,68,70
4384,4384,32,36,31
4385,4385,65,67,61
4386,4386,77,71,69
4387,4387,28,12,15
4388,4388,20,19,20
4389,4389,36,12,14
4390,4390,73,71,68
4391,4391,10,11,9
4392,4392,74,76,74
4393,4393,68,68,77
4394,4394,74,76,73
4395,4395,72,67,68
4396,4396,59,73,65
4397,4397,29,21,29
4398,4398,34,29,27
4399,4399,63,69,67
4400,4400,66,68,71
4401,4401,69,72,71
4402,4402,24,35,28
4403,4403,29,26,19
4404,4404,70,69,69
4405,4405,70,76,72
4406,4406,27,35,29
4407,4407,69,72,72
4408,4408,31,27,30
4409,4409,65,67,63
4410,4410,31,39,37
4411,4411,70,70,70
4412,4412,62,68,64
4413,4413,66,69,68
4414,4414,69,70,70
4415,4415,42,43,35
4416,4416,66,68,70
4417,4417,48,35,33
4418,4418,61,63,66
4419,4419,68,72,70
4420,4420,55,69,67
4421,4421,27,12,12
4422,4422,68,71,72
4423,4423,71,71,71
4424,4424,74,75,71
4425,4425,66,64,64
4426,4426,72,74,72
4427,4427,60,66,67
4428,4428,67,68,63
4429,4429,63,69,62
4430,4430,20,20,19
4431,4431,31,41,13
4432,4432,71,70,73
4433,4433,16,18,17
4434,4434,67,63,62
4435,4435,66,71,68
4436,4436,73,73,72
4437,4437,62,70,69
4438,4438,69,68,66
4439,4439,65,67,60
4440,4440,72,74,73
4441,4441,25,22,19
4442,4442,62,65,60
4443,4443,70,73,71
4444,4444,49,38,35
4445,4445,72,68,67
4446,4446,64,64,59
4447,4447,73,73,74
4448,4448,20,37,29
4449,4449,9,18,17
4450,4450,24,37,48
4451,4451,66,73,72
4452,4452,54,40,35
4453,4453,70,70,74
4454,4454,17,13,12
4455,4455,68,73,67
4456,4456,69,71,72
4457,4457,68,74,73
4458,4458,62,67,65
4459,4459,35,35,31
4460,4460,62,67,72
4461,4461,70,74,69
4462,4462,73,72,71
4463,4463,21,41,28
4464,4464,66,72,69
4465,4465,69,67,68
4466,4466,15,23,21
4467,4467,43,47,39
4468,4468,73,76,67
4469,4469,9,11,11
4470,4470,30,43,26
4471,4471,40,41,34
4472,4472,66,71,67
4473,4473,50,47,61
4474,4474,63,69,75
4475,4475,43,70,69
4476,4476,67,61,59
4477,4477,25,23,20
4478,4478,69,70,69
4479,4479,64,67,61
4480,4480,67,66,65
4481,4481,12,16,11
4482,4482,50,29,34
4483,4483,69,65,63
4484,4484,56,69,64
4485,4485,66,62,55
4486,4486,17,11,12
4487,4487,71,71,71
4488,4488,69,74,67
4489,4489,70,74,69
4490,4490,59,63,66
4491,4491,64,68,57
4492,4492,66,68,63
4493,4493,33,18,13
4494,4494,64,63,40
4495,4495,33,41,48
4496,4496,61,58,40
4497,4497,13,20,13
4498,4498,66,70,64
4499,4499,38,27,20
4500,4500,72,74,70
4501,4501,15,10,10
4502,4502,60,68,58
4503,4503,69,63,64
4504,4504,68,68,66
4505,4505,57,56,53
4506,4506,30,18,16
4507,4507,58,58,50
4508,4508,65,70,69
4509,4509,68,71,68
4510,4510,64,66,68
4511,4511,40,45,40
4512,4512,68,71,68
4513,4513,58,66,46
4514,4514,74,74,74
4515,4515,27,35,34
4516,4516,25,22,20
4517,4517,69,70,67
4518,4518,17,18,10
4519,4519,20,11,19
4520,4520,33,25,19
4521,4521,49,30,26
4522,4522,72,71,67
4523,4523,71,73,71
4524,4524,30,35,32
4525,4525,75,70,69
4526,4526,66,68,63
4527,4527,50,41,35
4528,4528,24,23,20
4529,4529,15,12,12
4530,4530,68,71,65
4531,4531,69,73,69
4532,4532,29,12,14
4533,4533,9,14,12
4534,4534,73,67,60
4535,4535,66,65,63
4536,4536,72,70,66
4537,4537,28,21,20
4538,4538,73,66,58
4539,4539,69,69,67
4540,4540,15,16,16
4541,4541,49,53,47
4542,4542,66,72,69
4543,4543,68,74,66
4544,4544,69,69,64
4545,4545,72,71,71
4546,4546,22,24,23
4547,4547,71,73,68
4548,4548,67,65,64
4549,4549,68,69,73
4550,4550,51,58,56
4551,4551,65,68,70
4552,4552,69,73,70
4553,4553,68,68,64
4554,4554,73,74,64
4555,4555,69,68,65
4556,4556,23,29,28
4557,4557,45,22,27
4558,4558,74,68,67
4559,4559,63,66,59
4560,4560,67,68,66
4561,4561,66,57,36
4562,4562,68,67,72
4563,4563,21,18,16
4564,4564,65,67,63
4565,4565,25,30,27
4566,4566,67,71,66
4567,4567,21,51,42
4568,4568,34,36,49
4569,4569,58,66,64
4570,4570,28,46,41
4571,4571,72,68,71
4572,4572,63,73,71
4573,4573,60,64,65
4574,4574,31,19,20
4575,4575,37,27,23
4576,4576,14,13,12
4577,4577,70,70,61
4578,4578,70,67,67
4579,4579,15,15,14
4580,4580,49,33,29
4581,4581,71,74,67
4582,4582,73,73,72
4583,4583,30,41,38
4584,4584,27,13,12
4585,4585,17,26,21
4586,4586,36,31,36
4587,4587,62,68,67
4588,4588,62,65,66
4589,4589,32,28,37
4590,4590,49,46,38
4591,4591,65,68,64
4592,4592,72,73,71
4593,4593,29,12,13
4594,4594,70,68,62
4595,4595,65,67,66
4596,4596,67,68,72
4597,4597,70,72,71
4598,4598,70,70,70
4599,4599,72,73,74
4600,4600,9,14,14
4601,4601,25,26,22
4602,4602,69,68,67
4603,4603,48,58,52
4604,4604,16,12,10
4605,4605,34,40,35
4606,4606,70,70,65
4607,4607,11,13,13
4608,4608,62,68,66
4609,4609,67,72,70
4610,4610,53,60,51
4611,4611,13,12,16
4612,4612,45,21,17
4613,4613,68,70,65
4614,4614,70,71,65
4615,4615,46,21,24
4616,4616,73,72,69
4617,4617,72,73,67
4618,4618,25,22,16
4619,4619,7,10,11
4620,4620,16,15,13
4621,4621,63,68,62
4622,4622,66,66,62
4623,4623,11,11,11
4624,4624,61,60,53
4625,4625,21,21,18
4626,4626,62,73,71
4627,4627,64,62,64
4628,4628,57,68,64
4629,4629,68,72,67
4630,4630,68,72,70
4631,4631,68,60,65
4632,4632,29,28,23
4633,4633,60,73,71
4634,4634,43,36,33
4635,4635,71,73,68
4636,4636,67,69,68
4637,4637,30,13,18
4638,4638,71,75,74
4639,4639,67,69,67
4640,4640,63,65,66
4641,4641,60,65,67
4642,4642,36,42,30
4643,4643,43,37,35
4644,4644,54,29,27
4645,4645,26,29,34
4646,4646,16,17,17
4647,4647,12,11,11
4648,4648,30,34,31
4649,4649,67,66,64
4650,4650,75,73,70
4651,4651,72,70,64
4652,4652,27,8,9
4653,4653,43,37,30
4654,4654,28,49,46
4655,4655,30,11,11
4656,4656,60,78,70
4657,4657,72,51,36
4658,4658,71,78,75
4659,4659,12,21,14
4660,4660,12,12,14
4661,4661,71,75,69
4662,4662,17,11,15
4663,4663,62,69,61
4664,4664,62,69,73
4665,4665,69,72,64
4666,4666,70,69,72
4667,4667,65,66,70
4668,4668,28,36,34
4669,4669,66,68,68
4670,4670,64,66,63
4671,4671,66,70,64
4672,4672,11,17,14
4673,4673,37,30,34
4674,4674,32,42,53
4675,4675,64,73,71
4676,4676,35,20,16
4677,4677,68,74,74
4678,4678,65,66,67
4679,4679,30,30,29
4680,4680,66,70,73
4681,4681,70,70,67
4682,4682,36,56,57
4683,4683,72,75,66
4684,4684,72,69,70
4685,4685,32,55,42
4686,4686,24,43,46
4687,4687,69,69,67
4688,4688,40,48,25
4689,4689,61,57,54
4690,4690,70,71,69
4691,4691,62,70,65
4692,4692,40,35,33
4693,4693,67,69,68
4694,4694,33,31,36
4695,4695,74,71,72
4696,4696,68,70,65
4697,4697,70,64,64
4698,4698,8,17,13
4699,4699,63,68,66
4700,4700,52,58,51
4701,4701,30,23,24
4702,4702,40,64,67
4703,4703,62,65,60
4704,4704,16,10,14
4705,4705,21,17,12
4706,4706,33,22,21
4707,4707,61,65,67
4708,4708,27,34,32
4709,4709,51,53,42
4710,4710,58,64,61
4711,4711,9,15,17
4712,4712,23,23,23
4713,4713,44,18,17
4714,4714,71,66,65
4715,4715,44,53,32
4716,4716,72,66,71
4717,4717,8,12,11
4718,4718,67,70,62
4719,4719,61,56,58
4720,4720,19,16,21
4721,4721,49,19,18
4722,4722,34,35,27
4723,4723,70,74,70
4724,4724,66,69,67
4725,4725,66,66,68
4726,4726,65,75,70
4727,4727,74,70,70
4728,4728,60,74,60
4729,4729,34,62,52
4730,4730,35,40,39
4731,4731,64,67,64
4732,4732,65,65,63
4733,4733,73,71,69
4734,4734,48,57,53
4735,4735,69,62,72
4736,4736,62,65,59
4737,4737,66,71,68
4738,4738,69,71,70
4739,4739,64,63,60
4740,4740,70,71,71
4741,4741,20,16,21
4742,4742,68,69,67
4743,4743,66,70,63
4744,4744,69,69,75
4745,4745,42,35,24
4746,4746,72,71,68
4747,4747,68,62,69
4748,4748,39,41,37
4749,4749,13,12,15
4750,4750,71,70,65
4751,4751,67,71,70
4752,4752,65,69,69
4753,4753,39,47,44
4754,4754,18,24,21
4755,4755,34,18,22
4756,4756,68,70,65
4757,4757,50,29,24
4758,4758,71,70,70
4759,4759,69,70,69
4760,4760,67,67,73
4761,4761,60,64,58
4762,4762,14,18,12
4763,4763,37,29,27
4764,4764,41,24,22
4765,4765,62,66,64
4766,4766,68,71,70
4767,4767,54,56,45
4768,4768,70,71,70
4769,4769,18,17,16
4770,4770,23,10,12
4771,4771,73,71,67
4772,4772,59,60,55
4773,4773,59,68,64
4774,4774,21,18,24
4775,4775,11,14,14
4776,4776,61,66,67
4777,4777,30,21,19
4778,4778,73,76,69
4779,4779,27,33,29
4780,4780,17,13,14
4781,4781,47,54,40
4782,4782,26,21,23
4783,4783,58,68,68
4784,4784,69,72,64
4785,4785,75,75,72
4786,4786,22,14,11
4787,4787,31,27,24
4788,4788,70,73,76
4789,4789,18,24,23
4790,4790,45,51,52
4791,4791,12,12,11
4792,4792,42,52,27
4793,4793,67,65,63
4794,4794,31,26,31
4795,4795,29,28,29
4796,4796,15,20,16
4797,4797,68,73,70
4798,4798,64,35,34
4799,4799,68,68,69
4800,4800,51,49,44
4801,4801,68,72,70
4802,4802,13,11,13
4803,4803,70,62,57
4804,4804,33,15,22
4805,4805,65,70,76
4806,4806,20,27,18
4807,4807,57,66,62
4808,4808,22,27,26
4809,4809,31,22,17
4810,4810,70,69,66
4811,4811,49,47,45
4812,4812,31,34,28
4813,4813,69,76,71
4814,4814,62,70,67
4815,4815,21,20,12
4816,4816,39,31,43
4817,4817,64,63,64
4818,4818,68,72,71
4819,4819,66,68,68
4820,4820,22,17,19
4821,4821,68,70,71
4822,4822,44,47,56
4823,4823,41,37,22
4824,4824,33,36,21
4825,4825,64,64,60
4826,4826,70,68,60
4827,4827,71,69,68
4828,4828,67,70,67
4829,4829,60,56,59
4830,4830,28,29,22
4831,4831,68,70,69
4832,4832,46,34,37
4833,4833,71,71,66
4834,4834,70,71,70
4835,4835,67,66,63
4836,4836,65,71,69
4837,4837,69,72,71
4838,4838,72,70,65
4839,4839,64,71,70
4840,4840,67,68,66
4841,4841,66,66,69
4842,4842,25,20,15
4843,4843,72,72,72
4844,4844,38,13,18
4845,4845,69,72,74
4846,4846,38,44,40
4847,4847,47,58,48
4848,4848,72,70,71
4849,4849,69,71,66
4850,4850,19,13,11
4851,4851,65,70,66
4852,4852,32,30,28
4853,4853,50,61,47
4854,4854,73,69,66
4855,4855,69,68,72
4856,4856,11,12,11
4857,4857,71,75,70
