int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
3318,3318,65,53,63,69,67
3319,3319,69,54,39,45,65
3320,3320,57,55,44,61,67
3321,3321,67,53,45,46,65
3322,3322,73,74,74,64,73
3323,3323,76,54,37,60,73
3324,3324,68,40,39,77,73
3325,3325,74,64,45,75,75
3326,3326,69,70,47,42,74
3327,3327,9,11,12,13,20
3328,3328,67,63,66,67,68
3329,3329,72,73,74,62,72
3330,3330,68,60,50,62,70
3331,3331,77,83,75,61,71
3332,3332,75,71,60,44,70
3333,3333,74,54,52,68,70
3334,3334,67,58,60,71,75
3335,3335,72,65,74,72,73
3336,3336,68,75,59,73,73
3337,3337,19,25,16,33,31
3338,3338,75,70,45,64,72
3339,3339,71,38,36,63,67
3340,3340,73,80,83,75,77
3341,3341,78,63,65,56,73
3342,3342,62,58,43,67,64
3343,3343,63,59,43,46,73
3344,3344,50,62,25,68,55
3345,3345,69,56,27,67,67
3346,3346,70,67,65,65,71
3347,3347,66,49,59,62,65
3348,3348,69,34,25,63,65
3349,3349,83,70,52,60,79
3350,3350,57,40,41,67,53
3351,3351,76,74,60,75,76
3352,3352,72,56,47,65,71
3353,3353,73,59,59,58,70
3354,3354,73,68,66,56,67
3355,3355,66,69,44,62,69
3356,3356,72,63,66,73,70
3357,3357,21,20,19,24,25
3358,3358,69,52,39,72,70
3359,3359,74,70,67,73,75
3360,3360,11,18,19,33,16
3361,3361,59,54,30,54,70
3362,3362,76,59,50,70,78
3363,3363,54,46,48,66,65
3364,3364,53,35,39,56,65
3365,3365,63,63,52,53,73
3366,3366,58,52,33,67,68
3367,3367,76,56,36,68,76
3368,3368,60,69,77,69,68
3369,3369,77,53,53,59,76
3370,3370,74,79,66,73,74
3371,3371,62,41,48,71,71
3372,3372,12,13,13,37,31
3373,3373,51,27,31,64,62
3374,3374,76,55,43,42,65
3375,3375,59,37,28,59,66
3376,3376,77,76,75,71,75
3377,3377,64,71,51,61,65
3378,3378,75,56,31,62,70
3379,3379,58,40,29,56,63
3380,3380,63,34,34,66,58
3381,3381,76,83,71,56,76
3382,3382,71,63,52,70,72
3383,3383,76,80,65,66,75
3384,3384,71,73,71,72,73
3385,3385,71,65,51,65,71
3386,3386,62,55,53,52,61
3387,3387,18,13,12,18,22
3388,3388,71,76,51,63,70
3389,3389,70,55,48,58,73
3390,3390,66,30,30,65,67
3391,3391,66,33,42,65,67
3392,3392,70,67,36,61,72
3393,3393,68,76,73,75,78
3394,3394,78,71,47,63,75
3395,3395,37,38,29,64,55
3396,3396,73,76,73,72,75
3397,3397,71,72,74,65,71
3398,3398,75,80,68,73,74
3399,3399,66,66,66,70,77
3400,3400,74,69,59,42,73
3401,3401,61,46,46,70,67
3402,3402,62,28,32,64,64
3403,3403,65,58,45,61,73
3404,3404,76,74,75,63,73
3405,3405,14,12,11,38,25
3406,3406,14,16,12,29,19
3407,3407,71,75,72,74,74
3408,3408,77,65,46,54,74
3409,3409,65,63,57,66,66
3410,3410,72,64,60,46,74
3411,3411,67,38,29,55,68
3412,3412,74,56,38,65,72
3413,3413,65,68,64,40,69
3414,3414,38,55,64,60,64
3415,3415,66,66,56,61,70
3416,3416,67,51,38,42,72
3417,3417,43,28,26,64,63
3418,3418,59,52,57,67,67
3419,3419,68,67,51,68,69
3420,3420,73,62,51,55,75
3421,3421,64,57,59,65,70
3422,3422,73,67,64,74,73
3423,3423,60,52,47,64,62
3424,3424,64,31,55,73,58
3425,3425,71,47,35,63,70
3426,3426,67,59,68,74,73
3427,3427,14,11,11,28,23
3428,3428,74,59,22,62,72
3429,3429,80,81,72,70,73
3430,3430,66,57,58,65,71
3431,3431,69,61,54,66,71
3432,3432,80,73,72,63,76
3433,3433,70,55,47,55,72
3434,3434,66,59,41,64,68
3435,3435,76,76,69,67,71
3436,3436,75,57,53,63,74
3437,3437,12,24,10,21,20
3438,3438,68,55,73,42,74
3439,3439,67,66,63,72,69
3440,3440,66,56,34,63,65
3441,3441,15,15,15,25,23
3442,3442,68,70,74,72,72
3443,3443,50,20,17,57,54
3444,3444,47,33,29,48,54
3445,3445,68,64,53,70,72
3446,3446,65,42,18,58,64
3447,3447,74,67,76,59,76
3448,3448,66,55,52,74,72
3449,3449,69,67,59,75,72
3450,3450,8,9,12,14,20
3451,3451,57,40,37,59,61
3452,3452,64,75,78,71,63
3453,3453,71,57,48,44,70
3454,3454,60,47,34,65,65
3455,3455,38,28,60,60,61
3456,3456,69,59,44,60,67
3457,3457,68,61,50,60,67
3458,3458,80,80,81,63,73
3459,3459,63,58,45,53,65
3460,3460,72,49,60,58,73
3461,3461,72,46,52,59,72
3462,3462,73,66,66,75,77
3463,3463,54,36,33,67,68
3464,3464,73,76,61,71,75
3465,3465,75,70,77,70,75
3466,3466,14,20,11,26,24
3467,3467,60,72,73,62,64
3468,3468,67,70,54,66,71
3469,3469,68,56,51,43,70
3470,3470,48,38,58,60,58
3471,3471,69,63,74,45,70
3472,3472,74,42,38,66,73
3473,3473,11,14,13,32,24
3474,3474,76,66,59,72,75
3475,3475,73,72,69,60,70
3476,3476,76,59,38,67,75
3477,3477,74,50,44,61,68
3478,3478,11,15,11,22,20
3479,3479,55,43,38,67,65
3480,3480,67,62,50,66,64
3481,3481,72,70,63,60,72
3482,3482,16,15,14,23,20
3483,3483,77,75,74,70,75
3484,3484,79,72,63,63,76
3485,3485,69,67,59,68,71
3486,3486,65,55,42,68,67
3487,3487,55,33,36,69,70
3488,3488,75,72,71,61,73
3489,3489,52,57,34,52,60
3490,3490,72,76,73,65,74
3491,3491,78,66,54,70,75
3492,3492,57,34,16,51,52
3493,3493,71,73,51,62,72
3494,3494,66,63,49,49,74
3495,3495,70,49,59,75,73
3496,3496,75,69,55,50,73
3497,3497,53,28,33,36,58
3498,3498,70,63,72,55,74
3499,3499,14,15,11,36,29
3500,3500,83,38,37,60,77
3501,3501,17,18,16,20,20
3502,3502,49,45,39,55,57
3503,3503,68,66,59,71,73
3504,3504,69,60,64,77,75
3505,3505,65,31,32,50,64
3506,3506,67,47,49,69,69
3507,3507,55,46,43,60,66
3508,3508,68,67,74,59,72
3509,3509,13,15,15,35,33
3510,3510,62,43,32,58,64
3511,3511,75,47,38,59,73
3512,3512,66,59,69,73,70
3513,3513,50,37,33,72,70
3514,3514,75,55,53,71,76
3515,3515,68,68,55,64,68
3516,3516,13,20,22,34,21
3517,3517,69,59,33,57,70
3518,3518,65,67,28,28,65
3519,3519,72,64,61,36,70
3520,3520,70,70,66,66,72
3521,3521,69,55,49,67,66
3522,3522,74,84,60,70,75
3523,3523,77,70,62,63,76
3524,3524,72,60,52,65,71
3525,3525,57,44,34,70,64
3526,3526,48,40,27,68,62
3527,3527,71,50,29,69,71
3528,3528,77,75,68,70,79
3529,3529,71,58,64,44,70
3530,3530,73,73,74,67,72
3531,3531,75,47,43,58,75
3532,3532,72,50,34,28,71
3533,3533,68,78,81,75,72
3534,3534,82,62,61,64,79
3535,3535,72,46,40,61,71
3536,3536,77,55,66,63,70
3537,3537,76,63,27,61,76
3538,3538,73,61,52,66,71
3539,3539,66,54,52,62,68
3540,3540,73,64,64,72,74
3541,3541,64,57,46,68,71
3542,3542,57,67,37,69,63
3543,3543,70,63,70,73,71
3544,3544,60,25,22,65,65
3545,3545,74,73,46,60,72
3546,3546,76,63,65,66,72
3547,3547,72,77,69,73,76
3548,3548,76,74,70,67,75
3549,3549,70,59,59,66,71
3550,3550,74,62,44,56,74
3551,3551,56,39,37,68,64
3552,3552,42,55,31,66,59
3553,3553,72,72,52,64,70
3554,3554,64,22,28,68,66
3555,3555,51,48,37,54,56
3556,3556,67,66,70,62,70
3557,3557,53,33,29,49,62
3558,3558,74,67,73,69,72
3559,3559,23,20,29,75,49
3560,3560,39,32,26,47,73
3561,3561,63,47,47,61,65
3562,3562,69,74,71,77,74
3563,3563,72,58,30,63,74
3564,3564,67,63,59,49,73
3565,3565,18,11,18,28,22
3566,3566,74,55,50,63,74
3567,3567,51,43,32,60,62
3568,3568,65,61,63,65,69
3569,3569,72,61,62,71,72
3570,3570,65,56,54,68,67
3571,3571,35,37,47,61,64
3572,3572,56,66,58,59,64
3573,3573,72,77,69,67,70
3574,3574,59,25,28,68,65
3575,3575,70,64,58,60,72
3576,3576,67,72,75,73,74
3577,3577,60,48,47,69,70
3578,3578,68,40,40,37,70
3579,3579,73,68,61,67,71
3580,3580,77,68,52,68,76
3581,3581,64,74,67,42,72
3582,3582,68,60,31,61,68
3583,3583,67,68,66,68,68
3584,3584,73,80,71,61,74
3585,3585,78,68,69,69,81
3586,3586,30,32,38,49,54
3587,3587,13,30,12,27,22
3588,3588,25,15,14,67,47
3589,3589,67,56,40,66,68
3590,3590,80,67,50,62,73
3591,3591,72,51,75,69,70
3592,3592,73,72,55,70,68
3593,3593,57,69,68,63,63
3594,3594,8,12,13,13,21
3595,3595,70,71,70,71,73
3596,3596,60,62,51,65,73
3597,3597,57,51,52,63,65
3598,3598,71,67,63,69,71
3599,3599,74,79,74,75,74
3600,3600,11,11,15,38,32
3601,3601,56,46,38,60,69
3602,3602,74,67,65,74,73
3603,3603,65,33,32,66,68
3604,3604,56,34,26,57,61
3605,3605,68,75,42,71,71
3606,3606,66,40,39,57,69
3607,3607,20,12,12,35,35
3608,3608,69,73,74,71,74
3609,3609,71,56,54,72,73
3610,3610,69,66,61,64,71
3611,3611,61,70,78,65,70
3612,3612,75,77,68,64,72
3613,3613,64,59,38,60,68
3614,3614,74,57,55,52,73
3615,3615,74,67,65,70,73
3616,3616,67,76,75,72,70
3617,3617,66,56,48,68,70
3618,3618,73,75,73,71,72
3619,3619,68,48,31,66,70
3620,3620,73,67,56,58,71
3621,3621,70,76,66,68,73
3622,3622,76,49,45,62,75
3623,3623,63,68,68,70,68
3624,3624,78,74,68,69,74
3625,3625,74,54,38,45,73
3626,3626,69,56,53,71,72
3627,3627,74,73,70,69,73
3628,3628,69,38,64,40,72
3629,3629,68,67,65,53,72
3630,3630,20,19,15,27,31
3631,3631,70,52,58,55,66
3632,3632,71,70,61,70,70
3633,3633,72,70,73,74,75
3634,3634,16,15,21,27,14
3635,3635,72,64,71,73,77
3636,3636,73,60,53,47,73
3637,3637,70,73,74,73,72
3638,3638,78,70,75,76,78
3639,3639,73,63,41,71,78
3640,3640,69,73,66,72,71
3641,3641,61,32,35,20,66
3642,3642,52,42,36,59,61
3643,3643,74,68,65,57,74
3644,3644,73,65,60,72,74
3645,3645,68,66,59,60,74
3646,3646,68,57,73,60,70
3647,3647,48,28,40,58,59
3648,3648,10,16,10,18,14
3649,3649,66,69,71,76,71
3650,3650,73,38,26,44,70
3651,3651,59,39,31,75,63
3652,3652,72,78,76,65,74
3653,3653,68,58,21,59,66
3654,3654,72,74,65,71,71
3655,3655,63,53,52,47,71
3656,3656,62,32,30,60,61
3657,3657,77,68,62,68,75
3658,3658,54,32,26,63,59
3659,3659,18,16,16,40,22
3660,3660,72,63,45,73,71
3661,3661,47,58,62,68,67
3662,3662,74,63,70,73,72
3663,3663,68,71,51,73,70
3664,3664,77,70,65,52,73
3665,3665,14,11,15,23,13
3666,3666,18,17,14,22,22
3667,3667,71,67,70,73,69
3668,3668,56,63,69,55,51
3669,3669,66,71,29,67,68
3670,3670,71,43,57,57,69
3671,3671,77,64,51,77,71
3672,3672,59,46,27,53,63
3673,3673,72,68,49,70,73
3674,3674,79,61,56,63,76
3675,3675,73,72,65,70,72
3676,3676,72,75,75,72,76
3677,3677,68,63,35,71,72
3678,3678,71,65,57,72,75
3679,3679,59,29,34,37,66
3680,3680,12,16,14,22,21
3681,3681,14,19,14,29,21
3682,3682,64,56,61,71,66
3683,3683,65,39,35,71,71
3684,3684,80,55,50,55,73
3685,3685,69,53,46,53,69
3686,3686,70,47,44,74,72
3687,3687,56,35,43,64,61
3688,3688,52,51,39,55,60
3689,3689,51,49,30,52,58
3690,3690,71,70,67,73,74
3691,3691,9,15,11,28,11
3692,3692,70,66,56,64,70
3693,3693,62,59,48,72,72
3694,3694,76,67,73,73,78
3695,3695,27,38,26,69,44
3696,3696,77,70,68,68,75
3697,3697,53,35,29,61,61
3698,3698,64,53,50,68,68
3699,3699,71,55,44,52,71
3700,3700,65,43,22,34,66
3701,3701,74,70,36,56,72
3702,3702,76,53,66,70,78
3703,3703,77,75,78,77,75
3704,3704,38,30,37,63,60
3705,3705,68,65,65,64,69
3706,3706,66,68,65,75,71
3707,3707,24,22,25,65,48
3708,3708,78,68,60,57,76
3709,3709,14,11,12,32,18
3710,3710,61,53,45,71,67
3711,3711,71,67,50,63,71
3712,3712,71,72,73,62,70
3713,3713,67,72,61,69,70
3714,3714,13,16,21,45,40
3715,3715,19,11,11,25,22
3716,3716,75,82,76,74,74
3717,3717,71,58,44,59,69
3718,3718,73,64,60,73,75
3719,3719,77,56,35,47,72
3720,3720,70,75,74,72,75
3721,3721,66,53,41,34,64
3722,3722,72,61,51,62,74
3723,3723,70,58,36,68,68
3724,3724,67,62,46,59,67
3725,3725,13,19,16,25,23
3726,3726,68,59,55,61,65
3727,3727,79,65,53,63,75
3728,3728,69,54,65,74,69
3729,3729,60,41,58,64,66
3730,3730,70,60,45,69,74
3731,3731,72,47,45,72,74
3732,3732,59,56,67,73,63
3733,3733,76,70,58,69,77
3734,3734,73,82,57,62,71
3735,3735,75,68,72,70,76
3736,3736,74,65,44,65,74
3737,3737,73,71,52,67,72
3738,3738,74,63,61,69,71
3739,3739,71,70,78,68,73
3740,3740,70,77,78,73,75
3741,3741,70,56,41,58,68
3742,3742,73,80,78,73,72
3743,3743,76,78,68,70,75
3744,3744,68,48,37,66,71
3745,3745,74,59,40,54,73
3746,3746,75,59,58,52,73
3747,3747,70,73,73,74,75
3748,3748,42,25,27,63,56
3749,3749,65,67,48,57,71
3750,3750,76,65,64,63,74
3751,3751,64,55,34,57,65
3752,3752,74,62,62,65,72
3753,3753,21,20,18,22,23
3754,3754,70,69,72,68,71
3755,3755,67,72,38,68,72
3756,3756,71,69,63,75,75
3757,3757,75,61,62,64,74
3758,3758,69,64,58,60,69
3759,3759,70,70,72,70,74
3760,3760,68,39,70,71,66
3761,3761,76,69,65,64,74
3762,3762,77,61,54,74,76
3763,3763,69,76,72,63,71
3764,3764,73,56,32,49,71
3765,3765,76,76,64,75,75
3766,3766,51,30,35,50,65
3767,3767,11,11,17,38,16
3768,3768,64,73,38,66,64
3769,3769,69,65,44,59,70
3770,3770,46,49,45,39,66
3771,3771,63,59,41,59,70
3772,3772,76,72,63,63,75
3773,3773,72,70,64,53,71
3774,3774,72,73,68,67,75
3775,3775,55,59,22,62,65
3776,3776,72,72,60,75,74
3777,3777,67,72,69,68,73
3778,3778,72,74,78,72,72
3779,3779,71,63,64,62,72
3780,3780,59,82,72,72,69
3781,3781,72,65,74,74,74
3782,3782,71,67,73,61,70
3783,3783,67,58,45,63,72
3784,3784,13,10,13,35,21
3785,3785,29,31,36,37,35
3786,3786,66,21,31,57,64
3787,3787,69,64,63,41,70
3788,3788,68,41,35,38,73
3789,3789,65,60,62,70,69
3790,3790,70,55,45,59,68
3791,3791,74,63,51,60,75
3792,3792,48,42,39,63,58
3793,3793,75,54,56,64,74
3794,3794,53,41,34,64,61
3795,3795,37,39,31,65,72
3796,3796,59,53,46,67,55
3797,3797,73,65,42,69,80
3798,3798,75,74,72,64,76
3799,3799,66,45,53,45,73
3800,3800,65,46,41,65,68
3801,3801,73,80,76,73,80
3802,3802,76,68,57,61,72
3803,3803,67,61,29,45,73
3804,3804,65,39,35,58,65
3805,3805,68,64,67,70,69
3806,3806,71,81,59,77,73
3807,3807,76,69,61,67,75
3808,3808,77,54,50,59,74
3809,3809,64,34,27,39,66
3810,3810,71,56,40,68,70
3811,3811,72,71,69,74,72
3812,3812,70,60,30,45,67
3813,3813,74,67,60,57,71
3814,3814,76,79,76,70,74
3815,3815,82,70,73,64,77
3816,3816,80,70,59,44,74
3817,3817,73,63,45,76,76
3818,3818,77,64,42,54,72
3819,3819,73,64,61,67,77
3820,3820,53,27,31,60,60
3821,3821,69,59,46,68,71
3822,3822,48,40,32,58,66
3823,3823,48,44,39,55,62
3824,3824,64,61,39,63,70
3825,3825,63,60,36,45,68
3826,3826,66,66,63,47,63
3827,3827,73,68,68,61,70
3828,3828,73,81,63,71,75
3829,3829,78,63,70,73,72
3830,3830,72,63,63,59,68
3831,3831,76,66,66,62,74
3832,3832,69,37,32,57,67
3833,3833,65,55,54,60,68
3834,3834,78,75,62,60,71
3835,3835,25,33,25,59,55
3836,3836,75,74,78,71,74
3837,3837,69,60,35,51,67
3838,3838,67,48,47,64,75
3839,3839,72,59,59,64,70
3840,3840,32,34,26,48,55
3841,3841,78,58,65,72,76
3842,3842,72,61,34,60,68
3843,3843,59,38,50,66,65
3844,3844,71,51,42,58,70
3845,3845,45,30,26,73,59
3846,3846,14,11,19,14,18
3847,3847,76,79,75,75,75
3848,3848,69,58,54,73,67
3849,3849,74,57,47,50,72
3850,3850,74,78,72,59,72
3851,3851,66,70,70,72,71
3852,3852,10,12,11,35,23
3853,3853,58,63,65,70,65
3854,3854,68,59,43,65,70
3855,3855,74,62,66,68,73
3856,3856,12,16,18,13,16
3857,3857,81,81,69,71,79
3858,3858,65,51,48,72,67
3859,3859,45,59,74,57,52
3860,3860,61,57,47,47,69
3861,3861,30,21,25,45,46
3862,3862,67,45,36,68,70
3863,3863,53,27,21,54,66
3864,3864,59,46,31,43,68
3865,3865,66,57,50,69,71
3866,3866,62,33,41,50,65
3867,3867,70,77,80,77,72
3868,3868,74,59,57,70,69
3869,3869,73,81,59,75,69
3870,3870,75,68,62,68,73
3871,3871,65,53,53,64,68
3872,3872,69,69,68,71,71
3873,3873,71,63,53,50,70
3874,3874,67,68,42,62,69
3875,3875,57,33,27,59,62
3876,3876,66,53,49,67,67
3877,3877,59,62,59,77,67
3878,3878,72,72,65,69,73
3879,3879,74,54,46,69,72
3880,3880,65,52,62,68,67
3881,3881,48,33,24,61,60
3882,3882,53,25,26,71,70
3883,3883,11,14,18,22,25
3884,3884,66,58,47,69,70
3885,3885,67,55,54,61,69
3886,3886,59,60,44,57,64
3887,3887,70,51,49,60,65
3888,3888,58,43,32,64,65
3889,3889,72,66,67,63,72
3890,3890,65,70,65,66,67
3891,3891,70,62,58,53,72
3892,3892,64,30,28,63,64
3893,3893,75,71,59,52,74
3894,3894,47,35,30,46,58
3895,3895,66,59,52,65,70
3896,3896,64,62,55,66,67
3897,3897,69,69,76,68,73
3898,3898,13,13,15,45,25
3899,3899,72,55,41,57,66
3900,3900,70,50,46,68,74
3901,3901,69,54,38,58,66
3902,3902,77,59,47,53,73
3903,3903,68,76,69,69,72
3904,3904,72,75,73,67,77
3905,3905,40,32,28,65,47
3906,3906,76,66,65,73,75
3907,3907,64,41,32,50,64
3908,3908,71,66,56,67,70
3909,3909,73,73,75,73,76
3910,3910,64,65,66,67,70
3911,3911,70,48,34,49,68
3912,3912,19,16,14,38,24
3913,3913,71,57,47,57,69
3914,3914,12,10,11,21,20
3915,3915,62,53,33,66,66
3916,3916,62,41,31,66,65
3917,3917,65,45,32,57,65
3918,3918,60,37,24,60,63
3919,3919,67,68,59,75,69
3920,3920,69,49,46,64,71
3921,3921,52,37,46,62,68
3922,3922,64,66,70,64,70
3923,3923,74,60,51,68,74
3924,3924,38,40,55,71,54
3925,3925,69,72,50,69,73
3926,3926,71,69,49,63,72
3927,3927,72,47,42,64,74
3928,3928,44,31,28,57,44
3929,3929,70,60,54,63,69
3930,3930,60,66,68,63,63
3931,3931,74,68,52,59,76
3932,3932,71,75,75,69,75
3933,3933,72,59,60,63,71
3934,3934,55,54,38,66,62
3935,3935,78,72,70,67,77
3936,3936,72,59,58,69,74
3937,3937,65,69,73,65,70
3938,3938,67,46,35,68,68
3939,3939,67,51,42,66,69
3940,3940,43,40,45,56,61
3941,3941,66,60,55,61,69
3942,3942,75,68,60,62,70
3943,3943,67,61,35,54,70
3944,3944,62,48,39,73,67
3945,3945,78,65,65,59,77
3946,3946,68,47,56,67,69
3947,3947,63,58,65,72,69
3948,3948,13,16,12,27,25
3949,3949,19,12,14,19,14
3950,3950,63,60,64,48,69
3951,3951,76,66,55,66,74
3952,3952,64,44,49,58,62
3953,3953,78,76,78,72,74
3954,3954,18,12,17,37,24
3955,3955,76,40,35,55,72
3956,3956,71,71,66,66,72
3957,3957,73,76,59,68,74
3958,3958,70,75,74,70,72
3959,3959,66,53,33,35,69
3960,3960,74,68,66,65,72
3961,3961,74,72,64,65,72
3962,3962,71,71,67,67,75
3963,3963,75,69,48,60,75
3964,3964,71,64,60,53,70
3965,3965,69,64,58,71,73
3966,3966,70,74,72,65,71
3967,3967,20,13,12,18,18
3968,3968,73,71,66,57,74
3969,3969,51,36,40,59,59
3970,3970,65,69,70,65,66
3971,3971,70,57,58,66,72
3972,3972,71,49,45,63,70
3973,3973,68,63,55,72,73
3974,3974,76,73,69,62,72
3975,3975,38,35,36,66,56
3976,3976,56,56,58,69,62
3977,3977,62,25,29,51,64
3978,3978,65,52,38,70,70
3979,3979,69,73,45,66,71
3980,3980,70,62,59,36,75
3981,3981,71,72,74,73,73
3982,3982,65,46,44,67,67
3983,3983,73,58,56,67,72
3984,3984,48,38,31,70,57
3985,3985,67,69,60,71,69
3986,3986,72,72,44,71,72
3987,3987,71,68,51,42,73
3988,3988,59,43,37,59,62
3989,3989,70,69,55,67,69
3990,3990,68,55,33,65,67
3991,3991,75,71,69,66,69
3992,3992,63,60,65,54,73
3993,3993,73,57,43,63,65
3994,3994,71,65,44,58,70
3995,3995,70,61,62,57,71
3996,3996,11,11,11,14,24
3997,3997,69,73,41,60,65
3998,3998,14,7,13,32,32
3999,3999,66,61,50,60,65
4000,4000,41,44,35,66,66
4001,4001,75,76,77,69,73
4002,4002,63,41,39,43,67
4003,4003,62,61,32,67,67
4004,4004,70,59,52,65,71
4005,4005,72,72,66,71,72
4006,4006,11,10,15,23,23
4007,4007,70,58,63,68,67
4008,4008,72,49,41,74,74
4009,4009,46,53,37,68,60
4010,4010,75,71,74,65,73
4011,4011,74,58,53,69,72
4012,4012,22,15,20,28,27
4013,4013,71,70,71,70,73
4014,4014,24,27,30,32,35
4015,4015,66,53,31,52,69
4016,4016,63,43,37,45,65
4017,4017,67,61,53,70,67
4018,4018,72,60,60,54,72
4019,4019,73,40,35,67,71
4020,4020,68,66,68,62,64
4021,4021,68,64,34,45,73
4022,4022,68,65,55,68,71
4023,4023,52,33,56,67,63
4024,4024,76,74,69,70,74
4025,4025,11,11,12,21,17
4026,4026,66,46,37,60,75
4027,4027,44,42,23,62,65
4028,4028,74,76,80,70,69
4029,4029,69,52,30,65,71
4030,4030,70,67,62,69,68
4031,4031,63,56,32,54,62
4032,4032,72,46,41,60,69
4033,4033,68,58,72,42,72
4034,4034,58,58,65,68,69
4035,4035,70,75,71,73,77
4036,4036,72,65,60,67,70
4037,4037,62,57,51,62,68
4038,4038,70,57,43,46,69
4039,4039,58,44,34,66,63
4040,4040,71,60,35,60,67
4041,4041,75,68,68,70,75
4042,4042,75,55,56,72,77
4043,4043,72,81,76,62,72
4044,4044,72,56,37,70,73
4045,4045,64,80,68,70,70
4046,4046,65,58,49,50,66
4047,4047,70,75,69,64,71
4048,4048,35,21,64,68,68
4049,4049,50,42,36,58,54
4050,4050,70,67,53,58,69
4051,4051,45,32,32,45,57
4052,4052,79,69,58,62,76
4053,4053,65,71,67,42,72
4054,4054,60,67,52,73,66
4055,4055,66,44,44,38,68
4056,4056,73,64,66,62,71
4057,4057,74,59,63,61,75
4058,4058,67,42,33,51,69
4059,4059,42,34,29,52,49
4060,4060,70,70,76,73,71
4061,4061,64,60,32,54,65
4062,4062,72,68,60,60,69
4063,4063,76,74,75,63,77
4064,4064,67,62,34,67,71
4065,4065,18,19,16,24,24
4066,4066,50,35,20,51,63
4067,4067,61,60,43,67,60
4068,4068,77,44,57,64,76
4069,4069,69,44,29,65,71
4070,4070,77,72,55,57,74
4071,4071,70,68,69,64,72
4072,4072,68,50,46,62,69
4073,4073,58,40,25,63,68
4074,4074,73,75,74,65,71
4075,4075,74,64,68,69,73
4076,4076,68,66,44,46,67
4077,4077,73,72,72,67,73
4078,4078,71,65,70,75,74
4079,4079,75,68,74,71,75
4080,4080,68,43,25,53,67
4081,4081,71,66,49,61,71
4082,4082,66,35,35,75,71
4083,4083,14,14,15,22,22
4084,4084,59,52,55,69,69
4085,4085,45,28,26,67,57
4086,4086,66,64,59,64,69
4087,4087,66,51,48,68,68
4088,4088,45,38,33,69,63
4089,4089,47,47,54,60,65
4090,4090,18,19,20,12,12
4091,4091,59,58,63,65,69
4092,4092,73,68,64,49,73
4093,4093,16,16,17,30,22
4094,4094,69,67,57,67,67
4095,4095,67,77,70,73,74
4096,4096,74,68,66,65,72
4097,4097,78,71,68,60,77
4098,4098,79,60,45,55,71
4099,4099,70,42,37,72,74
4100,4100,63,45,48,75,68
4101,4101,65,53,32,68,68
4102,4102,59,61,49,50,72
4103,4103,67,55,30,70,68
4104,4104,75,67,44,57,71
4105,4105,52,25,30,65,63
4106,4106,71,52,59,67,64
4107,4107,72,64,59,53,69
4108,4108,59,57,65,74,73
4109,4109,74,65,68,58,74
4110,4110,73,49,69,63,70
4111,4111,59,51,51,66,65
4112,4112,69,61,34,60,72
4113,4113,75,57,59,52,70
4114,4114,37,36,27,64,55
4115,4115,72,66,61,69,74
4116,4116,72,52,43,65,70
4117,4117,69,57,67,69,71
4118,4118,67,60,70,55,71
4119,4119,46,37,30,55,69
4120,4120,75,67,62,54,73
4121,4121,31,33,24,58,54
4122,4122,76,72,43,64,74
4123,4123,53,38,32,55,58
4124,4124,58,29,30,58,62
4125,4125,74,73,30,68,74
4126,4126,65,67,65,70,76
4127,4127,74,59,62,58,70
4128,4128,77,77,71,66,72
4129,4129,56,56,34,66,64
4130,4130,73,63,68,64,75
4131,4131,71,76,75,73,75
4132,4132,16,16,12,21,25
4133,4133,70,67,54,58,67
4134,4134,15,15,12,36,22
4135,4135,72,68,69,34,72
4136,4136,64,46,45,70,70
4137,4137,68,64,35,68,70
4138,4138,68,45,41,70,70
4139,4139,70,74,49,63,68
4140,4140,66,68,70,71,70
4141,4141,52,58,48,54,55
4142,4142,71,72,60,69,69
4143,4143,58,45,34,37,57
4144,4144,66,42,18,58,64
4145,4145,68,70,72,72,72
4146,4146,65,68,60,48,67
4147,4147,69,62,47,65,70
4148,4148,70,78,77,70,71
4149,4149,58,58,56,66,65
4150,4150,79,56,43,48,71
4151,4151,68,64,59,57,73
4152,4152,70,57,44,62,71
4153,4153,45,64,61,76,67
4154,4154,68,70,29,60,66
4155,4155,75,62,59,68,72
4156,4156,29,38,37,56,54
4157,4157,40,25,24,69,56
4158,4158,62,56,36,64,58
4159,4159,9,14,11,21,18
4160,4160,72,66,67,63,73
4161,4161,67,74,64,66,67
4162,4162,76,65,58,58,74
4163,4163,74,63,71,55,72
4164,4164,50,28,31,60,48
4165,4165,62,56,56,35,63
4166,4166,72,71,74,65,75
4167,4167,70,71,60,62,74
4168,4168,58,51,45,58,63
4169,4169,46,42,39,53,57
4170,4170,66,67,65,68,71
4171,4171,50,41,49,62,62
4172,4172,61,41,50,58,64
4173,4173,69,66,46,70,71
4174,4174,63,59,46,38,67
4175,4175,73,56,39,69,73
4176,4176,50,63,77,69,60
4177,4177,77,71,69,64,76
4178,4178,56,42,39,61,68
