int_movement_id,int_player_id,int_acceleration,int_sprint_speed,int_agility,int_reactions,int_balance
4367,4367,39,46,42,69,43
4368,4368,59,55,49,59,47
4369,4369,48,54,53,76,55
4370,4370,88,84,87,71,81
4371,4371,87,74,85,68,92
4372,4372,78,79,72,60,76
4373,4373,37,34,21,61,20
4374,4374,77,77,68,65,75
4375,4375,66,66,66,71,64
4376,4376,88,85,89,65,78
4377,4377,61,68,78,67,76
4378,4378,78,76,65,71,76
4379,4379,65,67,69,72,69
4380,4380,63,62,62,69,63
4381,4381,61,68,61,75,54
4382,4382,67,64,69,63,67
4383,4383,77,75,73,65,72
4384,4384,77,75,74,69,72
4385,4385,81,81,83,68,83
4386,4386,73,66,72,72,73
4387,4387,81,91,76,68,71
4388,4388,71,70,72,69,54
4389,4389,72,69,86,73,80
4390,4390,38,52,54,69,45
4391,4391,52,54,45,72,54
4392,4392,55,64,54,68,61
4393,4393,62,76,63,65,72
4394,4394,55,54,62,72,62
4395,4395,58,41,65,71,76
4396,4396,67,69,67,71,65
4397,4397,50,53,43,70,47
4398,4398,89,85,94,74,93
4399,4399,55,57,66,73,70
4400,4400,60,61,65,63,60
4401,4401,65,63,66,63,65
4402,4402,85,87,80,68,75
4403,4403,52,50,52,71,51
4404,4404,52,55,52,65,44
4405,4405,57,57,56,67,38
4406,4406,79,78,82,72,80
4407,4407,62,67,52,62,50
4408,4408,90,91,83,72,80
4409,4409,81,81,63,68,71
4410,4410,75,72,85,65,87
4411,4411,63,64,58,68,60
4412,4412,59,54,59,62,68
4413,4413,78,79,75,67,71
4414,4414,77,77,79,60,80
4415,4415,75,74,63,65,62
4416,4416,74,76,79,65,77
4417,4417,68,69,75,68,75
4418,4418,85,89,79,69,80
4419,4419,70,69,68,66,55
4420,4420,78,82,76,68,59
4421,4421,63,56,52,70,63
4422,4422,66,70,71,65,76
4423,4423,68,67,67,72,59
4424,4424,55,53,59,69,59
4425,4425,70,74,73,70,77
4426,4426,49,41,45,70,37
4427,4427,53,43,72,73,75
4428,4428,85,86,69,68,70
4429,4429,74,73,77,67,64
4430,4430,53,52,62,69,56
4431,4431,34,34,48,73,59
4432,4432,54,46,57,74,62
4433,4433,34,24,39,60,40
4434,4434,41,38,61,65,64
4435,4435,69,76,73,67,78
4436,4436,55,52,57,70,63
4437,4437,60,65,60,62,62
4438,4438,73,78,79,69,66
4439,4439,77,76,74,73,73
4440,4440,79,76,84,74,77
4441,4441,49,47,35,67,37
4442,4442,77,75,74,64,73
4443,4443,75,87,68,69,73
4444,4444,75,61,81,70,83
4445,4445,73,76,65,64,56
4446,4446,66,63,67,70,66
4447,4447,52,51,35,67,40
4448,4448,82,81,93,68,92
4449,4449,52,44,56,69,41
4450,4450,65,69,70,73,69
4451,4451,65,67,61,71,55
4452,4452,73,83,69,67,55
4453,4453,51,52,46,70,48
4454,4454,31,33,49,61,22
4455,4455,72,69,76,69,68
4456,4456,58,59,61,68,59
4457,4457,67,70,67,65,62
4458,4458,92,89,88,65,89
4459,4459,69,80,65,65,67
4460,4460,83,93,95,61,87
4461,4461,36,31,46,70,50
4462,4462,67,64,69,70,72
4463,4463,72,68,85,68,86
4464,4464,61,65,61,64,57
4465,4465,74,74,72,65,71
4466,4466,72,75,77,70,74
4467,4467,76,76,80,65,78
4468,4468,32,34,32,68,32
4469,4469,48,42,35,67,39
4470,4470,65,65,64,67,60
4471,4471,85,81,76,71,68
4472,4472,81,76,80,70,90
4473,4473,80,82,75,60,75
4474,4474,78,85,74,64,68
4475,4475,75,76,81,72,79
4476,4476,57,55,67,67,83
4477,4477,63,70,44,67,47
4478,4478,69,70,66,70,64
4479,4479,68,69,64,66,47
4480,4480,73,78,72,66,77
4481,4481,42,44,39,66,33
4482,4482,85,83,82,62,67
4483,4483,45,47,61,74,33
4484,4484,65,62,69,67,70
4485,4485,67,73,92,75,73
4486,4486,35,25,42,70,30
4487,4487,67,68,71,70,70
4488,4488,68,73,69,67,73
4489,4489,32,37,51,62,54
4490,4490,66,67,74,72,69
4491,4491,67,68,76,71,75
4492,4492,72,76,79,68,76
4493,4493,65,68,64,71,63
4494,4494,62,61,61,69,77
4495,4495,77,80,90,64,83
4496,4496,69,69,71,73,77
4497,4497,44,49,37,67,61
4498,4498,51,54,66,65,63
4499,4499,69,67,59,66,52
4500,4500,62,63,68,75,70
4501,4501,26,28,38,74,35
4502,4502,61,51,58,74,44
4503,4503,83,78,74,67,80
4504,4504,49,42,53,74,57
4505,4505,72,72,74,68,75
4506,4506,78,72,75,70,67
4507,4507,49,50,62,67,59
4508,4508,59,63,65,72,68
4509,4509,60,67,60,67,50
4510,4510,73,67,77,65,73
4511,4511,74,73,80,62,71
4512,4512,73,78,69,67,62
4513,4513,85,79,89,70,75
4514,4514,49,49,55,69,46
4515,4515,83,82,81,64,78
4516,4516,78,79,77,69,74
4517,4517,66,73,69,66,59
4518,4518,70,72,67,61,72
4519,4519,40,42,41,68,45
4520,4520,82,88,69,63,63
4521,4521,87,85,88,63,87
4522,4522,47,51,46,67,38
4523,4523,55,60,50,67,50
4524,4524,67,68,77,68,70
4525,4525,57,55,65,68,74
4526,4526,83,92,75,64,69
4527,4527,79,77,73,67,76
4528,4528,64,71,62,70,52
4529,4529,52,44,44,64,38
4530,4530,75,71,63,70,79
4531,4531,65,70,64,66,80
4532,4532,34,32,34,68,46
4533,4533,32,37,39,62,40
4534,4534,76,65,81,69,76
4535,4535,72,72,87,66,87
4536,4536,53,61,39,68,42
4537,4537,60,67,45,65,32
4538,4538,69,72,67,68,58
4539,4539,62,64,67,67,72
4540,4540,77,78,65,74,73
4541,4541,73,71,76,73,77
4542,4542,56,59,54,54,70
4543,4543,64,63,63,64,61
4544,4544,33,35,58,72,71
4545,4545,74,74,72,71,75
4546,4546,45,48,61,67,59
4547,4547,77,78,75,65,72
4548,4548,73,71,72,67,70
4549,4549,76,85,62,67,55
4550,4550,78,76,80,64,75
4551,4551,70,70,70,67,77
4552,4552,61,60,60,66,46
4553,4553,75,78,81,69,76
4554,4554,71,78,32,71,29
4555,4555,54,65,53,63,67
4556,4556,72,76,69,69,67
4557,4557,76,75,74,78,71
4558,4558,60,75,62,70,61
4559,4559,66,64,64,72,72
4560,4560,74,70,72,64,65
4561,4561,76,80,66,65,60
4562,4562,63,65,59,65,52
4563,4563,39,35,50,60,37
4564,4564,79,83,79,68,83
4565,4565,83,86,79,64,77
4566,4566,55,55,68,68,65
4567,4567,89,91,91,68,89
4568,4568,79,81,80,61,81
4569,4569,88,86,87,64,82
4570,4570,78,77,83,67,69
4571,4571,68,66,66,64,56
4572,4572,74,70,80,65,83
4573,4573,85,84,88,64,77
4574,4574,85,80,75,66,62
4575,4575,79,88,68,66,77
4576,4576,45,53,39,66,51
4577,4577,50,57,36,68,33
4578,4578,55,62,48,65,48
4579,4579,47,40,30,60,55
4580,4580,75,71,56,70,65
4581,4581,63,68,53,66,54
4582,4582,63,65,69,68,55
4583,4583,76,78,76,69,58
4584,4584,73,70,69,63,60
4585,4585,73,70,76,69,80
4586,4586,78,77,78,69,64
4587,4587,78,76,74,64,73
4588,4588,85,88,71,66,66
4589,4589,90,80,92,68,86
4590,4590,40,38,48,63,55
4591,4591,78,73,86,69,71
4592,4592,63,60,51,64,63
4593,4593,36,35,40,62,44
4594,4594,35,33,58,68,61
4595,4595,84,81,74,64,70
4596,4596,75,78,67,64,66
4597,4597,50,67,66,70,61
4598,4598,48,45,53,69,46
4599,4599,70,71,64,70,76
4600,4600,19,15,29,60,24
4601,4601,78,83,82,70,80
4602,4602,61,65,58,65,52
4603,4603,74,70,78,67,84
4604,4604,52,52,60,67,42
4605,4605,82,86,76,74,60
4606,4606,31,37,31,70,32
4607,4607,30,28,55,74,35
4608,4608,73,71,66,62,70
4609,4609,62,69,53,68,51
4610,4610,71,69,72,69,67
4611,4611,50,48,30,68,59
4612,4612,77,79,75,67,58
4613,4613,47,48,29,60,42
4614,4614,66,70,62,69,51
4615,4615,88,83,90,66,93
4616,4616,58,67,43,67,38
4617,4617,64,58,63,62,43
4618,4618,72,74,65,67,69
4619,4619,52,58,66,71,65
4620,4620,32,34,40,67,38
4621,4621,69,75,60,67,56
4622,4622,61,60,62,71,59
4623,4623,38,43,23,70,22
4624,4624,76,70,78,68,78
4625,4625,61,63,61,53,60
4626,4626,61,65,54,60,61
4627,4627,75,88,76,66,71
4628,4628,75,74,68,68,68
4629,4629,53,55,65,70,69
4630,4630,64,74,71,67,52
4631,4631,80,82,72,65,77
4632,4632,73,73,68,65,57
4633,4633,84,81,81,63,77
4634,4634,64,68,67,72,63
4635,4635,66,65,57,70,56
4636,4636,65,60,61,68,60
4637,4637,79,77,94,69,94
4638,4638,51,48,59,70,59
4639,4639,67,69,69,68,72
4640,4640,80,80,70,65,75
4641,4641,77,78,70,60,66
4642,4642,64,65,64,66,37
4643,4643,74,69,72,61,70
4644,4644,73,71,77,62,88
4645,4645,74,73,59,68,61
4646,4646,68,69,62,69,54
4647,4647,59,61,52,72,43
4648,4648,83,77,91,69,90
4649,4649,77,76,69,66,73
4650,4650,66,67,65,59,66
4651,4651,30,31,29,73,28
4652,4652,33,42,39,66,37
4653,4653,70,74,69,68,67
4654,4654,82,77,73,65,80
4655,4655,28,18,39,59,32
4656,4656,58,59,57,74,55
4657,4657,64,66,69,69,70
4658,4658,52,52,49,65,65
4659,4659,34,36,32,64,30
4660,4660,31,32,35,71,32
4661,4661,51,69,63,69,62
4662,4662,41,38,33,68,42
4663,4663,80,79,78,71,77
4664,4664,68,73,68,60,59
4665,4665,55,63,54,72,48
4666,4666,64,55,47,67,58
4667,4667,74,73,63,65,67
4668,4668,94,92,90,67,84
4669,4669,78,88,72,62,61
4670,4670,79,80,69,63,88
4671,4671,52,55,49,62,58
4672,4672,39,45,27,65,21
4673,4673,65,45,83,70,82
4674,4674,84,82,81,60,77
4675,4675,67,64,63,62,68
4676,4676,62,63,60,61,49
4677,4677,58,63,46,60,39
4678,4678,77,81,62,66,67
4679,4679,77,76,77,61,75
4680,4680,64,63,56,63,66
4681,4681,65,54,73,70,79
4682,4682,73,75,72,63,63
4683,4683,49,45,48,62,47
4684,4684,55,53,61,66,68
4685,4685,78,77,72,58,59
4686,4686,67,74,62,64,64
4687,4687,54,33,60,67,61
4688,4688,71,70,68,67,68
4689,4689,90,92,93,61,81
4690,4690,62,59,45,62,56
4691,4691,60,59,64,65,63
4692,4692,85,85,79,65,79
4693,4693,66,74,63,72,59
4694,4694,84,85,83,63,79
4695,4695,37,48,38,68,34
4696,4696,46,37,48,66,75
4697,4697,48,38,68,68,73
4698,4698,45,46,39,69,59
4699,4699,80,80,72,66,71
4700,4700,67,69,70,71,68
4701,4701,78,76,84,66,80
4702,4702,61,54,70,71,63
4703,4703,55,53,68,65,76
4704,4704,37,37,43,67,43
4705,4705,33,34,44,69,44
4706,4706,77,76,90,69,86
4707,4707,81,80,82,65,89
4708,4708,74,76,63,69,71
4709,4709,71,80,91,63,89
4710,4710,70,69,49,59,60
4711,4711,47,48,40,66,46
4712,4712,67,60,65,64,36
4713,4713,82,77,70,67,61
4714,4714,52,51,75,71,67
4715,4715,75,77,71,70,73
4716,4716,64,62,53,73,57
4717,4717,44,42,50,70,47
4718,4718,69,70,70,72,64
4719,4719,72,80,64,67,66
4720,4720,81,77,72,64,65
4721,4721,74,74,75,68,71
4722,4722,78,79,73,66,72
4723,4723,72,73,61,66,68
4724,4724,75,78,59,66,69
4725,4725,76,74,76,64,73
4726,4726,64,66,53,62,69
4727,4727,43,58,50,66,57
4728,4728,50,59,43,70,65
4729,4729,71,65,75,65,76
4730,4730,71,72,73,62,64
4731,4731,77,73,85,64,80
4732,4732,73,70,74,66,76
4733,4733,63,62,63,65,68
4734,4734,77,76,76,66,62
4735,4735,53,52,55,68,54
4736,4736,67,67,70,68,70
4737,4737,56,65,60,69,58
4738,4738,50,55,62,71,49
4739,4739,81,79,79,72,79
4740,4740,72,74,75,63,79
4741,4741,55,43,41,67,46
4742,4742,62,63,71,66,67
4743,4743,71,73,70,62,71
4744,4744,63,72,48,64,69
4745,4745,69,65,70,65,50
4746,4746,61,66,36,70,62
4747,4747,71,72,70,69,88
4748,4748,88,81,79,66,80
4749,4749,19,19,21,62,22
4750,4750,30,32,41,70,60
4751,4751,59,54,70,68,73
4752,4752,78,73,75,64,69
4753,4753,72,77,50,69,50
4754,4754,65,62,65,69,59
4755,4755,81,78,68,66,72
4756,4756,68,73,63,68,73
4757,4757,67,65,65,66,63
4758,4758,63,58,62,68,66
4759,4759,59,68,59,65,60
4760,4760,63,76,59,68,64
4761,4761,54,66,62,65,60
4762,4762,79,85,65,71,68
4763,4763,85,81,78,66,82
4764,4764,74,78,56,55,46
4765,4765,72,78,67,66,65
4766,4766,70,61,77,68,82
4767,4767,74,78,80,66,71
4768,4768,62,66,64,70,65
4769,4769,64,56,62,68,64
4770,4770,30,30,43,64,37
4771,4771,34,55,43,64,42
4772,4772,86,84,84,62,72
4773,4773,81,86,84,68,75
4774,4774,54,58,53,68,31
4775,4775,43,45,54,67,42
4776,4776,60,67,67,67,66
4777,4777,72,78,76,69,72
4778,4778,66,62,63,68,61
4779,4779,75,73,81,69,83
4780,4780,29,29,33,50,40
4781,4781,62,55,70,70,73
4782,4782,65,64,74,66,69
4783,4783,69,74,69,68,76
4784,4784,70,72,70,70,68
4785,4785,60,60,62,68,60
4786,4786,59,60,50,68,44
4787,4787,76,76,71,65,63
4788,4788,60,63,73,73,73
4789,4789,63,79,40,69,33
4790,4790,79,74,90,65,84
4791,4791,53,47,37,67,59
4792,4792,74,64,74,60,71
4793,4793,91,86,75,64,81
4794,4794,63,59,69,68,49
4795,4795,37,34,37,74,36
4796,4796,65,69,71,61,53
4797,4797,74,73,64,69,49
4798,4798,81,78,85,62,84
4799,4799,65,66,65,69,63
4800,4800,78,70,71,67,70
4801,4801,54,63,57,64,54
4802,4802,36,40,29,66,34
4803,4803,54,64,68,71,63
4804,4804,88,88,72,61,82
4805,4805,55,37,71,70,54
4806,4806,76,77,68,67,70
4807,4807,92,91,88,64,87
4808,4808,90,90,86,64,83
4809,4809,75,77,69,68,65
4810,4810,69,61,54,73,68
4811,4811,88,91,86,62,88
4812,4812,79,83,73,69,64
4813,4813,55,59,42,68,38
4814,4814,66,68,69,70,62
4815,4815,50,48,54,60,59
4816,4816,91,91,90,66,73
4817,4817,79,72,84,66,77
4818,4818,58,62,58,68,33
4819,4819,68,66,61,68,78
4820,4820,82,82,73,63,61
4821,4821,74,72,64,71,80
4822,4822,87,79,79,65,74
4823,4823,58,60,66,65,44
4824,4824,78,77,82,68,81
4825,4825,69,67,66,69,56
4826,4826,50,38,58,58,60
4827,4827,68,64,66,66,56
4828,4828,78,76,68,63,86
4829,4829,75,64,78,69,90
4830,4830,84,85,93,70,71
4831,4831,60,61,70,61,77
4832,4832,79,82,77,71,73
4833,4833,42,53,51,66,67
4834,4834,50,50,59,68,56
4835,4835,76,77,67,67,69
4836,4836,65,57,47,69,60
4837,4837,53,60,52,68,34
4838,4838,72,76,58,69,70
4839,4839,72,66,77,73,77
4840,4840,55,52,52,71,55
4841,4841,70,71,68,72,72
4842,4842,71,73,77,67,73
4843,4843,72,70,74,66,73
4844,4844,68,67,64,68,62
4845,4845,72,68,68,64,68
4846,4846,78,75,75,64,77
4847,4847,71,68,76,68,70
4848,4848,63,68,54,67,58
4849,4849,65,58,67,70,59
4850,4850,29,36,34,67,35
4851,4851,84,78,85,66,87
4852,4852,85,87,76,60,69
4853,4853,65,66,69,73,70
4854,4854,60,69,57,66,64
4855,4855,66,68,68,68,68
4856,4856,15,15,26,70,33
4857,4857,72,72,65,60,58
4858,4858,88,90,82,62,75
4859,4859,30,34,31,65,27
4860,4860,64,63,70,65,67
4861,4861,80,87,74,62,58
4862,4862,76,73,78,65,65
4863,4863,88,88,84,66,71
4864,4864,76,77,76,68,74
4865,4865,52,52,62,70,67
4866,4866,50,52,60,74,60
4867,4867,74,72,66,63,75
4868,4868,77,71,78,67,83
4869,4869,68,69,70,77,48
4870,4870,79,79,71,66,60
4871,4871,80,78,78,63,71
4872,4872,60,67,54,70,72
4873,4873,68,70,72,67,73
4874,4874,71,69,76,67,69
4875,4875,31,32,32,60,52
4876,4876,65,67,78,70,78
4877,4877,55,61,71,66,64
4878,4878,79,81,79,64,74
4879,4879,76,74,65,73,63
4880,4880,78,74,69,71,63
4881,4881,77,82,74,62,65
4882,4882,71,73,68,67,66
4883,4883,78,76,77,65,67
4884,4884,54,56,42,70,44
4885,4885,74,69,64,68,73
4886,4886,63,54,61,67,53
4887,4887,63,54,63,69,50
4888,4888,69,68,71,67,68
4889,4889,79,75,75,63,74
4890,4890,74,71,68,65,75
4891,4891,61,65,75,69,80
4892,4892,75,79,84,69,82
4893,4893,63,62,63,66,78
4894,4894,84,67,88,66,77
4895,4895,52,53,56,68,57
4896,4896,75,68,71,68,67
4897,4897,78,67,74,67,76
4898,4898,60,64,66,65,68
4899,4899,74,73,76,70,68
4900,4900,88,85,90,72,83
4901,4901,72,67,74,70,62
4902,4902,68,65,59,63,65
4903,4903,45,46,43,61,55
4904,4904,72,74,53,68,52
4905,4905,63,68,70,77,64
4906,4906,62,70,62,59,61
4907,4907,46,36,43,70,54
4908,4908,45,44,66,71,70
4909,4909,70,69,80,67,62
4910,4910,53,77,54,69,54
4911,4911,65,68,77,66,80
4912,4912,78,76,88,66,75
4913,4913,53,49,60,70,54
4914,4914,76,69,73,65,80
4915,4915,69,67,71,68,67
4916,4916,81,77,77,61,77
4917,4917,89,92,78,65,75
4918,4918,68,64,80,68,90
4919,4919,79,84,79,67,77
4920,4920,73,71,74,70,72
4921,4921,77,82,80,69,55
4922,4922,58,51,57,62,55
4923,4923,55,52,67,71,74
4924,4924,53,50,70,70,73
4925,4925,32,15,35,65,33
4926,4926,60,53,70,68,77
4927,4927,61,67,73,58,47
4928,4928,52,50,51,62,56
4929,4929,82,78,80,61,85
4930,4930,83,84,77,67,58
4931,4931,55,54,59,73,56
4932,4932,78,75,78,67,75
4933,4933,90,90,84,62,84
4934,4934,56,57,52,64,33
4935,4935,57,55,61,69,51
4936,4936,77,80,74,69,80
4937,4937,33,37,38,66,42
4938,4938,67,72,70,67,67
4939,4939,77,77,63,63,61
4940,4940,87,86,80,71,66
4941,4941,71,70,77,66,80
4942,4942,71,70,74,68,69
4943,4943,69,68,76,72,54
4944,4944,51,52,58,66,59
4945,4945,81,77,73,66,72
4946,4946,82,77,64,69,80
4947,4947,75,72,70,65,63
4948,4948,84,90,82,65,72
4949,4949,66,67,70,71,76
4950,4950,65,69,65,68,68
4951,4951,69,69,69,72,74
4952,4952,78,78,84,68,74
4953,4953,72,77,75,65,69
4954,4954,66,68,61,68,62
4955,4955,73,74,73,70,70
4956,4956,44,40,41,70,47
4957,4957,65,66,62,63,78
4958,4958,83,82,80,66,88
4959,4959,64,64,62,66,50
4960,4960,63,55,63,65,62
4961,4961,72,69,75,68,76
4962,4962,60,72,69,73,59
4963,4963,58,64,54,66,54
4964,4964,79,73,77,63,87
4965,4965,71,68,74,68,70
4966,4966,75,67,76,72,71
4967,4967,77,86,72,62,65
4968,4968,75,72,77,66,78
4969,4969,66,67,68,61,60
4970,4970,77,85,70,71,81
4971,4971,61,53,73,80,80
4972,4972,55,64,68,59,66
4973,4973,87,90,73,56,61
4974,4974,81,79,79,66,75
4975,4975,72,69,71,67,68
4976,4976,42,46,52,66,43
4977,4977,56,53,43,64,55
4978,4978,42,55,42,68,53
4979,4979,55,38,71,68,63
4980,4980,32,42,67,65,64
4981,4981,79,78,82,73,79
4982,4982,51,48,41,70,47
4983,4983,34,29,41,73,33
4984,4984,73,68,63,65,59
4985,4985,76,72,88,64,85
4986,4986,74,76,85,63,76
4987,4987,65,64,76,65,78
4988,4988,77,69,76,69,85
4989,4989,69,71,71,73,76
4990,4990,87,75,84,64,74
4991,4991,63,53,67,65,58
4992,4992,73,75,65,67,51
4993,4993,71,76,71,68,67
4994,4994,55,53,41,66,47
4995,4995,68,67,67,67,65
4996,4996,77,76,70,70,70
4997,4997,57,48,73,73,66
4998,4998,54,51,58,63,56
4999,4999,80,77,76,65,80
5000,5000,87,79,74,65,89
5001,5001,73,74,74,65,64
5002,5002,80,82,78,62,72
5003,5003,73,68,81,66,85
5004,5004,75,73,74,72,78
5005,5005,53,52,73,65,60
5006,5006,75,75,79,67,79
5007,5007,68,72,67,64,71
5008,5008,71,73,75,71,68
5009,5009,79,79,77,72,76
5010,5010,95,91,77,64,75
5011,5011,73,75,67,64,58
5012,5012,71,67,75,67,70
5013,5013,25,25,36,69,42
5014,5014,49,52,33,70,47
5015,5015,67,69,61,67,63
5016,5016,59,49,59,62,68
5017,5017,89,85,85,63,87
5018,5018,63,66,69,70,74
5019,5019,71,63,65,68,67
5020,5020,69,66,72,65,75
5021,5021,58,54,67,66,61
5022,5022,65,70,59,61,56
5023,5023,46,49,34,61,51
5024,5024,65,67,70,63,51
5025,5025,64,66,63,67,65
5026,5026,75,72,67,68,67
5027,5027,86,88,75,69,73
5028,5028,49,47,68,71,63
5029,5029,46,46,38,62,45
5030,5030,79,79,77,73,62
5031,5031,41,49,51,64,56
5032,5032,78,78,76,59,73
5033,5033,70,68,73,60,57
5034,5034,69,70,60,70,61
5035,5035,76,77,76,70,75
5036,5036,64,62,67,70,68
5037,5037,68,66,70,69,79
5038,5038,58,55,64,65,46
5039,5039,57,64,52,68,52
5040,5040,77,72,85,61,90
5041,5041,74,74,72,68,74
5042,5042,82,76,80,70,60
5043,5043,73,75,73,73,76
5044,5044,76,72,83,65,80
5045,5045,83,82,72,52,84
5046,5046,67,74,67,68,71
5047,5047,74,78,82,66,72
5048,5048,45,46,40,65,39
5049,5049,46,30,44,68,45
5050,5050,67,67,69,68,53
5051,5051,51,56,62,72,60
5052,5052,59,56,71,68,67
5053,5053,69,72,70,69,67
5054,5054,69,67,67,69,67
5055,5055,75,70,72,71,75
5056,5056,81,77,85,61,91
5057,5057,56,57,46,62,52
5058,5058,74,76,70,67,74
5059,5059,85,91,37,69,36
5060,5060,84,76,79,60,83
5061,5061,71,70,61,68,58
5062,5062,57,62,47,71,57
5063,5063,74,74,76,63,74
5064,5064,74,76,72,68,77
5065,5065,54,66,55,69,65
5066,5066,73,77,69,68,53
5067,5067,85,87,87,78,87
5068,5068,73,78,65,64,66
5069,5069,66,70,58,63,56
5070,5070,65,77,58,71,59
5071,5071,54,54,48,64,49
5072,5072,72,68,79,70,73
5073,5073,70,71,74,74,68
5074,5074,89,85,90,70,85
5075,5075,51,50,55,69,31
5076,5076,40,40,38,65,54
5077,5077,53,68,58,68,53
5078,5078,77,78,90,77,85
5079,5079,89,84,81,68,87
5080,5080,81,86,70,71,59
5081,5081,47,58,37,62,38
5082,5082,44,50,53,65,42
5083,5083,52,55,62,68,54
5084,5084,54,52,62,68,61
5085,5085,69,76,73,69,62
5086,5086,38,51,31,66,38
5087,5087,69,70,66,67,67
5088,5088,88,87,80,63,77
5089,5089,65,59,83,69,85
5090,5090,76,73,69,67,70
5091,5091,64,67,62,67,69
5092,5092,56,63,43,71,43
5093,5093,75,72,59,63,66
5094,5094,65,63,42,69,68
5095,5095,53,68,48,73,42
5096,5096,54,58,67,70,67
5097,5097,74,68,78,67,77
5098,5098,65,69,60,68,64
5099,5099,34,37,57,74,57
5100,5100,83,79,92,65,90
5101,5101,75,68,71,71,65
5102,5102,68,65,68,67,62
5103,5103,26,25,21,69,28
5104,5104,56,58,66,71,64
5105,5105,71,76,73,67,70
5106,5106,73,86,41,67,50
5107,5107,69,73,69,65,65
5108,5108,66,62,67,73,57
5109,5109,60,63,53,66,64
5110,5110,29,42,30,69,38
5111,5111,72,72,78,69,75
5112,5112,48,47,32,66,34
5113,5113,78,80,72,68,61
5114,5114,57,66,55,68,48
5115,5115,32,42,61,72,34
5116,5116,60,40,55,71,54
5117,5117,71,68,67,66,75
5118,5118,64,69,54,68,61
5119,5119,75,76,74,68,62
5120,5120,73,79,65,65,65
5121,5121,86,89,83,70,80
5122,5122,75,77,77,69,75
5123,5123,74,71,70,67,72
5124,5124,63,73,58,68,65
5125,5125,76,76,75,70,75
5126,5126,56,57,67,58,73
5127,5127,43,60,55,62,48
5128,5128,49,53,65,70,65
5129,5129,53,66,63,62,51
5130,5130,67,72,58,62,42
5131,5131,69,76,73,67,65
5132,5132,87,85,79,65,74
5133,5133,65,68,66,66,63
5134,5134,86,89,79,70,60
5135,5135,76,71,62,68,66
5136,5136,67,66,71,69,70
5137,5137,69,75,72,68,71
5138,5138,23,30,46,68,29
5139,5139,50,62,62,59,61
5140,5140,70,73,68,69,74
5141,5141,73,68,65,64,54
5142,5142,92,92,79,65,85
5143,5143,57,63,72,58,61
5144,5144,83,81,81,57,70
5145,5145,80,76,86,67,86
5146,5146,70,68,75,64,68
5147,5147,75,76,73,68,74
5148,5148,75,72,80,73,83
5149,5149,74,72,76,67,64
5150,5150,83,78,88,73,86
5151,5151,66,75,65,71,42
5152,5152,76,73,76,62,79
5153,5153,68,64,69,66,79
5154,5154,27,20,23,67,22
5155,5155,70,70,62,68,66
5156,5156,36,36,38,66,58
5157,5157,82,85,83,69,72
5158,5158,77,78,77,63,73
5159,5159,76,78,69,75,77
5160,5160,62,74,57,62,51
5161,5161,86,83,84,65,83
5162,5162,80,91,75,64,67
5163,5163,88,84,85,55,82
5164,5164,69,76,67,65,64
5165,5165,83,75,85,66,76
5166,5166,36,64,52,62,40
5167,5167,68,70,76,61,73
5168,5168,48,61,46,69,57
5169,5169,88,89,81,68,63
5170,5170,41,46,34,55,43
5171,5171,72,70,73,74,60
5172,5172,90,85,90,59,73
5173,5173,66,68,65,64,55
5174,5174,66,66,70,67,71
5175,5175,68,69,66,68,65
5176,5176,80,81,74,60,75
5177,5177,70,63,54,65,76
5178,5178,58,59,72,67,71
5179,5179,81,74,77,60,65
5180,5180,65,62,67,70,61
5181,5181,48,49,58,69,50
5182,5182,84,79,73,64,55
5183,5183,68,66,73,67,78
5184,5184,51,53,58,70,65
5185,5185,73,78,68,69,64
5186,5186,64,55,62,72,58
5187,5187,70,69,65,68,67
5188,5188,69,67,68,67,68
5189,5189,54,64,66,67,78
5190,5190,70,66,63,71,69
5191,5191,76,80,70,64,73
5192,5192,69,70,67,72,76
5193,5193,74,72,78,68,77
5194,5194,79,84,79,63,78
5195,5195,48,45,73,72,72
5196,5196,75,72,72,67,72
5197,5197,41,40,32,60,54
5198,5198,36,39,36,70,54
5199,5199,59,66,67,67,61
5200,5200,88,87,88,71,86
5201,5201,44,46,36,61,49
5202,5202,86,77,74,70,75
5203,5203,54,64,34,66,61
5204,5204,77,79,71,71,65
5205,5205,78,75,78,66,64
5206,5206,87,85,78,67,65
5207,5207,54,59,33,67,35
5208,5208,83,79,67,62,69
5209,5209,90,86,78,57,79
5210,5210,52,53,54,67,58
5211,5211,44,51,56,70,45
5212,5212,30,33,45,64,43
5213,5213,31,28,59,56,32
5214,5214,65,68,61,66,65
5215,5215,67,66,70,67,72
5216,5216,85,76,83,63,80
5217,5217,79,89,71,68,59
5218,5218,69,68,73,63,67
5219,5219,55,55,43,67,58
5220,5220,73,75,68,66,65
5221,5221,58,62,60,66,70
5222,5222,67,69,61,68,54
5223,5223,66,69,64,64,48
5224,5224,67,72,61,66,62
5225,5225,73,76,74,70,68
