int_profile_id,int_player_id,str_preferred_foot,int_weak_foot,int_skill_moves,int_international_reputations,str_work_rate,str_body_type
6547,6547,Right,2,2,1,High/ Medium,Normal (185+)
6548,6548,Right,4,3,1,Medium/ Low,Lean (170-185)
6549,6549,Right,3,1,1,Medium/ Medium,Normal (185+)
6550,6550,Right,3,2,1,Low/ Medium,Normal (185+)
6551,6551,Left,2,2,1,Low/ High,Normal (185+)
6552,6552,Left,4,2,1,Medium/ Medium,Lean (185+)
6553,6553,Right,2,1,1,Medium/ Medium,Normal (185+)
6554,6554,Right,4,3,1,Medium/ Medium,Lean (170-)
6555,6555,Right,2,2,1,High/ Medium,Lean (170-185)
6556,6556,Left,2,3,1,Medium/ Medium,Normal (170-185)
6557,6557,Right,3,2,1,High/ Medium,Lean (170-185)
6558,6558,Right,3,3,1,Medium/ Medium,Normal (170-185)
6559,6559,Right,3,3,1,High/ High,Lean (170-185)
6560,6560,Right,4,3,1,Medium/ Low,Normal (170-185)
6561,6561,Left,3,3,1,High/ High,Normal (170-185)
6562,6562,Right,3,3,1,High/ Low,Normal (170-185)
6563,6563,Left,3,3,1,Medium/ Low,Normal (170-185)
6564,6564,Left,3,3,1,Medium/ Medium,Normal (170-185)
6565,6565,Left,3,2,1,Medium/ Low,Normal (185+)
6566,6566,Right,2,3,1,Medium/ Low,Normal (170-185)
6567,6567,Left,3,2,1,Medium/ High,Normal (185+)
6568,6568,Right,3,2,1,Medium/ Medium,Normal (170-185)
6569,6569,Left,3,2,1,Medium/ Medium,Stocky (185+)
6570,6570,Right,3,3,1,High/ High,Normal (170-185)
6571,6571,Right,3,3,1,High/ Medium,Lean (170-185)
6572,6572,Right,4,2,1,Medium/ Medium,Normal (170-185)
6573,6573,Right,3,3,1,Medium/ Medium,Lean (170-185)
6574,6574,Right,2,3,1,High/ Medium,Normal (170-185)
6575,6575,Right,3,2,1,High/ Low,Normal (170-185)
6576,6576,Right,3,3,1,Medium/ Medium,Lean (185+)
6577,6577,Right,2,2,1,Medium/ Low,Normal (185+)
6578,6578,Right,5,3,1,Medium/ Medium,Normal (170-)
6579,6579,Right,3,3,1,High/ Low,Lean (170-)
6580,6580,Right,4,3,1,Medium/ Medium,Stocky (170-185)
6581,6581,Right,2,1,1,Medium/ Medium,Normal (185+)
6582,6582,Right,1,1,1,Medium/ Medium,Normal (185+)
6583,6583,Right,2,2,1,Low/ High,Normal (170-185)
6584,6584,Right,3,3,1,Medium/ Low,Lean (170-185)
6585,6585,Right,3,3,1,High/ Medium,Lean (170-185)
6586,6586,Left,2,3,1,Medium/ Medium,Normal (170-185)
6587,6587,Right,3,2,1,High/ Medium,Normal (170-185)
6588,6588,Right,4,3,1,Medium/ Medium,Normal (170-)
6589,6589,Right,3,3,1,High/ High,Normal (170-185)
6590,6590,Right,3,2,1,Medium/ Medium,Normal (170-185)
6591,6591,Left,3,3,1,High/ High,Lean (170-185)
6592,6592,Right,3,2,1,Medium/ Medium,Lean (185+)
6593,6593,Right,3,2,1,Medium/ Medium,Normal (170-185)
6594,6594,Right,2,3,1,Medium/ High,Stocky (170-185)
6595,6595,Left,3,3,1,Medium/ Low,Lean (185+)
6596,6596,Right,3,3,1,Medium/ Medium,Lean (170-185)
6597,6597,Right,1,3,1,Medium/ Medium,Lean (170-185)
6598,6598,Right,2,1,1,Medium/ Medium,Normal (185+)
6599,6599,Right,2,2,1,Medium/ Medium,Normal (185+)
6600,6600,Left,2,2,1,Medium/ Medium,Normal (170-185)
6601,6601,Right,4,3,2,Medium/ Medium,Normal (170-185)
6602,6602,Left,2,3,1,Medium/ Medium,Normal (170-185)
6603,6603,Left,3,2,1,High/ Medium,Normal (170-185)
6604,6604,Right,3,2,1,Medium/ Medium,Stocky (170-185)
6605,6605,Right,3,2,1,Medium/ Medium,Lean (185+)
6606,6606,Right,5,3,2,Medium/ Medium,Normal (170-185)
6607,6607,Right,3,3,1,Medium/ Low,Lean (170-)
6608,6608,Right,3,4,1,Medium/ Medium,Normal (185+)
6609,6609,Right,3,2,1,Low/ Medium,Normal (185+)
6610,6610,Left,2,3,1,Medium/ Low,Lean (170-185)
6611,6611,Left,2,2,1,Medium/ Medium,Lean (170-185)
6612,6612,Right,3,2,1,Medium/ Medium,Lean (170-185)
6613,6613,Right,4,2,1,High/ High,Normal (170-185)
6614,6614,Left,3,3,1,Medium/ Medium,Normal (170-185)
6615,6615,Left,3,2,1,Low/ Medium,Normal (185+)
6616,6616,Right,2,3,1,Low/ High,Normal (170-185)
6617,6617,Left,3,3,1,Medium/ Medium,Lean (170-185)
6618,6618,Right,2,2,1,Medium/ High,Normal (185+)
6619,6619,Right,4,3,1,Medium/ Medium,Normal (170-185)
6620,6620,Left,4,4,1,Medium/ Medium,Normal (185+)
6621,6621,Right,3,2,1,Medium/ High,Normal (170-185)
6622,6622,Right,2,1,1,Medium/ Medium,Lean (185+)
6623,6623,Right,3,2,1,Medium/ Medium,Normal (170-185)
6624,6624,Right,3,2,1,Medium/ High,Normal (185+)
6625,6625,Right,3,3,1,High/ Medium,Normal (185+)
6626,6626,Right,3,3,1,Medium/ Medium,Lean (170-)
6627,6627,Left,2,3,1,Medium/ Medium,Normal (185+)
6628,6628,Right,3,3,1,High/ Low,Normal (170-185)
6629,6629,Right,3,3,1,Medium/ Low,Normal (170-185)
6630,6630,Left,4,3,1,Medium/ Medium,Normal (170-185)
6631,6631,Right,3,2,1,Medium/ Medium,Normal (185+)
6632,6632,Right,3,1,1,Medium/ Medium,Lean (185+)
6633,6633,Right,3,2,1,Medium/ Medium,Normal (185+)
6634,6634,Left,3,2,1,High/ High,Normal (185+)
6635,6635,Left,2,3,1,Medium/ Medium,Normal (170-)
6636,6636,Right,3,2,1,High/ Medium,Lean (170-185)
6637,6637,Left,4,3,1,Medium/ Medium,Lean (170-185)
6638,6638,Right,3,3,1,High/ High,Stocky (170-)
6639,6639,Right,2,1,1,Medium/ Medium,Normal (185+)
6640,6640,Right,4,4,1,Medium/ Medium,Normal (170-185)
6641,6641,Left,2,3,1,Medium/ High,Lean (170-185)
6642,6642,Right,3,3,1,Medium/ Medium,Normal (185+)
6643,6643,Left,3,3,1,Medium/ Medium,Normal (170-185)
6644,6644,Right,4,3,1,Medium/ Low,Normal (170-185)
6645,6645,Right,3,1,1,Medium/ Medium,Normal (185+)
6646,6646,Left,4,3,1,Medium/ Medium,Stocky (185+)
6647,6647,Right,3,3,1,Medium/ Medium,Normal (170-185)
6648,6648,Left,3,1,1,Medium/ Medium,Normal (185+)
6649,6649,Right,3,3,1,High/ Medium,Normal (170-185)
6650,6650,Right,3,1,1,Medium/ Medium,Lean (185+)
6651,6651,Right,3,2,1,High/ Medium,Normal (185+)
6652,6652,Right,3,2,1,Medium/ Medium,Lean (185+)
6653,6653,Right,3,2,1,High/ Medium,Normal (185+)
6654,6654,Right,2,2,1,Medium/ Medium,Normal (170-185)
6655,6655,Left,5,3,1,Medium/ Medium,Lean (170-185)
6656,6656,Right,3,1,1,Medium/ Medium,Normal (185+)
6657,6657,Left,3,3,1,High/ Medium,Lean (170-)
6658,6658,Right,4,2,1,Medium/ Medium,Normal (170-185)
6659,6659,Right,3,3,1,High/ Medium,Normal (185+)
6660,6660,Left,3,3,1,Medium/ Medium,Normal (170-185)
6661,6661,Right,3,2,1,Medium/ Medium,Lean (170-185)
6662,6662,Right,3,2,1,Medium/ Medium,Normal (170-185)
6663,6663,Right,2,2,1,Low/ Medium,Normal (185+)
6664,6664,Right,3,2,1,Low/ High,Lean (170-185)
6665,6665,Right,4,3,1,Medium/ Medium,Lean (170-185)
6666,6666,Right,4,3,1,Medium/ Medium,Normal (170-)
6667,6667,Left,4,3,1,Medium/ Medium,Normal (170-185)
6668,6668,Right,3,3,1,High/ Medium,Normal (170-185)
6669,6669,Left,3,3,1,High/ Medium,Lean (185+)
6670,6670,Right,2,2,1,Medium/ High,Normal (170-185)
6671,6671,Left,3,3,1,High/ High,Normal (185+)
6672,6672,Right,3,2,1,Medium/ Medium,Normal (170-185)
6673,6673,Right,2,1,1,Medium/ Medium,Normal (185+)
6674,6674,Right,3,3,1,Medium/ Low,Lean (170-185)
6675,6675,Right,3,1,1,Medium/ Medium,Normal (185+)
6676,6676,Right,3,3,1,High/ Medium,Normal (170-185)
6677,6677,Left,4,4,1,Medium/ Medium,Lean (170-185)
6678,6678,Left,4,2,1,Medium/ Low,Normal (170-185)
6679,6679,Left,3,3,1,High/ Medium,Lean (170-185)
6680,6680,Right,3,2,1,Medium/ High,Normal (170-185)
6681,6681,Right,3,2,1,Medium/ Medium,Normal (185+)
6682,6682,Right,3,3,1,Medium/ Medium,Normal (170-185)
6683,6683,Left,1,2,1,Medium/ Medium,Lean (170-185)
6684,6684,Right,3,2,1,Medium/ Medium,Normal (170-185)
6685,6685,Right,3,3,1,High/ Medium,Lean (170-185)
6686,6686,Left,2,2,1,Medium/ High,Normal (170-185)
6687,6687,Right,3,2,1,Medium/ High,Normal (185+)
6688,6688,Left,3,3,1,High/ Medium,Lean (185+)
6689,6689,Right,3,2,1,Medium/ Medium,Stocky (170-185)
6690,6690,Right,4,3,1,High/ Medium,Normal (170-185)
6691,6691,Right,3,1,1,Medium/ Medium,Normal (185+)
6692,6692,Right,2,2,1,Medium/ High,Normal (185+)
6693,6693,Right,2,3,1,High/ High,Normal (170-185)
6694,6694,Right,4,3,1,Medium/ Medium,Normal (185+)
6695,6695,Right,4,3,1,Medium/ Medium,Lean (170-)
6696,6696,Right,4,3,2,Medium/ Medium,Normal (170-185)
6697,6697,Right,4,2,1,High/ Medium,Lean (170-185)
6698,6698,Right,3,3,1,Medium/ High,Normal (170-185)
6699,6699,Right,3,3,1,High/ Medium,Normal (170-185)
6700,6700,Right,3,4,1,High/ High,Lean (170-185)
6701,6701,Right,3,4,1,Medium/ Medium,Lean (170-185)
6702,6702,Left,3,2,1,Medium/ Low,Normal (170-185)
6703,6703,Right,3,3,1,Medium/ Medium,Normal (170-185)
6704,6704,Right,4,3,1,High/ Medium,Lean (185+)
6705,6705,Left,2,2,1,Medium/ Medium,Lean (185+)
6706,6706,Right,3,2,1,Medium/ Medium,Lean (185+)
6707,6707,Right,3,2,1,Medium/ Medium,Normal (170-185)
6708,6708,Right,2,2,1,Medium/ High,Lean (170-185)
6709,6709,Right,4,3,1,Medium/ Medium,Normal (170-185)
6710,6710,Right,3,3,1,Medium/ Low,Normal (185+)
6711,6711,Right,2,3,1,High/ Medium,Stocky (170-185)
6712,6712,Right,4,3,1,Medium/ Medium,Lean (185+)
6713,6713,Right,3,3,1,Medium/ Medium,Normal (185+)
6714,6714,Left,3,3,1,High/ Low,Normal (170-185)
6715,6715,Left,3,3,1,High/ Low,Normal (170-)
6716,6716,Right,4,3,1,Medium/ Medium,Normal (170-185)
6717,6717,Right,3,3,1,Medium/ Medium,Stocky (170-185)
6718,6718,Right,3,2,1,Medium/ Medium,Lean (185+)
6719,6719,Left,4,2,1,High/ Medium,Lean (170-185)
6720,6720,Right,4,3,1,Medium/ Medium,Stocky (170-)
6721,6721,Left,3,3,1,High/ Medium,Normal (170-185)
6722,6722,Right,4,3,1,Medium/ Medium,Normal (170-185)
6723,6723,Right,3,2,1,High/ High,Lean (170-185)
6724,6724,Left,3,2,1,Medium/ High,Normal (185+)
6725,6725,Right,3,3,1,Medium/ High,Lean (170-185)
6726,6726,Right,3,3,1,High/ Medium,Lean (170-185)
6727,6727,Right,3,3,1,Medium/ Medium,Lean (170-185)
6728,6728,Right,2,3,1,High/ Medium,Lean (170-185)
6729,6729,Right,3,2,1,High/ Medium,Lean (170-185)
6730,6730,Right,2,1,1,Medium/ Medium,Lean (185+)
6731,6731,Right,3,3,1,Medium/ Medium,Normal (170-185)
6732,6732,Right,3,3,1,High/ Medium,Lean (170-185)
6733,6733,Left,3,3,1,Medium/ Medium,Normal (170-185)
6734,6734,Right,3,2,1,Low/ Medium,Normal (185+)
6735,6735,Right,3,2,1,High/ Medium,Normal (170-185)
6736,6736,Right,3,3,1,Medium/ Medium,Normal (170-185)
6737,6737,Right,2,1,1,Medium/ Medium,Normal (185+)
6738,6738,Right,3,2,2,Low/ High,Normal (170-185)
6739,6739,Right,3,2,1,Medium/ Medium,Normal (185+)
6740,6740,Right,2,3,1,Medium/ Low,Normal (185+)
6741,6741,Right,3,3,1,High/ High,Normal (170-)
6742,6742,Right,3,3,1,High/ Low,Normal (170-185)
6743,6743,Right,3,1,1,Medium/ Medium,Normal (185+)
6744,6744,Right,3,1,1,Medium/ Medium,Normal (170-185)
6745,6745,Right,3,3,1,Medium/ Low,Normal (185+)
6746,6746,Left,3,2,1,Medium/ Low,Normal (170-185)
6747,6747,Right,3,2,1,High/ Medium,Normal (185+)
6748,6748,Left,3,3,1,Medium/ Medium,Normal (170-185)
6749,6749,Right,5,1,1,Medium/ Medium,Stocky (185+)
6750,6750,Right,2,2,1,Medium/ Medium,Normal (170-)
6751,6751,Right,2,2,1,Medium/ High,Normal (185+)
6752,6752,Right,4,3,1,High/ Medium,Stocky (170-185)
6753,6753,Right,3,2,1,Medium/ Medium,Normal (185+)
6754,6754,Right,3,2,1,High/ Medium,Normal (185+)
6755,6755,Right,3,2,1,Medium/ Medium,Lean (185+)
6756,6756,Right,2,2,1,Low/ High,Normal (185+)
6757,6757,Right,3,2,1,High/ High,Lean (170-185)
6758,6758,Right,2,2,1,High/ High,Normal (170-185)
6759,6759,Right,4,2,1,Medium/ Medium,Normal (185+)
6760,6760,Right,2,2,1,Low/ Medium,Stocky (170-185)
6761,6761,Right,4,3,1,High/ Medium,Normal (170-185)
6762,6762,Right,3,2,1,Medium/ High,Normal (170-)
6763,6763,Left,3,2,1,High/ Medium,Normal (170-185)
6764,6764,Left,2,2,1,High/ Medium,Normal (170-185)
6765,6765,Left,2,2,1,Medium/ Medium,Normal (170-185)
6766,6766,Right,3,2,1,Medium/ Medium,Normal (170-185)
6767,6767,Right,3,2,1,Medium/ High,Normal (170-185)
6768,6768,Right,2,1,1,Medium/ Medium,Normal (185+)
6769,6769,Right,4,3,1,High/ Medium,Normal (170-)
6770,6770,Right,3,2,1,High/ Medium,Lean (170-)
6771,6771,Right,3,3,1,Medium/ Low,Lean (170-185)
6772,6772,Left,3,2,1,Medium/ High,Stocky (170-185)
6773,6773,Right,4,1,1,Medium/ Medium,Normal (185+)
6774,6774,Right,2,2,1,Medium/ Medium,Lean (170-185)
6775,6775,Right,3,3,1,Medium/ Medium,Lean (170-185)
6776,6776,Right,4,3,1,High/ Medium,Normal (170-185)
6777,6777,Left,4,3,1,Medium/ Medium,Normal (170-185)
6778,6778,Left,4,3,1,High/ Medium,Normal (170-185)
6779,6779,Left,2,2,1,Medium/ High,Normal (170-185)
6780,6780,Right,2,3,1,High/ Medium,Normal (170-)
6781,6781,Right,4,3,1,High/ High,Normal (170-185)
6782,6782,Right,3,3,1,High/ High,Normal (170-185)
6783,6783,Right,3,2,1,High/ Low,Normal (185+)
6784,6784,Right,2,2,1,Medium/ High,Stocky (185+)
6785,6785,Right,3,2,1,Medium/ Medium,Lean (185+)
6786,6786,Right,4,3,1,Medium/ Medium,Normal (170-185)
6787,6787,Right,3,3,1,Medium/ Medium,Normal (170-185)
6788,6788,Left,3,2,1,Medium/ High,Normal (185+)
6789,6789,Right,3,2,1,High/ High,Lean (170-185)
6790,6790,Right,3,2,1,Medium/ Medium,Normal (170-185)
6791,6791,Right,3,2,1,Medium/ High,Normal (170-)
6792,6792,Right,4,3,1,Medium/ Medium,Lean (170-185)
6793,6793,Right,3,3,1,Medium/ Medium,Lean (170-185)
6794,6794,Right,4,4,1,High/ Low,Normal (170-185)
6795,6795,Left,3,2,1,Medium/ Medium,Normal (185+)
6796,6796,Right,3,2,1,Low/ High,Normal (185+)
6797,6797,Right,2,1,1,Medium/ Medium,Lean (185+)
6798,6798,Right,2,1,1,Medium/ Medium,Normal (185+)
6799,6799,Right,3,2,1,Medium/ Medium,Lean (170-185)
6800,6800,Right,2,2,1,Low/ High,Normal (185+)
6801,6801,Right,3,2,1,Medium/ Medium,Lean (185+)
6802,6802,Right,3,2,1,Medium/ High,Lean (170-185)
6803,6803,Right,3,2,1,High/ Medium,Lean (170-185)
6804,6804,Right,2,2,1,Low/ High,Normal (185+)
6805,6805,Right,4,3,1,Medium/ Medium,Normal (170-185)
6806,6806,Left,3,1,1,Medium/ Medium,Lean (185+)
6807,6807,Right,5,3,1,Medium/ Medium,Normal (170-185)
6808,6808,Right,2,2,2,Low/ Medium,Stocky (170-185)
6809,6809,Left,3,2,1,Medium/ Medium,Normal (170-185)
6810,6810,Left,3,3,1,Low/ Medium,Lean (170-185)
6811,6811,Right,3,1,1,Medium/ Medium,Normal (185+)
6812,6812,Right,2,2,1,Medium/ Medium,Stocky (170-185)
6813,6813,Left,3,4,1,High/ Low,Normal (170-185)
6814,6814,Right,2,2,1,Medium/ High,Normal (185+)
6815,6815,Right,3,2,1,Medium/ Medium,Normal (170-185)
6816,6816,Right,3,3,1,Medium/ Low,Lean (170-185)
6817,6817,Right,3,3,1,Medium/ Medium,Normal (170-185)
6818,6818,Right,2,3,1,Medium/ High,Normal (170-185)
6819,6819,Right,4,3,1,Medium/ Medium,Normal (170-)
6820,6820,Right,3,3,1,Medium/ Medium,Normal (170-185)
6821,6821,Right,3,1,1,Medium/ Medium,Normal (185+)
6822,6822,Right,2,2,1,Medium/ Medium,Normal (185+)
6823,6823,Right,3,4,1,High/ Low,Normal (170-185)
6824,6824,Left,3,3,1,Medium/ Medium,Stocky (170-185)
6825,6825,Right,3,3,1,High/ High,Lean (185+)
6826,6826,Left,2,2,1,Medium/ Medium,Normal (170-185)
6827,6827,Right,2,2,1,Medium/ Medium,Lean (170-185)
6828,6828,Right,2,1,1,Medium/ Medium,Normal (185+)
6829,6829,Left,3,3,1,High/ Medium,Lean (185+)
6830,6830,Right,4,2,1,Medium/ Medium,Lean (170-185)
6831,6831,Left,2,2,1,Medium/ Medium,Lean (185+)
6832,6832,Right,2,3,1,Medium/ High,Normal (170-185)
6833,6833,Left,3,3,1,Medium/ Medium,Normal (170-185)
6834,6834,Left,3,2,1,Medium/ Medium,Normal (170-185)
6835,6835,Left,3,3,1,Medium/ Medium,Lean (170-185)
6836,6836,Left,2,4,1,High/ Low,Stocky (170-185)
6837,6837,Right,3,3,1,Medium/ Medium,Normal (185+)
6838,6838,Right,3,3,1,Medium/ Medium,Lean (170-185)
6839,6839,Right,3,2,1,Medium/ Medium,Normal (170-185)
6840,6840,Right,3,1,1,Medium/ Medium,Lean (185+)
6841,6841,Left,3,1,1,Medium/ Medium,Normal (185+)
6842,6842,Right,2,2,1,Medium/ Medium,Normal (185+)
6843,6843,Right,3,2,1,High/ Low,Normal (185+)
6844,6844,Right,3,3,1,High/ Medium,Normal (170-185)
6845,6845,Right,4,2,1,Medium/ Medium,Normal (170-185)
6846,6846,Right,3,3,1,Medium/ Medium,Normal (185+)
6847,6847,Right,3,2,1,High/ Low,Normal (185+)
6848,6848,Right,5,4,1,High/ High,Lean (170-185)
6849,6849,Left,2,2,1,High/ Low,Normal (170-185)
6850,6850,Left,2,3,1,High/ Medium,Lean (170-185)
6851,6851,Right,2,2,1,Medium/ Medium,Lean (170-185)
6852,6852,Right,4,1,1,Medium/ Medium,Normal (185+)
6853,6853,Right,3,2,1,Medium/ High,Normal (170-185)
6854,6854,Right,2,2,1,High/ Medium,Lean (170-185)
6855,6855,Right,3,3,1,High/ Low,Normal (185+)
6856,6856,Right,3,3,1,Medium/ Low,Normal (185+)
6857,6857,Right,2,2,1,High/ Medium,Normal (170-185)
6858,6858,Left,3,3,1,High/ Medium,Normal (170-185)
6859,6859,Right,3,3,1,Medium/ Medium,Lean (170-185)
6860,6860,Left,2,1,1,Medium/ Medium,Normal (185+)
6861,6861,Left,2,2,1,Medium/ High,Lean (185+)
6862,6862,Right,3,4,1,Medium/ Medium,Normal (170-185)
6863,6863,Right,2,2,1,Medium/ Medium,Normal (185+)
6864,6864,Right,3,3,1,Medium/ High,Normal (170-185)
6865,6865,Left,4,4,1,Medium/ Low,Lean (170-185)
6866,6866,Right,4,3,1,High/ Medium,Normal (185+)
6867,6867,Right,4,2,1,Medium/ Medium,Lean (185+)
6868,6868,Right,3,2,1,Medium/ High,Normal (170-185)
6869,6869,Right,3,3,1,Medium/ Medium,Normal (170-185)
6870,6870,Right,3,3,1,High/ Low,Lean (170-185)
6871,6871,Right,3,3,1,High/ High,Stocky (170-)
6872,6872,Right,3,2,1,Medium/ High,Lean (170-185)
6873,6873,Right,3,2,1,Medium/ Medium,Normal (185+)
6874,6874,Left,3,2,1,Medium/ High,Lean (185+)
6875,6875,Left,3,2,1,Medium/ Medium,Normal (185+)
6876,6876,Right,3,3,1,High/ Medium,Lean (170-)
6877,6877,Right,3,2,1,Medium/ Medium,Stocky (170-185)
6878,6878,Left,3,3,1,High/ Medium,Lean (170-185)
6879,6879,Right,3,3,1,Medium/ High,Normal (170-185)
6880,6880,Left,3,3,1,High/ High,Normal (170-185)
6881,6881,Left,3,3,1,Medium/ Medium,Lean (170-)
6882,6882,Right,4,3,1,Medium/ Medium,Normal (170-185)
6883,6883,Right,3,1,1,Medium/ Medium,Normal (170-185)
6884,6884,Left,3,3,1,High/ Low,Normal (170-)
6885,6885,Left,2,3,1,Medium/ Medium,Normal (170-185)
6886,6886,Right,2,2,1,Medium/ Medium,Lean (185+)
6887,6887,Right,4,3,1,Medium/ Medium,Normal (170-185)
6888,6888,Right,4,3,1,High/ Low,Normal (170-185)
6889,6889,Right,3,3,1,High/ Medium,Normal (170-)
6890,6890,Right,3,1,1,Medium/ Medium,Normal (185+)
6891,6891,Left,2,2,1,Low/ High,Normal (185+)
6892,6892,Right,3,2,1,High/ High,Lean (185+)
6893,6893,Right,2,3,1,High/ Medium,Normal (170-185)
6894,6894,Left,3,2,1,High/ Medium,Normal (170-185)
6895,6895,Right,3,2,1,High/ High,Normal (170-185)
6896,6896,Left,3,3,1,Medium/ High,Normal (170-185)
6897,6897,Right,2,1,1,Medium/ Medium,Stocky (170-185)
6898,6898,Left,2,2,1,High/ Medium,Lean (170-185)
6899,6899,Right,2,2,1,Low/ High,Stocky (185+)
6900,6900,Right,2,2,1,Medium/ Medium,Normal (185+)
6901,6901,Right,4,3,2,High/ Medium,Normal (170-185)
6902,6902,Left,3,3,1,Medium/ High,Normal (170-185)
6903,6903,Right,4,2,1,High/ High,Normal (170-185)
6904,6904,Left,3,3,1,High/ High,Normal (170-185)
6905,6905,Right,4,3,1,Medium/ Medium,Lean (170-185)
6906,6906,Right,4,3,1,High/ Low,Normal (170-)
6907,6907,Right,3,3,1,Medium/ High,Normal (170-185)
6908,6908,Right,3,2,1,Medium/ Medium,Normal (170-185)
6909,6909,Right,3,3,1,Low/ High,Lean (170-185)
6910,6910,Left,3,3,1,High/ Medium,Normal (170-185)
6911,6911,Right,4,3,1,Medium/ Medium,Normal (170-185)
6912,6912,Left,2,3,1,Medium/ High,Normal (170-185)
6913,6913,Right,3,3,1,Medium/ High,Normal (170-185)
6914,6914,Right,3,2,1,Medium/ Medium,Normal (185+)
6915,6915,Right,3,4,1,High/ Medium,Lean (170-)
6916,6916,Right,3,2,1,Low/ High,Normal (170-185)
6917,6917,Right,4,4,1,High/ Medium,Normal (170-)
6918,6918,Right,3,2,1,Medium/ Medium,Normal (185+)
6919,6919,Left,3,1,1,Medium/ Medium,Normal (185+)
6920,6920,Left,2,2,1,High/ Medium,Lean (170-185)
6921,6921,Right,3,2,1,Low/ High,Normal (170-185)
6922,6922,Left,2,3,2,Medium/ Medium,Stocky (170-185)
6923,6923,Right,2,3,1,Medium/ Medium,Normal (170-185)
6924,6924,Right,3,3,1,Low/ Medium,Normal (170-185)
6925,6925,Right,4,3,1,Medium/ Medium,Normal (170-185)
6926,6926,Right,3,3,1,Medium/ Medium,Lean (170-185)
6927,6927,Right,3,3,1,Medium/ Medium,Normal (170-185)
6928,6928,Left,3,2,1,Medium/ Medium,Normal (170-185)
6929,6929,Right,3,3,1,High/ Medium,Normal (170-185)
6930,6930,Left,3,3,1,Medium/ Medium,Normal (170-185)
6931,6931,Right,3,2,1,Medium/ Medium,Lean (185+)
6932,6932,Right,4,3,1,Medium/ Medium,Normal (185+)
6933,6933,Left,4,3,1,Medium/ Medium,Normal (170-185)
6934,6934,Right,4,2,1,Medium/ Medium,Lean (185+)
6935,6935,Right,3,2,1,Medium/ Medium,Normal (170-185)
6936,6936,Right,3,3,1,Medium/ Medium,Lean (170-185)
6937,6937,Left,3,3,1,Medium/ Medium,Normal (185+)
6938,6938,Right,3,2,1,Medium/ High,Normal (170-185)
6939,6939,Right,1,1,1,Medium/ Medium,Lean (185+)
6940,6940,Right,3,3,1,High/ Medium,Normal (170-185)
6941,6941,Left,2,3,1,Low/ High,Normal (170-185)
6942,6942,Right,3,2,1,High/ High,Lean (170-185)
6943,6943,Right,2,2,1,Medium/ Medium,Normal (185+)
6944,6944,Right,3,2,1,Medium/ High,Normal (170-185)
6945,6945,Right,3,1,1,Medium/ Medium,Lean (185+)
6946,6946,Right,2,2,1,Low/ Medium,Normal (170-185)
6947,6947,Right,3,2,1,Medium/ Medium,Normal (170-185)
6948,6948,Right,2,1,2,Medium/ Medium,Normal (185+)
6949,6949,Right,4,3,1,Medium/ Low,Stocky (170-)
6950,6950,Right,2,1,1,Medium/ Medium,Normal (185+)
6951,6951,Left,2,2,1,Low/ High,Lean (185+)
6952,6952,Left,4,2,1,Medium/ Medium,Lean (170-185)
6953,6953,Left,3,3,1,High/ Medium,Lean (170-185)
6954,6954,Left,4,4,1,High/ Medium,Normal (170-185)
6955,6955,Right,4,3,1,High/ Medium,Normal (185+)
6956,6956,Left,2,2,1,Medium/ Medium,Normal (185+)
6957,6957,Right,3,3,1,High/ Medium,Normal (170-185)
6958,6958,Right,2,2,1,Low/ High,Normal (185+)
6959,6959,Right,3,4,1,Medium/ Medium,Lean (170-185)
6960,6960,Right,3,2,1,Medium/ Medium,Normal (170-185)
6961,6961,Right,3,3,1,Medium/ Medium,Normal (170-185)
6962,6962,Right,2,3,1,High/ Medium,Normal (170-185)
6963,6963,Right,3,1,1,Medium/ Medium,Normal (185+)
6964,6964,Left,2,3,1,Medium/ Low,Lean (170-185)
6965,6965,Right,4,3,1,High/ Medium,Normal (170-185)
6966,6966,Right,3,2,1,Medium/ Medium,Normal (185+)
6967,6967,Right,3,3,1,High/ Low,Normal (170-185)
6968,6968,Right,4,2,1,High/ High,Normal (185+)
6969,6969,Right,3,3,1,High/ High,Normal (170-185)
6970,6970,Left,3,3,1,High/ Medium,Normal (170-185)
6971,6971,Right,3,3,1,Medium/ Medium,Normal (170-)
6972,6972,Left,3,3,1,Medium/ Medium,Normal (170-185)
6973,6973,Right,4,3,1,Medium/ Medium,Lean (170-185)
6974,6974,Left,2,4,1,Medium/ Medium,Lean (170-185)
6975,6975,Left,2,3,1,High/ High,Stocky (170-185)
6976,6976,Right,4,3,1,High/ Medium,Lean (170-185)
6977,6977,Right,3,2,1,Medium/ Medium,Lean (170-185)
6978,6978,Right,2,3,1,Medium/ High,Normal (170-185)
6979,6979,Left,2,3,1,High/ Medium,Stocky (170-185)
