int_player_id,str_trait,int_trait_id
2140,Long Shot Taker (AI),4195
2141,Long Shot Taker (AI),4196
2141,Giant Throw-in,4197
2144,Injury Prone,4198
2144,Flair,4199
2144,Long Shot Taker (AI),4200
2145,Flair,4201
2145,Technical Dribbler (AI),4202
2146,Playmaker (AI),4203
2146,Technical Dribbler (AI),4204
2147,Long Shot Taker (AI),4205
2148,Dives Into Tackles (AI),4206
2148,Flair,4207
2148,Technical Dribbler (AI),4208
2149,Rushes Out Of Goal,4209
2149,Comes For Crosses,4210
2150,Flair,4211
2152,Long Shot Taker (AI),4212
2152,Outside Foot Shot,4213
2154,Technical Dribbler (AI),4214
2155,Flair,4215
2155,Speed Dribbler (AI),4216
2156,Outside Foot Shot,4217
2157,Speed Dribbler (AI),4218
2158,Injury Prone,4219
2159,Injury Prone,4220
2159,Speed Dribbler (AI),4221
2160,Injury Prone,4222
2162,Solid Player,4223
2162,Dives Into Tackles (AI),4224
2162,Long Shot Taker (AI),4225
2163,Finesse Shot,4226
2163,Speed Dribbler (AI),4227
2164,Finesse Shot,4228
2164,Playmaker (AI),4229
2164,Technical Dribbler (AI),4230
2165,Flair,4231
2165,Technical Dribbler (AI),4232
2168,Finesse Shot,4233
2169,Long Shot Taker (AI),4234
2169,Speed Dribbler (AI),4235
2169,Outside Foot Shot,4236
2170,Dives Into Tackles (AI),4237
2170,Power Header,4238
2171,Long Passer (AI),4239
2171,Long Shot Taker (AI),4240
2173,Long Shot Taker (AI),4241
2173,Outside Foot Shot,4242
2174,Speed Dribbler (AI),4243
2175,Long Shot Taker (AI),4244
2175,Technical Dribbler (AI),4245
2176,GK Long Throw,4246
2176,Comes For Crosses,4247
2177,Long Shot Taker (AI),4248
2177,Technical Dribbler (AI),4249
2178,Flair,4250
2178,Technical Dribbler (AI),4251
2180,Early Crosser,4252
2180,Speed Dribbler (AI),4253
2181,Dives Into Tackles (AI),4254
2181,Leadership,4255
2181,Long Passer (AI),4256
2182,Long Throw-in,4257
2182,Leadership,4258
2183,Finesse Shot,4259
2183,Flair,4260
2184,Long Passer (AI),4261
2184,Power Header,4262
2186,Technical Dribbler (AI),4263
2189,Dives Into Tackles (AI),4264
2190,Team Player,4265
2193,Power Free-Kick,4266
2193,Long Shot Taker (AI),4267
2194,Long Shot Taker (AI),4268
2195,Long Shot Taker (AI),4269
2197,Dives Into Tackles (AI),4270
2197,Playmaker (AI),4271
2198,Dives Into Tackles (AI),4272
2198,Long Shot Taker (AI),4273
2199,Long Shot Taker (AI),4274
2200,Long Throw-in,4275
2202,Long Shot Taker (AI),4276
2202,Speed Dribbler (AI),4277
2203,Team Player,4278
2204,Flair,4279
2204,Playmaker (AI),4280
2204,Outside Foot Shot,4281
2204,Technical Dribbler (AI),4282
2205,Power Header,4283
2207,Dives Into Tackles (AI),4284
2208,Team Player,4285
2209,Solid Player,4286
2210,Outside Foot Shot,4287
2211,Finesse Shot,4288
2211,Speed Dribbler (AI),4289
2212,Team Player,4290
2213,Long Passer (AI),4291
2213,Long Shot Taker (AI),4292
2213,Power Header,4293
2214,Dives Into Tackles (AI),4294
2215,Speed Dribbler (AI),4295
2217,Leadership,4296
2217,Long Passer (AI),4297
2219,Long Shot Taker (AI),4298
2219,Technical Dribbler (AI),4299
2220,Solid Player,4300
2221,Solid Player,4301
2223,Power Free-Kick,4302
2224,Speed Dribbler (AI),4303
2224,Outside Foot Shot,4304
2224,Team Player,4305
2225,Flair,4306
2225,Technical Dribbler (AI),4307
2226,Playmaker (AI),4308
2226,Team Player,4309
2228,Flair,4310
2228,Technical Dribbler (AI),4311
2229,Finesse Shot,4312
2229,Technical Dribbler (AI),4313
2231,Injury Prone,4314
2231,Finesse Shot,4315
2231,Flair,4316
2231,Technical Dribbler (AI),4317
2234,Speed Dribbler (AI),4318
2234,Technical Dribbler (AI),4319
2235,Long Shot Taker (AI),4320
2235,Playmaker (AI),4321
2238,Flair,4322
2238,Outside Foot Shot,4323
2239,Flair,4324
2239,Outside Foot Shot,4325
2241,Long Throw-in,4326
2241,Injury Prone,4327
2242,Playmaker (AI),4328
2242,Outside Foot Shot,4329
2243,Speed Dribbler (AI),4330
2244,Leadership,4331
2245,Finesse Shot,4332
2246,Long Throw-in,4333
2246,Dives Into Tackles (AI),4334
2247,Long Shot Taker (AI),4335
2248,Chip Shot (AI),4336
2249,Finesse Shot,4337
2250,Injury Prone,4338
2250,Leadership,4339
2251,Solid Player,4340
2251,Long Shot Taker (AI),4341
2252,Speed Dribbler (AI),4342
2253,Long Passer (AI),4343
2254,Technical Dribbler (AI),4344
2255,Saves with Feet,4345
2256,Outside Foot Shot,4346
2258,Speed Dribbler (AI),4347
2259,Power Header,4348
2259,Team Player,4349
2260,Technical Dribbler (AI),4350
2262,Leadership,4351
2262,Team Player,4352
2263,Speed Dribbler (AI),4353
2263,Technical Dribbler (AI),4354
2266,Power Header,4355
2267,Early Crosser,4356
2267,Technical Dribbler (AI),4357
2268,Flair,4358
2268,Speed Dribbler (AI),4359
2268,Team Player,4360
2268,Technical Dribbler (AI),4361
2269,Injury Prone,4362
2269,Long Shot Taker (AI),4363
2270,Injury Prone,4364
2270,Dives Into Tackles (AI),4365
2270,Power Header,4366
2271,Playmaker (AI),4367
2272,Flair,4368
2272,Speed Dribbler (AI),4369
2274,Power Header,4370
2276,Finesse Shot,4371
2276,Team Player,4372
2277,Flair,4373
2277,Long Shot Taker (AI),4374
2277,Playmaker (AI),4375
2278,Early Crosser,4376
2279,Power Header,4377
2282,Long Shot Taker (AI),4378
2282,Playmaker (AI),4379
2282,Technical Dribbler (AI),4380
2284,Injury Prone,4381
2284,Finesse Shot,4382
2284,Flair,4383
2284,Playmaker (AI),4384
2284,Outside Foot Shot,4385
2284,Technical Dribbler (AI),4386
2285,Flair,4387
2285,Speed Dribbler (AI),4388
2287,Dives Into Tackles (AI),4389
2288,Injury Prone,4390
2288,Leadership,4391
2288,Team Player,4392
2291,Team Player,4393
2293,Leadership,4394
2293,Team Player,4395
2295,Flair,4396
2295,Long Shot Taker (AI),4397
2295,Technical Dribbler (AI),4398
2297,Power Header,4399
2298,Early Crosser,4400
2299,Injury Prone,4401
2299,Dives Into Tackles (AI),4402
2299,Team Player,4403
2302,Power Header,4404
2302,Team Player,4405
2303,Solid Player,4406
2303,Long Passer (AI),4407
2304,Solid Player,4408
2304,Leadership,4409
2305,Leadership,4410
2306,Injury Prone,4411
2306,Long Passer (AI),4412
2306,Power Header,4413
2307,Flair,4414
2307,Speed Dribbler (AI),4415
2307,Technical Dribbler (AI),4416
2308,Comes For Crosses,4417
2310,Flair,4418
2310,Long Shot Taker (AI),4419
2310,Technical Dribbler (AI),4420
2311,Long Passer (AI),4421
2312,Finesse Shot,4422
2312,Flair,4423
2312,Technical Dribbler (AI),4424
2314,Injury Prone,4425
2314,Flair,4426
2315,Speed Dribbler (AI),4427
2316,Finesse Shot,4428
2316,Flair,4429
2316,Long Shot Taker (AI),4430
2316,Outside Foot Shot,4431
2316,Technical Dribbler (AI),4432
2317,Long Throw-in,4433
2317,Dives Into Tackles (AI),4434
2317,Long Passer (AI),4435
2317,Long Shot Taker (AI),4436
2320,Playmaker (AI),4437
2321,Long Shot Taker (AI),4438
2323,Solid Player,4439
2323,Power Header,4440
2323,Team Player,4441
2325,Flair,4442
2325,Long Shot Taker (AI),4443
2325,Technical Dribbler (AI),4444
2327,Early Crosser,4445
2328,Flair,4446
2328,Playmaker (AI),4447
2328,Technical Dribbler (AI),4448
2330,Injury Prone,4449
2330,Speed Dribbler (AI),4450
2331,Flair,4451
2331,Speed Dribbler (AI),4452
2334,Injury Prone,4453
2334,Finesse Shot,4454
2334,Flair,4455
2335,Leadership,4456
2335,Power Header,4457
2335,Team Player,4458
2337,Finesse Shot,4459
2338,Early Crosser,4460
2339,Long Shot Taker (AI),4461
2340,Power Header,4462
2341,Injury Prone,4463
2341,Dives Into Tackles (AI),4464
2342,Power Free-Kick,4465
2342,Technical Dribbler (AI),4466
2343,Outside Foot Shot,4467
2344,Dives Into Tackles (AI),4468
2344,Power Header,4469
2346,Comes For Crosses,4470
2347,Finesse Shot,4471
2348,Finesse Shot,4472
2348,Flair,4473
2348,Technical Dribbler (AI),4474
2349,Solid Player,4475
2349,Long Passer (AI),4476
2350,GK Long Throw,4477
2350,Cautious With Crosses,4478
2351,Power Header,4479
2352,Power Header,4480
2353,Flair,4481
2353,Speed Dribbler (AI),4482
2353,Technical Dribbler (AI),4483
2354,Playmaker (AI),4484
2355,Finesse Shot,4485
2355,Power Header,4486
2355,Outside Foot Shot,4487
2356,Long Throw-in,4488
2356,Dives Into Tackles (AI),4489
2356,Early Crosser,4490
2357,Power Free-Kick,4491
2357,Long Passer (AI),4492
2358,Power Header,4493
2359,Flair,4494
2359,Technical Dribbler (AI),4495
2360,Long Shot Taker (AI),4496
2361,Dives Into Tackles (AI),4497
2364,Power Free-Kick,4498
2364,Flair,4499
2364,Outside Foot Shot,4500
2364,Technical Dribbler (AI),4501
2365,Early Crosser,4502
2365,Speed Dribbler (AI),4503
2366,Flair,4504
2366,Speed Dribbler (AI),4505
2367,Early Crosser,4506
2367,Finesse Shot,4507
2367,Long Passer (AI),4508
2369,Outside Foot Shot,4509
2370,Early Crosser,4510
2370,Speed Dribbler (AI),4511
2371,Injury Prone,4512
2371,Outside Foot Shot,4513
2372,Long Throw-in,4514
2372,Speed Dribbler (AI),4515
2373,Flair,4516
2373,Long Shot Taker (AI),4517
2373,Outside Foot Shot,4518
2373,Technical Dribbler (AI),4519
2375,Flair,4520
2375,Technical Dribbler (AI),4521
2376,Finesse Shot,4522
2376,Outside Foot Shot,4523
2376,Technical Dribbler (AI),4524
2377,Long Shot Taker (AI),4525
2378,Speed Dribbler (AI),4526
2379,Team Player,4527
2381,Injury Prone,4528
2381,Dives Into Tackles (AI),4529
2382,Comes For Crosses,4530
2384,Dives Into Tackles (AI),4531
2385,Power Free-Kick,4532
2386,Long Passer (AI),4533
2387,Outside Foot Shot,4534
2388,Speed Dribbler (AI),4535
2391,Injury Prone,4536
2391,Dives Into Tackles (AI),4537
2391,Leadership,4538
2391,Speed Dribbler (AI),4539
2394,Speed Dribbler (AI),4540
2395,Power Header,4541
2395,Team Player,4542
2396,Dives Into Tackles (AI),4543
2396,Long Shot Taker (AI),4544
2397,Long Shot Taker (AI),4545
2397,Playmaker (AI),4546
2398,Long Passer (AI),4547
2398,Outside Foot Shot,4548
2401,Leadership,4549
2401,Power Header,4550
2402,Finesse Shot,4551
2402,Flair,4552
2404,Solid Player,4553
2405,Solid Player,4554
2405,Long Passer (AI),4555
2406,Speed Dribbler (AI),4556
2406,Technical Dribbler (AI),4557
2407,Flair,4558
2407,Speed Dribbler (AI),4559
2409,Long Passer (AI),4560
2410,Leadership,4561
2410,Playmaker (AI),4562
2412,Leadership,4563
2412,Team Player,4564
2412,Cautious With Crosses,4565
2413,Finesse Shot,4566
2413,Long Shot Taker (AI),4567
2414,Solid Player,4568
2414,Finesse Shot,4569
2414,Long Shot Taker (AI),4570
2415,Injury Prone,4571
2415,Finesse Shot,4572
2415,Flair,4573
2415,Outside Foot Shot,4574
2415,Technical Dribbler (AI),4575
2416,Dives Into Tackles (AI),4576
2416,Playmaker (AI),4577
2417,Finesse Shot,4578
2417,Speed Dribbler (AI),4579
2418,Leadership,4580
2418,Power Header,4581
2418,Team Player,4582
2420,Technical Dribbler (AI),4583
2422,Long Passer (AI),4584
2422,Playmaker (AI),4585
2423,Long Shot Taker (AI),4586
2423,Technical Dribbler (AI),4587
2424,Speed Dribbler (AI),4588
2425,Flair,4589
2425,Playmaker (AI),4590
2425,Technical Dribbler (AI),4591
2426,Solid Player,4592
2427,Long Shot Taker (AI),4593
2427,Technical Dribbler (AI),4594
2428,Flair,4595
2430,Injury Prone,4596
2430,Power Header,4597
2431,Power Header,4598
2432,Speed Dribbler (AI),4599
2433,Speed Dribbler (AI),4600
2434,Dives Into Tackles (AI),4601
2435,Long Throw-in,4602
2436,Long Shot Taker (AI),4603
2436,Playmaker (AI),4604
2436,Technical Dribbler (AI),4605
2437,Rushes Out Of Goal,4606
2438,Flair,4607
2438,Speed Dribbler (AI),4608
2441,Long Throw-in,4609
2443,Long Shot Taker (AI),4610
2444,Long Shot Taker (AI),4611
2446,Early Crosser,4612
2447,Finesse Shot,4613
2447,Outside Foot Shot,4614
2447,Technical Dribbler (AI),4615
2448,Flair,4616
2448,Technical Dribbler (AI),4617
2449,Flair,4618
2449,Playmaker (AI),4619
2449,Technical Dribbler (AI),4620
2451,Speed Dribbler (AI),4621
2451,Outside Foot Shot,4622
2452,Long Throw-in,4623
2452,Dives Into Tackles (AI),4624
2452,Long Shot Taker (AI),4625
2454,Long Throw-in,4626
2454,Power Header,4627
2455,Finesse Shot,4628
2455,Flair,4629
2456,Team Player,4630
2459,Team Player,4631
2459,Rushes Out Of Goal,4632
2460,Long Shot Taker (AI),4633
2461,Cautious With Crosses,4634
2462,Injury Prone,4635
2462,Team Player,4636
2463,Finesse Shot,4637
2463,Flair,4638
2463,Long Shot Taker (AI),4639
2463,Technical Dribbler (AI),4640
2464,Flair,4641
2464,Playmaker (AI),4642
2464,Outside Foot Shot,4643
2464,Technical Dribbler (AI),4644
2465,Injury Prone,4645
2466,Dives Into Tackles (AI),4646
2466,Leadership,4647
2466,Long Shot Taker (AI),4648
2466,Playmaker (AI),4649
2467,Power Header,4650
2467,Outside Foot Shot,4651
2468,Injury Prone,4652
2469,Dives Into Tackles (AI),4653
2470,Long Passer (AI),4654
2470,Long Shot Taker (AI),4655
2471,Playmaker (AI),4656
2471,Technical Dribbler (AI),4657
2473,Solid Player,4658
2473,Rushes Out Of Goal,4659
2475,Flair,4660
2475,Playmaker (AI),4661
2475,Team Player,4662
2475,Technical Dribbler (AI),4663
2477,Injury Prone,4664
2477,Finesse Shot,4665
2477,Technical Dribbler (AI),4666
2478,Power Header,4667
2482,Outside Foot Shot,4668
2484,Power Free-Kick,4669
2484,Early Crosser,4670
2485,Injury Prone,4671
2486,Cautious With Crosses,4672
2488,Long Shot Taker (AI),4673
2489,Flair,4674
2489,Speed Dribbler (AI),4675
2489,Technical Dribbler (AI),4676
2491,Dives Into Tackles (AI),4677
2492,Finesse Shot,4678
2492,Speed Dribbler (AI),4679
2492,Technical Dribbler (AI),4680
2494,Speed Dribbler (AI),4681
2495,Long Passer (AI),4682
2495,Long Shot Taker (AI),4683
2497,Speed Dribbler (AI),4684
2499,Finesse Shot,4685
2499,Flair,4686
2499,Long Shot Taker (AI),4687
2499,Technical Dribbler (AI),4688
2500,Long Throw-in,4689
2500,Injury Prone,4690
2500,Speed Dribbler (AI),4691
2503,Injury Prone,4692
2503,Long Shot Taker (AI),4693
2503,Outside Foot Shot,4694
2503,Technical Dribbler (AI),4695
2504,Injury Prone,4696
2504,Finesse Shot,4697
2504,Flair,4698
2504,Playmaker (AI),4699
2504,Technical Dribbler (AI),4700
2505,Early Crosser,4701
2506,Flair,4702
2506,Technical Dribbler (AI),4703
2507,Comes For Crosses,4704
2508,Long Shot Taker (AI),4705
2508,Speed Dribbler (AI),4706
2510,Technical Dribbler (AI),4707
2511,Speed Dribbler (AI),4708
2512,Speed Dribbler (AI),4709
2512,Outside Foot Shot,4710
2513,Solid Player,4711
2513,Long Passer (AI),4712
2513,Power Header,4713
2515,Flair,4714
2515,Technical Dribbler (AI),4715
2517,Long Shot Taker (AI),4716
2517,Team Player,4717
2518,Speed Dribbler (AI),4718
2519,Dives Into Tackles (AI),4719
2520,Leadership,4720
2520,GK Long Throw,4721
2520,Team Player,4722
2522,Playmaker (AI),4723
2523,Finesse Shot,4724
2523,Flair,4725
2523,Long Shot Taker (AI),4726
2523,Playmaker (AI),4727
2523,Technical Dribbler (AI),4728
2524,Finesse Shot,4729
2524,Power Header,4730
2526,Long Shot Taker (AI),4731
2527,Injury Prone,4732
2527,Dives Into Tackles (AI),4733
2528,Technical Dribbler (AI),4734
2529,Early Crosser,4735
2530,Long Throw-in,4736
2533,Playmaker (AI),4737
2534,Flair,4738
2534,Speed Dribbler (AI),4739
2534,Technical Dribbler (AI),4740
2537,Technical Dribbler (AI),4741
2538,Long Passer (AI),4742
2539,Solid Player,4743
2539,Finesse Shot,4744
2541,Flair,4745
2541,Technical Dribbler (AI),4746
2542,Flair,4747
2542,Playmaker (AI),4748
2544,Long Passer (AI),4749
2548,Flair,4750
2548,Long Shot Taker (AI),4751
2548,Playmaker (AI),4752
2548,Outside Foot Shot,4753
2549,Rushes Out Of Goal,4754
2549,Comes For Crosses,4755
2553,Injury Prone,4756
2553,Power Header,4757
2554,Flair,4758
2554,Long Shot Taker (AI),4759
2554,Playmaker (AI),4760
2554,Outside Foot Shot,4761
2555,Speed Dribbler (AI),4762
2555,Outside Foot Shot,4763
2555,Technical Dribbler (AI),4764
2556,Flair,4765
2556,Technical Dribbler (AI),4766
2557,Flair,4767
2557,Long Shot Taker (AI),4768
2557,Technical Dribbler (AI),4769
2559,Dives Into Tackles (AI),4770
2559,Long Passer (AI),4771
2560,Playmaker (AI),4772
2561,Solid Player,4773
2561,Flair,4774
2561,Long Shot Taker (AI),4775
2561,Outside Foot Shot,4776
2561,Chip Shot (AI),4777
2561,Technical Dribbler (AI),4778
2562,Speed Dribbler (AI),4779
2563,Cautious With Crosses,4780
2564,Long Passer (AI),4781
2566,Finesse Shot,4782
2567,Injury Prone,4783
2567,Leadership,4784
2567,Team Player,4785
2569,Dives Into Tackles (AI),4786
2571,Long Passer (AI),4787
2572,Injury Prone,4788
2572,Flair,4789
2572,Long Shot Taker (AI),4790
2572,Playmaker (AI),4791
2573,Injury Prone,4792
2574,Rushes Out Of Goal,4793
2575,Early Crosser,4794
2575,Finesse Shot,4795
2575,Long Passer (AI),4796
2575,Long Shot Taker (AI),4797
2575,Playmaker (AI),4798
2575,Outside Foot Shot,4799
2577,Long Passer (AI),4800
2577,Rushes Out Of Goal,4801
2577,Cautious With Crosses,4802
2580,Speed Dribbler (AI),4803
2581,Solid Player,4804
2581,Technical Dribbler (AI),4805
2582,Leadership,4806
2583,Long Shot Taker (AI),4807
2583,Speed Dribbler (AI),4808
2585,Power Header,4809
2589,Speed Dribbler (AI),4810
2590,Long Shot Taker (AI),4811
2590,Speed Dribbler (AI),4812
2591,Power Header,4813
2591,Team Player,4814
2592,Finesse Shot,4815
2592,Technical Dribbler (AI),4816
2594,Speed Dribbler (AI),4817
2595,Solid Player,4818
2597,Finesse Shot,4819
2597,Long Shot Taker (AI),4820
2599,Speed Dribbler (AI),4821
2601,Speed Dribbler (AI),4822
2602,Speed Dribbler (AI),4823
2603,Leadership,4824
2603,GK Long Throw,4825
2603,Team Player,4826
2603,Cautious With Crosses,4827
2605,Flair,4828
2605,Playmaker (AI),4829
2606,Power Header,4830
2607,Team Player,4831
2608,Injury Prone,4832
2608,Speed Dribbler (AI),4833
2610,Long Shot Taker (AI),4834
2611,Long Passer (AI),4835
2612,Early Crosser,4836
2613,Finesse Shot,4837
2613,Long Shot Taker (AI),4838
2613,Outside Foot Shot,4839
2614,Injury Prone,4840
2614,Leadership,4841
2615,Flair,4842
2615,Speed Dribbler (AI),4843
2615,Technical Dribbler (AI),4844
2616,Solid Player,4845
2617,Power Header,4846
2619,Dives Into Tackles (AI),4847
2619,Playmaker (AI),4848
2621,Power Header,4849
2624,Flair,4850
2624,Speed Dribbler (AI),4851
2625,Chip Shot (AI),4852
2626,Flair,4853
2627,Technical Dribbler (AI),4854
2631,Dives Into Tackles (AI),4855
2631,Long Passer (AI),4856
2631,Power Header,4857
2632,Team Player,4858
2633,Finesse Shot,4859
2633,Speed Dribbler (AI),4860
2634,Dives Into Tackles (AI),4861
2636,Injury Prone,4862
2636,Long Passer (AI),4863
2636,Speed Dribbler (AI),4864
2637,Long Shot Taker (AI),4865
2637,Giant Throw-in,4866
2638,Long Throw-in,4867
2638,Dives Into Tackles (AI),4868
2638,Early Crosser,4869
2639,Long Shot Taker (AI),4870
2639,Team Player,4871
2640,Comes For Crosses,4872
2641,Long Throw-in,4873
2641,Power Free-Kick,4874
2641,Long Passer (AI),4875
2641,Playmaker (AI),4876
2642,Dives Into Tackles (AI),4877
2642,Long Passer (AI),4878
2643,Long Shot Taker (AI),4879
2644,Long Shot Taker (AI),4880
2645,Finesse Shot,4881
2645,Flair,4882
2645,Playmaker (AI),4883
2647,Rushes Out Of Goal,4884
2648,Technical Dribbler (AI),4885
2649,Injury Prone,4886
2649,Technical Dribbler (AI),4887
2651,Dives Into Tackles (AI),4888
2652,Dives Into Tackles (AI),4889
2652,Leadership,4890
2652,Long Passer (AI),4891
2652,Team Player,4892
2653,Injury Prone,4893
2653,Long Shot Taker (AI),4894
2653,Playmaker (AI),4895
2653,Technical Dribbler (AI),4896
