int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
5825,5825,40,43,67,71,35
5826,5826,12,11,13,27,13
5827,5827,72,51,49,70,59
5828,5828,63,49,59,76,39
5829,5829,15,12,12,26,14
5830,5830,51,28,59,68,35
5831,5831,65,34,53,65,39
5832,5832,63,72,45,63,48
5833,5833,56,54,53,72,56
5834,5834,61,40,63,63,28
5835,5835,61,64,68,73,65
5836,5836,67,32,48,62,30
5837,5837,65,79,75,60,88
5838,5838,50,40,73,58,44
5839,5839,66,77,61,55,65
5840,5840,52,65,57,62,59
5841,5841,45,67,68,63,57
5842,5842,64,63,66,62,48
5843,5843,71,45,50,64,49
5844,5844,74,63,54,72,68
5845,5845,48,31,65,69,26
5846,5846,58,52,65,68,48
5847,5847,67,64,42,75,68
5848,5848,28,25,67,68,28
5849,5849,40,29,68,53,41
5850,5850,36,42,70,71,32
5851,5851,69,46,60,68,56
5852,5852,19,16,13,32,15
5853,5853,44,71,63,59,62
5854,5854,71,67,65,68,67
5855,5855,65,64,46,65,57
5856,5856,55,51,60,69,54
5857,5857,64,68,67,65,61
5858,5858,30,26,69,63,32
5859,5859,52,63,50,73,39
5860,5860,51,70,71,64,71
5861,5861,70,54,47,71,69
5862,5862,64,60,45,66,60
5863,5863,13,13,17,36,11
5864,5864,62,71,75,62,62
5865,5865,63,29,63,65,27
5866,5866,58,69,62,65,69
5867,5867,66,65,65,66,65
5868,5868,8,5,11,17,4
5869,5869,72,64,51,62,71
5870,5870,41,31,75,65,34
5871,5871,65,65,44,62,50
5872,5872,47,68,70,54,68
5873,5873,64,40,68,65,35
5874,5874,62,48,56,55,30
5875,5875,39,42,68,68,33
5876,5876,76,72,62,73,64
5877,5877,36,32,73,66,30
5878,5878,10,9,10,23,6
5879,5879,38,35,70,67,24
5880,5880,72,43,47,68,38
5881,5881,65,60,52,71,50
5882,5882,72,31,58,62,35
5883,5883,60,63,67,71,41
5884,5884,13,9,13,27,9
5885,5885,50,26,67,63,43
5886,5886,59,59,39,67,65
5887,5887,66,66,48,71,63
5888,5888,66,59,39,68,51
5889,5889,63,40,53,62,42
5890,5890,47,72,67,58,59
5891,5891,66,63,58,65,52
5892,5892,32,37,66,62,34
5893,5893,66,57,63,63,58
5894,5894,66,64,43,68,54
5895,5895,47,60,66,67,50
5896,5896,67,36,61,66,36
5897,5897,73,63,56,71,65
5898,5898,14,11,17,30,14
5899,5899,71,22,69,65,27
5900,5900,57,40,36,74,30
5901,5901,68,66,67,70,56
5902,5902,14,17,12,37,16
5903,5903,65,66,44,68,49
5904,5904,23,26,74,60,27
5905,5905,48,32,56,67,34
5906,5906,64,51,51,72,64
5907,5907,30,39,72,56,35
5908,5908,64,63,36,72,62
5909,5909,36,28,74,54,36
5910,5910,70,60,34,71,59
5911,5911,12,19,18,23,17
5912,5912,51,67,62,68,60
5913,5913,55,67,68,67,73
5914,5914,56,29,69,71,23
5915,5915,69,49,56,72,40
5916,5916,69,38,67,64,32
5917,5917,62,34,57,68,47
5918,5918,66,70,67,66,68
5919,5919,72,45,55,67,45
5920,5920,55,42,59,71,47
5921,5921,58,43,68,69,52
5922,5922,38,38,68,62,38
5923,5923,62,66,48,73,54
5924,5924,60,48,43,67,61
5925,5925,69,40,48,66,37
5926,5926,38,51,71,62,49
5927,5927,69,31,61,61,23
5928,5928,61,68,75,59,58
5929,5929,70,63,47,65,56
5930,5930,61,55,63,65,31
5931,5931,69,63,46,73,59
5932,5932,52,51,49,70,46
5933,5933,45,70,76,60,68
5934,5934,64,65,58,66,72
5935,5935,16,6,10,29,8
5936,5936,58,37,61,65,26
5937,5937,65,61,47,62,60
5938,5938,67,35,65,62,35
5939,5939,40,24,65,62,31
5940,5940,57,72,64,61,66
5941,5941,71,52,68,66,48
5942,5942,29,16,73,50,30
5943,5943,66,54,47,70,40
5944,5944,72,58,58,72,33
5945,5945,50,38,73,65,39
5946,5946,40,43,70,55,52
5947,5947,61,49,60,72,53
5948,5948,65,54,49,59,37
5949,5949,76,30,50,64,31
5950,5950,41,70,62,46,70
5951,5951,63,61,54,64,41
5952,5952,67,62,43,67,56
5953,5953,50,41,70,61,42
5954,5954,68,65,51,66,39
5955,5955,37,38,68,56,23
5956,5956,66,59,46,65,43
5957,5957,63,43,72,62,39
5958,5958,65,43,65,72,53
5959,5959,55,59,59,71,57
5960,5960,42,69,65,57,57
5961,5961,66,61,58,67,49
5962,5962,34,69,72,66,68
5963,5963,73,59,77,75,58
5964,5964,68,48,52,62,48
5965,5965,51,73,72,64,69
5966,5966,68,45,52,62,45
5967,5967,59,35,53,66,34
5968,5968,58,46,53,69,45
5969,5969,63,40,64,62,25
5970,5970,48,33,69,63,43
5971,5971,50,71,77,53,66
5972,5972,62,67,62,70,58
5973,5973,68,65,56,67,74
5974,5974,73,65,35,59,48
5975,5975,34,69,64,63,64
5976,5976,66,68,44,70,65
5977,5977,69,46,60,68,45
5978,5978,30,28,70,64,34
5979,5979,61,58,56,69,47
5980,5980,46,73,67,61,69
5981,5981,63,70,53,66,68
5982,5982,62,67,35,71,57
5983,5983,65,70,66,72,60
5984,5984,59,38,56,66,36
5985,5985,40,38,57,63,30
5986,5986,11,18,11,34,15
5987,5987,52,58,34,71,67
5988,5988,74,55,66,71,61
5989,5989,65,70,43,70,53
5990,5990,62,30,72,57,32
5991,5991,64,53,58,62,30
5992,5992,65,60,46,68,38
5993,5993,69,49,59,66,54
5994,5994,65,49,47,67,46
5995,5995,61,63,36,69,55
5996,5996,61,69,52,69,63
5997,5997,65,62,45,62,53
5998,5998,36,71,64,67,66
5999,5999,72,66,49,68,62
6000,6000,57,63,36,66,46
6001,6001,67,64,43,75,64
6002,6002,60,54,58,70,46
6003,6003,64,68,53,80,57
6004,6004,61,55,40,73,58
6005,6005,19,18,14,32,16
6006,6006,61,46,63,67,40
6007,6007,74,56,49,72,50
6008,6008,62,32,51,73,46
6009,6009,50,51,68,67,30
6010,6010,71,61,68,69,67
6011,6011,67,54,49,70,59
6012,6012,65,70,67,67,65
6013,6013,45,40,69,58,29
6014,6014,61,56,65,70,57
6015,6015,72,54,59,63,53
6016,6016,68,46,55,64,48
6017,6017,52,35,66,59,36
6018,6018,12,12,13,27,12
6019,6019,37,52,57,71,38
6020,6020,66,49,65,63,30
6021,6021,67,56,49,65,45
6022,6022,67,61,55,72,60
6023,6023,61,68,55,65,58
6024,6024,36,27,71,60,31
6025,6025,54,71,64,65,62
6026,6026,46,32,71,64,13
6027,6027,67,46,52,66,46
6028,6028,64,76,61,60,61
6029,6029,57,53,68,69,36
6030,6030,70,34,47,58,42
6031,6031,67,38,63,65,35
6032,6032,71,64,66,72,63
6033,6033,41,52,73,61,49
6034,6034,62,29,65,64,27
6035,6035,73,66,46,72,50
6036,6036,61,64,55,64,61
6037,6037,68,65,53,66,61
6038,6038,64,40,60,62,58
6039,6039,64,58,52,73,58
6040,6040,57,74,63,64,65
6041,6041,48,56,57,70,38
6042,6042,66,69,62,66,60
6043,6043,64,72,66,69,66
6044,6044,65,36,73,65,30
6045,6045,54,40,42,69,43
6046,6046,48,73,59,62,66
6047,6047,63,58,59,66,74
6048,6048,59,68,56,64,64
6049,6049,48,60,68,78,46
6050,6050,63,65,58,74,69
6051,6051,67,71,39,68,45
6052,6052,66,35,49,68,36
6053,6053,63,63,55,67,61
6054,6054,60,50,60,73,52
6055,6055,67,66,59,67,63
6056,6056,62,65,63,65,67
6057,6057,58,65,56,70,46
6058,6058,67,68,48,75,72
6059,6059,68,73,66,58,79
6060,6060,46,38,70,61,21
6061,6061,61,67,39,60,44
6062,6062,68,62,67,69,68
6063,6063,60,69,59,59,61
6064,6064,31,42,71,62,27
6065,6065,62,61,56,62,40
6066,6066,52,72,67,63,70
6067,6067,57,67,70,64,60
6068,6068,65,68,50,65,65
6069,6069,66,41,62,64,34
6070,6070,67,64,49,61,48
6071,6071,52,33,63,63,31
6072,6072,63,65,37,65,61
6073,6073,65,56,47,73,56
6074,6074,71,62,48,69,61
6075,6075,66,63,49,64,54
6076,6076,52,53,72,71,56
6077,6077,53,37,47,72,24
6078,6078,71,29,66,67,39
6079,6079,48,39,67,72,37
6080,6080,65,65,37,71,64
6081,6081,52,53,74,66,43
6082,6082,40,42,73,61,29
6083,6083,33,27,68,57,23
6084,6084,69,70,52,68,66
6085,6085,67,63,47,68,64
6086,6086,8,9,8,18,8
6087,6087,61,63,47,69,51
6088,6088,64,44,62,67,33
6089,6089,34,26,71,70,14
6090,6090,72,58,58,73,60
6091,6091,34,64,74,70,38
6092,6092,43,34,70,60,42
6093,6093,34,30,67,55,33
6094,6094,68,51,70,66,32
6095,6095,53,21,70,69,32
6096,6096,50,39,54,69,56
6097,6097,63,33,57,67,49
6098,6098,55,61,61,68,54
6099,6099,13,13,18,23,9
6100,6100,62,64,56,66,55
6101,6101,68,45,66,68,65
6102,6102,29,28,66,64,23
6103,6103,66,63,59,69,66
6104,6104,64,62,38,72,43
6105,6105,70,56,40,67,48
6106,6106,39,30,69,66,30
6107,6107,59,70,71,63,67
6108,6108,11,8,11,19,6
6109,6109,31,19,65,67,28
6110,6110,45,45,60,75,43
6111,6111,53,73,78,57,66
6112,6112,64,31,68,42,32
6113,6113,11,15,11,36,14
6114,6114,63,31,63,65,31
6115,6115,28,37,73,58,24
6116,6116,66,71,67,67,61
6117,6117,61,50,69,69,59
6118,6118,64,69,59,65,50
6119,6119,68,61,56,69,60
6120,6120,64,61,54,64,61
6121,6121,29,45,73,63,38
6122,6122,66,32,58,62,35
6123,6123,58,66,49,67,62
6124,6124,36,33,69,62,33
6125,6125,43,71,68,63,64
6126,6126,68,36,53,64,31
6127,6127,59,70,68,58,65
6128,6128,57,75,60,62,68
6129,6129,75,38,59,66,48
6130,6130,49,32,68,62,26
6131,6131,71,39,49,58,22
6132,6132,32,23,68,73,28
6133,6133,52,66,50,66,59
6134,6134,13,18,12,31,7
6135,6135,67,42,39,70,40
6136,6136,59,52,70,69,45
6137,6137,57,61,52,62,45
6138,6138,70,64,60,69,69
6139,6139,66,50,60,68,56
6140,6140,58,63,49,71,55
6141,6141,51,47,58,74,42
6142,6142,69,51,37,69,57
6143,6143,57,58,58,60,63
6144,6144,64,47,53,62,45
6145,6145,61,23,53,62,25
6146,6146,68,62,64,66,57
6147,6147,54,69,68,62,68
6148,6148,75,36,64,72,35
6149,6149,36,35,71,59,46
6150,6150,32,70,74,58,64
6151,6151,36,43,54,72,51
6152,6152,30,28,73,56,36
6153,6153,23,31,65,72,25
6154,6154,51,41,73,65,24
6155,6155,67,51,64,68,42
6156,6156,55,65,49,72,51
6157,6157,59,24,72,60,35
6158,6158,61,72,61,59,57
6159,6159,72,49,41,65,59
6160,6160,19,32,72,65,28
6161,6161,62,68,58,74,66
6162,6162,13,10,12,17,12
6163,6163,61,24,64,57,33
6164,6164,53,69,62,67,55
6165,6165,55,30,62,70,31
6166,6166,10,9,8,23,15
6167,6167,60,58,57,71,40
6168,6168,66,58,53,62,57
6169,6169,76,65,65,66,54
6170,6170,71,54,39,68,60
6171,6171,26,19,70,60,33
6172,6172,67,67,38,68,64
6173,6173,69,32,55,68,35
6174,6174,35,22,68,60,25
6175,6175,64,61,56,71,49
6176,6176,70,51,64,69,40
6177,6177,49,67,64,68,58
6178,6178,62,60,42,65,42
6179,6179,67,56,43,74,53
6180,6180,67,58,40,66,47
6181,6181,67,19,61,64,28
6182,6182,13,9,13,32,8
6183,6183,69,69,40,71,62
6184,6184,44,38,70,66,42
6185,6185,65,62,41,71,41
6186,6186,44,40,57,73,18
6187,6187,60,29,69,67,44
6188,6188,53,70,75,65,60
6189,6189,66,56,58,70,48
6190,6190,60,65,70,64,62
6191,6191,26,29,64,67,36
6192,6192,54,67,66,61,57
6193,6193,37,73,64,63,61
6194,6194,67,61,55,68,57
6195,6195,60,69,41,60,64
6196,6196,55,32,69,62,33
6197,6197,61,72,54,64,33
6198,6198,69,65,31,66,48
6199,6199,12,8,15,18,7
6200,6200,45,22,70,64,26
6201,6201,52,74,71,58,66
6202,6202,52,33,57,72,33
6203,6203,67,59,57,72,59
6204,6204,67,60,43,67,64
6205,6205,19,18,24,20,18
6206,6206,67,32,38,71,46
6207,6207,14,13,17,27,17
6208,6208,56,37,69,62,31
6209,6209,73,49,58,67,56
6210,6210,68,65,48,69,62
6211,6211,74,69,57,64,60
6212,6212,13,12,10,34,16
6213,6213,69,68,42,73,56
6214,6214,61,69,62,67,66
6215,6215,11,12,11,18,16
6216,6216,65,66,59,68,64
6217,6217,15,15,16,30,14
6218,6218,32,19,75,54,24
6219,6219,56,69,74,64,70
6220,6220,11,9,13,25,5
6221,6221,68,54,61,71,55
6222,6222,54,64,58,72,48
6223,6223,59,75,68,59,71
6224,6224,38,31,70,55,33
6225,6225,72,55,51,74,58
6226,6226,49,53,58,72,46
6227,6227,12,17,19,25,16
6228,6228,45,22,64,68,17
6229,6229,20,12,23,27,13
6230,6230,32,68,78,56,59
6231,6231,37,33,67,68,34
6232,6232,72,39,67,63,51
6233,6233,61,67,53,67,59
6234,6234,76,34,58,59,32
6235,6235,66,61,62,73,54
6236,6236,58,68,42,71,58
6237,6237,58,37,57,61,30
6238,6238,66,42,69,65,60
6239,6239,62,70,60,67,65
6240,6240,48,38,65,72,35
6241,6241,65,63,30,68,45
6242,6242,69,60,61,67,68
6243,6243,29,33,70,60,34
6244,6244,64,62,45,70,60
6245,6245,32,24,66,65,27
6246,6246,67,67,62,63,61
6247,6247,55,35,48,73,48
6248,6248,64,59,70,64,71
6249,6249,40,33,73,54,35
6250,6250,67,33,70,65,41
6251,6251,20,40,70,59,26
6252,6252,27,37,70,64,31
6253,6253,65,37,58,66,39
6254,6254,60,62,52,67,66
6255,6255,21,17,17,29,14
6256,6256,43,52,48,75,37
6257,6257,56,66,39,68,65
6258,6258,76,29,58,70,33
6259,6259,47,24,66,66,29
6260,6260,51,65,52,71,48
6261,6261,40,41,70,64,35
6262,6262,23,20,68,55,29
6263,6263,23,21,73,51,23
6264,6264,65,43,55,63,51
6265,6265,66,67,54,73,66
6266,6266,42,62,78,69,57
6267,6267,28,22,65,62,23
6268,6268,44,50,64,73,43
6269,6269,66,62,44,68,37
6270,6270,66,62,36,62,49
6271,6271,71,67,41,66,57
6272,6272,17,19,18,41,18
6273,6273,31,72,78,58,55
6274,6274,63,58,46,75,55
6275,6275,66,56,64,75,56
6276,6276,59,36,66,58,35
6277,6277,66,45,55,66,27
6278,6278,57,65,54,71,52
6279,6279,20,4,13,33,8
6280,6280,14,11,17,37,11
6281,6281,9,8,9,29,6
6282,6282,56,29,60,66,31
6283,6283,66,40,58,69,44
6284,6284,13,9,14,36,10
6285,6285,36,28,70,62,26
6286,6286,68,61,49,67,60
6287,6287,64,23,48,63,25
6288,6288,72,45,53,70,32
6289,6289,73,55,53,72,53
6290,6290,47,69,43,67,42
6291,6291,52,72,70,68,67
6292,6292,45,61,65,69,58
6293,6293,67,60,57,71,66
6294,6294,49,25,66,71,39
6295,6295,23,22,71,62,31
6296,6296,67,61,61,66,48
6297,6297,12,15,20,24,20
6298,6298,39,45,73,55,49
6299,6299,54,48,69,62,52
6300,6300,40,64,51,73,44
6301,6301,60,71,72,65,69
6302,6302,43,20,82,59,28
6303,6303,56,60,51,72,63
6304,6304,21,23,77,69,32
6305,6305,40,69,91,53,68
6306,6306,45,19,70,68,25
6307,6307,33,21,74,54,36
6308,6308,40,28,64,59,25
6309,6309,47,72,61,62,64
6310,6310,13,20,10,32,16
6311,6311,56,62,44,70,68
6312,6312,10,11,20,24,13
6313,6313,54,35,70,71,40
6314,6314,57,38,73,65,33
6315,6315,71,54,56,68,46
6316,6316,63,70,56,70,49
6317,6317,62,46,69,70,54
6318,6318,64,45,61,66,49
6319,6319,58,71,71,66,64
6320,6320,64,66,59,68,64
6321,6321,70,41,60,64,35
6322,6322,58,67,76,65,62
6323,6323,50,55,67,68,48
6324,6324,57,70,61,65,62
6325,6325,48,55,48,76,57
6326,6326,69,68,50,67,47
6327,6327,34,69,77,59,63
6328,6328,53,39,72,66,37
6329,6329,70,58,46,69,54
6330,6330,61,58,60,68,68
6331,6331,67,42,63,66,40
6332,6332,74,26,60,70,62
6333,6333,15,12,14,36,14
6334,6334,48,70,71,53,58
6335,6335,43,19,73,64,52
6336,6336,61,63,62,65,61
6337,6337,70,65,56,62,59
6338,6338,57,52,76,65,49
6339,6339,22,24,71,67,30
6340,6340,71,62,61,68,56
6341,6341,42,48,54,73,51
6342,6342,42,72,70,63,66
6343,6343,64,70,75,66,58
6344,6344,11,6,12,23,8
6345,6345,35,16,72,54,14
6346,6346,13,18,9,34,16
6347,6347,62,49,70,64,57
6348,6348,57,38,66,64,33
6349,6349,74,62,45,64,67
6350,6350,58,67,39,67,59
6351,6351,19,12,18,35,13
6352,6352,11,6,10,25,8
6353,6353,76,57,48,72,60
6354,6354,65,47,67,61,41
6355,6355,30,20,75,59,29
6356,6356,38,22,67,57,15
6357,6357,73,62,60,71,46
6358,6358,36,41,79,57,37
6359,6359,66,48,55,60,21
6360,6360,76,62,35,73,69
6361,6361,67,64,70,68,66
6362,6362,28,27,73,63,23
6363,6363,21,17,18,20,15
6364,6364,69,63,32,69,36
6365,6365,69,66,62,62,63
6366,6366,65,61,69,68,52
6367,6367,63,61,48,73,58
6368,6368,56,51,64,71,49
6369,6369,19,25,73,57,23
6370,6370,60,35,58,66,32
6371,6371,36,65,75,63,61
6372,6372,49,70,64,64,54
6373,6373,57,37,71,62,29
6374,6374,60,34,69,65,40
6375,6375,30,23,72,63,31
6376,6376,65,71,52,64,70
6377,6377,68,57,46,76,58
6378,6378,69,70,51,66,59
6379,6379,60,62,37,63,55
6380,6380,46,67,70,56,58
6381,6381,66,58,43,67,63
6382,6382,62,47,59,68,58
6383,6383,13,10,13,36,9
6384,6384,57,69,67,68,66
6385,6385,50,22,74,57,24
6386,6386,60,54,64,70,52
6387,6387,56,46,55,69,58
6388,6388,67,63,64,63,45
6389,6389,13,11,11,19,11
6390,6390,59,66,68,62,63
6391,6391,34,22,54,66,24
6392,6392,13,13,16,29,14
6393,6393,59,59,38,69,30
6394,6394,60,35,52,68,40
6395,6395,28,13,24,42,17
6396,6396,17,12,12,24,12
6397,6397,17,11,19,24,11
6398,6398,66,69,58,67,49
6399,6399,16,19,17,25,17
6400,6400,61,71,60,61,58
6401,6401,63,50,61,63,31
6402,6402,43,70,60,64,64
6403,6403,65,64,31,65,70
6404,6404,62,15,70,62,30
6405,6405,59,32,66,54,31
6406,6406,17,14,14,33,13
6407,6407,72,70,44,75,35
6408,6408,68,70,41,67,61
6409,6409,62,66,64,70,64
6410,6410,52,34,60,74,31
6411,6411,64,61,60,71,67
6412,6412,47,40,66,65,55
6413,6413,65,62,66,69,51
6414,6414,59,74,58,57,60
6415,6415,55,69,73,65,62
6416,6416,67,70,72,70,64
6417,6417,23,20,71,54,23
6418,6418,76,56,36,66,55
6419,6419,18,12,19,21,15
6420,6420,65,43,48,65,46
6421,6421,41,73,76,51,70
6422,6422,62,32,59,61,42
6423,6423,58,33,64,57,32
6424,6424,43,70,69,66,60
6425,6425,37,74,67,57,56
6426,6426,62,55,47,69,50
6427,6427,56,71,71,66,63
6428,6428,50,68,70,64,67
6429,6429,67,49,69,65,48
6430,6430,18,15,17,26,18
6431,6431,54,65,63,70,58
6432,6432,65,54,58,73,61
6433,6433,53,61,62,65,54
6434,6434,65,30,55,59,41
6435,6435,52,32,72,64,26
6436,6436,67,65,35,66,62
6437,6437,69,58,60,64,43
6438,6438,60,65,33,68,66
6439,6439,13,19,12,30,15
6440,6440,29,22,66,64,31
6441,6441,47,40,62,63,32
6442,6442,53,62,45,70,55
6443,6443,40,25,72,53,32
6444,6444,30,66,68,60,60
6445,6445,45,52,59,71,59
6446,6446,62,68,66,62,64
6447,6447,38,35,68,52,33
6448,6448,68,17,58,65,36
6449,6449,55,69,53,66,64
6450,6450,66,49,64,68,40
6451,6451,12,11,13,50,12
6452,6452,67,70,61,63,53
6453,6453,71,58,34,70,53
6454,6454,60,33,65,65,27
6455,6455,62,61,51,63,65
6456,6456,43,29,68,65,28
6457,6457,66,37,62,65,37
6458,6458,62,52,62,70,48
6459,6459,71,56,58,70,43
6460,6460,76,67,69,72,68
6461,6461,39,24,66,55,23
6462,6462,48,39,50,74,45
6463,6463,61,46,55,75,40
6464,6464,64,62,56,67,50
6465,6465,67,50,50,72,47
6466,6466,67,46,36,67,46
6467,6467,47,30,66,59,26
6468,6468,62,58,40,63,57
6469,6469,68,65,62,73,57
6470,6470,61,58,69,70,31
6471,6471,38,70,72,59,66
6472,6472,43,43,66,70,44
6473,6473,69,27,59,58,26
6474,6474,53,48,74,63,49
6475,6475,60,47,57,74,57
6476,6476,56,50,66,64,47
6477,6477,65,46,66,61,34
6478,6478,42,72,72,58,64
6479,6479,59,48,57,70,47
6480,6480,61,54,66,72,39
6481,6481,64,28,52,71,31
6482,6482,55,33,56,68,45
6483,6483,60,47,60,66,47
6484,6484,57,53,67,70,48
6485,6485,58,63,69,66,47
6486,6486,65,54,65,68,62
6487,6487,64,54,56,69,54
6488,6488,64,60,38,64,50
6489,6489,61,61,33,66,58
6490,6490,58,58,43,60,42
6491,6491,64,59,39,62,62
6492,6492,61,59,59,67,50
6493,6493,43,41,65,69,38
6494,6494,63,47,38,69,54
6495,6495,58,45,71,60,45
6496,6496,65,58,58,68,54
6497,6497,67,23,37,64,24
6498,6498,39,70,65,54,58
6499,6499,37,24,66,61,28
6500,6500,69,62,42,71,45
6501,6501,39,63,71,69,25
6502,6502,68,61,55,70,67
6503,6503,58,57,61,70,38
6504,6504,30,23,71,68,30
6505,6505,65,32,60,65,21
6506,6506,65,59,57,62,37
6507,6507,59,58,61,70,55
6508,6508,68,64,30,66,59
6509,6509,33,14,22,42,20
6510,6510,64,21,66,63,45
6511,6511,66,50,60,65,39
6512,6512,16,15,15,30,14
6513,6513,66,30,61,67,29
6514,6514,43,22,74,52,24
6515,6515,72,55,48,77,59
6516,6516,67,46,63,64,32
6517,6517,49,64,56,64,55
6518,6518,62,61,41,70,46
6519,6519,55,67,64,69,68
6520,6520,65,61,51,62,53
6521,6521,40,56,49,67,58
6522,6522,64,71,41,66,53
6523,6523,43,68,64,61,66
6524,6524,67,65,39,64,59
6525,6525,54,25,69,59,33
6526,6526,53,37,61,66,32
6527,6527,9,18,16,39,17
6528,6528,68,31,61,65,35
6529,6529,50,32,69,71,39
6530,6530,69,58,66,71,52
6531,6531,46,55,45,68,38
6532,6532,68,67,56,66,64
6533,6533,68,63,39,73,57
6534,6534,66,22,49,65,34
6535,6535,52,72,65,66,67
6536,6536,66,38,55,62,38
6537,6537,57,60,47,63,52
6538,6538,49,33,74,60,30
6539,6539,61,46,68,69,43
6540,6540,61,37,58,63,32
6541,6541,59,56,48,72,63
6542,6542,72,62,53,67,51
6543,6543,67,45,53,70,44
6544,6544,42,72,48,70,49
6545,6545,48,65,57,60,62
6546,6546,53,52,38,66,56
6547,6547,23,36,69,66,28
6548,6548,67,60,53,63,62
6549,6549,12,13,13,37,14
6550,6550,46,17,62,46,18
6551,6551,55,34,68,63,32
6552,6552,59,40,73,60,52
6553,6553,14,11,13,26,13
6554,6554,64,63,49,66,61
6555,6555,58,31,55,57,32
6556,6556,67,31,67,68,36
6557,6557,62,52,57,61,48
6558,6558,58,70,75,57,60
6559,6559,56,64,46,72,50
6560,6560,66,63,55,68,65
6561,6561,61,57,60,65,60
6562,6562,63,63,44,62,55
6563,6563,68,62,40,66,71
6564,6564,54,67,42,71,54
6565,6565,41,72,79,58,51
6566,6566,63,62,52,61,57
6567,6567,42,13,70,49,23
6568,6568,45,57,63,71,41
6569,6569,38,72,78,56,65
6570,6570,66,65,58,65,63
6571,6571,67,61,49,65,43
6572,6572,51,68,69,60,65
6573,6573,60,56,47,74,48
6574,6574,63,63,60,65,55
6575,6575,28,73,74,68,60
6576,6576,42,67,70,56,70
6577,6577,56,72,74,52,73
6578,6578,67,65,46,63,56
6579,6579,63,56,36,66,40
6580,6580,69,67,62,65,62
6581,6581,16,12,12,18,18
6582,6582,18,15,14,25,20
6583,6583,25,24,72,57,25
6584,6584,59,57,41,61,51
6585,6585,72,54,57,64,49
6586,6586,63,44,51,61,39
6587,6587,72,47,55,64,38
6588,6588,59,60,49,73,48
6589,6589,63,64,58,67,51
6590,6590,62,36,51,49,35
6591,6591,67,52,48,67,30
6592,6592,66,35,57,62,31
6593,6593,38,32,68,62,36
6594,6594,43,36,60,73,35
6595,6595,66,69,48,62,61
6596,6596,65,62,56,67,56
6597,6597,52,70,57,62,61
6598,6598,20,11,17,24,19
6599,6599,26,39,72,56,31
6600,6600,67,35,52,63,35
6601,6601,52,74,57,60,69
6602,6602,65,30,58,61,28
6603,6603,59,37,56,65,28
6604,6604,59,35,62,61,27
6605,6605,54,30,68,71,30
6606,6606,68,50,58,72,66
6607,6607,64,50,43,65,55
6608,6608,61,62,34,66,58
6609,6609,20,21,67,43,22
6610,6610,70,63,42,65,56
6611,6611,53,48,64,62,22
6612,6612,38,16,62,67,47
6613,6613,59,35,71,67,25
6614,6614,49,68,65,59,51
6615,6615,58,30,70,56,29
6616,6616,64,37,54,69,41
6617,6617,68,60,49,68,47
6618,6618,38,42,70,65,30
6619,6619,63,67,62,60,58
6620,6620,58,70,57,62,61
6621,6621,62,49,55,65,50
6622,6622,13,14,19,35,11
6623,6623,48,42,57,73,34
6624,6624,58,53,31,70,60
6625,6625,43,67,68,59,65
6626,6626,69,66,40,70,52
6627,6627,47,68,71,61,63
6628,6628,63,67,47,66,65
6629,6629,59,64,62,68,62
6630,6630,57,60,49,62,65
6631,6631,57,45,64,62,41
6632,6632,13,9,11,23,11
6633,6633,22,71,70,55,62
6634,6634,64,39,65,64,36
6635,6635,65,62,58,68,52
6636,6636,55,55,37,70,42
6637,6637,71,57,49,72,56
6638,6638,58,68,68,66,68
6639,6639,25,13,15,51,19
6640,6640,66,68,63,67,70
6641,6641,60,55,56,75,43
6642,6642,40,73,70,53,72
6643,6643,60,60,58,69,63
6644,6644,67,68,40,63,50
6645,6645,18,20,12,31,16
6646,6646,52,68,65,62,57
6647,6647,56,54,54,71,54
6648,6648,18,17,15,35,19
6649,6649,62,57,61,68,61
6650,6650,8,5,14,28,6
6651,6651,30,28,67,60,27
6652,6652,55,37,62,66,34
6653,6653,58,31,65,67,41
6654,6654,51,44,57,69,35
6655,6655,73,45,55,66,47
6656,6656,20,8,18,31,17
6657,6657,67,64,40,63,57
6658,6658,70,41,59,74,46
6659,6659,49,71,73,65,64
6660,6660,64,67,50,63,52
6661,6661,64,61,59,76,39
6662,6662,63,42,56,69,57
6663,6663,31,26,68,58,22
6664,6664,47,25,70,65,32
6665,6665,72,58,58,66,66
6666,6666,53,51,50,73,52
6667,6667,68,59,44,71,56
6668,6668,45,69,64,64,45
6669,6669,64,58,58,62,52
6670,6670,52,30,63,65,37
6671,6671,59,70,64,66,63
6672,6672,34,42,66,59,20
6673,6673,19,9,20,29,12
6674,6674,45,69,67,66,68
6675,6675,13,5,11,21,7
6676,6676,65,62,52,69,59
6677,6677,65,63,53,60,57
6678,6678,45,70,66,51,58
6679,6679,66,66,59,69,56
6680,6680,41,21,70,59,36
6681,6681,34,23,70,62,49
6682,6682,62,66,49,62,66
6683,6683,68,35,58,68,36
6684,6684,57,40,67,43,44
6685,6685,67,41,57,66,34
6686,6686,63,32,60,62,34
6687,6687,40,44,70,64,34
