Transaction,Item,date_time,period_day,weekday_weekend
1168,Bread,12-11-2016 14:07,afternoon,weekend
1168,Coffee,12-11-2016 14:07,afternoon,weekend
1168,Bread,12-11-2016 14:07,afternoon,weekend
1169,Farm House,12-11-2016 14:08,afternoon,weekend
1170,Bread,12-11-2016 14:18,afternoon,weekend
1170,Coffee,12-11-2016 14:18,afternoon,weekend
1170,Muffin,12-11-2016 14:18,afternoon,weekend
1170,Cookies,12-11-2016 14:18,afternoon,weekend
1171,Hot chocolate,12-11-2016 14:19,afternoon,weekend
1171,Coffee,12-11-2016 14:19,afternoon,weekend
1172,Muffin,12-11-2016 14:20,afternoon,weekend
1172,Jam,12-11-2016 14:20,afternoon,weekend
1173,Coffee,12-11-2016 14:22,afternoon,weekend
1173,Hot chocolate,12-11-2016 14:22,afternoon,weekend
1173,Tea,12-11-2016 14:22,afternoon,weekend
1174,Coffee,12-11-2016 14:26,afternoon,weekend
1174,Coffee,12-11-2016 14:26,afternoon,weekend
1174,Alfajores,12-11-2016 14:26,afternoon,weekend
1175,Tea,12-11-2016 14:35,afternoon,weekend
1175,Hearty & Seasonal,12-11-2016 14:35,afternoon,weekend
1175,Farm House,12-11-2016 14:35,afternoon,weekend
1176,Bread,12-11-2016 14:42,afternoon,weekend
1176,Coffee,12-11-2016 14:42,afternoon,weekend
1176,Alfajores,12-11-2016 14:42,afternoon,weekend
1176,Cookies,12-11-2016 14:42,afternoon,weekend
1177,Hearty & Seasonal,12-11-2016 14:48,afternoon,weekend
1177,Sandwich,12-11-2016 14:48,afternoon,weekend
1177,Bread,12-11-2016 14:48,afternoon,weekend
1177,Muffin,12-11-2016 14:48,afternoon,weekend
1177,Brownie,12-11-2016 14:48,afternoon,weekend
1178,Coffee,12-11-2016 15:00,afternoon,weekend
1178,Truffles,12-11-2016 15:00,afternoon,weekend
1178,Brownie,12-11-2016 15:00,afternoon,weekend
1178,Alfajores,12-11-2016 15:00,afternoon,weekend
1179,Coffee,12-11-2016 15:03,afternoon,weekend
1179,Tea,12-11-2016 15:03,afternoon,weekend
1179,Bread,12-11-2016 15:03,afternoon,weekend
1180,Tea,12-11-2016 15:06,afternoon,weekend
1180,Coffee,12-11-2016 15:06,afternoon,weekend
1180,Muffin,12-11-2016 15:06,afternoon,weekend
1180,Keeping It Local,12-11-2016 15:06,afternoon,weekend
1181,Coffee,12-11-2016 15:09,afternoon,weekend
1181,Alfajores,12-11-2016 15:09,afternoon,weekend
1182,Bread,12-11-2016 15:15,afternoon,weekend
1183,Tea,12-11-2016 15:20,afternoon,weekend
1183,Hot chocolate,12-11-2016 15:20,afternoon,weekend
1183,Alfajores,12-11-2016 15:20,afternoon,weekend
1184,Bread,12-11-2016 15:25,afternoon,weekend
1185,Alfajores,12-11-2016 15:29,afternoon,weekend
1185,Truffles,12-11-2016 15:29,afternoon,weekend
1186,Bread,12-11-2016 15:31,afternoon,weekend
1187,Bread,12-11-2016 15:32,afternoon,weekend
1187,Brownie,12-11-2016 15:32,afternoon,weekend
1187,Muffin,12-11-2016 15:32,afternoon,weekend
1188,Coffee,12-11-2016 15:35,afternoon,weekend
1188,Brownie,12-11-2016 15:35,afternoon,weekend
1188,Coffee,12-11-2016 15:35,afternoon,weekend
1189,Bread,12-11-2016 15:37,afternoon,weekend
1189,Bread,12-11-2016 15:37,afternoon,weekend
1190,Bread,12-11-2016 15:47,afternoon,weekend
1190,Alfajores,12-11-2016 15:47,afternoon,weekend
1190,Muffin,12-11-2016 15:47,afternoon,weekend
1191,Truffles,12-11-2016 15:53,afternoon,weekend
1191,Frittata,12-11-2016 15:53,afternoon,weekend
1192,Coffee,12-11-2016 15:54,afternoon,weekend
1193,Bread,12-11-2016 16:03,afternoon,weekend
1194,Coffee,12-11-2016 16:09,afternoon,weekend
1194,Muffin,12-11-2016 16:09,afternoon,weekend
1195,Muffin,12-11-2016 16:12,afternoon,weekend
1196,Juice,12-11-2016 16:13,afternoon,weekend
1197,Coffee,12-11-2016 16:14,afternoon,weekend
1198,Muffin,12-11-2016 16:36,afternoon,weekend
1199,Bread,12-11-2016 16:46,afternoon,weekend
1200,Coffee,12-11-2016 16:59,afternoon,weekend
1201,Tartine,13-11-2016 09:32,morning,weekend
1201,Coffee,13-11-2016 09:32,morning,weekend
1201,Tea,13-11-2016 09:32,morning,weekend
1202,Coffee,13-11-2016 09:47,morning,weekend
1203,Coffee,13-11-2016 09:48,morning,weekend
1203,Tea,13-11-2016 09:48,morning,weekend
1204,Medialuna,13-11-2016 09:50,morning,weekend
1204,Coffee,13-11-2016 09:50,morning,weekend
1205,Medialuna,13-11-2016 09:55,morning,weekend
1205,Bread,13-11-2016 09:55,morning,weekend
1205,Coffee,13-11-2016 09:55,morning,weekend
1205,Pastry,13-11-2016 09:55,morning,weekend
1205,Farm House,13-11-2016 09:55,morning,weekend
1206,Bread,13-11-2016 09:59,morning,weekend
1206,Pastry,13-11-2016 09:59,morning,weekend
1206,Bread,13-11-2016 09:59,morning,weekend
1207,Medialuna,13-11-2016 10:03,morning,weekend
1207,Coffee,13-11-2016 10:03,morning,weekend
1207,Bread,13-11-2016 10:03,morning,weekend
1208,Pastry,13-11-2016 10:15,morning,weekend
1209,Bread,13-11-2016 10:19,morning,weekend
1210,Medialuna,13-11-2016 10:21,morning,weekend
1210,Pastry,13-11-2016 10:21,morning,weekend
1210,Bread,13-11-2016 10:21,morning,weekend
1211,Coffee,13-11-2016 10:24,morning,weekend
1211,Keeping It Local,13-11-2016 10:24,morning,weekend
1212,Bread,13-11-2016 10:30,morning,weekend
1212,Farm House,13-11-2016 10:30,morning,weekend
1212,Jam,13-11-2016 10:30,morning,weekend
1212,Pastry,13-11-2016 10:30,morning,weekend
1213,Bread,13-11-2016 10:35,morning,weekend
1214,Coffee,13-11-2016 10:45,morning,weekend
1214,Medialuna,13-11-2016 10:45,morning,weekend
1215,Coffee,13-11-2016 10:53,morning,weekend
1216,Tea,13-11-2016 11:07,morning,weekend
1216,Bread,13-11-2016 11:07,morning,weekend
1217,Bread,13-11-2016 11:12,morning,weekend
1217,Pastry,13-11-2016 11:12,morning,weekend
1218,Hearty & Seasonal,13-11-2016 11:16,morning,weekend
1219,Scandinavian,13-11-2016 11:16,morning,weekend
1220,Coffee,13-11-2016 11:19,morning,weekend
1220,Hot chocolate,13-11-2016 11:19,morning,weekend
1220,Pastry,13-11-2016 11:19,morning,weekend
1221,Bread,13-11-2016 11:23,morning,weekend
1221,Muffin,13-11-2016 11:23,morning,weekend
1222,Coffee,13-11-2016 11:25,morning,weekend
1222,Keeping It Local,13-11-2016 11:25,morning,weekend
1223,Bread,13-11-2016 11:28,morning,weekend
1223,Coffee,13-11-2016 11:28,morning,weekend
1223,Medialuna,13-11-2016 11:28,morning,weekend
1224,Coffee,13-11-2016 11:31,morning,weekend
1224,Pastry,13-11-2016 11:31,morning,weekend
1224,Bread,13-11-2016 11:31,morning,weekend
1225,Medialuna,13-11-2016 11:33,morning,weekend
1226,Brownie,13-11-2016 11:34,morning,weekend
1227,Muffin,13-11-2016 11:37,morning,weekend
1228,Hearty & Seasonal,13-11-2016 11:41,morning,weekend
1229,Coffee,13-11-2016 11:42,morning,weekend
1229,Bread,13-11-2016 11:42,morning,weekend
1230,Coffee,13-11-2016 11:44,morning,weekend
1230,Alfajores,13-11-2016 11:44,morning,weekend
1231,Coffee,13-11-2016 11:48,morning,weekend
1231,Coffee,13-11-2016 11:48,morning,weekend
1231,Keeping It Local,13-11-2016 11:48,morning,weekend
1231,Bread,13-11-2016 11:48,morning,weekend
1232,Bread,13-11-2016 11:49,morning,weekend
1233,Coffee,13-11-2016 11:50,morning,weekend
1234,Coffee,13-11-2016 11:53,morning,weekend
1234,Coffee,13-11-2016 11:53,morning,weekend
1234,Hot chocolate,13-11-2016 11:53,morning,weekend
1234,Medialuna,13-11-2016 11:53,morning,weekend
1235,Brownie,13-11-2016 11:54,morning,weekend
1235,Bread,13-11-2016 11:54,morning,weekend
1236,Bread,13-11-2016 11:55,morning,weekend
1237,Sandwich,13-11-2016 11:57,morning,weekend
1237,Coffee,13-11-2016 11:57,morning,weekend
1237,Coffee,13-11-2016 11:57,morning,weekend
1238,Bread,13-11-2016 11:59,morning,weekend
1238,Bread,13-11-2016 11:59,morning,weekend
1238,Brownie,13-11-2016 11:59,morning,weekend
1239,Brownie,13-11-2016 12:02,afternoon,weekend
1239,Coffee,13-11-2016 12:02,afternoon,weekend
1239,Bread,13-11-2016 12:02,afternoon,weekend
1240,Sandwich,13-11-2016 12:07,afternoon,weekend
1240,Brownie,13-11-2016 12:07,afternoon,weekend
1240,Hot chocolate,13-11-2016 12:07,afternoon,weekend
1240,Coffee,13-11-2016 12:07,afternoon,weekend
1241,Coffee,13-11-2016 12:07,afternoon,weekend
1242,Bread,13-11-2016 12:14,afternoon,weekend
1242,Mineral water,13-11-2016 12:14,afternoon,weekend
1243,Coffee,13-11-2016 12:16,afternoon,weekend
1243,Coffee,13-11-2016 12:16,afternoon,weekend
1244,Bread,13-11-2016 12:17,afternoon,weekend
1245,Bread,13-11-2016 12:28,afternoon,weekend
1246,Coffee,13-11-2016 12:45,afternoon,weekend
1247,Bread,13-11-2016 12:53,afternoon,weekend
1248,Bacon,13-11-2016 13:01,afternoon,weekend
1248,Art Tray,13-11-2016 13:01,afternoon,weekend
1248,Coffee,13-11-2016 13:01,afternoon,weekend
1248,Coffee,13-11-2016 13:01,afternoon,weekend
1248,Juice,13-11-2016 13:01,afternoon,weekend
1249,Bread,13-11-2016 13:04,afternoon,weekend
1250,Coffee,13-11-2016 13:13,afternoon,weekend
1251,Hearty & Seasonal,13-11-2016 13:17,afternoon,weekend
1251,Coffee,13-11-2016 13:17,afternoon,weekend
1251,Tea,13-11-2016 13:17,afternoon,weekend
1252,Brownie,13-11-2016 13:19,afternoon,weekend
1252,Medialuna,13-11-2016 13:19,afternoon,weekend
1252,Muffin,13-11-2016 13:19,afternoon,weekend
1253,Bread,13-11-2016 13:29,afternoon,weekend
1254,Bread,13-11-2016 13:37,afternoon,weekend
1254,Brownie,13-11-2016 13:37,afternoon,weekend
1254,Muffin,13-11-2016 13:37,afternoon,weekend
1254,Bread,13-11-2016 13:37,afternoon,weekend
1254,My-5 Fruit Shoot,13-11-2016 13:37,afternoon,weekend
1255,Brownie,13-11-2016 13:39,afternoon,weekend
1255,Alfajores,13-11-2016 13:39,afternoon,weekend
1255,Coffee,13-11-2016 13:39,afternoon,weekend
1255,Bread,13-11-2016 13:39,afternoon,weekend
1256,Bread,13-11-2016 13:50,afternoon,weekend
1256,Jam,13-11-2016 13:50,afternoon,weekend
1256,Spread,13-11-2016 13:50,afternoon,weekend
1257,Brownie,13-11-2016 13:52,afternoon,weekend
1258,Coffee,13-11-2016 13:59,afternoon,weekend
1258,Hearty & Seasonal,13-11-2016 13:59,afternoon,weekend
1259,Bread,13-11-2016 14:14,afternoon,weekend
1259,Bread,13-11-2016 14:14,afternoon,weekend
1259,Keeping It Local,13-11-2016 14:14,afternoon,weekend
1259,Hearty & Seasonal,13-11-2016 14:14,afternoon,weekend
1259,Tea,13-11-2016 14:14,afternoon,weekend
1260,Coffee,13-11-2016 14:28,afternoon,weekend
1260,Coke,13-11-2016 14:28,afternoon,weekend
1260,Mineral water,13-11-2016 14:28,afternoon,weekend
1260,Bread,13-11-2016 14:28,afternoon,weekend
1260,Brownie,13-11-2016 14:28,afternoon,weekend
1261,Muffin,13-11-2016 14:36,afternoon,weekend
1261,Coffee,13-11-2016 14:36,afternoon,weekend
1261,Tea,13-11-2016 14:36,afternoon,weekend
1262,Bread,13-11-2016 14:39,afternoon,weekend
1263,Bread,13-11-2016 15:02,afternoon,weekend
1264,Coffee,13-11-2016 15:12,afternoon,weekend
1264,Coffee,13-11-2016 15:12,afternoon,weekend
1264,Tea,13-11-2016 15:12,afternoon,weekend
1264,Frittata,13-11-2016 15:12,afternoon,weekend
1264,Keeping It Local,13-11-2016 15:12,afternoon,weekend
1264,Bread,13-11-2016 15:12,afternoon,weekend
1265,Cookies,13-11-2016 15:23,afternoon,weekend
1266,Bread,13-11-2016 16:35,afternoon,weekend
1266,Cake,13-11-2016 16:35,afternoon,weekend
1267,Coffee,13-11-2016 16:39,afternoon,weekend
1267,Coffee,13-11-2016 16:39,afternoon,weekend
1267,Fudge,13-11-2016 16:39,afternoon,weekend
1267,Bread,13-11-2016 16:39,afternoon,weekend
1268,Muffin,13-11-2016 16:41,afternoon,weekend
1269,Coffee,13-11-2016 16:45,afternoon,weekend
1269,Kids biscuit,13-11-2016 16:45,afternoon,weekend
1270,Juice,13-11-2016 16:47,afternoon,weekend
1270,Muffin,13-11-2016 16:47,afternoon,weekend
1270,Brownie,13-11-2016 16:47,afternoon,weekend
1271,Kids biscuit,13-11-2016 16:47,afternoon,weekend
1272,Kids biscuit,13-11-2016 16:59,afternoon,weekend
1273,Art Tray,13-11-2016 17:42,evening,weekend
1273,Tartine,13-11-2016 17:42,evening,weekend
1274,Fudge,13-11-2016 17:47,evening,weekend
1274,My-5 Fruit Shoot,13-11-2016 17:47,evening,weekend
1274,Kids biscuit,13-11-2016 17:47,evening,weekend
1274,Muffin,13-11-2016 17:47,evening,weekend
1275,Coffee,14-11-2016 07:39,morning,weekday
1276,Coffee,14-11-2016 08:31,morning,weekday
1277,Tea,14-11-2016 08:57,morning,weekday
1277,Medialuna,14-11-2016 08:57,morning,weekday
1278,Medialuna,14-11-2016 08:58,morning,weekday
1278,Coffee,14-11-2016 08:58,morning,weekday
1279,Coffee,14-11-2016 09:11,morning,weekday
1280,Coffee,14-11-2016 09:17,morning,weekday
1280,Medialuna,14-11-2016 09:17,morning,weekday
1281,Pastry,14-11-2016 09:31,morning,weekday
1281,Coffee,14-11-2016 09:31,morning,weekday
1282,Keeping It Local,14-11-2016 09:38,morning,weekday
1282,Tea,14-11-2016 09:38,morning,weekday
1282,Coffee,14-11-2016 09:38,morning,weekday
1282,Coffee,14-11-2016 09:38,morning,weekday
1283,Farm House,14-11-2016 09:59,morning,weekday
1284,Tea,14-11-2016 10:01,morning,weekday
1284,Truffles,14-11-2016 10:01,morning,weekday
1285,Farm House,14-11-2016 10:05,morning,weekday
1286,Coffee,14-11-2016 10:06,morning,weekday
1286,Keeping It Local,14-11-2016 10:06,morning,weekday
1287,Medialuna,14-11-2016 10:12,morning,weekday
1287,Truffles,14-11-2016 10:12,morning,weekday
1287,Tea,14-11-2016 10:12,morning,weekday
1288,Tea,14-11-2016 10:13,morning,weekday
1288,Keeping It Local,14-11-2016 10:13,morning,weekday
1289,Medialuna,14-11-2016 10:14,morning,weekday
1289,Pastry,14-11-2016 10:14,morning,weekday
1289,Truffles,14-11-2016 10:14,morning,weekday
1290,Pastry,14-11-2016 10:18,morning,weekday
1291,Focaccia,14-11-2016 10:32,morning,weekday
1291,Farm House,14-11-2016 10:32,morning,weekday
1292,Coffee,14-11-2016 10:44,morning,weekday
1292,Bread,14-11-2016 10:44,morning,weekday
1293,Coffee,14-11-2016 10:49,morning,weekday
1293,Truffles,14-11-2016 10:49,morning,weekday
1294,Coffee,14-11-2016 10:59,morning,weekday
1294,Coffee,14-11-2016 10:59,morning,weekday
1294,Kids biscuit,14-11-2016 10:59,morning,weekday
1295,Coffee,14-11-2016 11:12,morning,weekday
1295,Tea,14-11-2016 11:12,morning,weekday
1296,Coffee,14-11-2016 11:17,morning,weekday
1296,Coffee,14-11-2016 11:17,morning,weekday
1297,Bread,14-11-2016 11:18,morning,weekday
1297,Bread,14-11-2016 11:18,morning,weekday
1298,Bread,14-11-2016 11:24,morning,weekday
1299,Medialuna,14-11-2016 11:35,morning,weekday
1300,Bread,14-11-2016 11:36,morning,weekday
1301,Tea,14-11-2016 11:40,morning,weekday
1301,Bread,14-11-2016 11:40,morning,weekday
1303,Mineral water,14-11-2016 12:00,afternoon,weekday
1303,Coffee,14-11-2016 12:00,afternoon,weekday
1303,Kids biscuit,14-11-2016 12:00,afternoon,weekday
1303,Muffin,14-11-2016 12:00,afternoon,weekday
1304,Pastry,14-11-2016 12:05,afternoon,weekday
1305,Coffee,14-11-2016 12:08,afternoon,weekday
1305,Keeping It Local,14-11-2016 12:08,afternoon,weekday
1306,Bread,14-11-2016 12:20,afternoon,weekday
1306,Sandwich,14-11-2016 12:20,afternoon,weekday
1306,Tea,14-11-2016 12:20,afternoon,weekday
1307,Fudge,14-11-2016 12:22,afternoon,weekday
1307,Fudge,14-11-2016 12:22,afternoon,weekday
1307,Bread,14-11-2016 12:22,afternoon,weekday
1307,Truffles,14-11-2016 12:22,afternoon,weekday
1308,Sandwich,14-11-2016 12:28,afternoon,weekday
1308,Coffee,14-11-2016 12:28,afternoon,weekday
1309,Coffee,14-11-2016 12:29,afternoon,weekday
1309,Tea,14-11-2016 12:29,afternoon,weekday
1309,Truffles,14-11-2016 12:29,afternoon,weekday
1310,Bread,14-11-2016 12:39,afternoon,weekday
1311,Sandwich,14-11-2016 12:41,afternoon,weekday
1311,Coffee,14-11-2016 12:41,afternoon,weekday
1311,Tea,14-11-2016 12:41,afternoon,weekday
1313,Coffee,14-11-2016 12:52,afternoon,weekday
1314,Sandwich,14-11-2016 13:03,afternoon,weekday
1314,Bread,14-11-2016 13:03,afternoon,weekday
1315,Hearty & Seasonal,14-11-2016 13:09,afternoon,weekday
1315,Hearty & Seasonal,14-11-2016 13:09,afternoon,weekday
1315,Alfajores,14-11-2016 13:09,afternoon,weekday
1315,Truffles,14-11-2016 13:09,afternoon,weekday
1316,Frittata,14-11-2016 13:14,afternoon,weekday
1316,Muffin,14-11-2016 13:14,afternoon,weekday
1316,Coffee,14-11-2016 13:14,afternoon,weekday
1316,Coffee,14-11-2016 13:14,afternoon,weekday
1317,Sandwich,14-11-2016 13:19,afternoon,weekday
1317,Hot chocolate,14-11-2016 13:19,afternoon,weekday
1317,Coffee,14-11-2016 13:19,afternoon,weekday
1317,Hearty & Seasonal,14-11-2016 13:19,afternoon,weekday
1317,Cookies,14-11-2016 13:19,afternoon,weekday
1318,Bread,14-11-2016 13:20,afternoon,weekday
1318,Bread,14-11-2016 13:20,afternoon,weekday
1318,Sandwich,14-11-2016 13:20,afternoon,weekday
1319,Farm House,14-11-2016 13:35,afternoon,weekday
1320,Coffee,14-11-2016 13:36,afternoon,weekday
1320,Muffin,14-11-2016 13:36,afternoon,weekday
1321,Scandinavian,14-11-2016 13:38,afternoon,weekday
1321,Bread,14-11-2016 13:38,afternoon,weekday
1322,Sandwich,14-11-2016 13:41,afternoon,weekday
1322,Soup,14-11-2016 13:41,afternoon,weekday
1322,Coffee,14-11-2016 13:41,afternoon,weekday
1322,Tea,14-11-2016 13:41,afternoon,weekday
1323,Farm House,14-11-2016 13:45,afternoon,weekday
1324,Coffee,14-11-2016 13:49,afternoon,weekday
1324,Tea,14-11-2016 13:49,afternoon,weekday
1325,Soup,14-11-2016 14:01,afternoon,weekday
1325,Jam,14-11-2016 14:01,afternoon,weekday
1325,Muffin,14-11-2016 14:01,afternoon,weekday
1325,Coffee,14-11-2016 14:01,afternoon,weekday
1326,Bread,14-11-2016 14:02,afternoon,weekday
1327,Coffee,14-11-2016 14:06,afternoon,weekday
1327,Soup,14-11-2016 14:06,afternoon,weekday
1328,Coffee,14-11-2016 14:41,afternoon,weekday
1328,Coffee,14-11-2016 14:41,afternoon,weekday
1328,Muffin,14-11-2016 14:41,afternoon,weekday
1329,Bread,14-11-2016 14:43,afternoon,weekday
1329,Muffin,14-11-2016 14:43,afternoon,weekday
1329,Kids biscuit,14-11-2016 14:43,afternoon,weekday
1330,Coffee,14-11-2016 15:02,afternoon,weekday
1330,Bread,14-11-2016 15:02,afternoon,weekday
1331,Coffee,14-11-2016 15:14,afternoon,weekday
1332,Muffin,14-11-2016 15:29,afternoon,weekday
1333,Ella's Kitchen Pouches,14-11-2016 15:34,afternoon,weekday
1333,Bread,14-11-2016 15:34,afternoon,weekday
1333,Muffin,14-11-2016 15:34,afternoon,weekday
1334,Soup,14-11-2016 15:40,afternoon,weekday
1334,Sandwich,14-11-2016 15:40,afternoon,weekday
1334,Frittata,14-11-2016 15:40,afternoon,weekday
1335,Bread,14-11-2016 15:42,afternoon,weekday
1335,Sandwich,14-11-2016 15:42,afternoon,weekday
1336,Coffee,14-11-2016 15:56,afternoon,weekday
1336,Bread,14-11-2016 15:56,afternoon,weekday
1336,Coffee,14-11-2016 15:56,afternoon,weekday
1336,Bread,14-11-2016 15:56,afternoon,weekday
1336,Cookies,14-11-2016 15:56,afternoon,weekday
1337,Bread,14-11-2016 16:08,afternoon,weekday
1337,Art Tray,14-11-2016 16:08,afternoon,weekday
1337,Tea,14-11-2016 16:08,afternoon,weekday
1337,Hot chocolate,14-11-2016 16:08,afternoon,weekday
1338,Art Tray,14-11-2016 16:11,afternoon,weekday
1338,Coffee,14-11-2016 16:11,afternoon,weekday
1338,Hot chocolate,14-11-2016 16:11,afternoon,weekday
1338,Juice,14-11-2016 16:11,afternoon,weekday
1338,Muffin,14-11-2016 16:11,afternoon,weekday
1339,Hot chocolate,14-11-2016 16:26,afternoon,weekday
1339,Coffee,14-11-2016 16:26,afternoon,weekday
1340,Farm House,14-11-2016 17:12,evening,weekday
1341,Farm House,14-11-2016 18:17,evening,weekday
1341,Muffin,14-11-2016 18:17,evening,weekday
1342,Coffee,15-11-2016 07:42,morning,weekday
1342,Medialuna,15-11-2016 07:42,morning,weekday
1343,Bread,15-11-2016 08:14,morning,weekday
1343,Keeping It Local,15-11-2016 08:14,morning,weekday
1344,Coffee,15-11-2016 09:02,morning,weekday
1345,Bread,15-11-2016 09:07,morning,weekday
1346,Medialuna,15-11-2016 09:13,morning,weekday
1346,Tea,15-11-2016 09:13,morning,weekday
1346,Coffee,15-11-2016 09:13,morning,weekday
1347,Hot chocolate,15-11-2016 09:16,morning,weekday
1348,Coffee,15-11-2016 09:17,morning,weekday
1349,Coke,15-11-2016 09:19,morning,weekday
1350,Coffee,15-11-2016 09:23,morning,weekday
1351,Farm House,15-11-2016 09:36,morning,weekday
1352,Coffee,15-11-2016 10:01,morning,weekday
1352,Coffee,15-11-2016 10:01,morning,weekday
1352,Keeping It Local,15-11-2016 10:01,morning,weekday
1352,Bread,15-11-2016 10:01,morning,weekday
1353,Coffee,15-11-2016 10:07,morning,weekday
1353,Truffles,15-11-2016 10:07,morning,weekday
1354,Coffee,15-11-2016 10:09,morning,weekday
1355,Coffee,15-11-2016 10:18,morning,weekday
1355,Tea,15-11-2016 10:18,morning,weekday
1355,Keeping It Local,15-11-2016 10:18,morning,weekday
1356,Coffee,15-11-2016 10:46,morning,weekday
1356,Keeping It Local,15-11-2016 10:46,morning,weekday
1357,Coffee,15-11-2016 10:49,morning,weekday
1357,Tea,15-11-2016 10:49,morning,weekday
1358,Coffee,15-11-2016 10:52,morning,weekday
1359,Coffee,15-11-2016 11:02,morning,weekday
