ID	Marital Status	Gender	Yearly Income	Children	Education	Occupation	Home Owner	Cars	Commute Distance	Region	Age	BikeBuyer
13582	Married	Female	130000	4	Partial College	Professional	Yes	4	0-1 Miles	Europe	60	No
28960	Married	Female	160000	5	Partial High School	Professional	No	4	10+ Miles	Pacific	34	No
13587	Single	Female	100000	4	High School	Professional	Yes	3	10+ Miles	Europe	51	No
13588	Married	Female	130000	4	Partial College	Professional	Yes	4	0-1 Miles	Europe	52	No
13589	Single	Male	90000	2	Partial College	Professional	Yes	2	10+ Miles	Europe	53	No
13593	Single	Female	100000	4	Partial College	Professional	Yes	4	10+ Miles	Europe	54	No
13594	Married	Female	100000	4	Partial College	Professional	Yes	4	10+ Miles	Europe	54	No
13596	Married	Male	80000	1	High School	Professional	No	3	2-5 Miles	Europe	55	No
13597	Married	Male	90000	1	High School	Professional	Yes	3	10+ Miles	Europe	55	No
13598	Married	Male	120000	5	Partial College	Professional	Yes	3	10+ Miles	Europe	55	No
13599	Married	Female	120000	5	Partial College	Professional	Yes	3	10+ Miles	Europe	55	No
13601	Married	Female	100000	4	Partial College	Management	Yes	4	5-10 Miles	Europe	56	No
13603	Married	Female	120000	5	Partial College	Management	Yes	3	10+ Miles	Europe	56	No
13604	Married	Male	130000	5	High School	Management	No	3	10+ Miles	Europe	56	No
13608	Married	Female	120000	5	High School	Management	Yes	3	10+ Miles	Europe	57	No
29324	Married	Female	40000	0	High School	Skilled Manual	Yes	2	5-10 Miles	North America	30	No
13610	Married	Male	80000	1	High School	Management	Yes	4	10+ Miles	Europe	57	No
13611	Married	Male	90000	1	High School	Management	Yes	3	10+ Miles	Europe	58	No
13612	Married	Female	130000	5	Partial High School	Professional	No	4	10+ Miles	Europe	59	No
13613	Married	Male	60000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	30	No
13614	Single	Female	60000	0	Bachelors	Professional	Yes	4	10+ Miles	Pacific	31	No
13615	Single	Female	60000	0	Bachelors	Professional	No	4	2-5 Miles	Pacific	31	No
13617	Married	Male	70000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	30	No
13621	Married	Female	60000	0	Bachelors	Professional	Yes	4	10+ Miles	Pacific	32	No
13623	Married	Male	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	33	No
13624	Single	Female	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	32	No
13627	Married	Female	80000	0	Bachelors	Professional	Yes	3	10+ Miles	Pacific	34	No
13628	Married	Female	110000	5	Partial College	Management	Yes	3	10+ Miles	Pacific	32	No
13634	Married	Female	100000	5	High School	Management	Yes	3	10+ Miles	Pacific	34	No
13635	Married	Male	80000	0	Bachelors	Professional	Yes	4	10+ Miles	Pacific	35	No
13639	Married	Male	100000	5	High School	Management	Yes	3	10+ Miles	Pacific	35	No
13640	Married	Female	100000	5	High School	Management	No	4	10+ Miles	Pacific	35	No
13641	Single	Male	90000	0	Bachelors	Professional	No	4	10+ Miles	Pacific	36	No
13642	Married	Female	100000	5	High School	Management	No	4	10+ Miles	Pacific	36	No
13652	Married	Female	90000	0	Bachelors	Management	Yes	2	5-10 Miles	North America	65	No
13654	Married	Male	100000	3	Graduate Degree	Management	Yes	3	1-2 Miles	North America	65	No
13655	Married	Male	100000	3	Graduate Degree	Management	Yes	3	5-10 Miles	North America	65	No
13656	Married	Female	110000	4	Graduate Degree	Management	Yes	2	5-10 Miles	North America	65	No
13659	Married	Male	130000	3	Bachelors	Management	Yes	4	5-10 Miles	North America	65	No
13663	Single	Male	10000	0	Partial High School	Manual	No	2	1-2 Miles	Europe	33	No
13664	Single	Male	10000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	33	No
13665	Married	Female	10000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	33	No
13668	Married	Male	60000	5	Bachelors	Professional	Yes	2	5-10 Miles	Pacific	43	No
13669	Married	Female	60000	2	Bachelors	Professional	Yes	2	0-1 Miles	Pacific	43	No
13670	Single	Female	60000	2	Bachelors	Professional	No	2	0-1 Miles	Pacific	43	No
13671	Single	Male	30000	0	Partial College	Clerical	No	1	1-2 Miles	Europe	32	No
13672	Single	Male	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	26	No
13673	Single	Female	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	26	No
13674	Single	Male	20000	0	Partial High School	Manual	Yes	2	1-2 Miles	Europe	26	No
13675	Single	Male	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	26	No
13676	Married	Male	20000	0	Partial High School	Manual	No	2	0-1 Miles	Europe	26	No
13677	Single	Female	30000	0	High School	Manual	No	1	1-2 Miles	Europe	28	No
13681	Single	Male	30000	0	High School	Manual	Yes	1	2-5 Miles	Europe	32	No
13682	Single	Male	30000	0	High School	Manual	No	1	1-2 Miles	Europe	33	No
13683	Single	Female	30000	0	High School	Manual	No	1	2-5 Miles	Europe	32	No
13684	Single	Male	10000	0	Partial High School	Manual	No	2	1-2 Miles	Europe	34	No
13688	Single	Male	50000	0	Graduate Degree	Skilled Manual	No	0	1-2 Miles	Europe	33	No
13692	Married	Male	40000	2	Partial College	Clerical	No	0	0-1 Miles	Europe	34	No
13694	Single	Female	30000	0	High School	Manual	Yes	1	2-5 Miles	Europe	34	No
13695	Single	Male	30000	0	High School	Manual	No	1	2-5 Miles	Europe	35	No
13696	Single	Female	40000	2	Partial College	Clerical	Yes	1	1-2 Miles	Europe	34	No
13698	Single	Female	40000	2	Partial College	Clerical	Yes	2	1-2 Miles	Europe	36	No
13699	Single	Female	40000	3	Partial College	Clerical	Yes	0	0-1 Miles	North America	31	No
13701	Single	Female	40000	3	Partial College	Clerical	Yes	1	0-1 Miles	North America	31	No
13703	Single	Female	30000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	32	No
13707	Married	Male	40000	4	Partial College	Clerical	No	1	0-1 Miles	North America	30	No
13708	Single	Female	60000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	40	No
13717	Married	Female	30000	0	Bachelors	Skilled Manual	Yes	1	1-2 Miles	North America	53	No
13723	Married	Male	30000	0	High School	Clerical	Yes	1	5-10 Miles	North America	52	No
13727	Married	Female	40000	0	Partial College	Clerical	Yes	1	1-2 Miles	North America	51	No
13731	Single	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	51	No
13732	Single	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	51	No
13737	Married	Male	40000	0	Partial College	Clerical	Yes	1	1-2 Miles	North America	49	No
13738	Married	Male	40000	0	Partial College	Clerical	Yes	1	1-2 Miles	North America	50	No
13739	Married	Male	40000	0	Partial College	Clerical	Yes	1	1-2 Miles	North America	50	No
13740	Married	Female	40000	0	Partial College	Clerical	Yes	1	1-2 Miles	North America	49	No
13748	Married	Male	80000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	48	No
13749	Married	Male	80000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	48	No
13750	Married	Male	80000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	48	No
13751	Single	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	48	No
13752	Single	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	48	No
13753	Single	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	48	No
13754	Single	Female	80000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	48	No
13755	Single	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13756	Single	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13757	Single	Female	60000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	47	No
13758	Single	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13759	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13760	Married	Male	60000	0	Graduate Degree	Skilled Manual	No	0	0-1 Miles	North America	47	No
13761	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13762	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13763	Single	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	47	No
13764	Married	Female	20000	1	Partial College	Manual	Yes	1	2-5 Miles	Europe	38	No
28959	Married	Male	130000	5	High School	Management	Yes	4	0-1 Miles	Pacific	34	No
13775	Single	Female	10000	4	Partial High School	Manual	Yes	0	0-1 Miles	Europe	39	No
13776	Married	Male	30000	0	Bachelors	Clerical	Yes	1	2-5 Miles	Europe	80	No
13780	Married	Female	20000	1	High School	Manual	Yes	1	2-5 Miles	Europe	40	No
13781	Married	Female	40000	0	Bachelors	Clerical	Yes	0	0-1 Miles	Europe	39	No
13785	Single	Male	30000	1	Bachelors	Clerical	No	1	1-2 Miles	Europe	40	No
13786	Single	Male	30000	1	Bachelors	Clerical	No	1	1-2 Miles	Europe	40	No
13787	Married	Male	30000	1	Bachelors	Clerical	Yes	1	2-5 Miles	Europe	40	No
13788	Married	Female	30000	1	Bachelors	Clerical	Yes	1	2-5 Miles	Europe	40	No
13791	Single	Female	20000	2	High School	Manual	Yes	1	0-1 Miles	Europe	41	No
13796	Married	Female	10000	2	Partial High School	Manual	No	2	0-1 Miles	Europe	43	No
13797	Married	Male	20000	3	High School	Manual	No	1	0-1 Miles	Europe	43	No
13798	Single	Female	20000	3	High School	Manual	Yes	2	0-1 Miles	Europe	43	No
13802	Married	Female	20000	0	Partial College	Clerical	Yes	1	1-2 Miles	Europe	72	No
13803	Married	Female	40000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	Europe	72	No
13804	Married	Female	40000	0	Bachelors	Skilled Manual	Yes	0	0-1 Miles	Europe	41	No
13805	Married	Male	40000	0	Bachelors	Skilled Manual	Yes	0	0-1 Miles	Europe	41	No
13809	Married	Female	40000	0	Bachelors	Skilled Manual	Yes	0	0-1 Miles	Europe	42	No
13810	Married	Female	40000	0	Bachelors	Skilled Manual	Yes	0	0-1 Miles	Europe	42	No
13813	Married	Female	30000	3	Partial College	Clerical	No	0	0-1 Miles	Europe	42	No
13814	Single	Female	30000	3	Partial College	Clerical	Yes	2	0-1 Miles	Europe	27	No
13815	Single	Female	30000	3	Partial College	Clerical	Yes	2	0-1 Miles	Europe	27	No
13816	Single	Female	30000	3	Partial College	Clerical	Yes	2	0-1 Miles	Europe	27	No
13817	Single	Female	20000	5	High School	Manual	Yes	4	0-1 Miles	Europe	28	No
13818	Single	Female	20000	0	High School	Manual	Yes	1	2-5 Miles	Europe	28	No
13819	Single	Male	20000	0	High School	Manual	No	1	2-5 Miles	Europe	28	No
13824	Single	Female	30000	4	Partial College	Clerical	Yes	2	0-1 Miles	Europe	28	No
13825	Single	Male	30000	5	Partial College	Clerical	Yes	2	0-1 Miles	Europe	29	No
13826	Single	Female	30000	0	Partial College	Clerical	No	1	0-1 Miles	Europe	28	No
13827	Married	Male	30000	0	Partial College	Clerical	No	1	0-1 Miles	Europe	29	No
13828	Single	Female	30000	0	Partial College	Clerical	Yes	1	2-5 Miles	Europe	29	No
13830	Single	Female	30000	0	Partial College	Clerical	No	1	2-5 Miles	Europe	29	No
13831	Single	Male	20000	0	High School	Manual	Yes	1	2-5 Miles	Europe	30	No
13832	Single	Female	20000	0	High School	Manual	No	1	5-10 Miles	Europe	30	No
13833	Single	Male	20000	0	High School	Manual	No	1	1-2 Miles	Europe	30	No
13834	Single	Female	20000	0	High School	Manual	No	1	5-10 Miles	Europe	30	No
13835	Single	Female	20000	0	High School	Manual	No	1	1-2 Miles	Europe	30	No
13837	Single	Female	30000	0	Partial College	Clerical	Yes	1	2-5 Miles	Europe	30	No
13838	Single	Female	30000	0	Partial College	Clerical	No	1	2-5 Miles	Europe	30	No
13843	Single	Male	30000	0	Partial College	Clerical	No	1	0-1 Miles	Europe	31	No
13848	Single	Female	40000	4	Partial College	Clerical	Yes	2	0-1 Miles	North America	34	No
13850	Single	Male	40000	0	Graduate Degree	Skilled Manual	No	0	1-2 Miles	North America	34	No
13857	Married	Female	60000	1	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	35	No
13858	Married	Female	60000	1	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	35	No
13859	Married	Female	60000	1	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	35	No
13860	Married	Female	40000	1	Graduate Degree	Skilled Manual	Yes	0	1-2 Miles	North America	34	No
13861	Married	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	34	No
13863	Married	Male	60000	0	Graduate Degree	Skilled Manual	Yes	0	2-5 Miles	North America	34	No
13864	Married	Female	60000	0	Graduate Degree	Skilled Manual	Yes	0	0-1 Miles	North America	34	No
13867	Married	Male	50000	1	Bachelors	Skilled Manual	Yes	0	0-1 Miles	North America	36	No
13868	Single	Female	60000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	36	No
13869	Married	Female	50000	1	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	37	No
13872	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	37	No
13874	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	36	No
13875	Married	Female	60000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	36	No
13876	Married	Male	60000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	37	No
13879	Single	Male	60000	2	Bachelors	Skilled Manual	No	1	0-1 Miles	North America	38	No
13880	Single	Male	60000	2	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	38	No
13881	Single	Female	60000	2	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	38	No
13888	Single	Male	70000	2	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	39	No
13891	Married	Male	60000	0	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	39	No
13893	Married	Male	70000	0	Graduate Degree	Professional	Yes	0	2-5 Miles	North America	40	No
13899	Married	Male	70000	5	Graduate Degree	Professional	Yes	2	2-5 Miles	North America	37	No
13900	Married	Male	70000	5	Graduate Degree	Professional	No	2	0-1 Miles	North America	37	No
13901	Married	Male	70000	5	Graduate Degree	Professional	No	2	0-1 Miles	North America	37	No
13902	Married	Male	70000	5	Graduate Degree	Professional	Yes	3	10+ Miles	North America	37	No
13913	Single	Female	80000	4	Bachelors	Skilled Manual	Yes	1	2-5 Miles	North America	41	No
13914	Married	Female	40000	0	Bachelors	Professional	No	1	0-1 Miles	North America	42	No
13919	Married	Female	70000	0	Bachelors	Skilled Manual	Yes	1	0-1 Miles	North America	82	No
13920	Single	Female	50000	2	Bachelors	Skilled Manual	Yes	2	0-1 Miles	North America	42	No
13921	Married	Male	60000	2	Bachelors	Professional	Yes	2	2-5 Miles	North America	43	No
13922	Married	Male	60000	2	Bachelors	Professional	Yes	2	2-5 Miles	North America	43	No
13923	Single	Male	60000	0	Bachelors	Professional	No	1	0-1 Miles	North America	38	No
13924	Single	Female	60000	0	Bachelors	Professional	Yes	1	2-5 Miles	North America	38	No
13926	Single	Male	60000	0	Bachelors	Professional	No	1	2-5 Miles	North America	43	No
13928	Married	Male	60000	2	Graduate Degree	Professional	Yes	0	0-1 Miles	North America	43	No
13929	Single	Male	40000	2	High School	Skilled Manual	Yes	2	2-5 Miles	North America	44	No
13930	Married	Female	70000	0	Partial College	Skilled Manual	Yes	1	0-1 Miles	North America	44	No
13931	Married	Male	70000	0	Partial College	Skilled Manual	Yes	1	2-5 Miles	North America	44	No
13932	Married	Male	40000	3	High School	Skilled Manual	Yes	3	10+ Miles	North America	44	No
13933	Married	Female	60000	0	Partial College	Skilled Manual	Yes	1	2-5 Miles	North America	45	No
13934	Married	Male	40000	2	High School	Skilled Manual	Yes	2	2-5 Miles	North America	46	No
13935	Married	Female	40000	2	High School	Skilled Manual	Yes	2	2-5 Miles	North America	45	No
13936	Married	Male	70000	0	Partial College	Skilled Manual	No	1	0-1 Miles	North America	39	No
13937	Single	Female	70000	0	Partial College	Skilled Manual	Yes	1	2-5 Miles	North America	39	No
13940	Single	Female	60000	0	Graduate Degree	Professional	No	1	2-5 Miles	North America	39	No
13941	Married	Female	60000	0	Partial College	Skilled Manual	Yes	1	0-1 Miles	North America	45	No
29251	Married	Female	110000	3	Bachelors	Management	Yes	3	5-10 Miles	North America	45	No
13943	Married	Female	60000	0	Partial College	Skilled Manual	Yes	1	2-5 Miles	North America	46	No
13944	Married	Male	60000	0	Partial College	Skilled Manual	Yes	1	0-1 Miles	North America	46	No
13945	Married	Female	60000	0	Partial College	Skilled Manual	Yes	1	0-1 Miles	North America	46	No
29451	Single	Male	10000	0	Partial College	Manual	No	1	2-5 Miles	Europe	64	No
13950	Married	Female	70000	4	Graduate Degree	Professional	Yes	1	2-5 Miles	North America	48	No
13951	Single	Male	60000	0	Graduate Degree	Management	Yes	1	2-5 Miles	North America	77	No
13952	Married	Male	90000	0	Graduate Degree	Management	Yes	0	0-1 Miles	Pacific	37	No
13954	Married	Male	60000	2	Bachelors	Professional	Yes	1	2-5 Miles	Pacific	38	No
13956	Single	Female	70000	5	Bachelors	Professional	Yes	3	10+ Miles	Pacific	38	No
13961	Married	Female	80000	5	Graduate Degree	Management	Yes	3	0-1 Miles	Pacific	40	No
13962	Married	Female	80000	5	Graduate Degree	Management	Yes	3	0-1 Miles	Pacific	40	No
13963	Married	Female	80000	5	Graduate Degree	Management	Yes	3	0-1 Miles	Pacific	39	No
13969	Single	Male	70000	0	Bachelors	Professional	No	1	5-10 Miles	Pacific	38	No
13972	Single	Male	70000	0	Bachelors	Professional	No	1	5-10 Miles	Pacific	41	No
13980	Single	Female	30000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	27	No
13981	Married	Female	10000	0	High School	Skilled Manual	No	3	1-2 Miles	Pacific	62	No
13982	Married	Male	20000	0	High School	Skilled Manual	Yes	2	5-10 Miles	Pacific	62	No
13983	Married	Male	20000	0	High School	Skilled Manual	Yes	2	5-10 Miles	Pacific	62	No
13985	Married	Female	60000	0	Partial College	Skilled Manual	No	1	1-2 Miles	North America	27	No
13988	Single	Male	40000	0	Partial High School	Clerical	Yes	2	5-10 Miles	North America	28	No
13989	Single	Female	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	28	No
13991	Married	Male	40000	0	Partial College	Skilled Manual	Yes	1	5-10 Miles	North America	28	No
13995	Married	Female	20000	0	High School	Skilled Manual	No	2	1-2 Miles	Pacific	59	No
13996	Married	Female	20000	0	High School	Skilled Manual	Yes	2	5-10 Miles	Pacific	59	No
13998	Married	Male	10000	1	Partial High School	Clerical	Yes	2	5-10 Miles	Pacific	58	No
14000	Single	Male	40000	0	Partial High School	Clerical	No	2	5-10 Miles	North America	29	No
