rank,title,studio,lifetime_gross,year
5131,Alphabet City,Atl,7035585,1984
5132,House Arrest,MGM,7032782,1996
5133,Star Kid,Trim.,7029025,1998
5134,Turistas,FoxA,7027762,2006
5135,Three Wishes,Sav.,7027517,1995
5136,Screwed,Uni.,7027345,2000
5137,BASEketball,Uni.,7027290,1998
5138,Bug,LGF,7025810,2007
5139,Kissing Jessica Stein,FoxS,7025722,2002
5140,Last of the Dogmen,Sav.,7024389,1995
5141,Running with Scissors,Sony,7022827,2006
5142,Hiding Out,DEG,7019441,1987
5143,Black Nativity,FoxS,7018189,2013
5144,An American Carol,Viv.,7013191,2008
5145,Crossover,Sony,7009668,2006
5146,International Velvet,MGM,7009238,1978
5147,The Triplets of Belleville,SPC,7007149,2003
5148,Our Brand Is Crisis (2015),WB,7002261,2015
5149,Buena Vista Social Club,Art.,7002182,1999
5150,Cat People,Uni.,7000000,1982
5151,Fearless,WB,6995302,1993
5152,Relentless,NL,6985999,1989
5153,Children of the Corn II,Mira.,6980986,1993
5154,Grandma (2015),SPC,6980524,2015
5155,Trial by Jury,WB,6971777,1994
5156,I Ought to Be in Pictures,Fox,6968359,1982
5157,Shag: The Movie,Hemd,6957975,1989
5158,La Cage aux Folles 2,MGM,6950125,1981
5159,Suburban Commando,NL,6948859,1991
5160,Red Sonja,MGM,6948633,1985
5161,Blue City,Par.,6947787,1986
5162,Sexy Beast,FoxS,6946056,2001
5163,State and Main,FL,6944471,2000
5164,Almost an Angel,Par.,6939946,1990
5165,The Wedding Banquet,Gold.,6933459,1993
5166,Take Me Home Tonight,Rela.,6928068,2011
5167,A Cry in the Dark,WB,6908797,1988
5168,Birth of the Dragon,BH Tilt,6901965,2017
5169,Shut In,EC,6900335,2016
5170,The Amateur,Fox,6892098,1982
5171,Willard,NL,6886089,2003
5172,Redline,Chic.,6881022,2007
5173,Thunderbirds,Uni.,6880917,2004
5174,Death Wish 4: The Crackdown,Can.,6880310,1987
5175,"Woman, Thou Art Loosed",Magn.,6879730,2004
5176,The Brothers Grimsby,Sony,6874837,2016
5177,Cedar Rapids,FoxS,6861102,2011
5178,Never Talk to Strangers,Sony,6858261,1995
5179,Romantic Comedy,MGM,6857733,1983
5180,Running Scared,NL,6855137,2006
5181,The Spectacular Now,A24,6854611,2013
5182,200 Cigarettes,Par.,6852450,1999
5183,The Collection,LD,6842058,2012
5184,Exit to Eden,Sav.,6841570,1994
5185,The Pope of Greenwich Village,MGM,6836201,1984
5186,Moonlight Mile,BV,6835856,2002
5187,Panther,Gram.,6834525,1995
5188,Mixed Nuts,Sony,6821850,1994
5189,The Chipmunk Adventure,Gold.,6804312,1987
5190,Trick or Treat,DEG,6797218,1986
5191,Fanny and Alexander,Emb,6783304,1983
5192,Conviction,FoxS,6783129,2010
5193,In the Valley of Elah,WIP,6777741,2007
5194,Runaway,TriS,6770587,1984
5195,Ladies in Lavender,IDP,6765081,2005
5196,Me and Earl and the Dying Girl,FoxS,6758416,2015
5197,Caught Up,Live,6754958,1998
5198,The Young Black Stallion (IMAX),BV,6751389,2003
5199,"Seraphin, un homme et son peche",All.,6749187,2002
5200,Smoke Signals,Mira.,6745362,1998
5201,The Mambo Kings,WB,6742168,1992
5202,Amour,SPC,6739492,2012
5203,Fortress,Mira.,6739141,1993
5204,Baahubali: The Beginning,BSC,6738000,2015
5205,9 1/2 Weeks,MGM,6735922,1986
5206,Loving Vincent,Good Deed,6735118,2017
5207,Town & Country,NL,6719973,2001
5208,American History X,NL,6719864,1998
5209,Hotel Artemis,Global Road,6708147,2018
5210,Roger and Me,WB,6706368,1989
5211,The Snowman,Uni.,6700035,2017
5212,Delta Force 2: Operation Stranglehold,MGM,6698361,1990
5213,U-Turn,Sony,6682098,1997
5214,The Closet (Le Placard),Mira.,6678894,2001
5215,Hairspray (1988),NL,6671108,1988
5216,City Island,Anch.,6671036,2010
5217,Nightmares,Uni.,6670680,1983
5218,Six Weeks,Uni.,6668025,1982
5219,The Golden Seal,Gold.,6666725,1983
5220,Forced Vengeance,MGM,6660333,1982
5221,Where the Buffalo Roam,Uni.,6659377,1980
5222,I Dreamed of Africa,Sony,6651522,2000
5223,Swing Shift,WB,6650206,1984
5224,Fresh Horses,Col.,6640346,1988
5225,Black Moon Rising,NW,6637565,1986
5226,Spider-Man / Men in Black II,Sony,6632970,2002
5227,Femme Fatale,WB,6630252,2002
5228,The Savages,FoxS,6623082,2007
5229,The Gong Show Movie,Uni.,6621520,1980
5230,The Last Station,SPC,6617867,2010
5231,The Hunted (1995),Uni.,6609661,1995
5232,Best of the Best II,Fox,6608687,1993
5233,Bride and Prejudice,Mira.,6605592,2005
5234,The Grandmaster,Wein.,6594959,2013
5235,Millions,FoxS,6584159,2005
5236,Once Upon a Forest,Fox,6582052,1993
5237,Strange Wilderness,ParC,6575282,2008
5238,Curse of the Golden Flower,SPC,6566773,2006
5239,Here Come the Littles,Atl,6565359,1985
5240,The Road to Wellville,Sony,6562513,1994
5241,Bajirao Mastani,Eros,6557047,2015
5242,Lost and Found (1999),WB,6552255,1999
5243,The Razor's Edge,Col.,6551987,1984
5244,3 Idiots,Relbig.,6532874,2009
5245,The Rules of Attraction,Lions,6532619,2002
5246,Winter's Bone,RAtt.,6531503,2010
5247,Maria Full of Grace,FL,6529624,2004
5248,Warriors of Virtue,MGM,6524620,1997
5249,A Very Long Engagement,WIP,6524389,2004
5250,Blue Collar,Uni.,6521083,1978
5251,Dog Days (2018),LD,6507242,2018
5252,Switchback,Par.,6492660,1997
5253,Teacher's Pet,BV,6491969,2004
5254,The Young Messiah,Focus,6490401,2016
5255,The Big Bounce,WB,6489476,2004
5256,Flashback,Par.,6488114,1990
5257,The Osterman Weekend,Fox,6486797,1983
5258,Little Boy,ORF,6485961,2015
5259,The Real McCoy,Uni.,6484246,1993
5260,Star 80,WB,6472990,1983
5261,Mighty Aphrodite,Mira.,6468498,1995
5262,All the Marbles,MGM,6468195,1981
5263,The Last Unicorn,JenF,6455330,1982
5264,Gods and Monsters,Lions,6451628,1998
5265,Hot to Trot,WB,6436211,1988
5266,Brideshead Revisited,Mira.,6432256,2008
5267,Mac and Me,Orion,6424112,1988
5268,Same Kind of Different as Me,PFR,6423605,2017
5269,The Temp,Par.,6419876,1993
5270,"Waiting for ""Superman""",ParV,6417135,2010
5271,Defenseless,NL,6413375,1991
5272,The Rocker,Fox,6409528,2008
5273,Just Between Friends,Orion,6408791,1986
5274,Six Degrees of Separation,MGM,6405918,1993
5275,My Own Private Idaho,FL,6401336,1991
5276,Eyewitness,Fox,6400000,1981
5277,Most Wanted,NL,6391946,1997
5278,The Secret in Their Eyes,SPC,6391436,2010
5279,Cantinflas,LGF,6382924,2014
5280,Post Grad,Fox,6380019,2009
5281,The Aristocrats,Think,6377461,2005
5282,Hyde Park on Hudson,Focus,6376145,2012
5283,Article 99,Orion,6375979,1992
5284,It's Kind of a Funny Story,Focus,6363628,2010
5285,The Sting II,Uni.,6347072,1983
5286,Motel Hell,MGM,6342668,1980
5287,The Unholy,Vest,6337299,1988
5288,Amityville 3-D,Orion,6333135,1983
5289,Affliction,Lions,6330054,1998
5290,Joe Kidd,Uni.,6330000,1972
5291,The Soldier,Emb,6328816,1982
5292,Girls Just Want to Have Fun,NW,6326051,1985
5293,Little Miss Marker,Uni.,6321392,1980
5294,Beyond the Sea,Lions,6318709,2004
5295,Southside with You,RAtt.,6304223,2016
5296,The Jacket,WIP,6303762,2005
5297,Lowriders,BH Tilt,6303560,2017
5298,What Planet Are You From?,Sony,6291602,2000
5299,The Gods Must Be Crazy II,Col.,6291444,1990
5300,One Night at McCool's,USA,6290673,2001
5301,Impostor,Mira.,6285176,2002
5302,Rambling Rose,NL,6266621,1991
5303,The House of the Spirits,Mira.,6265311,1994
5304,Night in the Life of Jimmy Reardon,Fox,6264058,1988
5305,Music Box,TriS,6263883,1989
5306,All Is Lost,RAtt.,6263670,2013
5307,Dick,Sony,6262878,1999
5308,The Adventures of Buckaroo Banzai,Fox,6254148,1984
5309,Mambo Italiano (Canada),Equin.,6253026,2003
5310,Firstborn,Par.,6250994,1984
5311,Widows' Peak,FL,6243722,1994
5312,Ghost World,MGM,6217849,2001
5313,"Oh, Heavenly Dog!",Fox,6216067,1980
5314,Topsy-Turvy,USA,6208548,1999
5315,Believe,ORF,6206566,2013
5316,The Straight Story,BV,6203044,1999
5317,Night and the City,Fox,6202756,1992
5318,Croupier,TSG,6201143,2000
5319,Sultan,Yash,6200000,2016
5320,Rabbit-Proof Fence,Mira.,6199600,2002
5321,Braddock: Missing in Action III,Can.,6193901,1988
5322,Nowhere in Africa,Zeit.,6180200,2003
5323,Tell No One,MBox,6177192,2008
5324,Americathon,MGM,6171763,1979
5325,Maudie,SPC,6170998,2017
5326,Mystery Date,Orion,6166819,1991
5327,The Secret of Roan Inish,First,6159269,1995
5328,UHF,Orion,6157157,1989
5329,Barton Fink,Fox,6153939,1991
5330,Chained Heat,JenF,6149983,1983
5331,Plenty,Fox,6148000,1985
5332,Almost Heroes,WB,6136856,1998
5333,Folks!,Fox,6132924,1992
5334,Chasing Papi,Fox,6130049,2003
5335,The Border,Uni.,6118683,1982
5336,The Hurricane Heist,ENTMP,6115825,2018
5337,Coco Before Chanel,SPC,6113834,2009
5338,Kull the Conqueror,Uni.,6112613,1997
5339,Short Cuts,FL,6110979,1993
5340,Evil Under the Sun,Uni.,6110000,1982
5341,The Interview (2014),Sony,6105175,2014
5342,Every Day (2018),Orion,6102076,2018
5343,Sea Rex 3D: Journey to a Prehistoric World,3D,6096582,2010
5344,Rustler's Rhapsody,Par.,6090497,1985
5345,Grandma's Boy,Fox,6090172,2006
5346,Gigli,SonR,6087542,2003
5347,Deuces Wild,MGM,6080065,2002
5348,Assassination,Can.,6075793,1987
5349,Heaven Help Us,MGM,6070794,1985
5350,Men Don't Leave,WB,6070725,1990
5351,Just Getting Started,BG,6069605,2017
5352,Partners,Par.,6062898,1982
5353,Shirley Valentine,Par.,6056912,1989
5354,The Way of the Gun,Art.,6055661,2000
5355,Megiddo: The Omega Code II,8X,6047691,2001
5356,Meet the Mormons,Purd.,6047363,2014
5357,Racing with the Moon,Par.,6045647,1984
5358,Foolish,Art.,6033999,1999
5359,A Fine Mess,Col.,6029824,1986
5360,Gold Diggers: Secret of Bear Mountain,Uni.,6029091,1995
5361,Trapped in Paradise,Fox,6017509,1994
5362,The Walking Dead,Sav.,6014341,1995
5363,Running,Uni.,6012556,1979
5364,The Cemetary Club,BV,6011745,1993
5365,American Splendor,FL,6010990,2003
5366,Hitchcock,FoxS,6008677,2012
5367,Run Fat Boy Run,PicH,6003262,2008
5368,The Diving Bell and the Butterfly,Mira.,6003227,2007
5369,Chasing Mavericks,Fox,6002756,2012
5370,The Loft,ORF,6002684,2015
5371,The Sessions,FoxS,6002451,2012
5372,Beyond the Limit,Par.,5997566,1983
5373,Light it Up,Fox,5985690,1999
5374,The Boxer,Uni.,5980578,1997
5375,Still of the Night,MGM,5979947,1982
5376,The Hunger,MGM,5979292,1983
5377,1969,Atl,5979011,1988
5378,Les Boys 2,Lions,5974732,1998
5379,Lars and the Real Girl,MGM,5972884,2007
5380,Basic Instinct 2,Sony,5971336,2006
5381,My Little Pony,DEG,5958456,1986
5382,Last Dance,BV,5939449,1996
5383,Inventing the Abbotts,Fox,5936344,1997
5384,The Last Legion,Wein.,5933494,2007
5385,Immediate Family,Col.,5932613,1989
5386,Evil Dead 2,DEG,5923044,1987
5387,Casa De Mi Padre,LGF,5909483,2012
5388,Gang Related,MGM,5906773,1997
5389,The Florida Project,A24,5904366,2017
5390,Highlander,Fox,5900000,1986
5391,Cry Freedom,Uni.,5899797,1987
5392,Feel the Noise,BMG,5898393,2007
5393,Local Hero,WB,5895761,1983
5394,Ed Wood,BV,5887457,1994
5395,Against the Ropes,Par.,5884190,2004
5396,The Opposite of Sex,SPC,5881367,1998
5397,Captain Fantastic,BST,5879736,2016
5398,Palmetto,Sony,5878911,1998
5399,Heaven and Earth,WB,5864949,1993
5400,The Rescue,BV,5855392,1988
5401,Real Women Have Curves,NM,5853194,2002
5402,Transformers: The Movie,DEG,5849647,1986
5403,The Bling Ring,A24,5845732,2013
5404,The Hitcher,TriS,5844868,1986
5405,Pulling Strings,LGF,5842961,2013
5406,The Last Seduction,Oct.,5842603,1994
5407,Crossroads (1986),Col.,5839031,1986
5408,Night of the Living Dead,Col.,5835247,1990
5409,The Last American Virgin,Can.,5829781,1982
5410,Before Sunset,WIP,5820649,2004
5411,Cyrano de Bergerac,OrionC,5820020,1990
5412,Stanley & Iris,MGM,5820015,1990
5413,The Perfect Holiday,YFG,5812781,2007
5414,All Saints,Affirm,5802208,2017
5415,Leave No Trace,BST,5800174,2018
5416,Mona Lisa,Isld,5794184,1986
5417,Luther,RS,5791328,2003
5418,Beginners,Focus,5790894,2011
5419,Pretty Baby,Par.,5786368,1978
5420,Bordello of Blood,Uni.,5781045,1996
5421,Sheena,Col.,5778353,1984
5422,Millennium,Fox,5777099,1989
5423,Suburbicon,Par.,5775178,2017
5424,Victor Frankenstein,Fox,5775076,2015
5425,The Tie That Binds,BV,5772529,1995
5426,Kolya,Mira.,5770254,1997
5427,Leatherface: The Texas Chainsaw Massacre III,NL,5765562,1990
5428,The Clearing,FoxS,5763875,2004
5429,Lucky You,WB,5758950,2007
5430,Get on the Bus,Sony,5754249,1996
5431,Airheads,Fox,5751882,1994
5432,Closed Circuit,Focus,5750401,2013
5433,Beyond Rangoon,Sony,5750110,1995
5434,A Most Violent Year,A24,5749134,2014
5435,The Station Agent,Mira.,5739376,2003
5436,Gallipoli,Par.,5732587,1981
5437,Gymkata,MGM,5730596,1985
5438,Hardware,Mira.,5728953,1990
5439,God's Not Dead: A Light in Darkness,PFR,5728940,2018
5440,Spellbound (2003),Think,5728581,2003
5441,187,WB,5727130,1997
5442,The Lonely Guy,Uni.,5718573,1984
5443,El Crimen del Padre Amaro,IDP,5717044,2002
5444,Wisdom,Fox,5715174,1987
5445,Who's Your Caddy?,MGM/W,5713425,2007
5446,Surrender,WB,5711976,1987
5447,Screamers,Sony,5711695,1996
5448,Mary Reilly,Sony,5707094,1996
5449,Flying Monsters,NGE,5705874,2011
5450,Mongol,PicH,5705761,2008
5451,A Dangerous Method,SPC,5704709,2011
5452,RockNRolla,WB,5700626,2008
5453,Under Fire,Orion,5696391,1983
5454,Kundun,BV,5684789,1997
5455,Cold Comfort Farm,Gram.,5682429,1996
5456,Eight Men Out,Orion,5680515,1988
5457,Hear No Evil,Fox,5679569,1993
5458,Smokey & the Bandit Part III,Uni.,5678950,1983
5459,The Man Who Invented Christmas,BST,5676486,2017
5460,Megaforce,Fox,5675599,1982
5461,Down in the Delta,Mira.,5672903,1998
5462,For Greater Glory,ArcEnt,5672846,2012
5463,Personal Best,WB,5672311,1982
5464,My Bloody Valentine (1981),Par.,5672031,1981
5465,Nadine,TriS,5669831,1987
5466,The Warrior's Way,Rela.,5666340,2010
5467,20th Century Women,A24,5664764,2016
5468,Where the Money Is,USA,5661798,2000
5469,The Pallbearer,Mira.,5656388,1996
5470,Underclassman,Mira.,5655459,2005
5471,Never Die Alone,FoxS,5645298,2004
5472,Danny Collins,BST,5637066,2015
5473,Swing Kids,BV,5632086,1993
5474,Phantoms,Mira.,5624282,1998
5475,Avenging Angel,NW,5622787,1985
5476,Paris Can Wait,SPC,5617731,2017
5477,Batman: Mask of the Phantasm,WB,5617391,1993
5478,Cuba,MGM,5610280,1979
5479,Indochine,SPC,5603158,1992
5480,Death of a Nation,QF,5597563,2018
5481,Central Station,SPC,5596708,1998
5482,"Elvira, Mistress of the Dark",NW,5596267,1988
5483,Islands in the Stream,Par.,5596173,1977
5484,Iris,Mira.,5594617,2001
5485,Paradise,Emb,5588800,1982
5486,Loose Cannons,TriS,5585154,1990
5487,"Europa, Europa",OrionC,5575738,1991
5488,Cesar Chavez,LGF,5571497,2014
5489,Gridlock'd,Gram.,5571205,1997
5490,A Night in Heaven,Fox,5563663,1983
5491,Tiger Zinda Hai,Yash,5560921,2017
5492,The Star Chamber,Fox,5555305,1983
5493,Dream a Little Dream,Vest,5552441,1989
5494,For Your Consideration,WIP,5549923,2006
5495,Delirious (1991),MGM,5546827,1991
5496,Before Sunrise,Sony,5535405,1995
5497,Water,FoxS,5529144,2006
5498,Say It Isn't So,Fox,5520393,2001
5499,Aqua Teen Hunger Force Colon Movie Film for Theaters,First,5520368,2007
5500,Wind,TriS,5519569,1992
5501,The Grey Fox,MGM,5516140,1983
5502,Heartbreak Hotel,BV,5509417,1988
5503,Downfall,NM,5509040,2005
5504,Shine a Light,ParV,5505267,2008
5505,Going Ape!,Par.,5504218,1981
5506,Slums of Beverly Hills,FoxS,5502773,1998
5507,A Scanner Darkly,WIP,5501616,2006
5508,Three of Hearts,NL,5495507,1993
5509,Rescue Dawn,MGM,5490423,2007
5510,The Counterfeiters,SPC,5488570,2008
5511,Ride,Mira.,5485295,1998
5512,The Dogs of War,MGM,5484132,1981
5513,Of Mice and Men,MGM,5471088,1992
5514,Livin' Large!,Gold.,5467959,1991
5515,Little Children,NL,5463019,2006
5516,Eve of Destruction,Orion,5451119,1991
5517,Troll,EP,5450815,1986
5518,Gray Lady Down,Uni.,5438927,1978
5519,Split Second,Istr,5430822,1992
5520,Lifeguard,Par.,5424178,1976
5521,Belle Epoque,SPC,5418216,1994
5522,Monkeybone,Fox,5411999,2001
5523,Meatballs II,TriS,5410972,1984
5524,Amores Perros,Lions,5408467,2001
5525,The Sicilian,Fox,5406879,1987
5526,The Human Stain,Mira.,5381908,2003
5527,Orlando,SPC,5377643,1993
5528,Second Sight,WB,5368865,1989
5529,The Guard,SPC,5360274,2011
5530,October Baby,5&2,5357328,2011
5531,Margin Call,RAtt.,5354039,2011
5532,The Truth About Charlie,Uni.,5350371,2002
5533,Creator,Uni.,5349607,1985
5534,Monkey Shines,Orion,5344577,1988
5535,Once Upon a Time in America,WB,5321508,1984
5536,Bread and Tulips,First,5318679,2001
5537,Divine Madness,WB,5318098,1980
5538,Made,Art.,5313300,2001
5539,The Dresser,Col.,5310748,1983
5540,Won't Back Down,Fox,5310554,2012
5541,Chennai Express,UTV,5307960,2013
5542,Whatever Works,SPC,5306706,2009
5543,Cave of Forgotten Dreams,IFC,5304920,2011
5544,Dangerous Ground,NL,5303931,1997
5545,Cannery Row,MGM,5301539,1982
5546,Hero and the Terror,Can.,5301200,1988
5547,Metalstorm,Uni.,5301085,1983
5548,Slackers,Sony,5285941,2002
5549,The Skeleton Twins,RAtt.,5284309,2014
5550,The In Crowd,WB,5280035,2000
5551,Black and White,Sony,5277299,2000
5552,Love Letters (1984),NW,5269990,1984
5553,Persuasion,SPC,5269757,1995
5554,Gardens of Stone,TriS,5262047,1987
5555,Siegfried & Roy: The Magic Box (IMAX),Imax,5231283,1999
5556,Venom,Par.,5229643,1982
5557,Hollywood Shuffle,Gold.,5228617,1987
5558,Miami Rhapsody,BV,5221281,1995
5559,Farewell My Concubine,Mira.,5216888,1993
5560,In God We Trust,Uni.,5215015,1980
5561,Bad Education,SPC,5211842,2004
5562,Bandslam,Sum.,5210988,2009
5563,The Wind Rises,BV,5209580,2014
5564,Hunt for the Wilderpeople,Orch.,5205468,2016
5565,Formula 51,SGem,5204007,2002
5566,Inchon,MGM,5200986,1982
5567,Jane Eyre (1996),Mira.,5200601,1996
5568,Kelly's Heroes,MGM,5200000,1970
5569,Clara's Heart,WB,5194491,1988
5570,The Girl Who Kicked the Hornet's Nest,MBox,5190196,2010
5571,52 Pick-Up,Can.,5186646,1986
5572,Alone in the Dark,Lions,5178569,2005
5573,Student Bodies,Par.,5165432,1981
5574,Jack the Bear,Fox,5145823,1993
5575,The Hotel New Hampshire,Orion,5142858,1984
5576,Birthday Girl,Mira.,5142576,2002
5577,Butch and Sundance: The Early Days,Fox,5136913,1979
5578,The Object of Beauty,Ave,5136759,1991
5579,The Company You Keep,SPC,5133027,2013
5580,The World's Fastest Indian,Magn.,5128124,2005
5581,Heidi's Song,Par.,5124391,1982
5582,Grind,WB,5123696,2003
5583,King David,Par.,5111099,1985
5584,Gossip,WB,5108820,2000
5585,Solo,Sony,5107669,1996
5586,Biutiful,RAtt.,5101237,2011
5587,Out of Bounds,Col.,5099316,1986
5588,Sunshine (1999),ParC,5096267,1999
5589,Stop Making Sense,Cinc,5095592,1984
5590,Birth,NL,5095038,2004
5591,Top Dog,MGM,5093707,1995
5592,Vigilante,FVI,5091888,1983
5593,Ghost in the Machine,Fox,5086909,1993
5594,Bleed for This,ORF,5083906,2016
5595,Miller's Crossing,Fox,5080409,1990
5596,Celebrity,Mira.,5078660,1998
5597,Action Point,Par.,5059608,2018
5598,Two Mules for Sister Sara,Uni.,5050000,1970
5599,The Three Burials of Melquiades Estrada,SPC,5027684,2005
5600,American Dreamer,WB,5021751,1984
5601,Woman on Top,FoxS,5020111,2000
5602,Beirut,BST,5019226,2018
5603,La Femme Nikita,Gold.,5017971,1991
5604,Your Name.,FUN,5017246,2017
5605,Broken Embraces,SPC,5014305,2009
5606,Brass Target,MGM,5011158,1978
5607,Moon,SPC,5010163,2009
5608,Heaven's Prisoners,NL,5009305,1996
5609,Bubble Boy,BV,5007898,2001
5610,I Am Love,Magn.,5005465,2010
5611,Tempest,Col.,5005245,1982
5612,Club Dread,FoxS,5001708,2004
5613,Day of the Dead,UFD,5000000,1985
5614,The Watcher in the Woods,BV,5000000,1981
5615,No Small Affair,Col.,4994094,1984
5616,That's Entertainment! II,MGM,4979380,1976
5617,Let It Ride,Par.,4973285,1989
5618,Gringo,STX,4969853,2018
5619,Summer Lovers,Film,4968000,1982
5620,The Handmaid's Tale,Cinc,4960385,1990
5621,Jakob the Liar,Sony,4956401,1999
5622,20 Feet from Stardom,RTWC,4946445,2013
5623,Innocent Blood,WB,4943279,1992
5624,Vamp,NW,4941117,1986
5625,Jean de Florette,OrionC,4940939,1987
5626,Girl 6,FoxS,4939939,1996
5627,The Apparition,WB,4936819,2012
5628,From Justin to Kelly,Fox,4928883,2003
5629,Surf Ninjas,NL,4916135,1993
5630,Hilary and Jackie,Oct.,4912892,1998
5631,The Playboys,Gold.,4906900,1992
5632,The Virgin Suicides,ParC,4906229,2000
5633,"Paris, je t'aime",First,4899278,2007
5634,The Lover,MGM,4899194,1992
5635,Players,Par.,4896094,1979
5636,The Magdalene Sisters,Mira.,4890878,2003
5637,Rainbow Brite and the Star Stealer,WB,4889971,1985
5638,Hamlet 2,Focus,4886216,2008
5639,Invaders From Mars,Can.,4884663,1986
5640,He Knows You're Alone,MGM,4875436,1980
5641,The Long Walk Home,Mira.,4873620,1990
5642,Dilwale,UTV,4871263,2015
5643,Torch Song Trilogy,NL,4865997,1988
5644,Band of the Hand,TriS,4865912,1986
5645,Harry and Son,Orion,4864980,1984
5646,Little Buddha,Mira.,4858139,1994
5647,Hollywood Ending,DW,4850753,2002
5648,American Anthem,Col.,4845724,1986
5649,Off Beat,BV,4842778,1986
5650,90 Minutes in Heaven,Gold.,4842699,2015
5651,Extreme Ops,Par.,4842259,2002
5652,Diggstown,MGM,4836637,1992
5653,The Libertine,Wein.,4835065,2005
5654,Angus,NL,4821759,1995
5655,Mao's Last Dancer,Gold.,4817770,2010
5656,Passion Fish,Mira.,4814619,1992
5657,Wolves (IMAX),Imax,4811282,1999
5658,Incarnate,BH Tilt,4799774,2016
5659,See You in the Morning,WB,4795009,1989
5660,Into the West,Mira.,4790801,1993
5661,Eddie and the Cruisers,Emb,4786789,1983
5662,Just Visiting,BV,4781539,2001
5663,My Chauffeur,Crwn,4781448,1986
5664,Igby Goes Down,MGM,4777465,2002
5665,Mansfield Park,Mira.,4775847,1999
5666,In the Name of the King: A Dungeon Siege Tale,Free,4775656,2008
5667,Absolutely Fabulous: The Movie,FoxS,4772155,2016
5668,The Good Mother,BV,4764606,1988
5669,A Walk on the Moon,Mira.,4750660,1999
5670,In the Cut,SGem,4750602,2003
