id,title,pricePerServing,weightPerServing,vegetarian,vegan,glutenFree,dairyFree,sustainable,veryHealthy,veryPopular,gaps,lowFodmap,ketogenic,whole30,readyInMinutes,spoonacularSourceUrl,image,aggregateLikes,spoonacularScore,healthScore,percentProtein,percentFat,percentCarbs,dishTypes,ingredients,cuisines,calories,Fat/g,Saturated Fat/g,Carbohydrates/g,Sugar/g,Cholesterol/mg,Sodium/mg,Protein/g,Vitamin B3/mg,Selenium/µg,Phosphorus/mg,Iron/mg,Vitamin B2/mg,Calcium/mg,Vitamin B1/mg,Folate/µg,Potassium/mg,Copper/mg,Zinc/mg,Manganese/mg,Magnesium/mg,Vitamin B12/µg,Vitamin B5/mg,Vitamin B6/mg,Vitamin E/mg,Fiber/g,Vitamin A/IU,Vitamin D/µg,Vitamin K/µg,Vitamin C/mg,Alcohol/g,Caffeine/g
126,Cauliflower With A Sicilian Anchovy Crust,3.6895,450,False,False,False,False,False,False,False,no,False,False,False,10,https://spoonacular.com/cauliflower-with-a-sicilian-anchovy-crust-126,https://spoonacular.com/recipeImages/126-556x370.jpg,0,83.0,44.0,14.13,36.6,49.27,,"anchovy,bread crumbs,cauliflower,garlic,olive oil,parmesan,parsley,salt and pepper,unsalted butter",,754.54,31.16,16.49,94.38,11.93,80.26,912.25,27.06,13.17,42.06,375.47,8.0,0.7,336.57,1.22,282.16,1211.6,0.49,3.04,1.59,105.93,0.62,2.69,0.78,1.2,10.6,1366.75,0.43,175.02,140.65,0.0,0.0
127,My Caesar Salad. Part 2,2.9732,296,False,False,False,False,False,False,False,no,False,False,False,90,https://spoonacular.com/my-caesar-salad-part-2-127,https://spoonacular.com/recipeImages/127-556x370.jpg,0,74.0,49.0,12.31,65.95,21.74,salad,"anchovy,balsamic vinegar,bell pepper,crusty bread,dijon mustard,garlic,juice of lemon,olive oil,olive oil,parmesan cheese,parmesan cheese,romaine hearts,salt,salt,worcestershire sauce",American,697.97,51.73,11.91,38.38,6.48,27.05,1155.45,21.73,4.06,26.22,368.71,3.74,0.39,496.56,0.36,210.53,484.86,0.15,1.96,0.53,55.57,0.46,0.73,0.38,7.31,4.57,8895.78,0.18,102.93,100.34,0.0,0.0
128,Avocado And Prawn Open Lasagna With Anchovy Butter,5.7721,454,False,False,True,False,False,False,False,GAPS_FULL,False,False,False,45,https://spoonacular.com/avocado-and-prawn-open-lasagna-with-anchovy-butter-128,https://spoonacular.com/recipeImages/128-556x370.jpg,0,72.0,37.0,11.39,74.94,13.67,"lunch,main course,main dish,dinner","anchovy,avocado,bell pepper,chives,egg,extra-virgin olive oil,lemon juice,prawn,red wine vinegar,sea salt,shallot,unsalted butter","Mediterranean,Italian,Eastern European,European,Greek",760.19,65.78,19.44,26.98,6.84,254.87,791.67,22.5,5.83,39.8,309.81,3.76,0.39,165.5,0.21,218.94,1338.23,0.63,3.21,0.75,102.21,0.66,3.36,0.85,8.84,15.89,3300.07,0.46,57.32,126.36,0.0,0.0
129,Roasted Poussins with Anchovy-Mustard Pan Sauce,0.4133,57,False,False,False,False,False,False,False,no,False,False,False,90,https://spoonacular.com/roasted-poussins-with-anchovy-mustard-pan-sauce-129,https://spoonacular.com/recipeImages/129-556x370.jpg,0,8.0,1.0,11.92,66.23,21.85,side dish,"anchovy,chicken stock,chives,flat-leaf parsley,flour,salt and pepper,shallots,sweet paprika,thyme,unsalted butter,whole-grain mustard,poussins",,61.8,4.69,2.58,3.48,0.87,12.03,310.88,1.9,1.05,3.57,25.85,0.6,0.06,13.28,0.05,7.88,90.77,0.04,0.19,0.06,8.21,0.0,0.0,0.06,0.45,0.67,730.14,0.0,14.37,2.23,0.0,0.0
130,Anchovy and White Bean Pizza,18.7954,1784,False,False,False,False,False,True,False,no,False,False,False,45,https://spoonacular.com/anchovy-and-white-bean-pizza-130,https://spoonacular.com/recipeImages/130-556x370.jpg,0,69.0,54.0,14.93,19.19,65.88,"lunch,main course,main dish,dinner","canned anchovies,canned great northern beans,garlic clove,lemon juice,olive oil,oregano,parmesan cheese,pepper,bell pepper,pizza crust,red onion","Mediterranean,Italian,Eastern European,European,Greek",4352.03,92.56,37.33,714.75,25.18,56.69,9485.28,162.02,13.25,51.16,568.36,44.59,0.47,1686.24,0.43,236.64,1350.5,0.6,3.51,1.26,178.32,0.65,1.51,0.66,6.58,34.63,2497.24,1.03,39.25,103.51,0.0,0.0
131,"Ribeye Steaks and Mushrooms with a Herb, Citrus, and Anchovy Butter",4.3133,266,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/ribeye-steaks-and-mushrooms-with-a-herb-citrus-and-anchovy-butter-131,https://spoonacular.com/recipeImages/131-556x370.jpg,0,57.0,20.0,16.76,78.23,5.01,"lunch,main course,main dish,dinner","anchovy filets,chives,garlic,grapeseed oil,kosher salt,kosher salt,lemon zest,mushrooms,orange zest,parsley,bell pepper,ribeye steaks,unsalted butter",,604.49,53.32,22.95,7.68,3.59,132.73,849.18,25.71,7.67,31.51,216.54,2.86,0.42,52.79,0.17,50.94,575.5,0.18,6.26,0.14,41.65,1.97,0.55,0.73,5.95,2.84,3462.41,0.56,62.92,113.61,0.0,0.0
132,Spaghetti with Anchovies and Bread Crumbs (Spaghetti con Acciughe e Mollica),0.5687,92,False,False,False,True,False,False,False,no,False,False,False,50,https://spoonacular.com/spaghetti-with-anchovies-and-bread-crumbs-spaghetti-con-acciughe-e-mollica-132,https://spoonacular.com/recipeImages/132-556x370.jpg,0,61.0,20.0,10.03,35.84,54.13,side dish,"bread crumbs,chiles,flat-leaf parsley,garlic cloves,olive oil,salt packed anchovies,spaghetti",,378.18,14.99,2.15,50.93,2.47,0.0,304.24,9.44,1.73,38.73,130.31,1.46,0.08,36.81,0.16,23.92,179.09,0.21,1.0,0.66,36.76,0.0,0.33,0.15,2.06,2.43,137.99,0.0,26.08,10.12,0.0,0.0
133,Grilled Sirloin with Anchovy-Lemon Butter and Broccoli Rabe,2.4795,223,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/grilled-sirloin-with-anchovy-lemon-butter-and-broccoli-rabe-133,https://spoonacular.com/recipeImages/133-556x370.jpg,0,61.0,22.0,47.05,47.1,5.85,"lunch,main course,main dish,dinner","anchovy paste,broccoli rabe,crushed red pepper,garlic cloves,ground pepper,kosher salt,lemon juice,lemon rind,lower sodium beef broth,olive oil,onion,sirloin steak,unsalted butter",,235.73,12.31,5.73,3.44,0.73,84.86,460.13,27.68,9.3,30.37,283.48,3.2,0.21,103.93,0.17,64.47,592.81,0.12,5.2,0.31,41.29,1.37,0.97,0.82,1.68,1.91,1700.75,0.23,130.17,14.11,0.0,0.0
134,"Seared Scallops with Basil, Anchovy and Sweet Corn Pudding",3.1214999999999997,334,False,False,False,False,False,False,False,no,False,False,False,80,https://spoonacular.com/seared-scallops-with-basil-anchovy-and-sweet-corn-pudding-134,https://spoonacular.com/recipeImages/134-556x370.jpg,0,32.0,7.0,18.17,64.44,17.39,"lunch,main course,main dish,dinner","anchovy,basil,corn kernels,eggs,flour,heavy cream,lemon juice,olive oil,pea shoots,salt,sea scallops,unsalted butter,water,whole milk",,485.85,35.38,14.59,21.49,4.4,201.01,844.98,22.44,2.11,27.86,538.01,1.72,0.3,108.52,0.08,66.73,478.41,0.11,1.98,0.15,47.99,2.14,1.22,0.21,2.68,1.56,1060.26,1.43,17.4,8.03,0.0,0.0
135,Pissaladière,0.1193,14,False,False,False,True,False,False,False,no,False,False,False,64,https://spoonacular.com/pissaladire-135,https://spoonacular.com/recipeImages/135-556x370.jpg,0,4.0,0.0,10.19,35.65,54.16,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","bay leaf,olive oil,olives,oregano,pizza crust,roasted red bell pepper,salt,salt packed anchovy,thyme sprigs,yellow onions","Mediterranean,French,Eastern European,European,Greek",27.0,1.09,0.26,3.71,0.27,0.0,126.0,0.7,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.28,0.0,0.0,0.0,0.0,0.0,0.0
136,"Olives Stuffed with Almonds, Anchovies and Peppers",0.5313,53,False,False,True,True,False,False,False,no,False,False,True,70,https://spoonacular.com/olives-stuffed-with-almonds-anchovies-and-peppers-136,https://spoonacular.com/recipeImages/136-556x370.jpg,0,15.0,1.0,4.45,85.86,9.69,side dish,"almonds,garlic clove,oil packed tuna,olive oil,olives,orange zest,piquillo peppers,sherry vinegar",,107.84,10.84,1.37,2.75,0.49,0.14,609.4,1.26,0.29,1.02,18.9,0.46,0.03,28.64,0.02,0.0,40.63,0.08,0.0,0.07,12.6,0.0,0.0,0.02,2.74,1.65,216.9,0.0,2.97,4.42,0.0,0.0
137,Serious Ragu,8.5893,1120,False,False,True,True,False,True,False,no,False,True,False,45,https://spoonacular.com/serious-ragu-137,https://spoonacular.com/recipeImages/137-556x370.jpg,2,90.0,76.0,29.79,63.86,6.35,"lunch,main course,main dish,dinner","anchovy,beef,canned tomatoes,carrot,celery,garlic,lamb chops,nutmeg,olive oil,parsley leaves,pork spareribs,salt and pepper,tomato sauce,white wine,yellow onion",,1890.97,130.02,43.51,29.11,17.23,517.03,1521.22,136.47,36.28,109.53,1296.26,15.86,1.98,225.73,1.32,75.25,3053.91,1.23,26.78,0.81,204.72,12.19,5.65,3.51,7.99,7.31,4073.53,5.44,51.06,32.01,6.18,0.0
138,Kalamata Olive Tapenade With Shallots,3.5463,293,False,False,True,True,False,False,False,no,False,False,True,2,https://spoonacular.com/kalamata-olive-tapenade-with-shallots-138,https://spoonacular.com/recipeImages/138-556x370.jpg,1,80.0,31.0,4.84,78.36,16.8,side dish,"anchovy,bell pepper,garlic,juice of lemon,kalamata olives,olive oil,oregano leaves,pine nuts,shallot",,432.94,40.61,5.08,19.58,5.84,2.4,2657.52,5.65,2.45,3.78,109.91,4.27,0.15,204.83,0.14,63.15,434.82,0.41,1.2,1.33,74.04,0.0,0.44,0.41,10.73,10.55,3109.12,0.0,53.07,99.73,0.0,0.0
139,"Spanish Anchovy, Fennel, and Preserved Lemon Salad",0.6883,105,True,True,True,True,False,False,False,no,False,False,True,25,https://spoonacular.com/spanish-anchovy-fennel-and-preserved-lemon-salad-139,https://spoonacular.com/recipeImages/139-556x370.jpg,0,43.0,10.0,2.27,89.01,8.72,side dish,"baby arugula,fennel bulb,olive oil,preserved lemon,red onion,red wine vinegar,vinegar","Eastern European,Spanish,European",162.18,15.94,2.19,3.51,0.73,0.0,21.6,0.92,0.25,0.0,27.42,0.61,0.03,46.46,0.0,26.39,199.43,0.04,0.16,0.14,14.5,0.0,0.15,0.03,2.34,1.39,459.79,0.0,28.75,6.7,0.0,0.0
140,Anchovy and Rosemary Roasted Lamb,5.2583,307,False,False,True,True,False,True,False,no,False,False,True,300,https://spoonacular.com/anchovy-and-rosemary-roasted-lamb-140,https://spoonacular.com/recipeImages/140-556x370.jpg,0,80.0,56.0,53.96,44.86,1.18,"lunch,main course,main dish,dinner","anchovy,black pepper,fresh rosemary,garlic cloves,leg of lamb,olive oil,salt",,459.39,22.25,5.95,1.32,0.03,186.49,959.53,60.22,18.68,69.78,567.5,5.58,0.73,35.72,0.41,67.31,870.0,0.39,11.12,0.16,81.57,7.75,2.12,0.54,1.96,0.0,0.0,0.0,5.88,1.12,0.0,0.0
141,Salade Niçoise Sandwich,2.1135,332,False,False,False,True,False,True,False,no,False,False,False,20,https://spoonacular.com/salade-nioise-sandwich-141,https://spoonacular.com/recipeImages/141-556x370.jpg,0,81.0,55.0,26.08,30.32,43.6,"lunch,main course,main dish,dinner","anchovy,baguette,black pepper,canned tuna,cherry tomatoes,green beans,olive oil,olives,red onion,red wine vinegar","Mediterranean,French,Eastern European,European,Greek",376.65,12.99,2.12,42.02,5.53,31.82,869.29,25.13,12.72,78.83,242.56,4.86,0.39,123.26,0.44,167.05,568.47,0.3,1.5,0.62,71.77,2.18,0.69,0.51,2.8,5.72,1081.22,1.02,22.98,22.84,0.0,0.0
142,Green Goddess Dip,1.5178,181,True,False,True,False,False,False,False,no,False,False,False,35,https://spoonacular.com/green-goddess-dip-142,https://spoonacular.com/recipeImages/142-556x370.jpg,24,52.0,8.0,3.56,80.83,15.61,"condiment,dip,spread","fresh basil,fresh chives,fresh flat-leaf parsley,fresh mint,fresh tarragon,lemon juice,mayonnaise,potato chips,shallot,sour cream,crudités",,527.02,48.36,14.36,21.02,4.56,56.61,385.98,4.79,1.49,5.4,166.0,1.52,0.25,134.25,0.07,49.79,713.65,0.18,1.22,0.36,40.65,0.28,1.64,0.34,3.27,2.05,1219.21,0.4,133.17,20.77,0.0,0.0
143,Cook the Book: Steak with Anchovy Butter,5.565,273,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/cook-the-book-steak-with-anchovy-butter-143,https://spoonacular.com/recipeImages/143-556x370.jpg,0,56.0,19.0,23.72,76.0,0.28,"lunch,main course,main dish,dinner","anchovy filets,butter,canola oil,extra virgin olive oil,fresh flat-leaf parsley,garlic clove,kosher salt,kosher salt,pepper,steak,unsalted butter",,777.59,66.2,32.15,0.54,0.05,211.42,427.29,46.5,11.53,56.69,341.33,4.17,0.56,33.55,0.21,11.15,642.35,0.2,11.71,0.05,50.94,3.83,0.0,0.92,1.92,0.0,1039.22,0.73,43.51,2.89,0.0,0.0
144,Potato Salad With Horseradish,1.4994,219,False,False,True,True,False,False,False,no,False,False,True,55,https://spoonacular.com/potato-salad-with-horseradish-144,https://spoonacular.com/recipeImages/144-556x370.jpg,37,59.0,11.0,8.63,59.6,31.77,salad,"anchovy,baby potatoes,bacon,coarse salt,extra virgin olive oil,flat-leaf parsley,horseradish,lemon juice,scallions,white potatoes,yellow bell pepper",,311.12,21.05,4.65,25.24,1.36,15.32,376.49,6.86,2.82,5.57,113.49,3.53,0.09,45.88,0.15,38.89,748.0,0.44,0.87,0.6,43.17,0.12,0.63,0.49,1.89,4.02,281.34,0.0,58.01,50.96,0.0,0.0
145,Spaghetti with Anchovy Carbonara,1.2508,129,False,False,False,True,False,False,False,no,False,False,False,30,https://spoonacular.com/spaghetti-with-anchovy-carbonara-145,https://spoonacular.com/recipeImages/145-556x370.jpg,0,70.0,30.0,12.92,33.01,54.07,"lunch,main course,main dish,dinner","aleppo pepper,anchovies,egg yolks,flat-leaf parsley,garlic cloves,lemon zest,olive oil,oregano,salt and pepper,spaghetti","Mediterranean,Italian,Eastern European,European,Greek",489.01,17.82,3.12,65.71,2.44,100.73,221.2,15.7,3.56,64.07,226.13,2.61,0.15,79.54,0.11,37.76,299.82,0.3,1.74,0.9,57.2,0.25,0.75,0.22,2.6,3.46,474.56,0.46,77.62,6.04,0.0,0.0
146,Cod with Crushed Potatoes and Anchovy-Olive Oil Emulsion,6.2907,871,False,False,True,True,False,True,False,no,False,False,True,45,https://spoonacular.com/cod-with-crushed-potatoes-and-anchovy-olive-oil-emulsion-146,https://spoonacular.com/recipeImages/146-556x370.jpg,0,90.0,100.0,19.26,24.67,56.07,"lunch,main course,main dish,dinner","anchovy,capers,chicken stock,chives,coarse salt,cod fillets,dijon mustard,fingerling potatoes,garlic,lemon zest,olive oil,olive oil,olives,olives,shallots",,796.29,22.09,3.2,112.94,5.29,61.78,492.52,38.78,9.96,49.79,658.76,5.78,0.31,110.9,0.63,113.9,3301.27,0.75,2.55,1.02,195.28,1.3,2.13,2.26,4.07,14.62,126.51,1.28,24.76,129.78,0.0,0.0
147,Green Goddess Dip,0.48469999999999996,56,False,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/green-goddess-dip-147,https://spoonacular.com/recipeImages/147-556x370.jpg,3,16.0,1.0,2.59,94.24,3.17,"condiment,dip,spread","anchovy,coarse salt,fresh chives,fresh flat-leaf parsley,fresh tarragon,garlic clove,mayonnaise,scallions,sour cream,white-wine vinegar,crudites",,203.46,21.46,5.31,1.62,1.19,22.33,357.97,1.33,0.35,1.8,39.26,0.52,0.06,43.25,0.02,9.87,85.25,0.02,0.21,0.08,7.45,0.1,0.14,0.04,0.88,0.0,364.23,0.0,65.98,3.45,0.0,0.0
148,Summer Vegetable and Potato Salad with Anchovy Dressing,3.4162,661,False,False,True,False,False,True,False,no,False,False,False,40,https://spoonacular.com/summer-vegetable-and-potato-salad-with-anchovy-dressing-148,https://spoonacular.com/recipeImages/148-556x370.jpg,0,90.0,100.0,8.98,23.02,68.0,side dish,"bay leaves,black peppercorns,cherry tomatoes,fingerling potatoes,garlic cloves,green beans,marjoram,milk,oil packed tuna,olive oil,parsley,red wine vinegar,rosemary,salt and pepper,thyme,yellow wax beans",,560.9,14.73,2.33,97.91,7.0,1.62,244.09,12.92,5.99,3.57,350.2,5.33,0.24,122.02,0.47,128.78,2434.72,0.66,1.87,1.06,141.74,0.08,1.74,1.65,2.42,13.1,584.71,0.23,41.05,124.73,0.0,0.0
149,Stuffed Artichokes,3.4705,256,False,False,False,True,False,False,False,no,False,False,False,59,https://spoonacular.com/stuffed-artichokes-149,https://spoonacular.com/recipeImages/149-556x370.jpg,1,80.0,45.0,21.17,38.46,40.37,"lunch,main course,main dish,dinner","artichoke,breadcrumbs,canned anchovy fillets,garlic,olive oil",Southern,520.76,22.57,3.88,53.31,4.65,48.19,2596.11,27.97,16.23,52.9,351.77,7.0,0.51,292.25,0.66,152.28,900.05,0.63,2.83,0.93,139.89,0.69,1.26,0.37,4.19,9.4,0.0,0.96,37.85,15.91,0.0,0.0
150,Pasta With Cauliflower,1.7925,295,False,False,False,False,False,True,False,no,False,False,False,45,https://spoonacular.com/pasta-with-cauliflower-150,https://spoonacular.com/recipeImages/150-556x370.jpg,285,99.0,86.0,15.68,16.44,67.88,"lunch,main course,main dish,dinner","anchovies,cauliflower,extra virgin olive oil,italian seasoned bread crumbs,onion,parsley,pecorino romano cheese,spaghetti",,608.88,11.11,3.11,103.2,7.42,14.53,349.04,23.83,4.37,79.64,385.96,3.57,0.26,208.57,0.31,116.75,725.8,0.45,2.6,1.4,96.73,0.2,1.41,0.44,1.14,7.24,913.7,0.0,189.28,64.57,0.0,0.0
151,Pasta Con Sarde,0.5784,120,False,False,False,True,False,False,False,no,False,False,False,45,https://spoonacular.com/pasta-con-sarde-151,https://spoonacular.com/recipeImages/151-556x370.jpg,16,42.0,5.0,21.06,26.3,52.64,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","anchovies,cauliflower,chicken,extra virgin olive oil,onion,pam,pasta,spaghetti,tomato sauce,whole wheat breadcrumbs",,238.64,6.98,1.8,31.45,2.25,27.66,108.66,12.58,3.43,28.32,138.64,1.26,0.09,21.26,0.07,26.47,276.52,0.15,1.1,0.4,32.89,0.12,0.71,0.25,0.42,2.23,98.03,0.0,5.55,15.49,0.0,0.0
152,Pasta With Green Puttanesca,2.8648000000000002,289,False,False,False,True,False,True,False,no,False,False,False,45,https://spoonacular.com/pasta-with-green-puttanesca-152,https://spoonacular.com/recipeImages/152-556x370.jpg,0,86.0,76.0,10.69,41.06,48.25,"lunch,main course,main dish,dinner","anchovy,baby spinach leaves,basil leaves,crushed red pepper,extra virgin olive oil,garlic cloves,greens,olives,sea salt,spaghetti","Mediterranean,Italian,Eastern European,European,Greek",755.23,34.81,4.93,92.03,3.69,6.0,814.15,20.39,4.19,77.66,292.38,4.84,0.28,165.7,0.2,200.49,857.4,0.54,2.39,2.02,143.55,0.06,0.68,0.47,7.29,7.02,8847.85,0.0,464.3,28.95,0.0,0.0
153,Faith Hill's Greek Salad,3.5725,484,True,False,True,False,False,False,False,no,False,False,False,45,https://spoonacular.com/faith-hills-greek-salad-153,https://spoonacular.com/recipeImages/153-556x370.jpg,6,85.0,39.0,11.16,68.77,20.07,salad,"balsamic vinegar,coarse salt,english cucumbers,feta cheese,green bell pepper,green olives,kalamata olives,olive oil,red bell pepper,red onion,romaine hearts,tomatoes,yellow bell pepper","Mediterranean,Eastern European,European,Greek",423.83,33.58,11.84,22.06,11.94,53.4,1504.86,12.26,1.97,10.29,297.61,2.47,0.66,386.86,0.26,182.82,762.84,0.25,2.46,0.44,61.69,1.01,1.24,0.61,4.53,5.9,9701.35,0.24,129.31,108.55,0.0,0.0
154,Bagna Cauda,0.8096,80,False,False,False,False,False,False,False,no,False,False,False,9,https://spoonacular.com/bagna-cauda-154,https://spoonacular.com/recipeImages/154-556x370.jpg,8,17.0,1.0,12.45,38.41,49.14,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","anchovy,bread,garlic cloves,olive oil,steel cut oats,unsalted butter",,347.72,15.05,3.26,43.33,0.1,7.55,10.44,10.97,0.43,1.48,0.0,2.84,0.0,40.39,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.25,7.12,72.31,0.0,5.17,0.0,0.0,0.0
155,Grilled Sausage Appetizer With Gremolata,8.759500000000001,778,False,False,False,True,False,True,False,no,False,False,False,45,https://spoonacular.com/grilled-sausage-appetizer-with-gremolata-155,https://spoonacular.com/recipeImages/155-556x370.jpg,1,85.0,65.0,17.04,81.2,1.76,"antipasti,starter,snack,appetizer,antipasto,hor d'oeuvre","anchovy,crusty bread,fresh flat-leaf parsley,garlic cloves,lemon zest,long pasta,olive oil,pepper,pine nuts,salt,sausage",,2579.77,231.99,65.46,11.33,1.73,492.28,4927.95,109.53,34.37,4.58,1146.31,10.74,0.95,116.01,2.03,39.81,2025.8,0.97,17.3,3.23,192.54,5.81,4.83,2.26,8.6,2.62,1538.14,8.85,235.14,31.54,0.0,0.0
156,The Ultimate Caesar Salad,2.3259,483,False,False,False,False,False,True,False,no,False,False,False,45,https://spoonacular.com/the-ultimate-caesar-salad-156,https://spoonacular.com/recipeImages/156-556x370.jpg,0,87.0,77.0,9.86,67.7,22.44,salad,"anchovy,bell pepper,dijon mustard,egg yolks,french baguette,garlic,juice of lemon,olive oil,parmesan,romaine lettuce,water,watercress",American,423.67,33.1,5.96,24.69,7.51,104.3,278.72,10.85,3.02,14.89,224.87,4.49,0.41,224.61,0.38,507.58,1022.9,0.22,1.54,0.7,66.13,0.28,1.12,0.53,5.87,8.78,29978.56,0.52,356.8,116.44,0.0,0.0
157,Grilled Salmon With Basil Aioli,3.7061,180,False,False,True,True,False,True,False,no,False,False,True,45,https://spoonacular.com/grilled-salmon-with-basil-aioli-157,https://spoonacular.com/recipeImages/157-556x370.jpg,1,85.0,58.0,35.15,63.89,0.96,"lunch,main course,main dish,dinner","anchovy fillets,baby zucchini,egg yolks,fresh basil,garlic cloves,lemon juice,olive oil,pepper sauce,red wine vinegar,salmon fillet,water,worcestershire sauce",,360.18,25.13,3.97,0.86,0.16,144.91,80.47,31.11,11.97,58.67,328.66,1.53,0.61,30.25,0.36,47.35,766.47,0.39,1.13,0.05,45.59,4.92,2.7,1.27,2.17,0.0,183.43,0.31,11.26,1.95,0.0,0.0
158,Chicken Confit,8.2245,804,False,False,True,False,False,False,False,no,False,False,False,2,https://spoonacular.com/chicken-confit-158,https://spoonacular.com/recipeImages/158-556x370.jpg,1,80.0,48.0,41.43,52.05,6.52,,"anchovy,bell pepper,chicken cutlets,extra virgin olive oil,garlic cloves,kosher salt,lemon juice,parmesan cheese,red pepper flakes,rosemary,shallots,thyme",,772.28,44.02,7.82,12.42,5.61,228.82,731.03,78.83,37.79,115.5,830.52,2.82,0.48,153.97,0.3,61.96,1596.89,0.18,2.75,0.34,114.75,0.83,5.32,2.96,6.68,2.83,2627.0,0.38,24.54,110.59,0.0,0.0
160,Italian Salsa Verde,11.3672,325,False,False,False,True,False,True,False,no,False,False,False,45,https://spoonacular.com/italian-salsa-verde-160,https://spoonacular.com/recipeImages/160-556x370.jpg,0,80.0,70.0,12.97,33.21,53.82,"lunch,main course,main dish,dinner","anchovy,capers,cornichons,olive oil,parsley leaves,sea salt,white sandwich bread,white wine vinegar",Mexican,403.81,15.08,2.42,54.98,5.86,4.0,1201.75,13.25,6.86,24.69,163.96,9.14,0.36,386.86,0.61,236.6,594.76,0.32,1.86,0.74,73.15,0.0,0.9,0.17,2.54,5.87,6773.21,0.0,1324.65,107.13,0.0,0.0
161,Pissaladiere Strips,0.4343,110,False,False,False,False,False,False,False,no,False,False,False,280,https://spoonacular.com/pissaladiere-strips-161,https://spoonacular.com/recipeImages/161-556x370.jpg,0,28.0,4.0,6.78,52.16,41.06,side dish,"anchovy,baking powder,flour,fresh rosemary,olive oil,onion,red bell pepper,salt,unsalted butter,whole milk,yellow bell pepper,niçoise","Mediterranean,French,Eastern European,European,Greek",251.54,14.71,5.62,26.05,2.41,20.39,208.19,4.3,2.1,10.88,154.48,1.64,0.2,95.49,0.25,64.65,277.75,0.07,0.39,0.25,14.07,0.11,0.3,0.1,1.43,1.46,651.9,0.39,5.61,40.0,0.0,0.0
