id,cast
11361,Donald Pleasence
11361,Danielle Harris
11361,Ellie Cornell
36599,Leslie Nielsen
36599,Jamie Lee Curtis
36599,Casey Stevens
39929,Michael Ironside
39929,Wendy Lyon
39929,Louis Ferreira
41828,Tim Conlon
41828,Courtney Taylor
41828,Cynthia Preston
41769,Nicole de Boer
41769,J.H. Wyman
41769,Joy Tanner
10585,Catherine Hicks
10585,Chris Sarandon
10585,Alex Vincent
11186,Alex Vincent
11186,Jenny Agutter
11186,Gerrit Graham
11187,Justin Whalin
11187,Perrey Reeves
11187,Jeremy Sylvers
609,Craig T. Nelson
609,JoBeth Williams
609,Beatrice Straight
11133,Craig T. Nelson
11133,JoBeth Williams
11133,Heather O'Rourke
10306,Tom Skerritt
10306,Nancy Allen
10306,Heather O'Rourke
9552,Linda Blair
9552,Max von Sydow
9552,Ellen Burstyn
11586,Linda Blair
11586,Richard Burton
11586,Louise Fletcher
11587,George C. Scott
11587,Ed Flanders
11587,Brad Dourif
941,Mel Gibson
941,Danny Glover
941,Gary Busey
942,Mel Gibson
942,Danny Glover
942,Joe Pesci
943,Mel Gibson
943,Danny Glover
943,Joe Pesci
927,Zach Galligan
927,Phoebe Cates
927,Hoyt Axton
928,Zach Galligan
928,Phoebe Cates
928,John Glover
9340,Sean Astin
9340,Josh Brolin
9340,Jeff Cohen
9342,Antonio Banderas
9342,Anthony Hopkins
9342,Catherine Zeta-Jones
38509,Claire Danes
38509,Lena Olin
38509,Gabriel Byrne
60033,Philip Locke
60033,Elis Imboden
60033,Christian Durango
12101,Charlton Heston
12101,Edward G. Robinson
12101,Leigh Taylor-Young
19,Brigitte Helm
19,Alfred Abel
19,Gustav Fröhlich
165,Michael J. Fox
165,Christopher Lloyd
165,Lea Thompson
196,Michael J. Fox
196,Christopher Lloyd
196,Mary Steenburgen
551,Gene Hackman
551,Ernest Borgnine
551,Red Buttons
16084,Jodie Foster
16084,Barbara Harris
16084,John Astin
17984,Fred MacMurray
17984,Nancy Olson
17984,Keenan Wynn
22328,Tim Conway
22328,Don Knotts
22328,Tim Matheson
32611,Annette Funicello
32611,Ray Bolger
32611,Tommy Sands
3170,Donnie Dunagan
3170,Peter Behn
3170,Stan Alexander
346,Toshirō Mifune
346,Takashi Shimura
346,Yoshio Inaba
859,Glenn Close
859,John Malkovich
859,Michelle Pfeiffer
841,Kyle MacLachlan
841,Francesca Annis
841,Leonardo Cimino
11051,Willem Dafoe
11051,Harvey Keitel
11051,Barbara Hershey
242,Al Pacino
242,Diane Keaton
242,Andy García
1411,Mimi Rogers
1411,Patrick Bauchau
1411,David Duchovny
9769,Jeremy Irons
9769,Dominique Swain
9769,Melanie Griffith
9424,James Marsden
9424,Katie Holmes
9424,Nick Stahl
9835,Jay Mohr
9835,Billy Burke
9835,Christina Applegate
857,Tom Hanks
857,Matt Damon
857,Vin Diesel
17539,Sean Hayes
17539,Brad Rowe
17539,Richard Ganoung
44322,[]
22777,Dean Jones
22777,Sandy Duncan
22777,Joe Flynn
20173,Kurt Russell
20173,Joe Flynn
20173,Harry Morgan
10957,Grant Bardsley
10957,Susan Sheridan
10957,John Byner
9570,Maximilian Schell
9570,Anthony Perkins
9570,Robert Forster
16249,Peter Ustinov
16249,Dean Jones
16249,Suzanne Pleshette
13962,Brian Bonsall
13962,Karen Duffy
13962,James Rebhorn
14612,David Niven
14612,Jodie Foster
14612,Helen Hayes
19378,Ken Berry
19378,Sandy Duncan
19378,Harry Morgan
65157,Keith Coogan
65157,Lucy Deakins
65157,Timothy Landfield
29228,Kurt Russell
29228,Cesar Romero
29228,Joe Flynn
19379,Michael Crawford
19379,Oliver Reed
19379,Barbara Carrera
11164,Emilio Estevez
11164,Kathryn Erbe
11164,Michael Tucker
18887,Albert Sharpe
18887,Janet Munro
18887,Sean Connery
40866,Elliott Gould
40866,Bill Cosby
40866,Susan Anspach
24736,Reese Witherspoon
24736,Ethan Embry
24736,Jack Thompson
10122,Joey Cramer
10122,Paul Reubens
10122,Cliff DeYoung
24816,Walter Brennan
24816,Matthew Garber
24816,Karen Dotrice
9994,Barrie Ingham
9994,Val Bettin
9994,Vincent Price
25445,Fred MacMurray
25445,Tommy Steele
25445,Greer Garson
12129,Cloris Leachman
12129,Charles Martin Smith
12129,Stephen W. Burns
14140,Dean Jones
14140,Don Knotts
14140,Julie Sommars
10439,Bette Midler
10439,Sarah Jessica Parker
10439,Kathy Najimy
11158,Rick Moranis
11158,Marcia Strassman
11158,Robert Oliveri
9354,Rick Moranis
9354,Marcia Strassman
9354,Matt Frewer
28736,Jim Dale
28736,Karen Valentine
28736,Don Knotts
34774,Maurice Chevalier
34774,Hayley Mills
34774,George Sanders
37969,Émile Genest
37969,John Drainie
37969,Sandra Scott
9631,Samuel L. Jackson
9631,Kevin Spacey
9631,David Morse
9820,Lindsay Lohan
9820,Dennis Quaid
9820,Natasha Richardson
14013,Trey Parker
14013,Matt Stone
14013,Yasmine Bleeth
36606,[]
96196,Minnie Driver
96196,Tom Wilkinson
96196,Harriet Walter
98505,Sandrine Kiberlain
98505,Vincent Lindon
98505,François Berléand
1779,Michael Moore
1779,Roger B. Smith
1779,Rhonda Britton
10849,Mia Farrow
10849,Jeff Daniels
10849,Danny Aiello
678,Robert Mitchum
678,Jane Greer
678,Kirk Douglas
907,Omar Sharif
907,Julie Christie
907,Geraldine Chaplin
5961,Allan Edwall
5961,Ewa Fröling
5961,Erland Josephson
47908,Geraldine Page
47908,John Heard
47908,Carlin Glynn
42121,Robert Duvall
42121,Tess Harper
42121,Betty Buckley
2887,Matthew Modine
2887,Alan Alda
2887,Patrick Bauchau
11974,Tom Hanks
11974,Bruce Dern
11974,Carrie Fisher
20348,Kevin Costner
20348,Judd Nelson
20348,Sam Robards
26648,Dirk Bogarde
26648,Charlotte Rampling
26648,Gabriele Ferzetti
11911,Klaus Maria Brandauer
11911,Krystyna Janda
11911,Ildikó Bánsági
793,Isabella Rossellini
793,Kyle MacLachlan
793,Dennis Hopper
35144,Meredith Salenger
35144,John Cusack
35144,Ray Wise
9325,Bruce Reitherman
9325,Phil Harris
9325,Sebastian Cabot
43037,Peter Finch
43037,James MacArthur
43037,Bernard Lee
10340,Peggy Lee
10340,Barbara Luddy
10340,Larry Roberts
10144,Jodi Benson
10144,Christopher Daniel Barnes
10144,Jason Marin
10414,Emilio Estevez
10414,Joss Ackland
10414,Lane Smith
10437,Michael Caine
10437,Don Austen
10437,Meredith Braun
15300,Christian Bale
15300,Bill Pullman
15300,Ann-Margret
12230,Rod Taylor
12230,J. Pat O'Malley
12230,Betty Lou Gerson
13380,Mary Steenburgen
13380,Harry Dean Stanton
13380,Gary Basaraba
10693,Bobby Driscoll
10693,Kathryn Beaumont
10693,Hans Conried
11335,Robin Williams
11335,Shelley Duvall
11335,Ray Walston
11135,Bob Newhart
11135,Eva Gabor
11135,John Candy
11319,Bob Newhart
11319,Eva Gabor
11319,Geraldine Page
14822,Bette Davis
14822,Christopher Lee
14822,Kim Richards
15969,Scott Weinger
15969,Linda Larkin
15969,Jonathan Freeman
13155,Fairuza Balk
13155,Nicol Williamson
13155,Jean Marsh
10249,Billy Campbell
10249,Jennifer Connelly
10249,Alan Arkin
15943,Dean Jones
15943,Suzanne Pleshette
15943,Tim Conway
10882,Mary Costa
10882,Bill Shirley
10882,Eleanor Audley
24808,Jason Robards
24808,Jonathan Pryce
24808,Diane Ladd
19762,Fred MacMurray
19762,Keenan Wynn
19762,Paul Lynde
13850,Ruth Warrick
13850,Bobby Driscoll
13850,James Baskett
2619,Tom Hanks
2619,Daryl Hannah
2619,Eugene Levy
65158,Adam Beach
65158,Sheldon Peters Wolfchild
65158,Irene Bedard
53565,Walt Disney
41841,Patrick Swayze
41841,Oliver Platt
41841,Roger Aaron Brown
27332,Matt Dillon
27332,Jim Metzler
27332,Meg Tilly
97,Jeff Bridges
97,Bruce Boxleitner
97,David Warner
10419,Robert Sean Leonard
10419,Christian Bale
10419,Frank Whaley
11675,Jamie Lee Curtis
11675,Josh Hartnett
11675,Adam Arkin
2107,Steve Martin
2107,Sarah Jessica Parker
2107,Victoria Tennant
6471,Steve Martin
6471,Bernadette Peters
6471,Catlin Adams
9442,Steve Martin
9442,Rachel Ward
9442,Alan Ladd
11591,Steve Martin
11591,Kathleen Turner
11591,David Warner
13697,Danny Glover
13697,Kevin Kline
13697,Steve Martin
19158,David Andrews
19158,Kelly Wolf
19158,Stephen Macht
227,Matt Dillon
227,Ralph Macchio
227,C. Thomas Howell
87,Harrison Ford
87,Kate Capshaw
87,Jonathan Ke Quan
123,Christopher Guard
123,William Squire
123,Michael Scholes
9314,John Hurt
9314,Richard Burton
9314,Suzanna Hamilton
11336,Christopher Walken
11336,Brooke Adams
11336,Tom Skerritt
9980,Emilio Estevez
9980,Pat Hingle
9980,Laura Harrington
10657,Max von Sydow
10657,Ed Harris
10657,Bonnie Bedelia
10489,Dee Wallace
10489,Danny Pintauro
10489,Daniel Hugh Kelly
10823,Peter Horton
10823,Linda Hamilton
10823,R. G. Armstrong
11497,Burt Reynolds
11497,Dom DeLuise
11497,Judith Barsi
2907,Raúl Juliá
2907,Anjelica Huston
2907,Christopher Lloyd
9454,Drew Barrymore
9454,Dougray Scott
9454,Anjelica Huston
8688,Nicolas Cage
8688,Gary Sinise
8688,John Heard
118452,[]
16155,Sam Rockwell
16155,Steve Zahn
16155,Paul Giamatti
48894,[]
23954,Burt Lancaster
23954,Susan Sarandon
23954,Kate Reid
12761,Ingrid Bergman
12761,Liv Ullmann
12761,Lena Nyman
396,Elizabeth Taylor
396,Richard Burton
396,George Segal
14367,Elisabeth Shue
14367,Maia Brewton
14367,Keith Coogan
11814,Anthony Michael Hall
11814,Kelly LeBrock
11814,Ilan Mitchell-Smith
16081,Rex Harrison
16081,Samantha Eggar
16081,Richard Attenborough
18331,Jerry Lewis
18331,Stella Stevens
18331,Henry Gibson
15171,Debbie Reynolds
15171,Henry Gibson
15171,Danny Bonaduce
11837,John Hurt
11837,Richard Briers
11837,Michael Graham Cox
11704,Derek Jacobi
11704,Elizabeth Hartman
11704,Arthur Malet
11639,Jim Henson
11639,Kathryn Mullen
11639,Frank Oz
4978,Phillip Glasser
4978,Dom DeLuise
4978,Nehemiah Persoff
10380,Phillip Glasser
10380,James Stewart
10380,Erica Yohn
11976,Tom Cruise
11976,Mia Sara
11976,Tim Curry
15144,Molly Ringwald
15144,Justin Henry
15144,Michael Schoeffling
11522,Molly Ringwald
11522,Jon Cryer
11522,Andrew McCarthy
11557,Emilio Estevez
11557,Rob Lowe
11557,Andrew McCarthy
13853,Daryl Hannah
13853,Pamela Reed
13853,James Remar
11415,William Katt
11415,George Wendt
11415,Richard Moll
37530,Arye Gross
37530,Jonathan Stark
37530,Royal Dano
8393,N!xau
8393,Michael Thys
8393,Marius Weyers
11937,Lena Farugia
11937,Hans Strydom
11937,Eiros
21661,Kevin Zegers
21661,Tim Conway
21661,Dick Martin
9320,Ralph Fiennes
9320,Uma Thurman
9320,Sean Connery
33644,Angela Bassett
33644,Taye Diggs
33644,Whoopi Goldberg
14662,Natasha Lyonne
14662,Alan Arkin
14662,Marisa Tomei
125124,[]
115872,[]
39930,[]
10692,Michael Rooker
10692,Tracy Arnold
10692,Tom Towles
805,Mia Farrow
805,John Cassavetes
805,Ruth Gordon
34584,Barret Oliver
34584,Gerald McRaney
34584,Noah Hathaway
34636,Jonathan Brandis
34636,Kenny Morrison
34636,Clarissa Burt
2182,David Miller
2182,George Wilson
2182,Sharon Taylor
28070,Gail Neely
28070,Robert Harden
28070,Barry Brenner
77469,Amy Brenneman
77469,Aaron Eckhart
77469,Ben Stiller
10278,Vince Vaughn
10278,Anne Heche
10278,Joaquin Phoenix
36647,Wesley Snipes
36647,Stephen Dorff
36647,Kris Kristofferson
17915,Vanessa Williams
17915,Chayanne
17915,Kris Kristofferson
14557,Tom Everett Scott
14557,Mark-Paul Gosselaar
14557,Poppy Montgomery
9417,Leslie Nielsen
9417,Michael York
9417,Kelly LeBrock
41469,Hope Davis
41469,Philip Seymour Hoffman
41469,Holland Taylor
19381,[]
34637,Bruce Lyons
34637,Chris Haywood
34637,Hamish McFarlane
4011,Geena Davis
4011,Alec Baldwin
4011,Winona Ryder
161795,[]
1580,James Stewart
1580,John Dall
1580,Farley Granger
5854,Barbara Harris
5854,Bruce Dern
5854,Karen Black
573,Jon Finch
573,Alec McCowen
573,Barry Foster
2370,[]
5780,Paul Newman
5780,Julie Andrews
5780,Lila Kedrova
506,Tippi Hedren
506,Sean Connery
506,Diane Baker
22527,Henry Fonda
22527,Vera Miles
22527,Anthony Quayle
574,James Stewart
574,Doris Day
574,Brenda De Banzie
11219,Edmund Gwenn
11219,John Forsythe
11219,Shirley MacLaine
30159,[]
845,Farley Granger
845,Robert Walker
845,Ruth Roman
1978,Marlene Dietrich
1978,Jane Wyman
1978,Michael Wilding
3682,Ryan Phillippe
3682,Salma Hayek
3682,Breckin Meyer
51942,Charis Michelsen
51942,Tom Larson
51942,Richard Spore
46702,Vivica A. Fox
46702,Lela Rochon
46702,Halle Berry
54795,Helena Bonham Carter
54795,Liz Smith
54795,Jim Carter
46748,[]
847,Warwick Davis
847,Val Kilmer
847,Joanne Whalley
117,Kevin Costner
117,Sean Connery
117,Charles Martin Smith
14577,Norm Macdonald
14577,Artie Lange
14577,Jack Warden
37498,[]
38621,Sophie Marceau
38621,Stephen Dillane
38621,Dominique Belcourt
59138,[]
28047,[]
4175,Ingrid Bergman
4175,Joseph Cotten
4175,Michael Wilding
31667,Gregory Peck
31667,Ann Todd
31667,Charles Laughton
13321,Tallulah Bankhead
13321,William Bendix
13321,Walter Slezak
21734,Teresa Wright
21734,Joseph Cotten
21734,Macdonald Carey
31997,Priscilla Lane
31997,Robert Cummings
31997,Otto Kruger
24197,Carole Lombard
24197,Robert Montgomery
24197,Gene Raymond
11462,Cary Grant
11462,Joan Fontaine
11462,Cedric Hardwicke
31995,Charles Laughton
31995,Horace Hodges
31995,Maureen O'Hara
940,Margaret Lockwood
940,Michael Redgrave
940,Dame May Whitty
2762,[]
12684,Sylvia Sidney
12684,Oskar Homolka
12684,Desmond Tester
2761,[]
8208,Leslie Banks
8208,Peter Lorre
8208,Pierre Fresnay
52907,[]
15007,Leon M. Lion
15007,Anne Grey
15007,John Stuart
36049,Henry Kendall
36049,Joan Barry
36049,Percy Marmont
52748,[]
75793,[]
47695,[]
31930,Herbert Marshall
31930,Norah Baring
31930,Phyllis Konstam
20213,[]
543,Anny Ondra
543,Sara Allgood
543,Charles Paton
36054,[]
143750,[]
52782,[]
36055,[]
36056,[]
2760,Ivor Novello
2760,June Tripp
2760,Marie Ault
64398,[]
10220,Matt Damon
10220,John Turturro
10220,Gretchen Mol
431,Nicole de Boer
431,Nicky Guadagni
431,David Hewlett
31641,[]
223318,[]
69848,[]
22796,Ashley Judd
22796,Ian Michael Smith
22796,Joseph Mazzello
22256,Billy Crudup
22256,Donald Sutherland
22256,Monica Potter
37550,Giancarlo Giannini
37550,Fernando Rey
37550,Shirley Stoler
37916,Mariangela Melato
37916,Giancarlo Giannini
37916,Riccardo Salvino
21873,Chris Makepeace
21873,Adam Baldwin
21873,Matt Dillon
21500,Jacqueline Bisset
21500,Rob Lowe
21500,Andrew McCarthy
84116,[]
12626,William Hurt
12626,Albert Brooks
12626,Holly Hunter
37818,Susanna Hoffs
37818,Joan Cusack
37818,Dedee Pfeiffer
3525,Harrison Ford
3525,Melanie Griffith
3525,Sigourney Weaver
129628,Daniel Day-Lewis
129628,Harry Dean Stanton
129628,Joan Cusack
2321,Michelle Pfeiffer
2321,Matthew Modine
2321,Oliver Platt
2028,John Cusack
2028,Ione Skye
2028,John Mahoney
16384,Steve Martin
16384,Rick Moranis
16384,Joan Cusack
91217,Jessica Lange
91217,Arliss Howard
91217,Joan Cusack
77314,[]
10699,Dustin Hoffman
10699,Geena Davis
10699,Andy García
11597,Robin Williams
11597,Michael Gambon
11597,Joan Cusack
218624,Paul Carafotes
218624,Victor French
218624,Lelia Goldoni
47947,Michael McKean
47947,Sean Young
47947,Héctor Elizondo
48311,Robert Glaudini
48311,Demi Moore
48311,Luca Bercovici
44772,Jon Cryer
44772,Demi Moore
44772,George Wendt
14347,Michael Caine
14347,Michelle Johnson
14347,Joseph Bologna
41090,Demi Moore
41090,Emilio Estevez
41090,Tom Skerritt
18282,John Cusack
18282,Demi Moore
18282,Bobcat Goldthwait
18169,Demi Moore
18169,Rob Lowe
18169,Jim Belushi
11082,Demi Moore
11082,Michael Biehn
11082,Jürgen Prochnow
5971,Robert De Niro
5971,Sean Penn
5971,Demi Moore
11933,Chevy Chase
11933,Dan Aykroyd
11933,John Candy
20096,Demi Moore
20096,Jeff Daniels
20096,George Dzundza
30815,Demi Moore
30815,Bruce Willis
30815,Glenne Headly
881,Tom Cruise
881,Jack Nicholson
881,Demi Moore
4478,Robert Redford
4478,Demi Moore
4478,Woody Harrelson
22318,Ben Stiller
22318,Elizabeth Hurley
22318,Maria Bello
53113,Meryl Streep
53113,Renée Zellweger
53113,William Hurt
2109,Jackie Chan
2109,Chris Tucker
2109,Ken Leung
122289,[]
24746,Jeffrey Falcon
24746,Justin McGuire
24746,Kim De Angelo
72987,Kris Kristofferson
72987,Leelee Sobieski
72987,Jane Birkin
193103,[]
8195,Robert De Niro
8195,Jean Reno
8195,Natascha McElhone
9877,Alicia Witt
9877,Jared Leto
9877,Rebecca Gayheart
26618,Joaquin Phoenix
26618,Vince Vaughn
26618,Janeane Garofalo
21132,[]
11855,Edward Furlong
11855,Christina Ricci
11855,Bess Armstrong
24016,Debra Winger
24016,John Malkovich
24016,Campbell Scott
14785,Seema Biswas
14785,Nirmal Pandey
14785,Rajesh Vivek
14794,Malcolm McDowell
14794,Richard Warwick
14794,David Wood
3486,Peter Sellers
3486,Helen Mirren
3486,David Tomlinson
11071,James Whitmore
11071,James Arness
11071,Joan Weldon
1091,Kurt Russell
1091,Keith David
1091,Wilford Brimley
10403,Tim Robbins
10403,Greta Scacchi
10403,Fred Ward
11337,Woody Allen
11337,Charlotte Rampling
11337,Jessica Harper
162,Johnny Depp
162,Winona Ryder
162,Dianne Wiest
25723,Paul Rudd
25723,Christine Taylor
25723,Reese Witherspoon
73351,[]
8916,Woody Allen
8916,Dan Aykroyd
8916,Anne Bancroft
28134,Oliver Platt
28134,Stanley Tucci
28134,Tony Shalhoub
9429,Will Ferrell
9429,Chris Kattan
9429,Jennifer Coolidge
12159,Robin Williams
12159,Cuba Gooding Jr.
12159,Annabella Sciorra
27791,[]
43106,[]
30197,Gene Wilder
30197,Zero Mostel
30197,Dick Shawn
10156,Mel Brooks
10156,Dom DeLuise
10156,Madeline Kahn
10377,Joe Pesci
10377,Ralph Macchio
10377,Marisa Tomei
3121,David Arkin
3121,Barbara Baxley
3121,Ned Beatty
4975,Derek Jacobi
4975,Daniel Craig
4975,Tilda Swinton
37532,Saul Williams
37532,Sonja Sohn
37532,Bonz Malone
9713,Eddie Murphy
9713,Jeff Goldblum
9713,Kelly Preston
134368,Stephen Baldwin
134368,Chris Penn
134368,Michael McGlone
85837,[]
1039,[]
9821,Sharon Stone
9821,Elden Henson
9821,Kieran Culkin
4437,Roy Scheider
4437,John Lithgow
4437,Helen Mirren
1890,William Hurt
1890,Marlee Matlin
1890,Piper Laurie
1955,Anthony Hopkins
1955,John Hurt
1955,Anne Bancroft
39437,Oprah Winfrey
39437,Danny Glover
39437,Thandie Newton
11932,Ed Gale
11932,Jennifer Tilly
11932,Brad Dourif
6435,Sandra Bullock
6435,Nicole Kidman
6435,Evan Rachel Wood
108316,[]
10683,Jane Adams
10683,Jon Lovitz
10683,Philip Seymour Hoffman
63709,[]
9445,Ian McKellen
9445,Brad Renfro
9445,David Schwimmer
2657,Tobey Maguire
2657,Reese Witherspoon
2657,William H. Macy
9425,Kurt Russell
9425,Jason Scott Lee
9425,Jason Isaacs
32326,"Timothy ""Speed"" Levitch"
637,Nicoletta Braschi
637,Roberto Benigni
637,Giorgio Cantarini
8675,Trey Parker
8675,Dian Bachar
8675,Matt Stone
125762,[]
20701,Deborah Harry
20701,Matthew Lawrence
20701,Christian Slater
9945,James Woods
9945,Daniel Baldwin
9945,Sheryl Lee
73,Edward Norton
73,Edward Furlong
73,Beverly D'Angelo
18603,
46889,Holly Hunter
46889,Danny DeVito
46889,Queen Latifah
12888,[]
3033,Ian McKellen
3033,Brendan Fraser
3033,Lynn Redgrave
9882,Denzel Washington
9882,Annette Bening
9882,Bruce Willis
10663,Adam Sandler
10663,Kathy Bates
10663,Fairuza Balk
4518,Cate Blanchett
4518,Geoffrey Rush
4518,Christopher Eccleston
1808,Ewan McGregor
1808,Christian Bale
1808,Jonathan Rhys Meyers
3600,Jennifer Love Hewitt
3600,Freddie Prinze Jr.
3600,Mekhi Phifer
17037,Jonathan Taylor Thomas
17037,Jessica Biel
17037,Adam LaVorgna
297,Brad Pitt
297,Anthony Hopkins
297,Claire Forlani
5332,[]
21589,Hugh Dillon
21589,Callum Keith Rennie
21589,Julian Richings
8336,[]
11893,Jon Voight
11893,Eric Roberts
11893,Rebecca De Mornay
123056,Annabeth Gish
123056,Jon Voight
123056,JoBeth Williams
12223,Katharine Ross
12223,Paula Prentiss
12223,Nanette Newman
32081,Eric Roberts
32081,Mickey Rourke
32081,Daryl Hannah
14924,Gary Oldman
14924,Chloe Webb
14924,David Hayman
10002,Bob Hoskins
10002,Cathy Tyson
10002,Michael Caine
41817,Bob Hoskins
41817,Denzel Washington
41817,Chloe Webb
19426,Giulietta Masina
19426,François Périer
19426,Franca Marzi
12560,Tom Berenger
12560,Glenn Close
12560,Jeff Goldblum
9798,Will Smith
9798,Gene Hackman
9798,Jon Voight
14444,Whoopi Goldberg
14444,David Spade
14444,E.G. Daily
9487,Kevin Spacey
9487,Julia Louis-Dreyfus
9487,Hayden Panettiere
9466,Kenneth Branagh
9466,Judy Davis
9466,Joe Mantegna
666,Fernanda Montenegro
666,Marília Pêra
666,Vinícius de Oliveira
2042,[]
10162,Ian Bannen
10162,David Kelly
10162,Fionnula Flanagan
309,Ulrich Thomsen
309,Henning Moritzen
309,Thomas Bo Larsen
692,Divine
692,David Lochary
692,Mary Vivian Pearce
24018,Bela Lugosi
24018,Lyle Talbot
24018,Edward D. Wood Jr.
1678,Akira Takarada
1678,Momoko Kôchi
1678,Akihiko Hirata
39256,Ken Tanaka
39256,Yasuko Sawaguchi
39256,Keiju Kobayashi
1680,Tadao Takashima
1680,Kenji Sahara
1680,Yû Fujiki
244,Robert Armstrong
244,Fay Wray
244,Bruce Cabot
10730,Jeff Bridges
10730,Jessica Lange
10730,Charles Grodin
31947,Jeff Bridges
31947,Linda Hamilton
31947,Brian Kerwin
8130,Madonna
8130,Rosanna Arquette
8130,Aidan Quinn
11532,Powers Boothe
11532,Charley Boorman
11532,Meg Foster
9749,Chevy Chase
9749,Joe Don Baker
9749,Dana Wheeler-Nicholson
14628,Chevy Chase
14628,Hal Holbrook
14628,Julianne Phillips
9626,Arnold Schwarzenegger
9626,Brigitte Nielsen
9626,Sandahl Bergman
13698,Michael Keaton
13698,Gedde Watanabe
13698,George Wendt
10466,Tom Hanks
10466,Shelley Long
10466,Alexander Godunov
707,Roger Moore
707,Christopher Walken
707,Tanya Roberts
11954,Steve Railsback
11954,Peter Firth
11954,Frank Finlay
9336,Steve Guttenberg
9336,Kim Cattrall
9336,G. W. Bailey
10157,Steve Guttenberg
10157,Bubba Smith
10157,David Graf
12118,Steve Guttenberg
12118,Bubba Smith
12118,David Graf
10587,Steve Guttenberg
10587,Bubba Smith
10587,Michael Winslow
11825,Bubba Smith
11825,David Graf
11825,Michael Winslow
11895,Bubba Smith
11895,David Graf
11895,Michael Winslow
9447,James Cromwell
9447,Mary Stein
9447,Mickey Rooney
12257,Drew Barrymore
12257,Catherine O'Hara
12257,Luke Wilson
37536,Jerry Springer
37536,Jaime Pressly
37536,Molly Hagan
10029,Jon Favreau
10029,Leland Orser
10029,Cameron Diaz
27104,Alessandro Gassman
27104,Francesca d'Aloja
27104,Carlo Cecchi
11252,Vince Vaughn
11252,Anne Heche
11252,Julianne Moore
8545,Brenda Blethyn
8545,Michael Caine
8545,Ewan McGregor
10223,Bill Paxton
10223,Bridget Fonda
10223,Billy Bob Thornton
9745,Michael Keaton
9745,Kelly Preston
9745,Mark Addy
200,Patrick Stewart
200,Jonathan Frakes
200,Brent Spiner
9837,Val Kilmer
9837,Ralph Fiennes
