id,keywords,cast,director
11302,"['revolution', 'political activism', 'loser']","['Woody Allen', 'Louise Lasser', 'Carlos Montalbán']",Woody Allen
623,"['robbery', 'infidelity', 'cheating', 'heart attack', 'heist', 'lawyer', 'silencer', 'courtroom', 'american abroad', 'cult film', 'animal abuse', 'barrister', 'stuttering', 'weir', 'yelling', 'killing a dog', 'cutical scissors', 'run over by a steamroller', 'gag', 'excuse', 'barrel', 'zoophilia', 'screwball', 'stolen jewelry']","['John Cleese', 'Jamie Lee Curtis', 'Kevin Kline']",Charles Crichton
583,"['christianity', 'male nudity', 'jewry', 'resistance', 'gladiator', 'roman empire', 'balcony', 'miracle', 'graffiti', 'jesus christ', 'doomed man', 'homily', 'latin', 'three kings', 'crucifixion', 'bethlehem', 'dying and death', 'stoning', 'sermon on the mount', 'monty python', 'anarchic comedy']","['Graham Chapman', 'John Cleese', 'Terry Gilliam']",Terry Jones
12614,"['cabaret', 'musical', 'cross dresser']","['Julie Andrews', 'James Garner', 'Robert Preston']",Blake Edwards
21711,['politics'],"['Robert Redford', 'Peter Boyle', 'Melvyn Douglas']",Michael Ritchie
11575,"['slapstick', 'ensemble cast', 'automobile racing', 'cross country race', 'turn of the century']","['Jack Lemmon', 'Tony Curtis', 'Natalie Wood']",Blake Edwards
475,"['ambush', 'sheriff', 'waitress', 'prohibition', 'texas', 'bank robber', 'oklahoma', 'impotence', 'missouri', 'texas ranger', 'grave digger']","['Warren Beatty', 'Faye Dunaway', 'Michael J. Pollard']",Arthur Penn
11331,"['sea', 'cuba', 'mockery', 'human vs nature', 'fisherman']","['Spencer Tracy', 'Felipe Pazos', 'Harry Bellaver']",John Sturges
521,"['london england', 'adultery', 'jealousy', 'secret', 'tennis', 'blackmail', 'evidence', 'letter', 'marriage', 'love', 'murder', 'suspense', 'classic', 'writer', 'crime', 'theft', 'visit', 'cult film', 'husband', 'player', '3d']","['Ray Milland', 'Grace Kelly', 'Robert Cummings']",Alfred Hitchcock
21202,['musical'],['Ying Huang'],Frédéric Mitterrand
88,"['dancing', 'sex', 'hotel', 'robbery', 'sister sister relationship', 'dancing master', 'mambo', 'dance performance', 'daughter', 'summer camp', 'secret love', 'teenage crush', 'doctor', 'class differences', 'youth', 'family holiday', 'sensuality', 'unwanted pregnancy', 'summer romance', 'abortion', 'catskill resort']","['Jennifer Grey', 'Patrick Swayze', 'Jerry Orbach']",Emile Ardolino
500,"['traitor', 'jewelry', 'psychopath', 'thief', 'heist', 'betrayal', 'mystery', 'escape', 'gang', 'plan gone wrong', 'warehouse', 'ensemble cast', 'all male cast', 'told in flashback', 'heist gone wrong', 'foreshadowing', 'rendezvous', 'iconic', 'set in one room', 'uneasy alliance', 'rag tag group']","['Harvey Keitel', 'Tim Roth', 'Michael Madsen']",Quentin Tarantino
792,"['famous score', 'hero', 'mine', 'vietnam war', 'village', 'gore', 'jungle', 'f word', 'soldier', 'battle', 'combat', '1960s']","['Tom Berenger', 'Charlie Sheen', 'Willem Dafoe']",Oliver Stone
8491,"['beach', 'mission of murder', 'boss', 'bad boss', 'house', 'female corpse']","['Andrew McCarthy', 'Jonathan Silverman', 'Catherine Mary Stewart']",Ted Kotcheff
402,"['dancing', 'male nudity', 'female nudity', 'sexual obsession', 'san francisco', 'sadistic', 'detective', 'jealousy', 'gun', 'eroticism', 'menace', 'nudity', 'suspicion of murder', 'ex-lover', 'planned murder', 'cigarette', 'bisexuality', 'orgasm', 'bedroom', 'bed', 'underwear', 'dying and death', 'auto', 'dangerous', 'lover', 'striptease', 'sadism', 'police', 'psychopath', 'femme fatale', 'sociopath', 'bdsm', 'erotic thriller']","['Michael Douglas', 'Sharon Stone', 'George Dzundza']",Paul Verhoeven
10537,"['hippie', 'poetry', 'sex', 'rock and roll', 'nudity', 'hallucination', 'wilderness', 'airplane', 'musical', 'addicted', 'joint', 'organ', 'lsd', 'biography', 'alcoholism', 'the doors', 'car crash', 'singer', 'drug', 'music band', 'flashback', 'blood ritual']","['Val Kilmer', 'Meg Ryan', 'Kyle MacLachlan']",Oliver Stone
11386,"['transvestism', 'gay', 'hostage', ""love of one's life"", 'northern ireland', 'homosexuality', 'gay interest', 'teenage crush', 'soldier', 'political unrest']","['Stephen Rea', 'Jaye Davidson', 'Miranda Richardson']",Neil Jordan
9504,"['robbery', 'office', 'shop', 'estate agent', 'company', 'contest', 'cowardliness', 'cult film', 'real estate', 'pressure', 'neo-noir']","['Al Pacino', 'Jack Lemmon', 'Alec Baldwin']",James Foley
15764,"['new york', 'concentration camp', 'holocaust', 'writer']","['Meryl Streep', 'Kevin Kline', 'Peter MacNicol']",Alan J. Pakula
601,"['farewell', 'homesickness', 'nasa', 'extraterrestrial technology', 'operation', 'space marine', 'loss of father', 'hiding place', 'riding a bicycle', 'flying saucer', 'prosecution', 'halloween', 'flowerpot', 'finger', 'single']","['Henry Thomas', 'Drew Barrymore', 'Robert MacNaughton']",Steven Spielberg
25842,"['holiday', 'scrooge', 'charles dickens']","['Reginald Owen', 'Gene Lockhart', 'Kathleen Lockhart']",Edwin L. Marin
2119,"['stock-car-race', 'daytona', 'car crash']","['Tom Cruise', 'Robert Duvall', 'Nicole Kidman']",Tony Scott
744,"['lovesickness', 'loss of lover', 'fighter pilot', 'self-discovery', 'pilot', 'ejection seat', 'dying and death', 'officer', 'training camp', 'air force', 'airplane', 'dangerous', 'battle assignment', 'u.s. navy', 'hostility', 'secret love', 'cowardliness', 'pilot school']","['Tom Cruise', 'Kelly McGillis', 'Val Kilmer']",Tony Scott
221,"['individual', 'rebel', 'street gang', 'car race', 'parent child relationship', 'underground world', 'authority', 'unsociability', 'teen rebel']","['James Dean', 'Natalie Wood', 'Sal Mineo']",Nicholas Ray
702,"['southern usa', 'rape', 'sister sister relationship', 'loss of sense of reality', 'brother-in-law', 'violent husband', 'new orleans', 'middle aged woman', 'brother-in-law sister-in-law relationship', 'light bulb', 'expectant father', 'off screen rape']","['Vivien Leigh', 'Marlon Brando', 'Kim Hunter']",Elia Kazan
25750,"['sheriff', 'night', 'barn', 'sequel', 'children', 'blood', 'slasher', 'violence', 'preacher', 'corn']","['Naomi Watts', 'Jamie Renée Smith', 'Karen Black']",Greg Spence
9305,"['ant', 'biotope', 'grasshopper', 'woman director']","['Jacques Perrin', 'Kristin Scott Thomas']",Claude Nuridsany
37616,"['robbery', 'dysfunctional family', 'independent film', 'armored truck', 'ashtray']","['William Forsythe', 'Vincent Gallo', 'Adam Trese']",Alan Taylor
11112,"['career', 'sexism', 'autonomy', 'broker', 'wall street', 'partner']","['Whoopi Goldberg', 'Dianne Wiest', 'Eli Wallach']",Donald Petrie
21612,"['suicide', 'bedroom', 'strike', 'great depression', 'trade union', 'murder', 'mafia', 'corpse', 'new york city', 'violence', 'stabbing', 'madness', '1930s']","['Christopher Walken', 'Chris Penn', 'Annabella Sciorra']",Abel Ferrara
1630,"['poison', 'pornography', 'free love', 'aids', 'eroticism', 'group sex', 'wheelchair', 'last judgment', 'court case', 'sentence', 'airplane', 'baptism', 'vulgar', 'millionaire', 'drugs and addiction', 'disabled']","['Woody Harrelson', 'Courtney Love', 'Edward Norton']",Miloš Forman
124837,['election'],"['Oliver North', 'Mark Goodin', 'Bill Clinton']",R. J. Cutler
11816,"['son', 'daughter', 'mother daughter relationship', 'family holiday', 'family conflict']","['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda']",Mark Rydell
11843,"['robbery', 'diamant', ""côte d'azur"", 'inspector', 'panther']","['Peter Sellers', 'Christopher Plummer', 'Herbert Lom']",Blake Edwards
10379,"['childhood memory', 'imaginary friend']","['Phoebe Cates', 'Rik Mayall', 'Marsha Mason']",Ate de Jong
2756,"['ocean', 'sea', 'diving suit', 'flying saucer', 'nuclear missile', 'alien life-form', 'insanity', 'scuba diving', 'underwater', 'scuba', 'deepsea', 'trapped underwater\xa0', 'thalassophobia']","['Ed Harris', 'Mary Elizabeth Mastrantonio', 'Michael Biehn']",James Cameron
790,"['prophecy', 'sea', 'beach', 'gold', 'small town', 'beheading', 'sword', 'narration', 'fog', 'leprosy', 'ship', 'lighthouse', 'church']","['Adrienne Barbeau', 'Jamie Lee Curtis', 'Janet Leigh']",John Carpenter
1103,"['taxi', 'street gang', 'usa president', 'war veteran', 'hostage', 'kidnapping', 'liberation of prisoners', 'anti hero', 'gangster boss', 'dystopia', 'police operation', 'attempt to escape', 'cyberpunk', 'reluctant hero']","['Kurt Russell', 'Lee Van Cleef', 'Ernest Borgnine']",John Carpenter
11298,"['insane asylum', 'werewolf', 'newswoman']","['Patrick Macnee', 'Dennis Dugan', 'Christopher Stone']",Joe Dante
4480,"['provence', 'avarice', 'battle for power', 'source', 'neighbor']","['Yves Montand', 'Gérard Depardieu', 'Daniel Auteuil']",Claude Berri
4481,"['provence', 'loss of father', 'source', 'revenge']","['Yves Montand', 'Emmanuelle Béart', 'Daniel Auteuil']",Claude Berri
10765,"['paris', 'role of women']","['Goldie Hawn', 'Eileen Brennan', 'Armand Assante']",Howard Zieff
762,"['holy grail', 'monk', 'scotland yard', 'swordplay', 'camelot', 'round table', 'chapter', 'aggression by animal', 'knight', 'king arthur', 'wedding reception', 'midnight movie', 'monty python', 'knights of the round table', 'anarchic comedy']","['Graham Chapman', 'John Cleese', 'Terry Gilliam']",Terry Gilliam
44497,[],"['Tony Ward', 'Bruce LaBruce', 'Kevin P. Scott']",Bruce LaBruce
79306,"['snowboarding', 'travel', 'skiing']",['Warren Miller'],
10548,"['underdog', 'boxer', 'disrespect', 'sport', 'zaire', 'history', 'african american', 'muhammad ali', 'summit', 'sympathy', 'endurance', 'sports history', 'boxing']","['Muhammad Ali', 'George Foreman', 'Don King']",Leon Gast
531,"['robbery', 'inventor', 'penguin', 'telecontrol', 'surrealism', 'betrayal', 'criminal', 'dog', 'jewel heist', 'claymation', 'wallace & gromit', 'very little dialogue']",['Peter Sallis'],Nick Park
4483,"['france', 'dual identity', 'wife husband relationship', 'secret identity', 'new identity', 'biography', 'middle ages']","['Gérard Depardieu', 'Maurice Barrier', 'Bernard-Pierre Donnadieu']",Daniel Vigne
18919,"['philosophy', 'soul', 'magic', 'prague', 'puppet', 'surrealism', 'independent film', 'play', 'devil', 'master', 'dark', 'occult', 'clay', 'theater', 'lured']","['Petr Čepek', 'Jan Kraus', 'Jiří Suchý']",Jan Švankmajer
31556,[],"['Richard Basehart', 'Scott Brady', 'Roy Roberts']",Anthony Mann
26167,"['prison', 'revenge', 'gangster', 'film noir']","[""Dennis O'Keefe"", 'Claire Trevor', 'Marsha Hunt']",Anthony Mann
26174,"['undercover', 'treasury department', 'classic noir', 'film noir']","[""Dennis O'Keefe"", 'Mary Meade', 'Alfred Ryder']",Anthony Mann
659,"['germany', 'suicide', 'circus', 'adultery', 'puberty', 'toxication', 'world war ii', 'lolita', 'married couple', 'nazis', ""family's daily life"", 'childhood memory', 'fall from staircase', 'suffocation', 'gdansk', 'kaschubia', 'lone wolf', 'independent film', 'pregnancy', 'family feud', 'red army', 'new german cinema']","['Mario Adorf', 'Angela Winkler', 'David Bennent']",Volker Schlöndorff
30892,"['great britain', 'country estate', 'asylum', 'jesus christ', 'delusion', 'inheritance fight']","[""Peter O'Toole"", 'Alastair Sim', 'Arthur Lowe']",Peter Medak
86369,['comedy'],"['Romane Bohringer', 'Elsa Zylberstein']",Martine Dugowson
8074,"['vietnam war', 'independent film', 'cult director', 'nursery', 'film-essay', 'quotation']","['Joseph Gehrard', 'Marina Vlady', 'Anny Duperey']",Jean-Luc Godard
124676,['woman director'],[],Nina Menkes
38554,"['con man', 'letter', 'god', 'money']","['Greg Kinnear', 'Laurie Metcalf', 'Maria Pitillo']",Garry Marshall
49763,"['werewolf', 'dog', 'norse mythology', 'animal horror', 'lycanthrope']","['Mariel Hemingway', 'Michael Paré', 'Mason Gamble']",Eric Red
41326,['woman director'],"['Jesse Jackson', 'Juan Munoz', 'Ray Rogers']",Barbara Kopple
10608,"['senate', 'election campaign', 'folk music', 'mockumentary', 'political campaign', 'fake documentary', 'media manipulation', 'political satire', 'hidden truth', 'assassination attempt']","['Tim Robbins', 'Giancarlo Esposito', 'Alan Rickman']",Tim Robbins
11216,"['sicily', 'cinema', 'film director', 'kiss', 'coming of age', 'mother son relationship', 'haunted by the past', 'censorship', 'movie theatre', 'flashback']","['Philippe Noiret', 'Jacques Perrin', 'Marco Leonardi']",Giuseppe Tornatore
7452,"['cook', 'cooking', 'restaurant', 'crime boss']","['Richard Bohringer', 'Michael Gambon', 'Helen Mirren']",Peter Greenaway
64567,[],"['Michel Blanc', 'Philippe Noiret', 'Marie-Anne Chazel']",Michel Blanc
892,"['suicide attempt', 'underground', 'planned murder', 'clown', 'butcher', ""butcher's shop"", 'post-apocalyptic', 'vegetarian', 'terror cell', 'dystopia']","['Dominique Pinon', 'Marie-Laure Dougnac', 'Jean-Claude Dreyfus']",Jean-Pierre Jeunet
1600,"['krakow', 'heart disease', 'false identity', 'french', 'music', 'puppet', 'independent film', 'poland', 'doppelganger', 'parallel lives', 'warsaw']","['Irène Jacob', 'Halina Gryglaszewska', 'Philippe Volter']",Krzysztof Kieślowski
26561,"['italy', 'based on novel', 'female friendship', 'vacation', 'chance encounter']","['Josie Lawrence', 'Miranda Richardson', 'Joan Plowright']",Mike Newell
975,"['germany', 'france', 'general', 'patriotism', 'world war i', 'song', 'army', 'cowardice', 'soldier', 'cult film']","['Kirk Douglas', 'Ralph Meeker', 'Adolphe Menjou']",Stanley Kubrick
18129,"['con man', 'train ride', 'suspense', 'con artist', 'horse track', 'grifter', 'estafa', 'neo-noir']","['Anjelica Huston', 'John Cusack', 'Annette Bening']",Stephen Frears
54405,['independent film'],"['Ned Beatty', 'Adrian Dunbar', 'Tara Fitzgerald']",Peter Chelsom
150823,"['prostitute', 'small town', 'bar shootout']","['Michael Dudikoff', 'Randy Travis', 'Valerie Wildman']",Fred Olen Ray
409,"['cairo', 'egypt', 'identity', 'amnesia', 'world war ii', 'burn', 'landmine', 'expedition', 'cave', 'sandstorm', 'royal geographic society', 'cave painting', 'prisoners of war', 'map', 'mine clearer', 'hearing', 'desert scientist', 'intelligence', 'traitor', 'mural painting', 'airplane', 'secret love']","['Ralph Fiennes', 'Juliette Binoche', 'Willem Dafoe']",Anthony Minghella
38251,"['world war ii', 'island', 'army', 'greek island', 'italian army']","['Diego Abatantuono', 'Claudio Bigagli', 'Giuseppe Cederna']",Gabriele Salvatores
10161,"['bodily disabled person', 'biography', 'poet', 'foot', 'author', 'irish', 'working class', 'disabled', 'cerebral palsy', 'flashback', 'courage']","['Daniel Day-Lewis', 'Brenda Fricker', 'Alison Whelan']",Jim Sheridan
1412,"['sexual obsession', 'sex', 'sexuality', 'camcorder', 'spanner', 'orgasm', 'videoband', 'longing', 'safe sex', 'interview', 'voyeurism']","['Andie MacDowell', 'Peter Gallagher', 'James Spader']",Steven Soderbergh
41768,"['wheelchair', 'louisiana', 'independent film', 'soap opera', 'actress', 'accident']","['Mary McDonnell', 'Alfre Woodard', 'Lenore Banks']",John Sayles
10409,"['father son relationship', 'dancer', 'experiment']","['Paul Mercurio', 'Tara Morice', 'Bill Hunter']",Baz Luhrmann
14285,[],"['Randall Adams', 'David Harris', 'Gus Rose']",Errol Morris
2469,"['prison', 'ex-detainee', 'porn actor', 'inferiority complex']","['Victoria Abril', 'Antonio Banderas', 'Loles León']",Pedro Almodóvar
10174,"['eroticism', 'dance', 'pop star', 'musical', 'tour', 'concert', 'madonna']","['Madonna', 'Al Pacino', 'Kevin Costner']",Alek Keshishian
31225,"['transvestism', 'drag queen', 'homophobia', 'black', 'homosexuality', 'african american', 'new york city', 'transgender', 'gay man', 'transsexual', 'reading', 'shade', 'subculture', 'shoplifting', 'lgbt', 'drag', 'nyc', 'woman director', 'harlem', 'black lgbt', 'latino lgbt', 'voguing', 'vogue']","['Dorian Corey', 'Pepper LaBeija', 'Willi Ninja']",Jennie Livingston
510,"['individual', 'rebel', 'self-destruction', 'wheelchair', 'lunatic asylum', 'dying and death', 'rage and hate', 'freedom', 'insanity', 'basic rights and human rights', 'psychiatrist']","['Jack Nicholson', 'Louise Fletcher', 'Danny DeVito']",Miloš Forman
11455,"['smoking', 'ecstasy', 'drug traffic', 'drug mule', 'joint', 'pipe', 'friendship bracelet', 'marijuana', 'drug', 'hitchhike']","['Cheech Marin', 'Tommy Chong', 'Strother Martin']",Lou Adler
1891,"['rebel', 'android', 'asteroid', 'space battle', 'snow storm', 'space colony', 'spaceship', 'lightsaber', 'jedi', 'good vs evil', 'rebellion', 'the force', 'space opera', 'stormtrooper', 'wookie', 'jedi master', 'jedi training', 'droid']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",Irvin Kershner
2493,"['swashbuckler', 'evil prince', 'reference to socrates', 'reference to plato', 'screwball', 'impersonation']","['Cary Elwes', 'Robin Wright', 'Mandy Patinkin']",Rob Reiner
85,"['saving the world', 'riddle', 'nepal', 'himalaya', 'cairo', 'moses', 'egypt', 'whip', 'treasure', 'medallion', 'leather jacket', 'nazis', 'hat', 'mediterranean', 'ark of the covenant', 'ten commandments', 'treasure hunt', 'excavation', 'swastika', 'archaeologist', 'indiana jones', 'archeology\xa0']","['Harrison Ford', 'Karen Allen', 'Paul Freeman']",Steven Spielberg
68,"['bureaucracy', 'police state', 'terror', 'great britain', 'dream', 'dystopia', 'government', 'anarchic comedy']","['Jonathan Pryce', 'Robert De Niro', 'Katherine Helmond']",Terry Gilliam
