ID,Name,Age,Nationality,Overall,Potential,Club,Value_EUR,Wage_EUR,Special
205555,C. Jorquera,28,Chile,70,70,Bursaspor,1800000.0,14000.0,1896
214515,M. Piedrahita,32,Colombia,70,70,CPD Junior Barranquilla,975000.0,3000.0,1947
226803,T. Parker,24,United States,70,75,Vancouver Whitecaps FC,2000000.0,5000.0,1517
163571,M. Jarvis,31,England,70,70,Norwich City,1600000.0,25000.0,1776
205556,L. Krajnc,22,Slovenia,70,76,Frosinone,2100000.0,26000.0,1640
214004,D. Peralta,32,Colombia,70,70,Deportivo Pasto,1000000.0,2000.0,1580
224756,A. Lusamba,20,France,70,81,OGC Nice,3100000.0,17000.0,1758
232692,G. Acosta,28,Argentina,70,70,Atlético Tucumán,1800000.0,9000.0,1860
181236,Fernando Boldrin,28,Brazil,70,70,Kayserispor,1800000.0,12000.0,1884
190196,Z. Touré,27,Senegal,70,72,FC Lorient,1700000.0,6000.0,1556
199413,T. Kempe,28,Germany,70,70,SV Darmstadt 98,1800000.0,18000.0,1817
205557,B. Darri,22,Netherlands,70,75,Heracles Almelo,2400000.0,8000.0,1655
214005,V. Giraldo,31,Colombia,70,70,Independiente Santa Fe,1200000.0,4000.0,1925
213750,K. Sema,23,Sweden,70,76,Östersunds FK,2400000.0,4000.0,1803
223734,R. García Guerreño,27,Paraguay,70,71,Club Atlético Lanús,1700000.0,11000.0,1512
189430,S. Colombi,26,Italy,70,74,Carpi,1600000.0,3000.0,1123
164855,J. Lynch,29,Wales,70,70,Queens Park Rangers,1400000.0,20000.0,1695
204280,Cristian Herrera,26,Spain,70,73,CD Lugo,2200000.0,8000.0,1728
236792,T. Souček,22,Czech Republic,70,79,,0.0,0.0,1734
204537,R. Revoredo,31,Peru,70,70,,0.0,0.0,1723
235513,S. Ganvoula,21,Congo,70,78,KV Mechelen,2700000.0,14000.0,1613
189177,J. Fleck,25,Scotland,70,73,Sheffield United,2200000.0,28000.0,1968
198138,R. Rojas,29,Paraguay,70,70,,0.0,0.0,1963
205818,R. Woods,23,England,70,75,Brentford,2000000.0,23000.0,1961
221434,D. Villalpando,25,Mexico,70,72,Necaxa,2200000.0,20000.0,1887
222970,E. Oztumer,26,England,70,73,Walsall,2200000.0,8000.0,1737
225530,O. Oularé,21,Belgium,70,78,Royal Antwerp FC,2700000.0,30000.0,1581
187898,M. Çelik,27,Sweden,70,70,BK Häcken,1900000.0,4000.0,1748
223740,Eguaras,25,Spain,70,74,Real Zaragoza,1900000.0,8000.0,1881
158716,D. Edwards,31,Wales,70,70,Reading,1500000.0,24000.0,1916
228860,H. Jurjus,23,Netherlands,70,77,Roda JC Kerkrade,1800000.0,7000.0,1182
175613,J. Choplin,32,France,70,70,Chamois Niortais FC,1000000.0,5000.0,1633
50429,J. Álvarez,36,Venezuela,70,70,CD Numancia,600000.0,6000.0,1735
202238,Muralha,24,Brazil,70,74,Pohang Steelers,2000000.0,7000.0,1982
230398,Eltson Marques,25,Brazil,70,70,Coritiba Foot Ball Club,1600000.0,14000.0,1508
182270,W. Sandilands,33,South Africa,70,70,Orlando Pirates,900000.0,1000.0,1133
236287,N. Ibáñez,22,Argentina,70,75,Gimnasia y Esgrima La Plata,2400000.0,11000.0,1679
212992,J. Böðvarsson,25,Iceland,69,71,Reading,1300000.0,21000.0,1764
211457,A. Olanare,23,Nigeria,69,73,CSKA Moscow,1400000.0,23000.0,1704
192001,C. Guzmán,23,Mexico,69,74,Monarcas Morelia,1200000.0,6000.0,1771
215810,C. Lombardi,21,Italy,69,80,Benevento Calcio,1800000.0,22000.0,1611
238594,A. Dej,25,Poland,69,72,Sportfreunde Lotte,1300000.0,1000.0,1859
239106,L. Koutris,21,Greece,69,76,Olympiakos CFP,1300000.0,1000.0,1852
190722,M. Sordell,26,England,69,72,Burton Albion,1300000.0,8000.0,1776
198147,M. van der Maarel,27,Netherlands,69,71,FC Utrecht,1000000.0,7000.0,1726
199683,K. Çörekçi,25,Turkey,69,73,Trabzonspor,1100000.0,15000.0,1795
179971,R. Munsy,27,DR Congo,69,69,Grasshopper Club Zürich,1100000.0,13000.0,1630
202756,N. Bodurov,31,Bulgaria,69,69,,0.0,0.0,1664
211204,D. John,22,Wales,69,77,Rangers,1300000.0,13000.0,1827
215556,E. Fernandes,21,Switzerland,69,81,West Ham United,1900000.0,35000.0,1828
216068,F. Poli,28,Italy,69,70,Carpi,950000.0,3000.0,1340
222724,B. Manuel,20,Belgium,69,78,KRC Genk,1600000.0,8000.0,1748
199173,M. Crimi,27,Italy,69,70,Virtus Entella,1200000.0,2000.0,1908
209413,M. Matras,26,Poland,69,71,Lechia Gdańsk,1100000.0,6000.0,1662
211461,Luiz Phellype,23,Brazil,69,75,FC Paços de Ferreira,1500000.0,7000.0,1657
213253,H. Grana,32,Argentina,69,69,FC Dallas,575000.0,5000.0,1853
156165,M. Mills,30,England,69,69,Nottingham Forest,775000.0,16000.0,1522
156421,J. Valenzuela,33,Mexico,69,69,Club Tijuana,425000.0,12000.0,1693
225285,V. Fındıklı,26,Turkey,69,72,Atiker Konyaspor,1100000.0,10000.0,1612
225541,A. Kamara,22,France,69,78,Fulham,1600000.0,24000.0,1648
235781,Santi Comesaña,20,Spain,69,75,Rayo Vallecano,1500000.0,6000.0,1712
186117,J. Mutch,25,England,69,70,Crystal Palace,1200000.0,28000.0,1907
217606,E. Boateng,23,Ghana,69,74,LA Galaxy,1400000.0,5000.0,1742
221702,Ewandro,21,Brazil,69,78,Udinese,1700000.0,14000.0,1642
160006,C. Mansillas,25,Chile,69,69,CD O'Higgins,1200000.0,5000.0,1676
228614,G. Holtmann,22,Germany,69,78,1. FSV Mainz 05,1600000.0,14000.0,1743
190982,Alberto Perea,26,Spain,69,70,Cádiz C.F.,1200000.0,6000.0,1694
193030,M. Lukač,31,Serbia,69,69,Akhisar Belediyespor,650000.0,8000.0,1108
217095,A. Baroja,27,Venezuela,69,71,,0.0,0.0,1165
219655,F. Zampano,23,Italy,69,75,Pescara,1200000.0,3000.0,1696
160007,A. Escuderos,29,Chile,69,69,CD Huachipato,1100000.0,6000.0,1844
183815,G. Flores,31,Mexico,69,69,Cruz Azul,700000.0,16000.0,1898
219912,L. Manyama,26,South Africa,69,70,Atiker Konyaspor,1200000.0,11000.0,1684
224520,R. Kent,20,England,69,80,SC Freiburg,1800000.0,38000.0,1562
204297,A. O'Connor,24,Republic of Ireland,69,71,Aberdeen,1100000.0,5000.0,1744
209673,D. Dessoleil,24,Belgium,69,72,Sporting Charleroi,1100000.0,7000.0,1534
210441,Fran Sol,25,Spain,69,72,Willem II,1300000.0,7000.0,1622
210697,C. Nørgaard,23,Denmark,69,76,Brøndby IF,1300000.0,10000.0,1847
155657,P. Celeban,32,Poland,69,69,Śląsk Wrocław,600000.0,5000.0,1747
169737,L. Hernández,31,Mexico,69,69,Necaxa,700000.0,8000.0,1564
171017,Íñigo López,34,Spain,69,69,SD Huesca,325000.0,5000.0,1471
192009,J. Rodríguez,24,Mexico,69,72,Club Tijuana,950000.0,18000.0,1180
220938,J. Correa,24,Argentina,69,74,Vélez Sarsfield,1400000.0,8000.0,1755
160010,A. Larenardo,29,Chile,69,69,Audax Italiano,700000.0,3000.0,969
238858,Bruno Tabata,20,Brazil,69,78,Portimonense SC,1600000.0,5000.0,1603
178187,C. Kum,31,Germany,69,69,Roda JC Kerkrade,700000.0,6000.0,1716
198156,L. Marín,25,Argentina,69,71,FC Lausanne-Sports,1100000.0,7000.0,1773
220172,S. Janko,21,Switzerland,69,75,AS Saint-Étienne,1200000.0,13000.0,1745
220940,C. Brannagan,21,England,69,79,Liverpool,1700000.0,38000.0,1881
236300,S. Eduok,23,Nigeria,69,73,Kasimpaşa SK,1400000.0,8000.0,1762
183564,J. Buijs,28,Netherlands,69,69,Sydney FC,850000.0,6000.0,1897
187916,M. Olsson,29,Sweden,69,69,Derby County,800000.0,29000.0,1805
167437,D. Stroh-Engel,31,Germany,69,69,Karlsruher SC,950000.0,1000.0,1583
233997,Peter Torreiro,25,Brazil,69,69,Grêmio Foot-Ball Porto Alegrense,750000.0,10000.0,1098
187661,A. Zaseev,29,Russia,69,69,FC Ufa,1000000.0,17000.0,1798
193549,S. Hutchinson,26,England,69,72,Millwall,1100000.0,19000.0,1568
206606,P. Hofmann,24,Germany,69,74,SpVgg Greuther Fürth,1400000.0,8000.0,1539
225294,Edson Farias,25,Brazil,69,72,CD Feirense,1300000.0,6000.0,1671
230414,Igor Madinha,25,Brazil,69,69,São Paulo Futebol Clube,1100000.0,16000.0,1841
187150,W. Buckley,27,England,69,69,Bolton Wanderers,1100000.0,21000.0,1717
200207,C. Martínez Borja,29,Colombia,69,69,CD America de Cali,1100000.0,2000.0,1636
161807,M. Kelemen,37,Slovakia,69,69,Jagiellonia Białystok,70000.0,3000.0,996
232207,I. Šaponjić,19,Serbia,69,78,SV Zulte-Waregem,1600000.0,5000.0,1581
186127,C. Evans,28,Wales,69,69,Sheffield United,1100000.0,28000.0,1788
194319,D. Ward,26,England,69,71,Cardiff City,1300000.0,19000.0,1810
219664,L. Gordinho,23,South Africa,69,74,Kaizer Chiefs,1200000.0,1000.0,1501
203537,S. Ameobi,25,Nigeria,69,72,Bolton Wanderers,1300000.0,20000.0,1707
205585,J. Price,24,England,69,72,Wolverhampton Wanderers,1100000.0,22000.0,1740
219409,V. Karavaev,22,Russia,69,77,Sparta Praha,1300000.0,1000.0,1697
172561,M. Lumb,29,Denmark,69,69,Lyngby BK,800000.0,7000.0,1839
238609,S. Koita,23,Niger,69,75,Amiens SC Football,1500000.0,11000.0,1606
184337,Go Yo Han,29,Korea Republic,69,69,FC Seoul,1000000.0,6000.0,1880
189713,E. Falkenburg,29,Netherlands,69,69,ADO Den Haag,1000000.0,8000.0,1740
203026,P. Filipović,26,Croatia,69,71,Atiker Konyaspor,1100000.0,10000.0,1752
206098,Patric,24,Spain,69,75,Lazio,1200000.0,19000.0,1761
222226,V. Bozhikov,29,Bulgaria,69,69,,0.0,0.0,1588
224274,S. Zdjelar,22,Serbia,69,78,Olympiakos CFP,1400000.0,1000.0,1780
234002,Caio Tafarell,25,Brazil,69,69,Avaí Futebol Clube,925000.0,9000.0,1800
234514,O. El Hajjam,26,Morocco,69,72,Amiens SC Football,1100000.0,11000.0,1751
205588,I. Höhn,25,Germany,69,72,SV Darmstadt 98,1100000.0,13000.0,1550
230164,Luciano Cacheira,33,Brazil,69,69,Associação Chapecoense de Futebol,525000.0,8000.0,1063
170516,N. Belmonte,30,Italy,69,69,Perugia,775000.0,3000.0,1609
184084,M. Dreyer,28,France,69,70,SM Caen,850000.0,11000.0,1061
202517,A. Vellios,25,Greece,69,71,Nottingham Forest,1300000.0,18000.0,1703
214037,C. Saiz,25,Colombia,69,72,Argentinos Juniors,1100000.0,3000.0,1387
169493,F. Fielding,29,England,69,69,Bristol City,700000.0,19000.0,1125
235029,F. Chalov,19,Russia,69,82,CSKA Moscow,2000000.0,16000.0,1623
111125,O. Onyewu,35,United States,69,69,Philadelphia Union,250000.0,4000.0,1355
209430,R. Ripart,24,France,69,75,Nîmes Olympique,1400000.0,3000.0,1639
226583,S. Papagiannopoulos,26,Sweden,69,71,Östersunds FK,1100000.0,4000.0,1587
228887,T. Mrčela,26,Australia,69,71,Jeonnam Dragons,1100000.0,4000.0,1430
201240,T. Barkhuizen,23,England,69,75,Preston North End,1400000.0,9000.0,1718
219160,V. Cantillo,23,Colombia,69,78,CPD Junior Barranquilla,1400000.0,2000.0,1661
235544,S. Memišević,23,Bosnia Herzegovina,69,74,FC Groningen,1200000.0,6000.0,1533
240664,A. Palić,29,Croatia,69,69,Royal Excel Mouscron,1000000.0,8000.0,1632
189464,D. Daube,27,Germany,69,69,1. FC Union Berlin,1100000.0,18000.0,1857
207897,A. Jung,25,Germany,69,73,Brøndby IF,1100000.0,26000.0,1909
146969,Iñaki Astiz,33,Spain,69,69,Legia Warszawa,425000.0,6000.0,1532
220697,J. Maddison,20,England,69,80,Norwich City,1800000.0,16000.0,1688
234777,Z. Steffen,22,United States,69,78,Columbus Crew SC,1200000.0,3000.0,1115
189209,S. Bigalke,27,Germany,69,69,SpVgg Unterhaching,1100000.0,1000.0,1691
190745,M. Silvestri,26,Italy,69,73,Hellas Verona,950000.0,12000.0,1159
198426,G. Castellani,29,Argentina,69,69,Defensa y Justicia,1000000.0,14000.0,1895
219674,V. Hristov,28,Bulgaria,69,69,FC SKA-Energiya Khabarovsk,1100000.0,15000.0,1628
155930,Andrea Orlandi,32,Spain,69,69,Novara,825000.0,4000.0,1792
116762,S. Roudet,36,France,69,69,Valenciennes FC,350000.0,3000.0,1832
183578,S. Gonther,30,Germany,69,69,SG Dynamo Dresden,775000.0,9000.0,1476
211227,M. Kopczyński,25,Poland,69,72,Legia Warszawa,1100000.0,6000.0,1728
229659,B. Heynen,20,Belgium,69,79,KRC Genk,1700000.0,8000.0,1804
232219,Bismark,23,Brazil,69,74,Al Qadisiyah,1400000.0,9000.0,1790
234779,Caro,23,Spain,69,76,Sevilla Atlético,1100000.0,3000.0,1149
190491,R. Gabrielsen,25,Norway,69,73,Molde FK,1100000.0,5000.0,1717
199964,M. Pérez,26,Colombia,69,69,Deportes Tolima,1100000.0,1000.0,1781
202780,A. Zamorano,23,Mexico,69,72,Querétaro,1300000.0,6000.0,1929
167452,O. Fink,35,Germany,69,69,Fortuna Düsseldorf,450000.0,12000.0,1882
108060,V. Salatić,31,Switzerland,69,69,FC Ufa,700000.0,15000.0,1828
195356,M. Delač,24,Croatia,69,72,Chelsea,950000.0,31000.0,1008
208157,Juanto,25,Spain,69,72,CF Os Belenenses,1300000.0,5000.0,1640
208158,F. Andrada,23,Argentina,69,75,Vélez Sarsfield,1500000.0,12000.0,1730
224542,N. Leyes,27,Argentina,69,69,Newell's Old Boys,875000.0,6000.0,1755
194078,S. Alibaz,27,Germany,69,69,Hansa Rostock,1100000.0,1000.0,1765
194846,F. Hanin,27,France,69,70,CF Os Belenenses,975000.0,5000.0,1658
198687,S. Ciss,28,Senegal,69,69,Angers SCO,825000.0,13000.0,1860
211999,R. Khedira,23,Germany,69,74,FC Augsburg,1200000.0,11000.0,1654
148255,P. Alikin,33,Russia,69,69,FC Ufa,425000.0,15000.0,1521
219680,C. Hountondji,23,France,69,74,GFC Ajaccio,1200000.0,4000.0,1500
202017,O. Hernández,24,Cuba,69,74,Eintracht Braunschweig,1400000.0,13000.0,1691
208929,S. Sharahili,27,Saudi Arabia,69,69,Al Nassr,875000.0,20000.0,1794
235553,Y. Salmier,24,France,69,74,RC Strasbourg,1200000.0,11000.0,1356
205346,R. Fredericks,24,England,69,74,Fulham,1200000.0,19000.0,1848
206114,K. Olsson,22,Sweden,69,77,AIK Solna,1500000.0,6000.0,1824
218658,D. Iorfa,22,England,69,79,Ipswich Town,1500000.0,22000.0,1644
223010,L. Morosini,21,Italy,69,79,Avellino,1700000.0,14000.0,1597
223266,Rubén Cruz,31,Spain,69,69,Cádiz C.F.,925000.0,6000.0,1709
234018,Sandeiro Leal,29,Brazil,69,69,Clube Atlético Paranaense,1000000.0,10000.0,1821
188194,L. Ibáñez,28,Argentina,69,69,Kardemir Karabükspor,825000.0,17000.0,2036
193314,Aitor,26,Spain,69,72,CD Numancia,925000.0,5000.0,1199
210723,N. Gießelmann,25,Germany,69,72,Fortuna Düsseldorf,1100000.0,14000.0,1873
218659,M. Targett,21,England,69,80,Southampton,1600000.0,27000.0,1725
221475,Lee Chan Dong,24,Korea Republic,69,75,Jeju United FC,1200000.0,4000.0,1803
234019,Ranteiro Alves,33,Brazil,69,69,Associação Atlética Ponte Preta,650000.0,10000.0,1762
215076,L. Faravelli,24,Argentina,69,74,Gimnasia y Esgrima La Plata,1400000.0,8000.0,1903
160036,C. Fauño,25,Chile,69,69,San Luis de Quillota,900000.0,3000.0,1768
240164,D. Zuma,22,South Africa,69,77,Kaizer Chiefs,1500000.0,1000.0,1608
195620,R. Krishna,29,Fiji,69,69,Wellington Phoenix,1100000.0,4000.0,1725
212261,Brandon Thomas,22,Spain,69,76,Stade Rennais FC,1500000.0,13000.0,1796
220709,I. Vargić,30,Croatia,69,69,Lazio,675000.0,18000.0,940
194085,L. Boussaha,29,France,69,69,Bourg en Bresse Péronnas 01,1100000.0,5000.0,1740
208422,R. Sanusi,25,Belgium,69,72,Sparta Rotterdam,1300000.0,7000.0,1901
219174,R. Carrera,25,Argentina,69,72,Arsenal de Sarandí,1300000.0,7000.0,1885
203815,P. Delecroix,28,France,69,72,FC Lorient,925000.0,4000.0,1102
204071,Gerard Badía,27,Spain,69,69,Piast Gliwice,1100000.0,5000.0,1765
215335,M. Núñez,30,Argentina,69,69,CD Los Millionarios Bogota,1000000.0,3000.0,1795
232487,W. Endo,24,Japan,69,72,Urawa Red Diamonds,1100000.0,6000.0,1710
178215,L. Scaglia,30,Italy,69,69,Parma,975000.0,4000.0,1906
183847,M. Masango,27,South Africa,69,69,Randers FC,1100000.0,9000.0,1741
201512,P. Sagna,26,France,69,69,Moreirense FC,900000.0,4000.0,1783
220968,A. El Messaoudi,21,Morocco,69,77,KV Mechelen,1300000.0,7000.0,1596
198953,S. Benedetti,25,Italy,69,74,Virtus Entella,1200000.0,2000.0,1494
199721,M. Gorgelin,26,France,69,73,Olympique Lyonnais,950000.0,23000.0,1047
206633,L. Silva,28,United States,69,69,Real Salt Lake,1100000.0,6000.0,1903
224041,M. Schwäbe,22,Germany,69,76,SG Dynamo Dresden,1100000.0,12000.0,1200
173097,S. Marinos,29,Greece,69,69,Sporting Charleroi,800000.0,9000.0,1758
223530,M. Justesen,34,Denmark,69,69,Hobro IK,325000.0,7000.0,1519
224810,S. Sparagna,22,France,69,75,Boavista FC,1200000.0,5000.0,1493
239402,M. Lüftner,23,Czech Republic,69,75,FC København,1200000.0,10000.0,1456
198955,Juan Muñiz,25,Spain,69,72,Gimnàstic de Tarragona,1300000.0,7000.0,1878
199467,E. Sağlik,25,Belgium,69,72,Sporting Charleroi,1300000.0,9000.0,1880
234539,V. Poluyakhtov,27,Russia,69,69,FC Anzhi Makhachkala,875000.0,12000.0,1709
236331,E. Cabaco,22,Uruguay,69,79,Levante UD,1500000.0,10000.0,1535
194091,M. Jacobs,25,England,69,71,Wigan Athletic,1300000.0,8000.0,1880
199724,A. Guié Guié,30,Ivory Coast,69,69,US Orléans Loiret Football,1000000.0,5000.0,1613
204332,P. van Anholt,26,Netherlands,69,72,LA Galaxy,1100000.0,5000.0,1884
214572,J. Angulo,28,Colombia,69,69,CD America de Cali,825000.0,2000.0,1857
152620,J. Samuelsen,32,Norway,69,69,Odds BK,800000.0,4000.0,1913
209453,A. Frączczak,29,Poland,69,69,Pogoń Szczecin,1100000.0,5000.0,2009
157741,S. Bentivoglio,32,Italy,69,69,F.B.C. Unione Venezia,800000.0,4000.0,1905
171565,Linares,34,Spain,69,69,Real Oviedo,550000.0,7000.0,1711
176941,A. Rooney,29,Republic of Ireland,69,69,Aberdeen,1100000.0,7000.0,1667
193581,P. Škuletić,27,Serbia,69,70,Gençlerbirliği SK,1200000.0,12000.0,1493
204078,R. Wolski,24,Poland,69,73,Lechia Gdańsk,1300000.0,5000.0,1804
215598,S. Tarashaj,22,Switzerland,69,79,Everton,1700000.0,42000.0,1660
155694,S. De Petter,31,Belgium,69,69,Sint-Truidense VV,700000.0,7000.0,1797
159278,A. Garofalo,32,Italy,69,69,F.B.C. Unione Venezia,575000.0,4000.0,1876
174382,Sunny,28,Nigeria,69,69,Real Salt Lake,850000.0,5000.0,1816
212783,O. Gaber,25,Egypt,69,74,FC Basel,1200000.0,18000.0,1839
45104,M. Rasmussen,32,Denmark,69,69,Aarhus GF,850000.0,10000.0,1588
139057,C. Rodríguez,35,Argentina,69,69,Colon de Santa Fe,230000.0,5000.0,1859
204849,M. Bueno,23,Mexico,69,76,Monterrey,1500000.0,17000.0,1733
223537,E. Berggreen,24,Denmark,69,75,1. FSV Mainz 05,1500000.0,15000.0,1637
230193,Carvamelinho,33,Brazil,69,69,Santos Futebol Clube,400000.0,10000.0,1828
233265,R. Oudin,20,France,69,77,Stade de Reims,1600000.0,6000.0,1704
192561,L. Thy,25,Germany,69,72,VVV-Venlo,1300000.0,17000.0,1833
198962,R. M'Bolhi,31,Algeria,69,69,Stade Rennais FC,650000.0,10000.0,1204
203570,S. Dallas,26,Northern Ireland,69,70,Leeds United,1200000.0,20000.0,1773
205618,S. Walsh,22,Netherlands,69,75,SV Zulte-Waregem,1200000.0,8000.0,1721
230194,Jaimosa Cavaco,29,Brazil,69,69,Vitória ,800000.0,8000.0,1705
203315,G. Teigl,26,Austria,69,72,FC Augsburg,1100000.0,13000.0,1848
216371,A. Timofeev,23,Russia,69,80,Spartak Moscow,1600000.0,24000.0,1770
222515,Z. Ferhat,24,Algeria,69,73,Le Havre AC,1400000.0,5000.0,1537
171315,Alfaro,30,Spain,69,69,Córdoba CF,1000000.0,7000.0,1713
228404,C. Techera,25,Uruguay,69,71,Vancouver Whitecaps FC,1300000.0,5000.0,1765
230708,J. Worrall,20,England,69,82,Nottingham Forest,1800000.0,12000.0,1434
237364,K. Sarfo,22,Ghana,69,79,Malmö FF,1700000.0,4000.0,1750
209717,G. Hernández,24,Mexico,69,74,Tiburones Rojos de Veracruz,1400000.0,25000.0,1918
231733,Curro Sánchez,21,Spain,69,81,Sevilla Atlético,1900000.0,4000.0,1670
193333,N. Brighenti,27,Italy,69,69,Frosinone,875000.0,3000.0,1547
214582,C. Bonilla,24,Colombia,69,76,La Equidad,1100000.0,2000.0,1162
227638,S. Abdullahi,20,Nigeria,69,77,Eintracht Braunschweig,1600000.0,13000.0,1583
201271,J. Ankersen,26,Denmark,69,70,Aarhus GF,1200000.0,9000.0,1798
209975,Alex,28,Brazil,69,69,Houston Dynamo,1000000.0,6000.0,1843
212791,Kim Seung Dae,26,Korea Republic,69,71,Pohang Steelers,1300000.0,8000.0,1721
230967,B. Lozano,23,Uruguay,69,76,Santos Laguna,1500000.0,25000.0,1783
192567,M. Zimmermann,25,Germany,69,73,VfB Stuttgart,1100000.0,13000.0,1802
211000,Y. Minev,36,Bulgaria,69,69,,0.0,0.0,1554
212024,G. Cvijanović,30,Slovenia,69,69,Korona Kielce,975000.0,4000.0,1871
216376,Marco Sangalli,25,Spain,69,72,AD Alcorcón,1300000.0,8000.0,1722
221753,M. Sobottka,23,Germany,69,76,Fortuna Düsseldorf,1300000.0,12000.0,1781
233785,R. Bormuth,21,Germany,69,79,Fortuna Düsseldorf,1500000.0,11000.0,1514
194361,T. Makino,30,Japan,69,69,Urawa Red Diamonds,775000.0,7000.0,1730
201530,B. Martella,24,Italy,69,71,Crotone,1100000.0,6000.0,1804
143674,R. Raţ,36,Romania,69,69,Rayo Vallecano,120000.0,5000.0,1865
211514,R. James,23,England,69,75,Wigan Athletic,1200000.0,7000.0,1751
149306,V. Bojinov,31,Bulgaria,69,69,FC Lausanne-Sports,950000.0,8000.0,1740
159034,S. Taylor,31,England,69,69,Peterborough United,700000.0,7000.0,1527
178490,R. Acquafresca,29,Italy,69,69,FC Sion,1100000.0,14000.0,1597
162875,U. Uçar,30,Turkey,69,69,İstanbul Başakşehir FK,750000.0,13000.0,1784
193339,J. Estrada,34,Colombia,69,69,Atlético Bucaramanga,525000.0,1000.0,1847
207676,Rafael Silva,25,Brazil,69,71,Urawa Red Diamonds,1300000.0,8000.0,1710
210492,A. Al Jebreen,27,Saudi Arabia,69,69,Al Nassr,875000.0,20000.0,1875
230460,Prazeracinho,33,Brazil,69,69,Santos Futebol Clube,650000.0,11000.0,1755
239932,A. Dovbnya,30,Russia,69,70,FC SKA-Energiya Khabarovsk,775000.0,10000.0,1003
149309,A. Rosati,34,Italy,69,69,Perugia,425000.0,2000.0,1045
158525,K. Jones,32,Trinidad & Tobago,69,69,Atlanta United FC,850000.0,6000.0,1645
229949,Anderson Lopes,23,Brazil,69,74,Sanfrecce Hiroshima,1400000.0,8000.0,1722
204350,A. Trajkovski,24,FYR Macedonia,69,74,Palermo,1400000.0,3000.0,1735
156478,Y. Abe,35,Japan,69,69,Urawa Red Diamonds,450000.0,6000.0,1940
172094,M. Bravo,30,Argentina,69,69,Tiburones Rojos de Veracruz,1000000.0,6000.0,1791
190783,M. Holgersson,32,Sweden,69,69,Lorca Deportiva CF,600000.0,5000.0,1550
204352,D. Arslanagic,24,Belgium,69,73,Royal Antwerp FC,1200000.0,7000.0,1446
232000,Lee Seung Woo,19,Korea Republic,69,78,Hellas Verona,1600000.0,10000.0,1567
234048,E. Ocansey,19,Ghana,69,81,KAS Eupen,1800000.0,5000.0,1699
204353,C. Forsyth,28,Scotland,69,69,Derby County,825000.0,29000.0,1828
208449,C. Hérelle,24,France,69,75,ES Troyes AC,1200000.0,11000.0,1624
199234,S. Stangl,25,Austria,69,73,FC Red Bull Salzburg,1100000.0,16000.0,1822
200770,F. Haugen,25,Norway,69,74,SK Brann,1400000.0,4000.0,1910
209474,Wagner,30,Brazil,69,69,Tondela,1000000.0,5000.0,1779
232514,G. Carabajal,25,Argentina,69,72,San Martín de San Juan,1300000.0,8000.0,1624
156483,C. Lucchetti,39,Argentina,69,69,Atlético Tucumán,70000.0,3000.0,1291
199748,J. Knudsen,24,Denmark,69,74,Ipswich Town,1200000.0,10000.0,1814
149572,P. Sammarco,34,Italy,69,69,Frosinone,500000.0,3000.0,1853
224836,V. Milinković-Savić,20,Serbia,69,77,Torino,1200000.0,12000.0,1147
184900,Kim Kwang Suk,34,Korea Republic,69,69,Pohang Steelers,325000.0,6000.0,1682
213829,A. Cerri,21,Italy,69,81,Perugia,1900000.0,41000.0,1518
214341,J. Ávila,25,Colombia,69,75,CPD Junior Barranquilla,1200000.0,3000.0,1375
231493,L. Kleinheisler,23,Hungary,69,76,,0.0,0.0,1843
233029,R. Aliendro,26,Argentina,69,70,Atlético Tucumán,1200000.0,7000.0,1787
194885,C. Erbes,27,Argentina,69,70,Chacarita Juniors,1000000.0,7000.0,1860
186950,F. Daprelà,26,Switzerland,69,71,FC Lugano,1000000.0,5000.0,1820
192070,J. Baffo,24,Sweden,69,74,Eintracht Braunschweig,1200000.0,11000.0,1489
196935,Miquel,24,Spain,69,77,CD Lugo,1300000.0,5000.0,1513
209223,A. Al Faraj,28,Saudi Arabia,69,69,Al Nassr,850000.0,21000.0,1804
215111,G. Verón,27,Argentina,69,69,New York Red Bulls,1100000.0,5000.0,1720
