Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Miles Price,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
drum set,https://acnhcdn.com/latest/FtrIcon/FtrDrumSet_Remake_7_0.png,Black & white,NA,Smooth white,Bass drum head,No,No,Yes,2.0,5600.0,1400.0,Gray,White,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,None,None,None,MusicalInstrument,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrDrumSet_Remake_7_0,7_0,1803.0,7m4TkWwHioNTKqmsP
drum set,https://acnhcdn.com/latest/FtrIcon/FtrDrumSet_Remake_7_1.png,Black & white,NA,Glossy black,Bass drum head,No,No,Yes,2.0,5600.0,1400.0,Gray,Black,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,None,None,None,MusicalInstrument,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrDrumSet_Remake_7_1,7_1,1803.0,fScRvMgnmwWJSX87s
drum set,https://acnhcdn.com/latest/FtrIcon/FtrDrumSet_Remake_7_2.png,Black & white,NA,Black with logo,Bass drum head,No,No,Yes,2.0,5600.0,1400.0,Gray,Black,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,None,None,None,MusicalInstrument,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrDrumSet_Remake_7_2,7_2,1803.0,EHaJpmAkGYBvqyYwB
drum set,https://acnhcdn.com/latest/FtrIcon/FtrDrumSet_Remake_7_3.png,Black & white,NA,White with logo,Bass drum head,No,No,Yes,2.0,5600.0,1400.0,Gray,White,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,None,None,None,MusicalInstrument,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrDrumSet_Remake_7_3,7_3,1803.0,MEvqWiGNiRi6tERyE
drum set,https://acnhcdn.com/latest/FtrIcon/FtrDrumSet_Remake_7_4.png,Black & white,NA,Rock logo,Bass drum head,No,No,Yes,2.0,5600.0,1400.0,Gray,Black,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,None,None,None,MusicalInstrument,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrDrumSet_Remake_7_4,7_4,1803.0,4ssLnGEsdtY7hxviH
drum set,https://acnhcdn.com/latest/FtrIcon/FtrDrumSet_Remake_7_5.png,Black & white,NA,Vintage logo,Bass drum head,No,No,Yes,2.0,5600.0,1400.0,Gray,Beige,2x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,None,None,None,MusicalInstrument,Yes,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrDrumSet_Remake_7_5,7_5,1803.0,xgPa4vXtxPnkP7DzY
drying rack,https://acnhcdn.com/latest/FtrIcon/FtrClothesstand_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,2700.0,675.0,Gray,Colorful,2x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garden,bathroom,None,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrClothesstand_Remake_0_0,0_0,7789.0,uY72TKGgnLfokxbLX
drying rack,https://acnhcdn.com/latest/FtrIcon/FtrClothesstand_Remake_1_0.png,Ivory,NA,NA,NA,No,No,No,NA,2700.0,675.0,Beige,Colorful,2x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garden,bathroom,None,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrClothesstand_Remake_1_0,1_0,7789.0,8jkg7xAy54vJYkBTS
drying rack,https://acnhcdn.com/latest/FtrIcon/FtrClothesstand_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,2700.0,675.0,Black,Colorful,2x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garden,bathroom,None,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrClothesstand_Remake_2_0,2_0,7789.0,BHLggkqKdJ9wuyk9J
drying rack,https://acnhcdn.com/latest/FtrIcon/FtrClothesstand_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,2700.0,675.0,White,Colorful,2x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,garden,bathroom,None,None,None,No,Supplies,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrClothesstand_Remake_3_0,3_0,7789.0,w2mcifiBsEznSDyYk
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_0.png,Black,NA,None,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,Black,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_0,0_0,950.0,bk2XrCbH6RKbBNAMG
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_1.png,Black,NA,Familiar logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_1,0_1,950.0,vuR8ruSbHN5RBgZnc
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_2.png,Black,NA,Chic logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_2,0_2,950.0,JymBk4cHJEP3RST4B
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_3.png,Black,NA,Rock logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,Purple,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_3,0_3,950.0,MzPageFNYbQGeHaZW
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_4.png,Black,NA,Emblem logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,Green,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_4,0_4,950.0,nzecjzwRrer4zWn7D
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_5.png,Black,NA,Handwritten logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,Light blue,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_5,0_5,950.0,kcALyvcE9Do9NCzdu
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_6.png,Black,NA,Pop logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,Red,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_6,0_6,950.0,P7nmtm9SBa68zFAa7
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_0_7.png,Black,NA,Cute logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Black,Pink,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_0_7,0_7,950.0,2JChKLRPZXZPSnfHK
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_0.png,White,NA,None,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,Black,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_0,1_0,950.0,GabiAaN63GHgkyLAG
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_1.png,White,NA,Familiar logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_1,1_1,950.0,DTenbt3zvd3Yzkt4u
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_2.png,White,NA,Chic logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_2,1_2,950.0,XBKHn8Qim5h64u9cx
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_3.png,White,NA,Rock logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,Purple,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_3,1_3,950.0,HEzgTZRqx5e8iBads
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_4.png,White,NA,Emblem logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,Green,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_4,1_4,950.0,oGeqpX5bBoRx8sHxT
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_5.png,White,NA,Handwritten logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,Light blue,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_5,1_5,950.0,L2NzC92BmaXvNcoSp
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_6.png,White,NA,Pop logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,Red,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_6,1_6,950.0,SbMSjd49hgRZuYrPQ
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_1_7.png,White,NA,Cute logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,White,Pink,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_1_7,1_7,950.0,84QCKHesn8zBtbqEY
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_0.png,Orange,NA,None,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,Black,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_0,2_0,950.0,ShdttCSdegF4wNHmo
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_1.png,Orange,NA,Familiar logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_1,2_1,950.0,SNGExFWGeJxKx8KgW
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_2.png,Orange,NA,Chic logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_2,2_2,950.0,G4e7HDAZe5FRwgqDM
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_3.png,Orange,NA,Rock logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,Purple,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_3,2_3,950.0,Ecykqweyf2eGrSSdd
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_4.png,Orange,NA,Emblem logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,Green,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_4,2_4,950.0,MKPwo9ExbBMWEAoo9
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_5.png,Orange,NA,Handwritten logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,Light blue,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_5,2_5,950.0,f2srqWoS9iFCjQGmr
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_6.png,Orange,NA,Pop logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,Red,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_6,2_6,950.0,QSeivumun6WPZPSTA
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_2_7.png,Orange,NA,Cute logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Yellow,Pink,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_2_7,2_7,950.0,ZqhQoPLBunKqZPbJ5
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_0.png,Blue,NA,None,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,Black,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_0,3_0,950.0,F3LxMkHLeorZiwtbN
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_1.png,Blue,NA,Familiar logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_1,3_1,950.0,PSvMyakqMkcuvyjdo
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_2.png,Blue,NA,Chic logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_2,3_2,950.0,arNJ4hFF7YQ8oxuKw
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_3.png,Blue,NA,Rock logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,Purple,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_3,3_3,950.0,jM4ARnEqpPMPDQcY2
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_4.png,Blue,NA,Emblem logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,Green,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_4,3_4,950.0,DN8gofBsF2ufGshib
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_5.png,Blue,NA,Handwritten logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,Light blue,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_5,3_5,950.0,LpCGc6CkxJjQjtqey
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_6.png,Blue,NA,Pop logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,Red,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_6,3_6,950.0,c9uhh92ESGomjYLse
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_3_7.png,Blue,NA,Cute logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Blue,Pink,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_3_7,3_7,950.0,bf7zShqvaAHkBgMyc
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_0.png,Red,NA,None,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,Black,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_0,4_0,950.0,X4MmM2ZfH8SaQDgJs
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_1.png,Red,NA,Familiar logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_1,4_1,950.0,xkkkawpohhJS8W2hW
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_2.png,Red,NA,Chic logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_2,4_2,950.0,pLmtKXJQhpyf6wpMf
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_3.png,Red,NA,Rock logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,Purple,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_3,4_3,950.0,mQz4GwHdWrGi4spro
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_4.png,Red,NA,Emblem logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,Green,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_4,4_4,950.0,ALDCWmeEdackGmACs
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_5.png,Red,NA,Handwritten logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,Light blue,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_5,4_5,950.0,Panq2r8DmHHJ2WKu7
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_6.png,Red,NA,Pop logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,Red,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_6,4_6,950.0,LvEZkWY6EckwBKgSr
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_4_7.png,Red,NA,Cute logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Red,Pink,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_4_7,4_7,950.0,JcFYCa2pLrNcNq5ys
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_0.png,Pink,NA,None,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Pink,Black,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_5_0,5_0,950.0,66emL7FKNP6KZyByb
effects rack,https://acnhcdn.com/latest/FtrIcon/FtrEffectorrack_Remake_5_1.png,Pink,NA,Familiar logo,Sticker area,No,No,Yes,3.0,6800.0,1700.0,Pink,White,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,concert,facility,None,None,None,No,Musical Instrument,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrEffectorrack_Remake_5_1,5_1,950.0,5q2Tjq3n8hvK6LbTX
