Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
palatial tank dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNNile.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNNile.png,NA,No,2520.0,630.0,51.0,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal,1.0,Yes,A-long,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlongNNile,168.0,3441.0,YGq2DbcARDEJNyRiD
parka and shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParkershirt2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParkershirt2.png,Red,No,1600.0,400.0,51.0,Black,Red,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cool,everyday; comfy,1.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParkershirt2,391.0,7993.0,neCr4qDK6ueGwttNT
parka and shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParkershirt1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParkershirt1.png,Yellow,No,1600.0,400.0,51.0,Black,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cool,everyday; comfy,2.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParkershirt1,391.0,7992.0,ZJ8mFBsCjuJqxwXs6
parka and shirtdress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParkershirt0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParkershirt0.png,Blue,No,1600.0,400.0,51.0,Black,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cool,everyday; comfy,3.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParkershirt0,391.0,4468.0,Pr9oiWxadrqDwZZHm
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka4.png,Pink,No,1600.0,400.0,51.0,Pink,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,1.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParka4,10.0,4163.0,fZoSCvRo4AWEncnjZ
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka1.png,Orange,No,1600.0,400.0,51.0,Orange,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,2.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParka1,10.0,4160.0,pCqcMNfoJnx3CkLug
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka0.png,Yellow,No,1600.0,400.0,51.0,Yellow,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,3.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParka0,10.0,3226.0,Ybwoh2SfcyNfqXddi
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka3.png,Green,No,1600.0,400.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,4.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParka3,10.0,4162.0,ZH3Qpg9GysmBckroj
parka dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLParka2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLParka2.png,Blue,No,1600.0,400.0,51.0,Blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,everyday; comfy,5.0,Yes,Rib,L,For sale,1.0.0,1.0.0,TopsTexOnepieceRibLParka2,10.0,4161.0,phHyrch7gQ9ueyzdx
peach dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPeach0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPeach0.png,NA,Yes,NFS,1600.0,103.0,Pink,Green,1x1,Crafting,,All Year,No,Cute,fairy tale; party; theatrical,1.0,Yes,A-line,N,Not for sale,1.0.0,1.0.0,TopsTexOnepieceAlineNPeach0,1090.0,9839.0,o49djJSXNXcBzC2GR
peacoat-and-skirt combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLPcoat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLPcoat1.png,Red,No,2400.0,600.0,51.0,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Yes,Cute,everyday,1.0,Yes,A-line,L,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineLPcoat1,460.0,8962.0,KLeTAhgAhMSSbHQPo
peacoat-and-skirt combo,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLPcoat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLPcoat0.png,Blue,No,2400.0,600.0,51.0,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,Cute,everyday,2.0,Yes,A-line,L,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineLPcoat0,460.0,4594.0,ketaNzZAqrNJ53aET
pear dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPear0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPear0.png,NA,Yes,NFS,1600.0,103.0,Yellow,Green,1x1,Crafting,,All Year,No,Cute,fairy tale; party; theatrical,1.0,Yes,A-line,N,Not for sale,1.0.0,1.0.0,TopsTexOnepieceAlineNPear0,1088.0,9837.0,79EsrMSAgifW3GkvK
pharaoh's outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHEgypt.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHEgypt.png,NA,No,2520.0,630.0,51.0,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal,1.0,Yes,B-long,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBlongHEgypt,193.0,3577.0,ejDouBwmCTZW56z25
pilot's uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPilot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPilot1.png,Black,No,2240.0,560.0,51.0,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,formal; work,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPilot1,203.0,8119.0,6hYJKeYCjM6YY858S
pilot's uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPilot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPilot2.png,Light blue,No,2240.0,560.0,51.0,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,formal; work,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPilot2,203.0,8120.0,4jd2m5My9YkYmHHbW
pilot's uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPilot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPilot0.png,Navy blue,No,2240.0,560.0,51.0,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,formal; work,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPilot0,203.0,3612.0,ZKMwSPaG7mMLg2E5K
pinafore,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLKappogi1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLKappogi1.png,Pink,No,1600.0,400.0,51.0,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; work,1.0,Yes,B-long,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBlongLKappogi1,182.0,8978.0,HiXPJd7mtPoZfHb9C
pinafore,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLKappogi0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLKappogi0.png,Dark blue,No,1600.0,400.0,51.0,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; work,2.0,Yes,B-long,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBlongLKappogi0,182.0,3536.0,7dS6vs5tkrSPazK5R
pinafore,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLKappogi2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLKappogi2.png,Muslin,No,1600.0,400.0,51.0,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; work,3.0,Yes,B-long,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBlongLKappogi2,182.0,8979.0,fgFxdBzfnqgqYv2wD
pineapple dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPineapple.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPineapple.png,NA,No,1500.0,375.0,51.0,Yellow,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,fairy tale; party; vacation,1.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNPineapple,118.0,3293.0,XpKtwLGCYupcZLzpM
pintuck-pleated dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHDolly0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHDolly0.png,Pink,No,1600.0,400.0,51.0,Pink,Pink,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,1.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHDolly0,413.0,4506.0,n2qR8Y9Ty42MxevTk
pintuck-pleated dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHDolly1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHDolly1.png,Lime,No,1600.0,400.0,51.0,Yellow,Orange,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,2.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHDolly1,413.0,8885.0,2genTxQ5NgTbqgSii
pintuck-pleated dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHDolly2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHDolly2.png,Green,No,1600.0,400.0,51.0,Green,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,3.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHDolly2,413.0,8886.0,kK5Lv2DCMPhehG7rc
pintuck-pleated dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHDolly4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHDolly4.png,Light blue,No,1600.0,400.0,51.0,Light blue,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Cute,everyday; fairy tale,4.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHDolly4,413.0,8888.0,4JwPsp3g2WkouhJmx
pintuck-pleated dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHDolly3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHDolly3.png,Purple,No,1600.0,400.0,51.0,Purple,Purple,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,5.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHDolly3,413.0,8887.0,dPNryWkcy6o8ziWsa
pintuck-pleated dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHDolly5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHDolly5.png,Brown,No,1600.0,400.0,51.0,Brown,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,6.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHDolly5,413.0,8889.0,9WgohGnt8ioNSE6Qq
pirate dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPirate2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPirate2.png,Black,No,NFS,630.0,451.0,Black,Black,1x1,Gullivarrr,,All Year,No,Cool,fairy tale; goth; theatrical,1.0,Yes,Overall,H,Not for sale,1.3.0,1.3.0,TopsTexOnepieceBalloonHPirate2,294.0,7442.0,PdoxDAyZQgibYGGRz
pirate dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPirate0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPirate0.png,Red,No,NFS,630.0,451.0,Red,Black,1x1,Gullivarrr,,All Year,No,Cool,fairy tale; goth; theatrical,2.0,Yes,Overall,H,Not for sale,1.3.0,1.3.0,TopsTexOnepieceBalloonHPirate0,294.0,4295.0,r9wAhRjWJi58tjeMa
pirate dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPirate1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPirate1.png,Blue,No,NFS,630.0,451.0,Blue,Black,1x1,Gullivarrr,,All Year,No,Cool,fairy tale; goth; theatrical,3.0,Yes,Overall,H,Not for sale,1.3.0,1.3.0,TopsTexOnepieceBalloonHPirate1,294.0,7441.0,wD8XNiMvdNrodc5TC
pirate outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHPirates2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHPirates2.png,Black,No,NFS,750.0,451.0,Black,Black,1x1,Gullivarrr,,All Year,No,Cool,fairy tale; goth; theatrical,1.0,Yes,Balloon,H,Not for sale,1.3.0,1.3.0,TopsTexOnepieceOverallHPirates2,1231.0,13091.0,FtgaZ6yCdzLtsjidx
pirate outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHPirates0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHPirates0.png,Red,No,NFS,750.0,451.0,Red,Black,1x1,Gullivarrr,,All Year,No,Cool,fairy tale; goth; theatrical,2.0,Yes,Balloon,H,Not for sale,1.3.0,1.3.0,TopsTexOnepieceOverallHPirates0,1231.0,12668.0,XzmQ4psXtWN3fweDm
pirate outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHPirates1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHPirates1.png,Blue,No,NFS,750.0,451.0,Blue,Black,1x1,Gullivarrr,,All Year,No,Cool,fairy tale; goth; theatrical,3.0,Yes,Balloon,H,Not for sale,1.3.0,1.3.0,TopsTexOnepieceOverallHPirates1,1231.0,13090.0,M68MEfXKMobxwXetd
pirate-treasure robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLPirates0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLPirates0.png,NA,No,NFS,3000.0,451.0,Black,Yellow,1x1,Gullivarrr,,All Year,No,Gorgeous,fairy tale; formal; goth; theatrical,1.0,Yes,A-long,L,Not for sale,1.3.0,1.3.0,TopsTexOnepieceAlongLPirates0,1230.0,12667.0,NyYGF4eiZZX3n6XEH
PJ outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPajama2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPajama2.png,Gray,No,1050.0,262.0,51.0,Gray,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPajama2,150.0,7824.0,tWi338dD2CjyqJ7km
PJ outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPajama4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPajama4.png,Red,No,1050.0,262.0,51.0,Red,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPajama4,150.0,7826.0,TzF6MBe6RuLfL7yM7
PJ outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPajama3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPajama3.png,Green,No,1050.0,262.0,51.0,Green,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPajama3,150.0,7825.0,s8yZb3XciybiAkHC3
PJ outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPajama0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPajama0.png,Blue,No,1050.0,262.0,51.0,Light blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy,4.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPajama0,150.0,3354.0,Hh93vFpskZECBSKug
PJ outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPajama1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPajama1.png,Navy blue,No,1050.0,262.0,51.0,Blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,comfy,5.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPajama1,150.0,7823.0,98XKhkTNLCNitprQ9
plaid-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBlockcheck1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBlockcheck1.png,Energetic plaid,No,2000.0,500.0,51.0,Orange,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; vacation,1.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNBlockcheck1,340.0,9419.0,jLZAWsFfBACKymrc4
plaid-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBlockcheck3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBlockcheck3.png,Sweet plaid,No,2000.0,500.0,51.0,Green,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; vacation,2.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNBlockcheck3,340.0,9421.0,DTH6EPwfQf57Pt3wm
plaid-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBlockcheck0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBlockcheck0.png,Fancy plaid,No,2000.0,500.0,51.0,Light blue,Red,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Cute,everyday; fairy tale; vacation,3.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNBlockcheck0,340.0,4399.0,HCoMym75fpYFxSMJY
plaid-print dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBlockcheck2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBlockcheck2.png,Dreamy plaid,No,2000.0,500.0,51.0,Purple,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale; vacation,4.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNBlockcheck2,340.0,9420.0,rygadWKz4zwXFANhr
plover dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLChidori1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLChidori1.png,Gray,No,1600.0,400.0,51.0,Gray,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Elegant,everyday; work,1.0,Yes,Box,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxLChidori1,49.0,9020.0,jRJowZRTyQ8R3skgp
plover dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLChidori2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLChidori2.png,Green,No,1600.0,400.0,51.0,Green,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Elegant,everyday; work,2.0,Yes,Box,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxLChidori2,49.0,9021.0,aptuK7zDfSWpNTRbf
plover dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLChidori0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLChidori0.png,Brown,No,1600.0,400.0,51.0,Brown,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Elegant,everyday; work,3.0,Yes,Box,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxLChidori0,49.0,3128.0,LnCwqduLJGHRYMgD7
power suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPowered3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPowered3.png,Black,No,3780.0,945.0,51.0,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,fairy tale; theatrical; work,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPowered3,739.0,11566.0,6c7PyRN3DcL2eszjK
power suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPoweredRed.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPoweredRed.png,Red,No,3780.0,945.0,51.0,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,fairy tale; theatrical; work,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPoweredRed,739.0,5424.0,JLux4SCMvatByGFei
power suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPowered2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPowered2.png,Green,No,3780.0,945.0,51.0,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,fairy tale; theatrical; work,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPowered2,739.0,11565.0,eGC45JTRAptLhS8N4
power suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPowered1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPowered1.png,Blue,No,3780.0,945.0,51.0,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,fairy tale; theatrical; work,4.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLPowered1,739.0,11564.0,nYmxvwFSt8XdqxWbb
prim outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLEnsemble1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLEnsemble1.png,Gray,No,1920.0,480.0,51.0,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal; party; work,1.0,Yes,Box,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxLEnsemble1,39.0,9018.0,dwhn8jtzpwSmhNbB6
prim outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLEnsemble2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLEnsemble2.png,Pink,No,1920.0,480.0,51.0,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal; party; work,2.0,Yes,Box,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxLEnsemble2,39.0,9019.0,xCN5uLaSms6wLhJpR
prim outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLEnsemble0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLEnsemble0.png,Blue,No,1920.0,480.0,51.0,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal; party; work,3.0,Yes,Box,L,For sale,1.0.0,1.0.0,TopsTexOnepieceBoxLEnsemble0,39.0,2784.0,WGm3FCGSraoJ23kTb
princess dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLPrincess7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLPrincess7.png,Gray,No,5500.0,1375.0,51.0,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,1.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLPrincess7,104.0,8237.0,fRJzJWpJLXKQYGTvP
princess dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLPrincess3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLPrincess3.png,Pink,No,5500.0,1375.0,51.0,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,2.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLPrincess3,104.0,8233.0,pXnjFKAzpBec8SvZT
princess dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLPrincess6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLPrincess6.png,Orange,No,5500.0,1375.0,51.0,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,3.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLPrincess6,104.0,8236.0,e3KEmakQCX3a58SyZ
princess dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLPrincess2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLPrincess2.png,Yellow,No,5500.0,1375.0,51.0,Yellow,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,4.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLPrincess2,104.0,8232.0,jfoqBc36qZ8uR2pnf
