Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
great white shark model,https://acnhcdn.com/latest/FtrIcon/FtrFishSameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,45000.0,Blue,Black,2x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishSameToy,NA,7013.0,BgaWCHsyrrTqnyrep
guppy model,https://acnhcdn.com/latest/FtrIcon/FtrFishGuppiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3900.0,Blue,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishGuppiToy,NA,6954.0,hxtBv3kGXPdCKpfBN
hammerhead shark model,https://acnhcdn.com/latest/FtrIcon/FtrFishShumokuzameToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,24000.0,Black,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishShumokuzameToy,NA,7015.0,DnChpD6PN7A6GwMbK
hamster cage,https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,870.0,217.0,Light blue,Colorful,1x1,Yes,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Pet,Yes,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrHamstercage_Remake_0_0,0_0,1348.0,okZ345zR9tDQEEdWp
hamster cage,https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,870.0,217.0,Pink,Colorful,1x1,Yes,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Pet,Yes,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrHamstercage_Remake_1_0,1_0,1348.0,sjm9WM3roKnYHbnpT
hamster cage,https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_2_0.png,Yellow,NA,NA,NA,No,No,No,NA,870.0,217.0,Yellow,Colorful,1x1,Yes,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Pet,Yes,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrHamstercage_Remake_2_0,2_0,1348.0,xhNLyKQRmDAHignm9
hamster cage,https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,870.0,217.0,Red,Colorful,1x1,Yes,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Pet,Yes,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrHamstercage_Remake_3_0,3_0,1348.0,GkFaaAPocQBGr3Rfs
hamster cage,https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_4_0.png,Brown,NA,NA,NA,No,No,No,NA,870.0,217.0,Brown,Colorful,1x1,Yes,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Pet,Yes,Animal,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrHamstercage_Remake_4_0,4_0,1348.0,8yG2mya8XMcx4hb8i
handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_0_0.png,Blue,NA,NA,NA,No,No,No,NA,1400.0,350.0,Blue,White,1x1,No,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,fitness,school,None,None,None,No,Kitchen Things,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterjug_Remake_0_0,0_0,3960.0,PiMg7JjF8w6jMefXd
handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,1400.0,350.0,Red,White,1x1,No,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,fitness,school,None,None,None,No,Kitchen Things,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterjug_Remake_1_0,1_0,3960.0,yNQE7qBCjMvGXiEWF
handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,1400.0,350.0,Green,White,1x1,No,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,fitness,school,None,None,None,No,Kitchen Things,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterjug_Remake_2_0,2_0,3960.0,q84BRGXX6uyKFt3AW
handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400.0,350.0,Yellow,Brown,1x1,No,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,fitness,school,None,None,None,No,Kitchen Things,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterjug_Remake_3_0,3_0,3960.0,RMuA2BtXczjMjC5wA
handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_4_0.png,Avocado,NA,NA,NA,No,No,No,NA,1400.0,350.0,Beige,Green,1x1,No,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,fitness,school,None,None,None,No,Kitchen Things,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterjug_Remake_4_0,4_0,3960.0,P4p78Z3hpy8ASX53J
handy water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_5_0.png,Plaid,NA,NA,NA,No,No,No,NA,1400.0,350.0,Colorful,White,1x1,No,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",103.0,fitness,school,None,None,None,No,Kitchen Things,Yes,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWaterjug_Remake_5_0,5_0,3960.0,qvHPpPhZdFsHiRopB
hermit crab model,https://acnhcdn.com/latest/FtrIcon/FtrInsectYadokariToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,3000.0,White,Beige,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectYadokariToy,NA,7108.0,pnkoHJN78m8eSyDC9
holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_0_0.png,Red,Color,NA,NA,Yes,Yes,No,1.0,NFS,600.0,Red,Brown,1x1,No,Crafting,,201.0,party,fancy,festive,None,Lighting,Yes,Lamp,No,Does not play music,Candle,Not for sale,1.0.0,1.0.0,FtrCandleXmas_Remake_0_0,0_0,891.0,fkuGgGkN7RnoKhRr9
holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_1_0.png,Blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,600.0,Blue,White,1x1,No,Crafting,,201.0,party,fancy,festive,None,Lighting,Yes,Lamp,No,Does not play music,Candle,Not for sale,1.0.0,1.0.0,FtrCandleXmas_Remake_1_0,1_0,891.0,NnGQjqd3t3vqbBDFb
holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_2_0.png,Gold,Color,NA,NA,Yes,Yes,No,1.0,NFS,600.0,Yellow,Brown,1x1,No,Crafting,,201.0,party,fancy,festive,None,Lighting,Yes,Lamp,No,Does not play music,Candle,Not for sale,1.0.0,1.0.0,FtrCandleXmas_Remake_2_0,2_0,891.0,TitctmWrRsD4idKHr
holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_3_0.png,Brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,600.0,Brown,Brown,1x1,No,Crafting,,201.0,party,fancy,festive,None,Lighting,Yes,Lamp,No,Does not play music,Candle,Not for sale,1.0.0,1.0.0,FtrCandleXmas_Remake_3_0,3_0,891.0,ZR2ScDhr3SK5qcEgZ
holiday candle,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_4_0.png,Pink,Color,NA,NA,Yes,Yes,No,1.0,NFS,600.0,Pink,White,1x1,No,Crafting,,201.0,party,fancy,festive,None,Lighting,Yes,Lamp,No,Does not play music,Candle,Not for sale,1.0.0,1.0.0,FtrCandleXmas_Remake_4_0,4_0,891.0,ofhPsr2rz47RFRY2k
homework set,https://acnhcdn.com/latest/FtrIcon/FtrStudySet.png,NA,NA,NA,NA,No,No,No,NA,330.0,82.0,White,Colorful,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,school,den,None,None,SmallGoods,No,Study,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrStudySet,NA,3968.0,84xjuMC7ifEpDN7Q2
honeybee model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMitsubachiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,600.0,Yellow,Black,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectMitsubachiToy,NA,5928.0,ADCrbX4MQ2no8CboA
horned atlas model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKohkasasuohkabutoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,24000.0,Black,Black,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectKohkasasuohkabutoToy,NA,7075.0,k49AP2SYL4r7xGF7f
horned dynastid model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKabutomushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,4050.0,Brown,Brown,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectKabutomushiToy,NA,5938.0,zwGFmLKFwZEShqTnj
horned elephant model,https://acnhcdn.com/latest/FtrIcon/FtrInsectZoukabutoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,24000.0,Beige,Black,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectZoukabutoToy,NA,7110.0,42Hqn7s6fkWWRyMXM
horse mackerel model,https://acnhcdn.com/latest/FtrIcon/FtrFishAjiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,450.0,Blue,Black,1x1,No,C.J.,Trade 3 fish to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Fish,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFishAjiToy,NA,6932.0,g7En42NBBXWYpmHmM
hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_0_0.png,Natural,NA,NA,NA,No,No,No,NA,660.0,165.0,Beige,Light blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,living room,None,None,SmallGoods,Yes,Clock,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSandglass_Remake_0_0,0_0,1892.0,eA5io8isa44X8wjE5
hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,660.0,165.0,White,Pink,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,living room,None,None,SmallGoods,Yes,Clock,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSandglass_Remake_1_0,1_0,1892.0,bhAqusX7FnPMnqXcA
hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,660.0,165.0,Black,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,living room,None,None,SmallGoods,Yes,Clock,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSandglass_Remake_2_0,2_0,1892.0,RnDoNG9ADyZT2q3We
hourglass,https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_3_0.png,Brown,NA,NA,NA,No,No,No,NA,660.0,165.0,Brown,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,kitchen,living room,None,None,SmallGoods,Yes,Clock,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrSandglass_Remake_3_0,3_0,1892.0,EQqsbKA9jDePCeE5t
hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_0_0.png,Green,Variation,NA,NA,No,Yes,No,2.0,NFS,1200.0,Colorful,Green,1x1,No,Gulliver,,451.0,folk art,ocean,None,None,Doll,Yes,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHuladoll_Remake_0_0,0_0,690.0,gNgudKHtHqXesruZf
hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_1_0.png,Red,Variation,NA,NA,No,Yes,No,2.0,NFS,1200.0,Colorful,Red,1x1,No,Gulliver,,451.0,folk art,ocean,None,None,Doll,Yes,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHuladoll_Remake_1_0,1_0,690.0,nbPGizspcDC4wCkwH
hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_2_0.png,Pink,Variation,NA,NA,No,Yes,No,2.0,NFS,1200.0,Colorful,Pink,1x1,No,Gulliver,,451.0,folk art,ocean,None,None,Doll,Yes,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHuladoll_Remake_2_0,2_0,690.0,JHWkEFBvnPXuBL3Kg
hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_3_0.png,Blue,Variation,NA,NA,No,Yes,No,2.0,NFS,1200.0,Colorful,Light blue,1x1,No,Gulliver,,451.0,folk art,ocean,None,None,Doll,Yes,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHuladoll_Remake_3_0,3_0,690.0,kvjyjFeGJgrN3Ykq2
hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_4_0.png,Yellow,Variation,NA,NA,No,Yes,No,2.0,NFS,1200.0,Colorful,Yellow,1x1,No,Gulliver,,451.0,folk art,ocean,None,None,Doll,Yes,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHuladoll_Remake_4_0,4_0,690.0,aPNJ8efoHv5Fe3EBE
hula doll,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_5_0.png,Beige,Variation,NA,NA,No,Yes,No,2.0,NFS,1200.0,Colorful,Beige,1x1,No,Gulliver,,451.0,folk art,ocean,None,None,Doll,Yes,Folk Craft Decor,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrHuladoll_Remake_5_0,5_0,690.0,nT6DSqJ34v9oM45kH
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,1400.0,350.0,White,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_0_0,0_0,1836.0,scBY3NjBgm98c7Cd9
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_1_0.png,Natural,NA,NA,NA,No,No,No,NA,1400.0,350.0,Beige,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_1_0,1_0,1836.0,bJTrZiusaSoLomQoJ
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_2_0.png,Brown,NA,NA,NA,No,No,No,NA,1400.0,350.0,Brown,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_2_0,2_0,1836.0,4bQxrJ9RmDDsmtLBr
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,1400.0,350.0,Pink,Pink,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_3_0,3_0,1836.0,nsFfDebWPqiwXpAs9
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,1400.0,350.0,Yellow,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_4_0,4_0,1836.0,Ns2h96u6HXXfibyrT
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_5_0.png,Green,NA,NA,NA,No,No,No,NA,1400.0,350.0,Green,Green,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_5_0,5_0,1836.0,6hWBdSQEFLbW9NLzq
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,1400.0,350.0,Light blue,Light blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_6_0,6_0,1836.0,Nv9NjBebmFXXTnEAc
humidifier,https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_7_0.png,Purple,NA,NA,NA,No,No,No,NA,1400.0,350.0,Purple,Purple,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,office,living room,None,None,Appliance,Yes,Home Appliances,No,Does not play music,Emission,For sale,1.0.0,1.0.0,FtrHumidifier_Remake_7_0,7_0,1836.0,exyWc3ZQXGoXMNfdE
hyacinth lamp,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_0_0.png,Purple,Flower color,NA,NA,Yes,Yes,No,4.0,NFS,3000.0,Purple,Brown,1x1,No,Crafting,,103.0,fancy,None,flowers,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrFlowerLamp_Remake_0_0,0_0,7234.0,P6JdHuccxtJJ4vuEL
hyacinth lamp,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_1_0.png,Blue,Flower color,NA,NA,Yes,Yes,No,4.0,NFS,3000.0,Blue,Brown,1x1,No,Crafting,,103.0,fancy,None,flowers,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrFlowerLamp_Remake_1_0,1_0,7234.0,RYFY9wMwB3YpvK3Cf
hyacinth lamp,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_2_0.png,Yellow,Flower color,NA,NA,Yes,Yes,No,4.0,NFS,3000.0,Yellow,Brown,1x1,No,Crafting,,103.0,fancy,None,flowers,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrFlowerLamp_Remake_2_0,2_0,7234.0,yYq4N7n7jmo5XnTqb
incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_0_0.png,Rose,NA,NA,NA,No,No,No,NA,880.0,220.0,Black,Red,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,living room,None,None,SmallGoods,Yes,Beauty,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIncense_Remake_0_0,0_0,997.0,CLjcXj8NHzqxsXja2
incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_1_0.png,Sandalwood,NA,NA,NA,No,No,No,NA,880.0,220.0,White,Brown,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,living room,None,None,SmallGoods,Yes,Beauty,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIncense_Remake_1_0,1_0,997.0,QRxEFfAARTbWd9cvG
incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_2_0.png,Deep sea,NA,NA,NA,No,No,No,NA,880.0,220.0,Blue,Black,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,living room,None,None,SmallGoods,Yes,Beauty,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIncense_Remake_2_0,2_0,997.0,R9ArZckPy8xFSy7Gj
incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_3_0.png,Forest,NA,NA,NA,No,No,No,NA,880.0,220.0,Green,Beige,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,living room,None,None,SmallGoods,Yes,Beauty,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIncense_Remake_3_0,3_0,997.0,hkNdpY8K4ySjLYvg9
incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_4_0.png,Cherry blossoms,NA,NA,NA,No,No,No,NA,880.0,220.0,Pink,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,living room,None,None,SmallGoods,Yes,Beauty,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIncense_Remake_4_0,4_0,997.0,dBZXdmXbDuezrcw3Z
incense burner,https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_5_0.png,Tea,NA,NA,NA,No,No,No,NA,880.0,220.0,Brown,Green,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,zen-style,living room,None,None,SmallGoods,Yes,Beauty,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIncense_Remake_5_0,5_0,997.0,r7jHWwAytXQijhd3J
infused-water dispenser,https://acnhcdn.com/latest/FtrIcon/FtrFruitswater.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,3000.0,Colorful,Colorful,1x1,No,Crafting,,103.0,kitchen,shop,fruits,None,None,No,Kitchen Things,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrFruitswater,NA,4107.0,FpfGzinLA4TL8FLfi
ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_0.png,NA,NA,White,Handkerchief design,No,No,Yes,1.0,820.0,205.0,Gray,White,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIron_Remake_0_0,0_0,1838.0,QKAC7bNT5cmifZqzG
ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_1.png,NA,NA,Yellow,Handkerchief design,No,No,Yes,1.0,820.0,205.0,Gray,Yellow,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIron_Remake_0_1,0_1,1838.0,p2nTp3d5fKiqwh63i
ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_2.png,NA,NA,Pink,Handkerchief design,No,No,Yes,1.0,820.0,205.0,Gray,Pink,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIron_Remake_0_2,0_2,1838.0,SAdHthfxnL6wnosyz
ironing set,https://acnhcdn.com/latest/FtrIcon/FtrIron_Remake_0_3.png,NA,NA,Blue,Handkerchief design,No,No,Yes,1.0,820.0,205.0,Gray,Blue,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,living room,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrIron_Remake_0_3,0_3,1838.0,Qup3Nbx3Ln2ks7Mwi
jewel beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTamamushiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,7200.0,Green,Green,1x1,No,Flick,Trade 3 insects to receive a model in the mail the next day,251.0,None,None,None,None,None,No,Insect,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrInsectTamamushiToy,NA,7099.0,NfmNS35bPRHXujXDw
judge's bell,https://acnhcdn.com/latest/FtrIcon/FtrGong.png,NA,NA,NA,NA,No,No,No,NA,920.0,230.0,Yellow,Brown,1x1,No,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,103.0,fitness,None,None,None,None,Yes,Sports,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrGong,NA,1456.0,GxomCfWrwH7ei7PPM
katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_0_0.png,Black,Variation,NA,NA,No,Yes,No,4.0,NFS,2500.0,Black,Brown,2x1,No,Gulliver,,451.0,zen-style,folk art,None,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrJapanSword_Remake_0_0,0_0,3407.0,nTzyiKtt9yydzbqx9
katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_1_0.png,Dark blue,Variation,NA,NA,No,Yes,No,4.0,NFS,2500.0,Blue,Brown,2x1,No,Gulliver,,451.0,zen-style,folk art,None,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrJapanSword_Remake_1_0,1_0,3407.0,cx2PxYSAoqBw6guFQ
katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_2_0.png,White,Variation,NA,NA,No,Yes,No,4.0,NFS,2500.0,White,Brown,2x1,No,Gulliver,,451.0,zen-style,folk art,None,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrJapanSword_Remake_2_0,2_0,3407.0,ZmTZv8kFAWhTWibfK
katana,https://acnhcdn.com/latest/FtrIcon/FtrJapanSword_Remake_3_0.png,Red,Variation,NA,NA,No,Yes,No,4.0,NFS,2500.0,Red,Brown,2x1,No,Gulliver,,451.0,zen-style,folk art,None,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrJapanSword_Remake_3_0,3_0,3407.0,MCf3yC77gxaXyqTFm
