Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
pendulum clock,https://acnhcdn.com/latest/FtrIcon/FtrClockPendulumWall.png,NA,NA,NA,NA,No,No,No,NA,1900.0,475.0,Brown,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,1.0.0,FtrClockPendulumWall,NA,4106.0,AeMuWFZaRaHBTpMD2
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_0_0.png,Sports,NA,NA,NA,No,No,No,NA,1300.0,325.0,Orange,Blue,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPennant_Remake_0_0,0_0,3818.0,LApzuZ9kvqby5KbBH
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_1_0.png,University,NA,NA,NA,No,No,No,NA,1300.0,325.0,Beige,Red,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPennant_Remake_1_0,1_0,3818.0,fz3n2jf3aSbsJbGBK
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_2_0.png,Classic,NA,NA,NA,No,No,No,NA,1300.0,325.0,Green,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPennant_Remake_2_0,2_0,3818.0,TdzA7mSXHGqGjHm9W
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_3_0.png,Sponsor,NA,NA,NA,No,No,No,NA,1300.0,325.0,Blue,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPennant_Remake_3_0,3_0,3818.0,WhPjbp8qMGZhi7gXn
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_4_0.png,Souvenir,NA,NA,NA,No,No,No,NA,1300.0,325.0,Colorful,Yellow,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,shop,child's room,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPennant_Remake_4_0,4_0,3818.0,dZEjL9adQ4kXFWE79
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png,Wooden,NA,NA,NA,No,No,No,NA,3000.0,750.0,Brown,White,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPotrack_Remake_0_0,0_0,928.0,rh25cApnS4gJR5pxx
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_1_0.png,Stainless steel,NA,NA,NA,No,No,No,NA,3000.0,750.0,Gray,Gray,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPotrack_Remake_1_0,1_0,928.0,dZjc4oGbd2KKRibyi
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_2_0.png,Pop,NA,NA,NA,No,No,No,NA,3000.0,750.0,Yellow,Orange,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPotrack_Remake_2_0,2_0,928.0,W9jZQdo9yTh7C5mxX
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_0_0.png,Light green,Color,NA,NA,Yes,Yes,No,2.0,NFS,1100.0,Green,Gray,1x1 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLeafWall_Remake_0_0,0_0,3785.0,fkw6cXvhi9MyD4mLy
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_1_0.png,Yellow,Color,NA,NA,Yes,Yes,No,2.0,NFS,1100.0,Yellow,Brown,1x1 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLeafWall_Remake_1_0,1_0,3785.0,55zEhs2BzqBqsYDwa
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_2_0.png,Red,Color,NA,NA,Yes,Yes,No,2.0,NFS,1100.0,Red,Black,1x1 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLeafWall_Remake_2_0,2_0,3785.0,bvoPRBNfmGucW6qdB
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,2.0,NFS,1100.0,Green,Blue,1x1 ,Crafting,,103.0,living room,None,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrLeafWall_Remake_3_0,3_0,3785.0,3aNfqug4AjLWLb2uz
pretty cosmos wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathCosmosMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200.0,Pink,Orange,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathCosmosMix,NA,5745.0,N8e9ZMKmQqmtj7wwS
pretty tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulipMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400.0,Pink,Orange,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathTulipMix,NA,5751.0,soJ9BExbzhRvsgzmC
purple hyacinth wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathHyacinthRare.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800.0,Purple,Purple,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathHyacinthRare,NA,5769.0,vQH4yRjopNyEpX5oz
retro radiator,https://acnhcdn.com/latest/FtrIcon/FtrCentralheating.png,NA,NA,NA,NA,No,No,No,NA,1300.0,325.0,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,living room,school,None,None,AC,No,Heating,No,No lighting,No,For sale,1.0.0,1.0.0,FtrCentralheating,NA,4028.0,jxkFyWpRK3mm8fAsk
rose wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathRose.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720.0,Red,Yellow,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathRose,NA,5437.0,8A2koBPGhgntm4SKp
Sagittarius arrow,https://acnhcdn.com/latest/FtrIcon/FtrZodiacSagittarius.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,21750.0,Brown,Yellow,1x1 ,Crafting,,301.0,expensive,None,stars,None,None,No,Toy,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrZodiacSagittarius,NA,5958.0,YNvaFozsLz7EZQmZK
shell wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathShell.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4720.0,White,Beige,1x1 ,Crafting,,103.0,ocean,None,shell,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathShell,NA,4376.0,dmrgb5T2CzNo9LbJh
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,1800.0,450.0,Gray,Black,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,1.0.0,FtrShowerWall_Remake_0_0,0_0,4017.0,Jn5uASafvsFYBZHY3
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_1_0.png,Gold,NA,NA,NA,No,No,No,NA,1800.0,450.0,Yellow,Yellow,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,1.0.0,FtrShowerWall_Remake_1_0,1_0,4017.0,S9RSMCoy4WMGmTksX
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,1800.0,450.0,Brown,Brown,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,1.0.0,FtrShowerWall_Remake_2_0,2_0,4017.0,QLiKg4CXKeHL9WYtM
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1800.0,450.0,Black,Black,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,None,Yes,Bathtub,No,No lighting,No,For sale,1.0.0,1.0.0,FtrShowerWall_Remake_3_0,3_0,4017.0,NqphvjGrmZctJwMSG
silver HHA plaque,https://acnhcdn.com/latest/FtrIcon/FtrShieldHhaSilver.png,NA,NA,NA,NA,No,No,No,NA,NFS,425.0,Brown,Gray,1x1 ,HHA,,573.0,living room,expensive,None,None,None,No,Museum,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrShieldHhaSilver,NA,7036.0,SKzYP8NzT7z9w9dwY
skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,540.0,135.0,Beige,Brown,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorPlateSkull_Remake_0_0,0_0,4738.0,SSNsa9u4Mx9o6MXPL
skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,540.0,135.0,White,Red,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,horror,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,1.0.0,FtrDoorPlateSkull_Remake_1_0,1_0,4738.0,Bo5vASB3d9iGQwk6C
snazzy pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansyMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200.0,Red,Blue,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathPansyMix,NA,5748.0,hDZETp4cwqfgSeQ9c
snowflake wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathIce.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600.0,Light blue,White,1x1 ,Crafting,,201.0,freezing cold,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathIce,NA,4375.0,3qG6tze7DpgvtKtq2
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_0_0.png,Black,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Black,Green,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_0_0,0_0,5310.0,97PqJgCNW7WQfCe9M
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_1_0.png,Yellow,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Yellow,Purple,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_1_0,1_0,5310.0,BNvqbRNwWuhazaeg4
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_2_0.png,Green,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Green,Red,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_2_0,2_0,5310.0,3pEQ9cD93Bhx4Q7z4
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_3_0.png,Pink,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Pink,Light blue,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_3_0,3_0,5310.0,QTHckAjLBY2edZvFG
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_4_0.png,Purple,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Purple,Green,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_4_0,4_0,5310.0,nRYyN3q65kg4uSLCg
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_5_0.png,Red,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Red,Blue,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_5_0,5_0,5310.0,DHf8kXnuugg965tkw
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_6_0.png,Gray,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Gray,Purple,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_6_0,6_0,5310.0,KuuT6PosCPBtWH5cM
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_7_0.png,Blue,Color,NA,NA,No,Yes,No,1.0,NFS,90.0,Blue,Red,1x1 ,Bug-Off,,501.0,child's room,horror,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPlateInsect_Remake_7_0,7_0,5310.0,fhtXHY3GNB4QBkuQJ
spider web,https://acnhcdn.com/latest/FtrIcon/FtrSpiderweb.png,NA,NA,NA,NA,No,No,No,NA,NFS,25.0,White,White,2x1 ,Bug-Off,,501.0,facility,horror,None,None,None,No,Ranch,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrSpiderweb,NA,3817.0,qmLbJD4ZHuhJ78APn
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_0_0.png,Yellow,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,Yellow,Yellow,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_0_0,0_0,6827.0,TLufk7Lr6iMdDXb38
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_1_0.png,Green,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,Green,Green,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_1_0,1_0,6827.0,LhpT8K5dju3dprewT
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,Light blue,Light blue,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_2_0,2_0,6827.0,G6tvoRQfvLBahQCkX
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_3_0.png,Purple,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,Purple,Purple,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_3_0,3_0,6827.0,3WLSFAmJsBmyNmeWo
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_4_0.png,Pink,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,Pink,Pink,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_4_0,4_0,6827.0,tB8TaCLvyDt9SEgj5
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_5_0.png,Orange,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,Orange,Orange,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_5_0,5_0,6827.0,DHCxpmAhBsakwJtXF
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_6_0.png,White,Color,NA,NA,Yes,Yes,No,7.0,NFS,5000.0,White,White,2x1 ,Crafting,,103.0,space,fancy,stars,None,None,Yes,Space,No,Emission,No,Not for sale,1.0.0,1.0.0,FtrStarDecorationWall_Remake_6_0,6_0,6827.0,ymYmGbxEF6KzzFP7c
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_0_0,0_0,7190.0,dZEmxTttRksH6RNr3
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_1_0,1_0,7190.0,esq6DpHWC3sSyuCZ8
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_2_0.png,Orange,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Orange,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_2_0,2_0,7190.0,eaXb34akv5n9cPgc4
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_3_0,3_0,7190.0,FJHXYbC7vT8ouWau7
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Pink,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_4_0,4_0,7190.0,HQvbfkjjHQkHqiE8q
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_5_0.png,Purple,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Purple,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_5_0,5_0,7190.0,2ajbEp8rxFpuwDXGS
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_6_0,6_0,7190.0,zkMtS2fshTnxmFRHx
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_7_0.png,Green,NA,NA,NA,No,No,No,NA,2300.0,575.0,Black,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,1.0.0,FtrLampSpotWall_Remake_7_0,7_0,7190.0,XFQsTNW6NfWDPp4kD
study poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_0_0.png,Alphabet,NA,NA,NA,No,No,No,NA,640.0,160.0,Red,Colorful,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,1.0.0,FtrStudyposter_Remake_0_0,0_0,3584.0,eqDMnWHyBDS7S9uAg
study poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_1_0.png,Multiplication tables,NA,NA,NA,No,No,No,NA,640.0,160.0,Light blue,Colorful,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,1.0.0,FtrStudyposter_Remake_1_0,1_0,3584.0,mnXbHGP24sw8qumWP
study poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_2_0.png,Periodic table,NA,NA,NA,No,No,No,NA,640.0,160.0,White,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,1.0.0,FtrStudyposter_Remake_2_0,2_0,3584.0,rPp3dMLX9ieBg3cz4
study poster,https://acnhcdn.com/latest/FtrIcon/FtrStudyposter_Remake_3_0.png,Constellations,NA,NA,NA,No,No,No,NA,640.0,160.0,Black,Black,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,1.0.0,FtrStudyposter_Remake_3_0,3_0,3584.0,Z5Hq3QpNzSEydKq42
surveillance camera,https://acnhcdn.com/latest/FtrIcon/FtrSurveillance.png,NA,NA,NA,NA,No,No,No,NA,1000.0,250.0,White,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,None,None,None,None,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrSurveillance,NA,1165.0,urRi7eEm3v22KrCWK
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_0_0.png,Geometric pattern,NA,NA,NA,No,No,No,NA,880.0,220.0,Red,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrTapestry_Remake_0_0,0_0,704.0,oP8Ynvx6KWsa7QJkd
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_1_0.png,Animal,NA,NA,NA,No,No,No,NA,880.0,220.0,Green,White,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrTapestry_Remake_1_0,1_0,704.0,Az7R4zy8CYeydLk3F
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_2_0.png,Floral,NA,NA,NA,No,No,No,NA,880.0,220.0,Red,Green,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrTapestry_Remake_2_0,2_0,704.0,hYyk8eWRwTb8d8mem
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_3_0.png,Fairy tale,NA,NA,NA,No,No,No,NA,880.0,220.0,White,Red,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrTapestry_Remake_3_0,3_0,704.0,6dg6HvJQTkSxisZbc
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_4_0.png,Bird,NA,NA,NA,No,No,No,NA,880.0,220.0,White,Brown,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrTapestry_Remake_4_0,4_0,704.0,cmNxBeH3P2yp7ha5n
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_5_0.png,Snow,NA,NA,NA,No,No,No,NA,880.0,220.0,Blue,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrTapestry_Remake_5_0,5_0,704.0,6P9ZoAiqcWY9tgPFA
